k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9866885775700212, -1.073362223803997, -0.9924468705430627, -1.0595652721822262, -0.9764597937464714, -0.7127970159053802, -0.9397394508123398, -0.9819909334182739, -0.9977994414512068, -0.8583152592182159, -1.0172530822455883, -0.9910681545734406, -0.8541919738054276, -1.049816370010376, -1.1698056757450104, -0.7184103429317474, -1.14296954870224, -1.0722037479281425, -1.0031324499286711, -0.8880826979875565, -1.1316819190979004, -1.1255651116371155, -1.035922184586525, -0.892702229321003, -0.9299542754888535, -0.915160283446312, -0.8648232668638229, -0.9564797729253769, -0.8684248924255371, -0.9154285490512848, -1.0221348609775305, -1.0996938198804855, -1.0088267382234335, -0.9607827439904213, -0.8901603370904922, -1.043264202773571, -0.9752046074718237, -0.8715673387050629, -0.9770266804844141, -1.006744374986738, -0.9940700549632311, -1.0419639311730862, -1.0820213854312897, -1.1595488935709, -0.8786033093929291, -0.9636234194040298, -1.0326995588839054, -0.9541270770132542, -0.9379170909523964, -0.9257977157831192, -0.966147817671299, -0.9601988531649113, -1.1558500826358795, -1.0214271619915962, -1.013150372542441, -1.0285292491316795, -0.7640612423419952, -1.1061751320958138, -0.9792045671492815, -1.0514720976352692, -0.8336027413606644, -0.8318304121494293, -0.987543641589582, -1.1939521431922913, -1.0167662259191275, -1.0035257413983345, -1.0564266666769981, -1.0150093706324697, -1.2153047621250153, -1.0735615491867065, -0.9382244870066643, -0.9299697130918503, -1.0133839650079608, -0.9406472593545914, -1.1642467081546783, -0.9538675658404827, -1.1572192013263702, -0.856642484664917, -0.9756929371505976, -0.9356280937790871, -1.0621009543538094, -1.001968702301383, -1.1201469004154205, -1.0438699573278427, -0.9028490856289864, -0.912967249751091, -0.9874090887606144, -0.999416284263134, -1.0931664854288101, -1.0408903174102306, -0.7699706703424454, -0.8609019666910172, -0.8486586064100266, -0.9929737723432481, -0.982149887830019, -0.8642725944519043, -0.9411901608109474, -1.0073360837996006]|63833.2734375000000000|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[-1.2987967962399125, -1.3626528605818748, -0.9787549544125795, -1.0075079649686813, -0.9827787429094315, -0.7569666542112827, -0.7218495458364487, -0.5121238827705383, -0.7069752069655806, -0.7135890275239944, -1.187967237085104, -0.69947150349617, -0.8435948230326176, -1.075547493994236, -0.9716641753911972, -0.5761600434780121, -1.2848970144987106, -1.0505985096096992, -0.7303997748531401, -0.8313694335520267, -1.1473392210900784, -1.068087637424469, -0.9544395878911018, -0.9256879687309265, -1.011087141931057, -1.243164286017418, -0.6742939054965973, -0.7139917016029358, -0.989856980741024, -1.0950380563735962, -1.2395695056766272, -1.3854169100522995, -1.0972070451825857, -0.7192993387579918, -0.9865157455205917, -0.9487102404236794, -1.0712599959224463, -0.8782999813556671, -0.8825872335582972, -0.8739760569296777, -0.6567153949290514, -1.2829379104077816, -0.8571204990148544, -1.1153191663324833, -1.1355086266994476, -0.6817764788866043, -0.554823849350214, -0.7331455387175083, -1.297754742205143, -1.0998550802469254, -1.3979644253849983, -1.1497837491333485, -0.8975218236446381, -1.2146898284554482, -0.7882235432043672, -1.1470189690589905, -0.4876627027988434, -0.8241092041134834, -0.8160193283110857, -1.007219359278679, -0.6546080261468887, -0.7570571005344391, -0.9611569931730628, -1.0695356726646423, -0.7109288033097982, -1.051273088902235, -0.5604179427027702, -0.936885085888207, -1.0725772678852081, -0.8331112265586853, -0.6226541325449944, -0.8996502663940191, -0.9577680928632617, -0.9894682466983795, -1.3116978704929352, -0.885204266756773, -1.2940936386585236, -0.778783805668354, -0.9568354580551386, -0.7299298420548439, -1.0882949754595757, -1.0706063117831945, -1.222024843096733, -1.1292253285646439, -0.9307486489415169, -1.0282477363944054, -1.0389082878828049, -0.881544753909111, -0.8670363873243332, -0.7938444726169109, -0.7200293615460396, -1.151745542883873, -0.6782796531915665, -0.7131067193113267, -0.9421856440603733, -0.5458106696605682, -0.7412129864096642, -1.299440924078226]|62563.5742187500000000|      4.00000000|[129, 0, 0, 2]                                                             | | GPS sucess | actual_k=0
      51|[1.149997668321505, 0.8662689379611571, 0.716159576297764, 0.9722959243126679, 0.9635358017770062, 0.1402667680868115, 0.5842210023536142, 0.8262813468561502, 0.897513745677647, 0.850754989872089, 0.8776424159553498, 0.819894781684167, 0.6576991963183202, 0.2676142011227399, 0.6703378636822556, 0.5050642990204486, 0.8230629596627969, 0.4516287172013897, 0.9640922614800954, 0.4797592029963852, -0.3364996454452216, 0.5061324465470312, 0.7786668900822842, 0.5574010881611142, 0.8331220431811425, 0.6257011681598055, 0.359303450543624, 1.154052469930562, 1.489892150083377, 1.5696099642441141, 0.4254090224830477, -0.0499941227697988, 0.0132345337155719, 1.0269608561016608, 1.213113830250683, 1.281273236799155, 0.4512764656364442, 0.2134074612798505, 0.6725842763456982, 0.1229404195578445, 0.0374431380568633, -0.4070523497294782, 0.908162739957815, 1.1851294513701915, 1.0240681771202356, 0.6342177206974162, 0.1428612539781804, 0.7815073179817635, 0.2563132502031549, -0.0811182764864312, 0.4635734498151499, 1.1370075000036561, 1.0696296429455812, 1.3569297749654816, 1.2999911709476215, 1.0954911815690052, 1.1031218445496513, 1.0133399833679335, 1.1496204394196736, 0.7532494040314259, 1.32853108454001, 1.1618516492246038, 1.1787786013353514, 0.7279747381279871, 0.7529403953166662, 0.3593973045836532, 0.8772602529854727, 0.8284812860913054, 0.2937140115334081, 0.6498183517430103, 0.6732671672566848, 0.4776168417165478, 1.083672979150674, 0.7126527669715849, 0.6587883395976617, 1.0462060918061582, 0.9222950224135457, 0.8689832021700556, 0.9940523981154621, 1.274928964028171, 0.9390166350901826, 0.1557334733739592, 0.2288857258092235, 0.0876441567587777, 0.3752051690760725, 0.5510658609646903, 0.2743770125669155, 0.2978399003184429, 0.8199814561229348, 0.5001365616950412, 0.598321435715569, 0.2372689789145212, 0.4362766124012927, -0.6117265984310423, 0.4526529219811824, 0.0022566391553625, -0.9771364592165024, -3.430000993088295]|31623.7265625000000000|      2.00000000|[7474, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      52|[0.9233472210981225, 0.9963714994280527, 0.6723153791417044, 1.1981403129812447, 0.5089389889012699, 0.3622427297505421, 0.69754232636306, 1.0627893952890155, 0.6805880737776485, 0.9088278258855387, 0.8556544300431023, 1.0622112765888947, 0.6229305776028518, 0.4582230292769098, 0.39768649768822, 0.6905841994388197, 0.7935129465482901, 0.7353145064566886, 0.6430728309034408, 0.6643622506283522, -0.3072633923789621, 0.821681011531038, 0.6424824908769815, 0.6941236132555779, 1.1743865421732, 0.7473439084364665, 0.6585004869978393, 1.2547158601212522, 1.22432197516008, 1.706722980645974, 0.4759157052331179, -0.0563504578404154, 0.2699163162303306, 1.0515843088529273, 1.3101765116760153, 1.366025612615104, 0.4489852560690597, 0.3280358982754722, 0.5393829994810495, 0.2644836776488935, 0.2932598080363114, -0.2552397858729681, 1.0901624287449958, 1.0406637347503485, 1.2116994536954562, 1.1027537950724589, 0.3093908597250958, 0.5860454613903076, 0.5012509530750846, 0.2482765085335953, 0.5613426198815001, 1.174980208683015, 1.3468376160642623, 0.930432775585727, 1.0739800861721336, 1.5156878909379765, 0.796890937872355, 0.9256545999946442, 1.0005164938755333, 0.7723785726123733, 1.3681631072712508, 1.0747106148436183, 1.1463376275824213, 0.9204187219785355, 0.7508400845548273, 0.5267555554109323, 0.9145987665838305, 0.8056264441493968, 0.5668693173069995, 1.00018629559576, 0.682637804141257, 0.5111347678317517, 0.8443922790752159, 0.9109901445793889, 0.6326107416470443, 0.8481172942403974, 0.9325064058182607, 0.8495342713869756, 1.2006098411533692, 0.9638160707103451, 1.048732936594362, 0.1311498595877547, 0.3270148573642988, 0.0400043780155976, 0.8257392493086446, 0.52818866878058, 0.4626815651892859, 0.4391967870922094, 0.410194919698001, 0.7511097682881023, 0.7282164052420406, 0.3365953896496588, 0.4914625991168768, -0.671790295453709, 0.1557164490075578, 0.1511830441315058, -1.1082626321945515, -3.4969780517399154]|31502.5527343750000000|      4.00000000|[7599, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
      53|[0.9233472210981225, 0.9963714994280527, 0.6723153791417044, 1.1981403129812447, 0.5089389889012699, 0.3622427297505421, 0.69754232636306, 1.0627893952890155, 0.6805880737776485, 0.9088278258855387, 0.8556544300431023, 1.0622112765888947, 0.6229305776028518, 0.4582230292769098, 0.39768649768822, 0.6905841994388197, 0.7935129465482901, 0.7353145064566886, 0.6430728309034408, 0.6643622506283522, -0.3072633923789621, 0.821681011531038, 0.6424824908769815, 0.6941236132555779, 1.1743865421732, 0.7473439084364665, 0.6585004869978393, 1.2547158601212522, 1.22432197516008, 1.706722980645974, 0.4759157052331179, -0.0563504578404154, 0.2699163162303306, 1.0515843088529273, 1.3101765116760153, 1.366025612615104, 0.4489852560690597, 0.3280358982754722, 0.5393829994810495, 0.2644836776488935, 0.2932598080363114, -0.2552397858729681, 1.0901624287449958, 1.0406637347503485, 1.2116994536954562, 1.1027537950724589, 0.3093908597250958, 0.5860454613903076, 0.5012509530750846, 0.2482765085335953, 0.5613426198815001, 1.174980208683015, 1.3468376160642623, 0.930432775585727, 1.0739800861721336, 1.5156878909379765, 0.796890937872355, 0.9256545999946442, 1.0005164938755333, 0.7723785726123733, 1.3681631072712508, 1.0747106148436183, 1.1463376275824213, 0.9204187219785355, 0.7508400845548273, 0.5267555554109323, 0.9145987665838305, 0.8056264441493968, 0.5668693173069995, 1.00018629559576, 0.682637804141257, 0.5111347678317517, 0.8443922790752159, 0.9109901445793889, 0.6326107416470443, 0.8481172942403974, 0.9325064058182607, 0.8495342713869756, 1.2006098411533692, 0.9638160707103451, 1.048732936594362, 0.1311498595877547, 0.3270148573642988, 0.0400043780155976, 0.8257392493086446, 0.52818866878058, 0.4626815651892859, 0.4391967870922094, 0.410194919698001, 0.7511097682881023, 0.7282164052420406, 0.3365953896496588, 0.4914625991168768, -0.671790295453709, 0.1557164490075578, 0.1511830441315058, -1.1082626321945515, -3.4969780517399154]|31502.5527343750000000|      2.00000000|[7785, 0, 0, 125]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      54|[0.9192155664673708, 1.0009473514712823, 0.4165735536433432, 0.9913745421747872, 0.8321861099331492, 0.581547666862785, 0.8014262169859104, 0.7347369620096531, 0.826190956161511, 0.8427218445201319, 1.0704641631863565, 1.2325318600288206, 0.4477730099708203, 0.3773959188378616, 0.4584945111321645, 0.8010674761614903, 1.035627365312258, 0.6968445789998213, 0.751976825358707, 0.6956693827542235, -0.2403373606074475, 0.6095723894009031, 0.9189911074840795, 0.5760756415683015, 1.130624777899059, 0.8708463091868683, 0.2708046204423684, 0.9302239288648408, 1.3250041685329905, 1.6839943982834469, 0.6978550990894048, 0.0939529726376111, 0.0997222301369185, 1.342588770537673, 1.1848181176370352, 1.3146019680934915, 0.6109171730379714, 0.4846701921342482, 0.6038684134710041, 0.3961579089317655, -0.0367061764759052, -0.1493834361623088, 0.990215859403618, 1.043841756285651, 1.169963585749829, 0.7249325120481289, 0.5820409136964189, 0.2241120789702045, 0.6467967067501641, 0.613452447957237, 0.3695396474667741, 1.079224882906665, 1.0500275664993226, 0.9433236108996101, 0.8439374874366734, 1.0263939182708874, 1.0377068646296252, 0.8289520561273803, 0.9383973022534147, 0.8611482165476028, 1.476884556946867, 1.1975380736365895, 1.207829249773019, 0.8641226645420849, 1.0748561320507715, 0.6026533613789983, 1.015413933645272, 0.5367651236908231, 0.177760378417833, 0.9678126728546669, 0.4967444331245113, 0.3285024642228841, 0.7405736019321962, 0.9512586249188286, 0.8024609535234368, 0.693878301482136, 1.0632579799951882, 0.8884759911151064, 1.1554548497787338, 1.3331759370010796, 0.9448678062089193, 0.0078071212723551, 0.4134681669671079, 0.2625083819805089, 0.6491917284511103, 0.3626196460553583, 0.3829585464238252, 0.5803923214884317, 0.8182932987735095, 0.549470971818479, 0.4512362391296605, 0.1378999285516459, 0.0484294039759787, -0.7588012552192211, 0.5535043884163935, 0.2482884816888019, -1.0060043716668732, -3.3883603109328657]|31188.3359375000000000|      4.00000000|[7910, 0, 0, 127]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      55|[0.9192155664673708, 1.0009473514712823, 0.4165735536433432, 0.9913745421747872, 0.8321861099331492, 0.581547666862785, 0.8014262169859104, 0.7347369620096531, 0.826190956161511, 0.8427218445201319, 1.0704641631863565, 1.2325318600288206, 0.4477730099708203, 0.3773959188378616, 0.4584945111321645, 0.8010674761614903, 1.035627365312258, 0.6968445789998213, 0.751976825358707, 0.6956693827542235, -0.2403373606074475, 0.6095723894009031, 0.9189911074840795, 0.5760756415683015, 1.130624777899059, 0.8708463091868683, 0.2708046204423684, 0.9302239288648408, 1.3250041685329905, 1.6839943982834469, 0.6978550990894048, 0.0939529726376111, 0.0997222301369185, 1.342588770537673, 1.1848181176370352, 1.3146019680934915, 0.6109171730379714, 0.4846701921342482, 0.6038684134710041, 0.3961579089317655, -0.0367061764759052, -0.1493834361623088, 0.990215859403618, 1.043841756285651, 1.169963585749829, 0.7249325120481289, 0.5820409136964189, 0.2241120789702045, 0.6467967067501641, 0.613452447957237, 0.3695396474667741, 1.079224882906665, 1.0500275664993226, 0.9433236108996101, 0.8439374874366734, 1.0263939182708874, 1.0377068646296252, 0.8289520561273803, 0.9383973022534147, 0.8611482165476028, 1.476884556946867, 1.1975380736365895, 1.207829249773019, 0.8641226645420849, 1.0748561320507715, 0.6026533613789983, 1.015413933645272, 0.5367651236908231, 0.177760378417833, 0.9678126728546669, 0.4967444331245113, 0.3285024642228841, 0.7405736019321962, 0.9512586249188286, 0.8024609535234368, 0.693878301482136, 1.0632579799951882, 0.8884759911151064, 1.1554548497787338, 1.3331759370010796, 0.9448678062089193, 0.0078071212723551, 0.4134681669671079, 0.2625083819805089, 0.6491917284511103, 0.3626196460553583, 0.3829585464238252, 0.5803923214884317, 0.8182932987735095, 0.549470971818479, 0.4512362391296605, 0.1378999285516459, 0.0484294039759787, -0.7588012552192211, 0.5535043884163935, 0.2482884816888019, -1.0060043716668732, -3.3883603109328657]|31188.3359375000000000|      2.00000000|[8096, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      56|[1.0553942786595323, 0.9289401901023803, 0.5278549473703606, 0.836015130973495, 0.7438109358527931, 0.3427136784221104, 0.7248950424109221, 0.9716800169812578, 0.7307123909693207, 0.9737947889622202, 1.4457462573760034, 1.6734094230030898, 0.5963148744151925, 0.4351458454740937, 0.6301864861587494, 0.8337861820336385, 1.0111488137595948, 0.7269939442679884, 1.2984312126631146, 0.6858932798596025, 0.0777122779759083, 0.5808944360614441, 0.7156880048316381, 0.8443176787254408, 0.8522392282492908, 0.9391657944979488, 0.5825225559358508, 1.0043949978023268, 1.3597534741913642, 1.423475293320684, 0.8968253723228241, 0.0614143648778042, 0.545887711523905, 0.9526796693079986, 1.383119096789597, 1.055447318855966, 0.356219109054957, 0.52823356242401, 0.4808844224156462, 0.4486104846930416, 0.0175610527233053, -0.1164598574214763, 1.0389588785806594, 1.0965863726420582, 1.16196348573875, 0.5716771541981605, 0.5906411327871094, 0.5330639367203618, 0.7031992801406219, 0.8527347723697987, 0.4142560645296383, 1.0222083784485803, 0.9412092568445947, 1.303587164400329, 0.9893509428442471, 0.6671073253872548, 0.9922931520387043, 1.1736250216881279, 0.9298738777840001, 0.9646834686043908, 0.9052547364343179, 1.2494268340934482, 1.0233516097964332, 1.1631345129173432, 0.84034879012676, 0.821191203814737, 0.9071869362215914, 0.7543622000853408, 0.2328337323709801, 0.7096044975213378, 0.7315174663398106, 0.2816076102893485, 0.9003749615404386, 0.9665603395687075, 0.895839183707042, 0.9527498098163831, 1.0847822944090695, 0.991575709941793, 0.8882607584107045, 1.152763326308957, 1.045429084999379, -0.0862075307618912, 0.5413627248261299, 0.1435390047128507, 0.7795988051051721, 0.5237302511937119, 0.3419291913165026, 0.8114276870466763, 0.9346034632338643, 0.8203464325913757, 0.5201862151781239, 0.169940260537083, 0.0627903470288737, -0.761466363365931, 0.8037247229330893, 0.402894751926743, -1.205186266243402, -3.070748238093251]|30988.4121093750000000|      4.00000000|[8221, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      57|[1.0553942786595323, 0.9289401901023803, 0.5278549473703606, 0.836015130973495, 0.7438109358527931, 0.3427136784221104, 0.7248950424109221, 0.9716800169812578, 0.7307123909693207, 0.9737947889622202, 1.4457462573760034, 1.6734094230030898, 0.5963148744151925, 0.4351458454740937, 0.6301864861587494, 0.8337861820336385, 1.0111488137595948, 0.7269939442679884, 1.2984312126631146, 0.6858932798596025, 0.0777122779759083, 0.5808944360614441, 0.7156880048316381, 0.8443176787254408, 0.8522392282492908, 0.9391657944979488, 0.5825225559358508, 1.0043949978023268, 1.3597534741913642, 1.423475293320684, 0.8968253723228241, 0.0614143648778042, 0.545887711523905, 0.9526796693079986, 1.383119096789597, 1.055447318855966, 0.356219109054957, 0.52823356242401, 0.4808844224156462, 0.4486104846930416, 0.0175610527233053, -0.1164598574214763, 1.0389588785806594, 1.0965863726420582, 1.16196348573875, 0.5716771541981605, 0.5906411327871094, 0.5330639367203618, 0.7031992801406219, 0.8527347723697987, 0.4142560645296383, 1.0222083784485803, 0.9412092568445947, 1.303587164400329, 0.9893509428442471, 0.6671073253872548, 0.9922931520387043, 1.1736250216881279, 0.9298738777840001, 0.9646834686043908, 0.9052547364343179, 1.2494268340934482, 1.0233516097964332, 1.1631345129173432, 0.84034879012676, 0.821191203814737, 0.9071869362215914, 0.7543622000853408, 0.2328337323709801, 0.7096044975213378, 0.7315174663398106, 0.2816076102893485, 0.9003749615404386, 0.9665603395687075, 0.895839183707042, 0.9527498098163831, 1.0847822944090695, 0.991575709941793, 0.8882607584107045, 1.152763326308957, 1.045429084999379, -0.0862075307618912, 0.5413627248261299, 0.1435390047128507, 0.7795988051051721, 0.5237302511937119, 0.3419291913165026, 0.8114276870466763, 0.9346034632338643, 0.8203464325913757, 0.5201862151781239, 0.169940260537083, 0.0627903470288737, -0.761466363365931, 0.8037247229330893, 0.402894751926743, -1.205186266243402, -3.070748238093251]|30988.4121093750000000|      2.00000000|[8407, 0, 0, 135]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      58|[1.1024948779241648, 0.9461449007008087, 0.5484040807497033, 0.6616886294873829, 0.7501961829383814, 0.1134736729121072, 1.3474075610142455, 0.800527458523647, 1.0594665421317904, 1.121838436382365, 1.154955168130906, 1.607242588388399, 0.429446488805398, 0.6591892594239459, 0.8832310303743856, 1.0025170640713619, 1.082702871210013, 0.6797878207079197, 1.0259223390659056, 0.8777403540701996, 0.0580397070445656, 0.6308862244321617, 0.5935825518825142, 1.129674605295441, 1.0601121907396527, 0.5485311028687121, 0.8824929476933291, 1.0442909932811568, 1.1280776187091242, 1.447492368265704, 0.7649221908126741, 0.317777156808005, 0.4667946750418892, 0.9165883568380593, 1.020776241242694, 1.0829351861241598, 0.6366526321291255, 0.2211037951727118, 0.1472344795187828, 0.2854189872631105, -0.0894491549986587, -0.0003142932880976, 1.083783697777006, 1.2300871659701662, 1.1225200550170336, 0.6965041868858284, 0.8595114012237137, 0.43757031341259, 0.6700127661486156, 0.6181984195260373, 0.8408713510945773, 1.1862379488477415, 1.2080016965673184, 1.0086108233459594, 0.9026090793901997, 0.7198435439782997, 0.9011378217828556, 1.141834374162698, 1.031221115462763, 1.225570800122824, 1.208423898503467, 1.192800264904443, 1.1784660968178056, 1.0697689379087802, 0.8388565309363879, 0.8235452962191031, 0.9026251304394909, 0.73239581656781, 0.8081490736100471, 0.8859120899996376, 0.8273800810699803, 0.0498692150797056, 0.7856334749264076, 0.6537928998480259, 1.0221507671483103, 0.8991594065907341, 0.8956058503869857, 1.2203425525349911, 1.054694263621109, 1.26756240575246, 1.273439433697509, 0.1613329260754555, 0.6560211574894057, 0.5628440051252293, 0.5540308092749998, 0.4271907018424654, 0.3884308933302789, 0.8333616644465268, 0.9863130004641183, 0.7094729278532512, 0.8213604092461436, 0.1028691063259327, 0.0506194709707336, -0.8064529248376395, 0.76769966023714, 0.5692616511595062, -1.3835259634754475, -3.0716431035967062]|30959.1875000000000000|      4.00000000|[8532, 0, 0, 137]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
      59|[1.1024948779241648, 0.9461449007008087, 0.5484040807497033, 0.6616886294873829, 0.7501961829383814, 0.1134736729121072, 1.3474075610142455, 0.800527458523647, 1.0594665421317904, 1.121838436382365, 1.154955168130906, 1.607242588388399, 0.429446488805398, 0.6591892594239459, 0.8832310303743856, 1.0025170640713619, 1.082702871210013, 0.6797878207079197, 1.0259223390659056, 0.8777403540701996, 0.0580397070445656, 0.6308862244321617, 0.5935825518825142, 1.129674605295441, 1.0601121907396527, 0.5485311028687121, 0.8824929476933291, 1.0442909932811568, 1.1280776187091242, 1.447492368265704, 0.7649221908126741, 0.317777156808005, 0.4667946750418892, 0.9165883568380593, 1.020776241242694, 1.0829351861241598, 0.6366526321291255, 0.2211037951727118, 0.1472344795187828, 0.2854189872631105, -0.0894491549986587, -0.0003142932880976, 1.083783697777006, 1.2300871659701662, 1.1225200550170336, 0.6965041868858284, 0.8595114012237137, 0.43757031341259, 0.6700127661486156, 0.6181984195260373, 0.8408713510945773, 1.1862379488477415, 1.2080016965673184, 1.0086108233459594, 0.9026090793901997, 0.7198435439782997, 0.9011378217828556, 1.141834374162698, 1.031221115462763, 1.225570800122824, 1.208423898503467, 1.192800264904443, 1.1784660968178056, 1.0697689379087802, 0.8388565309363879, 0.8235452962191031, 0.9026251304394909, 0.73239581656781, 0.8081490736100471, 0.8859120899996376, 0.8273800810699803, 0.0498692150797056, 0.7856334749264076, 0.6537928998480259, 1.0221507671483103, 0.8991594065907341, 0.8956058503869857, 1.2203425525349911, 1.054694263621109, 1.26756240575246, 1.273439433697509, 0.1613329260754555, 0.6560211574894057, 0.5628440051252293, 0.5540308092749998, 0.4271907018424654, 0.3884308933302789, 0.8333616644465268, 0.9863130004641183, 0.7094729278532512, 0.8213604092461436, 0.1028691063259327, 0.0506194709707336, -0.8064529248376395, 0.76769966023714, 0.5692616511595062, -1.3835259634754475, -3.0716431035967062]|30959.1875000000000000|      2.00000000|[8718, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      60|[1.1242121672288654, 0.7244714354535919, 0.6938420964997462, 0.7934715391529308, 0.435899473616234, 0.4947821739590057, 0.8100994783125297, 0.9021621209672939, 1.14472513428378, 1.1984240029433226, 1.2431662111759205, 1.6718997115791905, 0.4386189214261506, 0.6678089229868202, 0.9913462312698005, 1.1572844371557165, 0.9780473420719431, 0.5364659852358437, 1.0286140686587346, 0.8946333333061699, 0.6446008451022288, 0.6947182452840096, 0.6908396919595482, 0.9347683088847917, 0.9428378821209312, 0.8666787515958461, 0.7845633884710337, 0.9850556436717637, 1.3063945001642747, 1.3166360356406488, 0.6772462688994799, 0.4364363387655681, 0.3896702578371209, 0.9578929757443874, 0.7866239841720046, 0.9731719670621003, 0.5121583886225474, 0.4979592588891881, 0.355022019911743, 0.3318069892099533, -0.021076682759373, -0.0384141729454046, 0.9954771500176467, 1.2492196378897458, 1.224245081485627, 0.7717227769473274, 0.6996121185427047, 0.532920254368559, 0.9149135885886777, 0.8279524441777115, 1.0455933545030198, 0.9369426102758985, 0.9294614051527327, 1.062888293654392, 1.1749298160082815, 0.8850234544606077, 0.7339134948604353, 0.9005796301296733, 1.230052685107596, 1.2851494908375627, 1.6479675436555548, 1.0078781682492473, 1.3145757138521497, 1.054072617155713, 0.7662898983424644, 0.7122962475207846, 0.898605329095175, 1.0850857125315054, 0.8000807418967997, 0.9289084580973085, 0.7287365909759485, 0.3108350213689576, 1.0062432047755583, 1.3308547888042268, 0.6648579868443348, 0.8272356623459018, 0.9064953389802907, 1.0659577667726599, 0.7982821444402801, 1.0228297661894434, 1.2929271792116548, 0.1580685085601369, 0.5221844974556091, 0.4457118058497148, 0.6993259390258404, 0.5528681796323001, 0.3688415523526508, 0.7059311245270384, 0.7243460271964322, 0.7885051534396995, 0.6410461814113074, 0.4575023200549883, 0.3938582041970149, -0.4966915674520817, 0.8439007782810851, 0.8150387362788618, -1.3686423720003138, -3.242103958924992]|30883.4238281250000000|      4.00000000|[8843, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
