k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0512020327150822, -0.3284987807273865, 0.1747747957706451, 0.4842114746570587, 0.3365215063095093, 0.2501654624938965, 0.1724041551351547, 0.245895192027092, -0.0109115429222584, 0.1118864566087723, 0.0263772290199995, -0.1730238348245621, 0.059964794665575, 0.1842759251594543, -0.1574073135852814, -0.1547022312879562, -0.2951728701591492, 0.0426227189600468, -0.3072008490562439, -0.0202190857380629, 0.2125610560178757, -0.0013137486530468]| 14.1178884506225586|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     157|[-307.512578625232, -139.527003955096, 100.99265392869711, 235.77495684474707, 43.54297874867916, 24.60171757172793, 41.30900650750846, -48.52804167754948, 54.23010781779885, -47.30600159801543, -26.019549878314137, 54.98660485446453, -66.67649394273758, -54.759016841009725, -20.543957855086774, -82.37534182146192, -12.091178889386356, 59.095933344215155, 38.76259028585628, -27.242955135181546, -41.61272409930825, -30.51526911824476]| 11.3656454086303711|     32.00000000|[9421, 628, 0, 157]                                                        |  | used linear model with 65 points | actual_k=4
     158|[-307.512578625232, -139.527003955096, 100.99265392869711, 235.77495684474707, 43.54297874867916, 24.60171757172793, 41.30900650750846, -48.52804167754948, 54.23010781779885, -47.30600159801543, -26.019549878314137, 54.98660485446453, -66.67649394273758, -54.759016841009725, -20.543957855086774, -82.37534182146192, -12.091178889386356, 59.095933344215155, 38.76259028585628, -27.242955135181546, -41.61272409930825, -30.51526911824476]| 11.3656454086303711|     16.00000000|[9481, 632, 0, 158]                                                        |  | used linear model with 65 points | actual_k=4
     159|[-308.9307044930756, -146.666878413409, 100.3644476160407, 237.67414083331823, 44.52714501321316, 22.751389960758388, 37.318897540681064, -49.790528850629926, 55.38419118896127, -46.39601885713637, -23.418751033023, 47.830868408083916, -68.62707442045212, -54.697755641594995, -18.82459881482646, -78.10686342790723, -7.695183272473514, 61.09778514131904, 38.66169995488599, -32.790185855701566, -38.40897801890969, -25.26064904301893]| 11.3545751571655273|     32.00000000|[9541, 636, 0, 159]                                                        | | GPS sucess | actual_k=4
     160|[-308.9307044930756, -146.666878413409, 100.3644476160407, 237.67414083331823, 44.52714501321316, 22.751389960758388, 37.318897540681064, -49.790528850629926, 55.38419118896127, -46.39601885713637, -23.418751033023, 47.830868408083916, -68.62707442045212, -54.697755641594995, -18.82459881482646, -78.10686342790723, -7.695183272473514, 61.09778514131904, 38.66169995488599, -32.790185855701566, -38.40897801890969, -25.26064904301893]| 11.3545751571655273|     16.00000000|[9601, 640, 0, 160]                                                        |  | used linear model with 65 points | actual_k=4
     161|[-313.06123723462224, -146.37539885565639, 96.87864019721746, 241.41384091228247, 45.54754684865475, 25.803865413181484, 38.727020676247776, -45.203084545210004, 50.6472226716578, -45.99832155741751, -23.91299638338387, 47.4279592782259, -71.34747666120529, -57.239803142205346, -13.456066157203168, -81.74197022989392, 0.5061965035274625, 57.8716348670423, 35.7424544733949, -30.914017843082547, -38.499561343342066, -28.533111411030404]| 11.3458871841430664|     32.00000000|[9661, 644, 0, 161]                                                        | | GPS sucess | actual_k=4
     162|[-313.06123723462224, -146.37539885565639, 96.87864019721746, 241.41384091228247, 45.54754684865475, 25.803865413181484, 38.727020676247776, -45.203084545210004, 50.6472226716578, -45.99832155741751, -23.91299638338387, 47.4279592782259, -71.34747666120529, -57.239803142205346, -13.456066157203168, -81.74197022989392, 0.5061965035274625, 57.8716348670423, 35.7424544733949, -30.914017843082547, -38.499561343342066, -28.533111411030404]| 11.3458871841430664|     16.00000000|[9721, 648, 0, 162]                                                        |  | used linear model with 65 points | actual_k=4
     163|[-315.0071162171662, -149.4883558563888, 102.32990267127752, 242.20709189027548, 52.170440182089806, 28.916697244159877, 35.851787264458835, -47.505773382261395, 45.194532070308924, -42.86613061465323, -18.614402385428548, 45.82008929550648, -76.91002482175827, -56.77082735981094, -13.128815616946667, -77.31023614481091, -2.5593624068424106, 58.28933450207114, 37.13529783906415, -29.04865269549191, -36.9568693973124, -31.096720057423227]| 11.3394670486450195|     32.00000000|[9781, 652, 0, 163]                                                        | | GPS sucess | actual_k=4
     164|[-327.16972436383367, -153.53624032065272, 100.88483419269323, 252.02048548310995, 52.1180133856833, 27.09662805031985, 41.804012949578464, -49.39056153781712, 44.37288377061486, -37.73173024691641, -13.191190810874104, 40.0862707644701, -75.62773102521896, -55.29961091961013, -29.368222202640027, -74.17741029337049, -1.7545664263889194, 45.63730260357261, 32.25216967286542, -35.94145827181637, -31.00721863284707, -21.885015803272836]| 11.3309488296508789|     64.00000000|[9841, 656, 0, 164]                                                        | | GPS sucess | actual_k=4
     165|[-324.7144988961518, -142.7587086968124, 132.01695432513952, 244.34381779283285, 27.38775635138154, 33.61536393593997, 55.843919451348484, -50.90482826717198, 45.2950817681849, -29.080184722319245, 7.8001421969383955, 34.50350280106068, -70.67058485746384, -58.33078104938613, -29.89903077064082, -63.67011087015271, -11.547188992612064, 52.85245248302817, 27.204803053755313, -15.1288609970361, -13.622573170810938, 0.2828900042222813]| 11.3246278762817383|    128.00000000|[9901, 660, 0, 165]                                                        | | GPS sucess | actual_k=4
     166|[-324.7144988961518, -142.7587086968124, 132.01695432513952, 244.34381779283285, 27.38775635138154, 33.61536393593997, 55.843919451348484, -50.90482826717198, 45.2950817681849, -29.080184722319245, 7.8001421969383955, 34.50350280106068, -70.67058485746384, -58.33078104938613, -29.89903077064082, -63.67011087015271, -11.547188992612064, 52.85245248302817, 27.204803053755313, -15.1288609970361, -13.622573170810938, 0.2828900042222813]| 11.3246278762817383|     64.00000000|[9961, 664, 0, 166]                                                        |  | used linear model with 65 points | actual_k=4
     167|[-338.1267894692719, -157.72370026633143, 150.00645055621862, 252.8004971370101, 20.737777713686228, 51.71612725686282, 72.70607918035239, -51.81008537299931, 30.16798845306039, -21.847106719389558, 28.187618164345622, 48.467253640294075, -68.24957293272018, -49.3822870918666, -9.17933091102168, -61.820336271077394, -31.852399106137455, 40.797010626643896, 2.97471195878461, -14.258886026218534, -21.966708455234766, -3.5184396085096523]| 11.2933406829833984|    128.00000000|[10021, 668, 0, 167]                                                       | | GPS sucess | actual_k=4
     168|[-379.10573234036565, -80.41772339865565, 162.40461435168982, 277.081903539598, 23.861671213060617, 63.930550436489284, 69.87501328717917, -68.5978565979749, 63.64289537444711, -55.29850366152823, 33.38827028684318, 51.08053441345692, -46.239143550395966, -54.634066648141015, -23.814745034556836, -31.7269353158772, -60.059884305112064, -6.381166253238916, 8.840050761122257, -26.3751532305032, -5.335774693638086, -15.842744189198129]| 11.2716131210327148|    256.00000000|[10081, 672, 0, 168]                                                       | | GPS sucess | actual_k=4
     169|[-379.10573234036565, -80.41772339865565, 162.40461435168982, 277.081903539598, 23.861671213060617, 63.930550436489284, 69.87501328717917, -68.5978565979749, 63.64289537444711, -55.29850366152823, 33.38827028684318, 51.08053441345692, -46.239143550395966, -54.634066648141015, -23.814745034556836, -31.7269353158772, -60.059884305112064, -6.381166253238916, 8.840050761122257, -26.3751532305032, -5.335774693638086, -15.842744189198129]| 11.2716131210327148|    128.00000000|[10141, 676, 0, 169]                                                       |  | used linear model with 65 points | actual_k=4
     170|[-379.10573234036565, -80.41772339865565, 162.40461435168982, 277.081903539598, 23.861671213060617, 63.930550436489284, 69.87501328717917, -68.5978565979749, 63.64289537444711, -55.29850366152823, 33.38827028684318, 51.08053441345692, -46.239143550395966, -54.634066648141015, -23.814745034556836, -31.7269353158772, -60.059884305112064, -6.381166253238916, 8.840050761122257, -26.3751532305032, -5.335774693638086, -15.842744189198129]| 11.2716131210327148|     64.00000000|[10201, 680, 0, 170]                                                       |  | used linear model with 65 points | actual_k=4
     171|[-379.10573234036565, -80.41772339865565, 162.40461435168982, 277.081903539598, 23.861671213060617, 63.930550436489284, 69.87501328717917, -68.5978565979749, 63.64289537444711, -55.29850366152823, 33.38827028684318, 51.08053441345692, -46.239143550395966, -54.634066648141015, -23.814745034556836, -31.7269353158772, -60.059884305112064, -6.381166253238916, 8.840050761122257, -26.3751532305032, -5.335774693638086, -15.842744189198129]| 11.2716131210327148|     32.00000000|[10261, 684, 0, 171]                                                       |  | used linear model with 65 points | actual_k=4
     172|[-377.7673697657883, -95.04710743948817, 155.23334159702063, 278.7900412902236, 24.59369308128953, 57.561831335537136, 67.76812427770346, -50.13069732673466, 70.01244035735726, -56.61185469664633, 39.68637123517692, 62.450105145573616, -44.16894191503525, -60.17021471943008, -25.297487820964307, -32.11828251555562, -64.98955225478858, -7.360672984272242, 15.598743025679141, -30.388672517612576, -9.514214787632227, -19.617581683094613]| 11.2569303512573242|     64.00000000|[10321, 688, 0, 172]                                                       | | GPS sucess | actual_k=4
     173|[-377.7673697657883, -95.04710743948817, 155.23334159702063, 278.7900412902236, 24.59369308128953, 57.561831335537136, 67.76812427770346, -50.13069732673466, 70.01244035735726, -56.61185469664633, 39.68637123517692, 62.450105145573616, -44.16894191503525, -60.17021471943008, -25.297487820964307, -32.11828251555562, -64.98955225478858, -7.360672984272242, 15.598743025679141, -30.388672517612576, -9.514214787632227, -19.617581683094613]| 11.2569303512573242|     32.00000000|[10381, 692, 0, 173]                                                       |  | used linear model with 65 points | actual_k=4
     174|[-370.0000562854111, -95.32833154127002, 156.6628159508109, 272.2455461844802, 32.64206821098924, 58.19354365300387, 64.83646243344992, -51.60917861945927, 65.55740848556161, -71.92116942442954, 42.09234347753227, 60.99792130291462, -40.1373228430748, -52.08813578571426, -15.513597096782178, -22.858370024710894, -60.161188836209476, 0.9460763595998287, 13.830858532804996, -28.6588685978204, 2.0436446331441402, -28.86845048039686]| 11.2560462951660156|     64.00000000|[10441, 696, 0, 174]                                                       | | GPS sucess | actual_k=4
     175|[-370.0000562854111, -95.32833154127002, 156.6628159508109, 272.2455461844802, 32.64206821098924, 58.19354365300387, 64.83646243344992, -51.60917861945927, 65.55740848556161, -71.92116942442954, 42.09234347753227, 60.99792130291462, -40.1373228430748, -52.08813578571426, -15.513597096782178, -22.858370024710894, -60.161188836209476, 0.9460763595998287, 13.830858532804996, -28.6588685978204, 2.0436446331441402, -28.86845048039686]| 11.2560462951660156|     32.00000000|[10501, 700, 0, 175]                                                       |  | used linear model with 65 points | actual_k=4
     176|[-370.0000562854111, -95.32833154127002, 156.6628159508109, 272.2455461844802, 32.64206821098924, 58.19354365300387, 64.83646243344992, -51.60917861945927, 65.55740848556161, -71.92116942442954, 42.09234347753227, 60.99792130291462, -40.1373228430748, -52.08813578571426, -15.513597096782178, -22.858370024710894, -60.161188836209476, 0.9460763595998287, 13.830858532804996, -28.6588685978204, 2.0436446331441402, -28.86845048039686]| 11.2560462951660156|     16.00000000|[10561, 704, 0, 176]                                                       |  | used linear model with 65 points | actual_k=4
     177|[-373.45861365273595, -100.14506108686328, 156.78224054723978, 275.31213291734457, 36.837471310049295, 63.108663777820766, 65.06484558712691, -47.102431850507855, 65.60896752774715, -70.25272121466696, 45.60618701390922, 58.24875719845295, -38.98872643709183, -50.60304374183761, -22.01966771064326, -22.950123485177755, -64.56552147399634, -0.1548056937754154, 14.228292707819492, -35.12305383570492, 2.158750992268324, -33.131786662037484]| 11.2475633621215820|     32.00000000|[10621, 708, 0, 177]                                                       | | GPS sucess | actual_k=4
     178|[-373.45861365273595, -100.14506108686328, 156.78224054723978, 275.31213291734457, 36.837471310049295, 63.108663777820766, 65.06484558712691, -47.102431850507855, 65.60896752774715, -70.25272121466696, 45.60618701390922, 58.24875719845295, -38.98872643709183, -50.60304374183761, -22.01966771064326, -22.950123485177755, -64.56552147399634, -0.1548056937754154, 14.228292707819492, -35.12305383570492, 2.158750992268324, -33.131786662037484]| 11.2475633621215820|     16.00000000|[10681, 712, 0, 178]                                                       |  | used linear model with 65 points | actual_k=4
     179|[-373.45861365273595, -100.14506108686328, 156.78224054723978, 275.31213291734457, 36.837471310049295, 63.108663777820766, 65.06484558712691, -47.102431850507855, 65.60896752774715, -70.25272121466696, 45.60618701390922, 58.24875719845295, -38.98872643709183, -50.60304374183761, -22.01966771064326, -22.950123485177755, -64.56552147399634, -0.1548056937754154, 14.228292707819492, -35.12305383570492, 2.158750992268324, -33.131786662037484]| 11.2475633621215820|      8.00000000|[10741, 716, 0, 179]                                                       |  | used linear model with 65 points | actual_k=4
     180|[-373.45861365273595, -100.14506108686328, 156.78224054723978, 275.31213291734457, 36.837471310049295, 63.108663777820766, 65.06484558712691, -47.102431850507855, 65.60896752774715, -70.25272121466696, 45.60618701390922, 58.24875719845295, -38.98872643709183, -50.60304374183761, -22.01966771064326, -22.950123485177755, -64.56552147399634, -0.1548056937754154, 14.228292707819492, -35.12305383570492, 2.158750992268324, -33.131786662037484]| 11.2475633621215820|      4.00000000|[10801, 720, 0, 180]                                                       |  | used linear model with 65 points | actual_k=4
     181|[-374.6969413943589, -101.35155374929309, 157.7226192727685, 276.1311547383666, 37.97948760166764, 62.72179321479052, 65.78224637638777, -48.11471374519169, 65.71735977381468, -69.21560063399374, 46.26849487237632, 58.27021208591759, -39.11959224939346, -49.72253412689315, -22.115841563325375, -24.270574267953634, -64.48431525658816, 0.7758652232587337, 14.524489883799106, -35.35126860626042, 3.9967460446059704, -33.137917072395794]| 11.2434616088867188|      8.00000000|[10861, 724, 0, 181]                                                       | | GPS sucess | actual_k=4
     182|[-374.6969413943589, -101.35155374929309, 157.7226192727685, 276.1311547383666, 37.97948760166764, 62.72179321479052, 65.78224637638777, -48.11471374519169, 65.71735977381468, -69.21560063399374, 46.26849487237632, 58.27021208591759, -39.11959224939346, -49.72253412689315, -22.115841563325375, -24.270574267953634, -64.48431525658816, 0.7758652232587337, 14.524489883799106, -35.35126860626042, 3.9967460446059704, -33.137917072395794]| 11.2434616088867188|      4.00000000|[10921, 728, 0, 182]                                                       |  | used linear model with 65 points | actual_k=4
     183|[-375.38663252070546, -101.68863446637988, 159.76779244095087, 276.3828901872039, 38.71988016739488, 63.26908210944384, 66.76873752009124, -49.12001092918217, 65.68102110922337, -69.69518896378577, 47.46711185388267, 57.703386100009084, -38.22930061817169, -50.048184193030465, -22.570037748198956, -24.087237890809774, -66.66354451607913, 0.8620142750442028, 13.86816442431882, -35.28249847330153, 4.062338944524527, -33.23266182176303]| 11.2419538497924805|      8.00000000|[10981, 732, 0, 183]                                                       | | GPS sucess | actual_k=4
     184|[-378.7470556087792, -100.22710783407092, 158.75424537807703, 279.029542170465, 38.7248216914013, 64.44431118201464, 66.08540901076049, -45.35859258659184, 66.14786534011364, -70.409638190642, 46.14276352338493, 57.42147749848664, -38.94990175962448, -51.49887112464057, -22.00128700910136, -21.950198229402304, -65.49580905865878, 1.6421961598098278, 10.580027465242893, -36.60457324422896, 3.423938389867544, -31.99671874276828]| 11.2364187240600586|     16.00000000|[11041, 736, 0, 184]                                                       | | GPS sucess | actual_k=4
     185|[-382.5950458832085, -108.30132849141955, 156.5354958549142, 283.12713595479727, 38.64563860464841, 57.568727056495845, 63.3017242802307, -50.9879613686353, 64.17271821200848, -68.14023067988455, 45.55866679362953, 57.101999225094914, -36.668969810009, -48.30439308966743, -21.122087087016553, -18.85726147517562, -61.27985761594027, 2.6229009442031384, 8.357511166948825, -34.90601026453078, 1.583445068448782, -30.454379894654267]| 11.2289457321166992|     32.00000000|[11101, 740, 0, 185]                                                       | | GPS sucess | actual_k=4
     186|[-382.5950458832085, -108.30132849141955, 156.5354958549142, 283.12713595479727, 38.64563860464841, 57.568727056495845, 63.3017242802307, -50.9879613686353, 64.17271821200848, -68.14023067988455, 45.55866679362953, 57.101999225094914, -36.668969810009, -48.30439308966743, -21.122087087016553, -18.85726147517562, -61.27985761594027, 2.6229009442031384, 8.357511166948825, -34.90601026453078, 1.583445068448782, -30.454379894654267]| 11.2289457321166992|     16.00000000|[11161, 744, 0, 186]                                                       |  | used linear model with 65 points | actual_k=4
     187|[-382.5950458832085, -108.30132849141955, 156.5354958549142, 283.12713595479727, 38.64563860464841, 57.568727056495845, 63.3017242802307, -50.9879613686353, 64.17271821200848, -68.14023067988455, 45.55866679362953, 57.101999225094914, -36.668969810009, -48.30439308966743, -21.122087087016553, -18.85726147517562, -61.27985761594027, 2.6229009442031384, 8.357511166948825, -34.90601026453078, 1.583445068448782, -30.454379894654267]| 11.2289457321166992|      8.00000000|[11221, 748, 0, 187]                                                       |  | used linear model with 65 points | actual_k=4
     188|[-382.9044058211148, -110.12034041807055, 156.0433465614915, 283.49039494246244, 39.82900192309171, 58.891199748031795, 59.90667303930968, -52.70048208720982, 66.18185250461102, -68.04975778795779, 43.662259785458446, 57.993379117920995, -37.17396914958954, -46.94100598181831, -20.885261471848935, -18.087037440389395, -62.37197075318545, 5.12245724722743, 9.447543982882053, -33.63794385828078, -1.4616541899740696, -33.90470633737277]| 11.2233409881591797|     16.00000000|[11281, 752, 0, 188]                                                       | | GPS sucess | actual_k=4
     189|[-382.9044058211148, -110.12034041807055, 156.0433465614915, 283.49039494246244, 39.82900192309171, 58.891199748031795, 59.90667303930968, -52.70048208720982, 66.18185250461102, -68.04975778795779, 43.662259785458446, 57.993379117920995, -37.17396914958954, -46.94100598181831, -20.885261471848935, -18.087037440389395, -62.37197075318545, 5.12245724722743, 9.447543982882053, -33.63794385828078, -1.4616541899740696, -33.90470633737277]| 11.2233409881591797|      8.00000000|[11341, 756, 0, 189]                                                       |  | used linear model with 65 points | actual_k=4
     190|[-385.33613466098905, -113.46107823774219, 156.79735562950373, 285.42440020293, 38.44484426546842, 61.11565415095538, 58.234982694499195, -50.255027489736676, 67.67639045417309, -69.07535643316805, 44.738036243245006, 58.00341304205358, -37.935474932193756, -47.43024835671531, -20.403711404185742, -16.08726155385375, -63.32552681397647, 3.210412960499525, 9.12605005921796, -31.12760197557509, -1.057356420904398, -36.42491016618442]| 11.2164812088012695|     16.00000000|[11401, 760, 0, 190]                                                       | | GPS sucess | actual_k=4
     191|[-387.39420818164945, -116.74684388563037, 166.81643674522638, 285.4028695486486, 40.95184113550931, 60.0654910011217, 58.44647366832942, -46.935172038152814, 65.3546221703291, -68.53642762638628, 41.74561366252601, 54.27670510672033, -44.28507000207901, -47.06720475043403, -23.78727039275691, -17.836533304303885, -66.57499084901065, 3.7483520917594433, 13.350812975782901, -32.32949315942824, -1.6788777746260166, -33.57496056787204]| 11.2150363922119141|     32.00000000|[11461, 764, 0, 191]                                                       | | GPS sucess | actual_k=4
     192|[-387.39420818164945, -116.74684388563037, 166.81643674522638, 285.4028695486486, 40.95184113550931, 60.0654910011217, 58.44647366832942, -46.935172038152814, 65.3546221703291, -68.53642762638628, 41.74561366252601, 54.27670510672033, -44.28507000207901, -47.06720475043403, -23.78727039275691, -17.836533304303885, -66.57499084901065, 3.7483520917594433, 13.350812975782901, -32.32949315942824, -1.6788777746260166, -33.57496056787204]| 11.2150363922119141|     16.00000000|[11521, 768, 0, 192]                                                       |  | used linear model with 65 points | actual_k=4
     193|[-392.8287083990872, -118.64769871160388, 172.04355857521296, 289.013761844486, 44.547349472530186, 56.64597682189196, 57.892060111276805, -46.73738266713917, 65.97928331792355, -74.27327979542315, 36.233455745503306, 53.43454327248037, -44.21930855512619, -52.52145556296455, -22.227393235545605, -20.90996551141143, -71.93619499634951, 3.9963736347854137, 15.43827420892194, -34.877812499180436, -3.3125973381102085, -30.54631386033725]| 11.1972770690917969|     32.00000000|[11581, 772, 0, 193]                                                       | | GPS sucess | actual_k=4
     194|[-396.9441044218838, -129.0141318552196, 181.894855953753, 291.12493404373527, 42.54317619372159, 52.65623954962939, 56.183299134485424, -47.374106185510755, 60.58623217046261, -66.1007505748421, 35.57387623004615, 60.50777449272573, -40.19570177793503, -48.97506836737739, -30.976249780040234, -27.796177860349417, -75.83083925675601, 8.237528782337904, 0.6504705590195954, -31.053290957584977, -5.363751236349344, -44.867521860520355]| 11.1858224868774414|     64.00000000|[11641, 776, 0, 194]                                                       | | GPS sucess | actual_k=4
     195|[-402.7203934080899, -138.98276455327868, 181.3916636481881, 296.4037135504186, 11.502719421871006, 46.52665142249316, 35.89647967647761, -32.49221112020314, 44.10706041753292, -92.48790992237628, 37.51175603084266, 48.599832674488425, -32.134539783000946, -51.45025304640876, -35.947104062419385, -36.86122703179717, -73.51018295716494, 21.805593471974134, -15.635036643128842, -33.900791043415666, -5.334710203111172, -68.25206241838168]| 11.1696176528930664|    128.00000000|[11701, 780, 0, 195]                                                       | | GPS sucess | actual_k=4
     196|[-402.7203934080899, -138.98276455327868, 181.3916636481881, 296.4037135504186, 11.502719421871006, 46.52665142249316, 35.89647967647761, -32.49221112020314, 44.10706041753292, -92.48790992237628, 37.51175603084266, 48.599832674488425, -32.134539783000946, -51.45025304640876, -35.947104062419385, -36.86122703179717, -73.51018295716494, 21.805593471974134, -15.635036643128842, -33.900791043415666, -5.334710203111172, -68.25206241838168]| 11.1696176528930664|     64.00000000|[11761, 784, 0, 196]                                                       |  | used linear model with 65 points | actual_k=4
     197|[-410.76247142627835, -152.073679279536, 159.9513617530465, 307.3263038061559, -8.575954894535244, 25.284858743660152, 37.70596189331263, -23.056359069421887, 37.41230772435665, -101.087666163221, 38.39166375808418, 35.56160463951528, -35.300213038921356, -47.05692104186164, -32.08996757445857, -22.227131839841604, -62.450444797985256, 32.39956949278712, -46.49679201422259, -22.81519495882094, -27.15436276048422, -68.88375184766483]| 11.1485290527343750|    128.00000000|[11821, 788, 0, 197]                                                       | | GPS sucess | actual_k=4
     198|[-410.76247142627835, -152.073679279536, 159.9513617530465, 307.3263038061559, -8.575954894535244, 25.284858743660152, 37.70596189331263, -23.056359069421887, 37.41230772435665, -101.087666163221, 38.39166375808418, 35.56160463951528, -35.300213038921356, -47.05692104186164, -32.08996757445857, -22.227131839841604, -62.450444797985256, 32.39956949278712, -46.49679201422259, -22.81519495882094, -27.15436276048422, -68.88375184766483]| 11.1485290527343750|     64.00000000|[11881, 792, 0, 198]                                                       |  | used linear model with 65 points | actual_k=4
     199|[-410.76247142627835, -152.073679279536, 159.9513617530465, 307.3263038061559, -8.575954894535244, 25.284858743660152, 37.70596189331263, -23.056359069421887, 37.41230772435665, -101.087666163221, 38.39166375808418, 35.56160463951528, -35.300213038921356, -47.05692104186164, -32.08996757445857, -22.227131839841604, -62.450444797985256, 32.39956949278712, -46.49679201422259, -22.81519495882094, -27.15436276048422, -68.88375184766483]| 11.1485290527343750|     32.00000000|[11941, 796, 0, 199]                                                       |  | used linear model with 65 points | actual_k=4
     200|[-410.76247142627835, -152.073679279536, 159.9513617530465, 307.3263038061559, -8.575954894535244, 25.284858743660152, 37.70596189331263, -23.056359069421887, 37.41230772435665, -101.087666163221, 38.39166375808418, 35.56160463951528, -35.300213038921356, -47.05692104186164, -32.08996757445857, -22.227131839841604, -62.450444797985256, 32.39956949278712, -46.49679201422259, -22.81519495882094, -27.15436276048422, -68.88375184766483]| 11.1485290527343750|     16.00000000|[12001, 800, 0, 200]                                                       |  | used linear model with 65 points | actual_k=4
     201|[-412.0175188668072, -150.84188587591052, 154.87897834926844, 309.2007428072393, -7.724672715179622, 29.369908849708736, 39.16490204166621, -21.466391699388623, 37.173455253243446, -101.77445221878588, 48.05858346633613, 31.9297160115093, -32.61463278532028, -49.587475336447824, -27.495483722072095, -21.404934760183096, -66.38507423829287, 30.783158522099257, -44.243319924455136, -18.061539525166154, -30.35808166116476, -70.61373958818149]| 11.1453742980957031|     32.00000000|[12061, 804, 0, 201]                                                       | | GPS sucess | actual_k=4
     202|[-412.0175188668072, -150.84188587591052, 154.87897834926844, 309.2007428072393, -7.724672715179622, 29.369908849708736, 39.16490204166621, -21.466391699388623, 37.173455253243446, -101.77445221878588, 48.05858346633613, 31.9297160115093, -32.61463278532028, -49.587475336447824, -27.495483722072095, -21.404934760183096, -66.38507423829287, 30.783158522099257, -44.243319924455136, -18.061539525166154, -30.35808166116476, -70.61373958818149]| 11.1453742980957031|     16.00000000|[12121, 808, 0, 202]                                                       |  | used linear model with 65 points | actual_k=4
     203|[-412.0175188668072, -150.84188587591052, 154.87897834926844, 309.2007428072393, -7.724672715179622, 29.369908849708736, 39.16490204166621, -21.466391699388623, 37.173455253243446, -101.77445221878588, 48.05858346633613, 31.9297160115093, -32.61463278532028, -49.587475336447824, -27.495483722072095, -21.404934760183096, -66.38507423829287, 30.783158522099257, -44.243319924455136, -18.061539525166154, -30.35808166116476, -70.61373958818149]| 11.1453742980957031|      8.00000000|[12181, 812, 0, 203]                                                       |  | used linear model with 65 points | actual_k=4
     204|[-412.0175188668072, -150.84188587591052, 154.87897834926844, 309.2007428072393, -7.724672715179622, 29.369908849708736, 39.16490204166621, -21.466391699388623, 37.173455253243446, -101.77445221878588, 48.05858346633613, 31.9297160115093, -32.61463278532028, -49.587475336447824, -27.495483722072095, -21.404934760183096, -66.38507423829287, 30.783158522099257, -44.243319924455136, -18.061539525166154, -30.35808166116476, -70.61373958818149]| 11.1453742980957031|      4.00000000|[12241, 816, 0, 204]                                                       |  | used linear model with 65 points | actual_k=4
     205|[-412.7848232872784, -151.57815785333514, 154.5379303470254, 309.86084094271064, -6.1531720561906695, 29.185175518505275, 40.00799692701548, -21.50316078402102, 38.60553480684757, -100.70864976383746, 48.23402696661651, 33.36462356708944, -32.074247777462006, -49.33955574716674, -26.322393502574414, -20.42438691481948, -66.88774255942553, 30.744755048304796, -43.14188426313922, -18.899361247196794, -29.503964446485043, -70.12917045585345]| 11.1440563201904297|      8.00000000|[12301, 820, 0, 205]                                                       | | GPS sucess | actual_k=4
     206|[-412.7848232872784, -151.57815785333514, 154.5379303470254, 309.86084094271064, -6.1531720561906695, 29.185175518505275, 40.00799692701548, -21.50316078402102, 38.60553480684757, -100.70864976383746, 48.23402696661651, 33.36462356708944, -32.074247777462006, -49.33955574716674, -26.322393502574414, -20.42438691481948, -66.88774255942553, 30.744755048304796, -43.14188426313922, -18.899361247196794, -29.503964446485043, -70.12917045585345]| 11.1440563201904297|      4.00000000|[12361, 824, 0, 206]                                                       |  | used linear model with 65 points | actual_k=4
     207|[-412.7848232872784, -151.57815785333514, 154.5379303470254, 309.86084094271064, -6.1531720561906695, 29.185175518505275, 40.00799692701548, -21.50316078402102, 38.60553480684757, -100.70864976383746, 48.23402696661651, 33.36462356708944, -32.074247777462006, -49.33955574716674, -26.322393502574414, -20.42438691481948, -66.88774255942553, 30.744755048304796, -43.14188426313922, -18.899361247196794, -29.503964446485043, -70.12917045585345]| 11.1440563201904297|      2.00000000|[12421, 828, 0, 207]                                                       |  | used linear model with 65 points | actual_k=4
     208|[-413.51662288978696, -151.13755659386516, 154.35571435838938, 310.44898596033454, -6.145217300392687, 28.825829069130123, 40.304393540136516, -20.67779535986483, 38.56832880526781, -100.37892947532237, 48.09246635250747, 33.47689943574369, -32.064100614748895, -49.12541096593486, -26.678522433619946, -19.73312121257186, -66.44337836932391, 30.512448582798243, -42.59110414562747, -19.644458765164018, -29.29737114161253, -69.91253031126689]| 11.1426963806152344|      4.00000000|[12481, 832, 0, 208]                                                       | | GPS sucess | actual_k=4
