k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     156|[-248.15242387726903, -137.12883119285107, 34.96559105068445, 200.6021876875311, 74.28057687915862, 11.186711663380265, 39.739181539043784, -93.50788224115968, 69.96512142941356, 33.56416419893503, -43.43842126708478, -14.779229922685772, -65.4058104265714, -63.67289215636265, 45.11871386831626, -78.76494779065251, -36.52682515885681, 46.685815733275376, 23.553181094583124, -76.13298582285643, -36.84008803404868, 42.57418819516897]| 11.4938364028930664|     64.00000000|[7489, 2496, 0, 156]                                                       | | GPS sucess | actual_k=16
     157|[-248.15242387726903, -137.12883119285107, 34.96559105068445, 200.6021876875311, 74.28057687915862, 11.186711663380265, 39.739181539043784, -93.50788224115968, 69.96512142941356, 33.56416419893503, -43.43842126708478, -14.779229922685772, -65.4058104265714, -63.67289215636265, 45.11871386831626, -78.76494779065251, -36.52682515885681, 46.685815733275376, 23.553181094583124, -76.13298582285643, -36.84008803404868, 42.57418819516897]| 11.4938364028930664|     32.00000000|[7537, 2512, 0, 157]                                                       |  | used linear model with 65 points | actual_k=16
     158|[-248.15242387726903, -137.12883119285107, 34.96559105068445, 200.6021876875311, 74.28057687915862, 11.186711663380265, 39.739181539043784, -93.50788224115968, 69.96512142941356, 33.56416419893503, -43.43842126708478, -14.779229922685772, -65.4058104265714, -63.67289215636265, 45.11871386831626, -78.76494779065251, -36.52682515885681, 46.685815733275376, 23.553181094583124, -76.13298582285643, -36.84008803404868, 42.57418819516897]| 11.4938364028930664|     16.00000000|[7585, 2528, 0, 158]                                                       |  | used linear model with 65 points | actual_k=16
     159|[-250.75754930451512, -140.72825150191784, 37.59514556080103, 202.45911377109587, 82.0517989937216, 12.419141286984086, 37.9343261923641, -94.1892328299582, 65.95517746731639, 28.020098246634007, -45.76186920981854, -14.366711659822613, -61.278143476345576, -64.22535807204258, 45.28919963305816, -83.1839479394257, -36.97509407903999, 49.45070759614464, 28.82549707358703, -71.60685896128416, -33.96722831763327, 45.14242025464773]| 11.4844369888305664|     32.00000000|[7633, 2544, 0, 159]                                                       | | GPS sucess | actual_k=16
     160|[-254.67142250016332, -136.83634714782238, 23.183635093271732, 207.87331121601164, 71.93470113910735, 11.407503122463822, 37.464256485924125, -99.2082266844809, 84.85289208218455, 29.5961150303483, -42.47472526412457, -13.339182062540203, -70.14835126290563, -67.3063076169492, 51.18730525439605, -81.49108697846532, -28.206870316527784, 47.38522664865013, 31.557593984063715, -67.20642208307981, -38.32737674750388, 43.283047281205654]| 11.4797410964965820|     64.00000000|[7681, 2560, 0, 160]                                                       | | GPS sucess | actual_k=16
     161|[-271.19355346634984, -135.67042891681194, 9.240405417978764, 222.83211153186858, 76.0163084808737, 23.617404932156205, 43.09674902819097, -80.85844946280122, 65.90501801297069, 31.186904229223728, -44.451706665568054, -14.950818581972271, -81.02996022591833, -77.4744976193906, 72.66143588488922, -96.0315141864121, 4.598648787476122, 34.4806255515432, 19.88061205809936, -59.70175003260374, -38.68971004523337, 30.193197809159756]| 11.4712343215942383|    128.00000000|[7729, 2576, 0, 161]                                                       | | GPS sucess | actual_k=16
     162|[-271.19355346634984, -135.67042891681194, 9.240405417978764, 222.83211153186858, 76.0163084808737, 23.617404932156205, 43.09674902819097, -80.85844946280122, 65.90501801297069, 31.186904229223728, -44.451706665568054, -14.950818581972271, -81.02996022591833, -77.4744976193906, 72.66143588488922, -96.0315141864121, 4.598648787476122, 34.4806255515432, 19.88061205809936, -59.70175003260374, -38.68971004523337, 30.193197809159756]| 11.4712343215942383|     64.00000000|[7777, 2592, 0, 162]                                                       |  | used linear model with 65 points | actual_k=16
     163|[-278.9770693965256, -148.12225691974163, 31.045455314218998, 226.00511544384062, 102.50788181461394, 36.06873225606978, 31.59581538103521, -90.06920481100678, 44.09425560757518, 43.71566800028086, -23.257330673746765, -21.382298512849957, -103.28015286813024, -75.59859448981297, 73.97043804591522, -78.30457784608006, -7.66358685400337, 36.151424091658555, 25.45198552077636, -52.24028944224119, -32.51894226111472, 19.938763223588467]| 11.4414415359497070|    128.00000000|[7825, 2608, 0, 163]                                                       | | GPS sucess | actual_k=16
     164|[-278.9770693965256, -148.12225691974163, 31.045455314218998, 226.00511544384062, 102.50788181461394, 36.06873225606978, 31.59581538103521, -90.06920481100678, 44.09425560757518, 43.71566800028086, -23.257330673746765, -21.382298512849957, -103.28015286813024, -75.59859448981297, 73.97043804591522, -78.30457784608006, -7.66358685400337, 36.151424091658555, 25.45198552077636, -52.24028944224119, -32.51894226111472, 19.938763223588467]| 11.4414415359497070|     64.00000000|[7873, 2624, 0, 164]                                                       |  | used linear model with 65 points | actual_k=16
     165|[-276.52184392884374, -137.3447252959013, 62.17757544666529, 218.32844775356352, 77.77762478031218, 42.5874681416899, 45.63572188280523, -91.58347154036164, 45.016453605145216, 52.367213524878025, -2.2659976659342647, -26.96506647625938, -98.32300670037512, -78.62976461958897, 73.43962947791442, -67.79727842286229, -17.456209420226514, 43.36657397111412, 20.404618901666254, -31.42769216746092, -15.134296799078584, 42.106669031083584]| 11.4324369430541992|    128.00000000|[7921, 2640, 0, 165]                                                       | | GPS sucess | actual_k=16
     166|[-276.52184392884374, -137.3447252959013, 62.17757544666529, 218.32844775356352, 77.77762478031218, 42.5874681416899, 45.63572188280523, -91.58347154036164, 45.016453605145216, 52.367213524878025, -2.2659976659342647, -26.96506647625938, -98.32300670037512, -78.62976461958897, 73.43962947791442, -67.79727842286229, -17.456209420226514, 43.36657397111412, 20.404618901666254, -31.42769216746092, -15.134296799078584, 42.106669031083584]| 11.4324369430541992|     64.00000000|[7969, 2656, 0, 166]                                                       |  | used linear model with 65 points | actual_k=16
     167|[-289.93413450196385, -152.30971686542034, 80.16707167774439, 226.78512709774077, 71.12764614261687, 60.68823146261275, 62.497881611809134, -92.48872864618897, 29.889360290020704, 59.60029152780771, 18.121478301472962, -13.001315637025982, -95.90199477563147, -69.68127066206944, 94.15932933753356, -65.94750382378697, -37.761419533751905, 31.311132114729844, -3.8254721933044493, -30.557717196643353, -23.478432083502412, 38.30533941835165]| 11.3994455337524414|    128.00000000|[8017, 2672, 0, 167]                                                       | | GPS sucess | actual_k=16
     168|[-330.9130773730576, -75.00373999774456, 92.56523547321558, 251.06653350032866, 74.25153964199126, 72.90265464223921, 59.66681571863592, -109.27649987116456, 63.36426721140742, 26.14889458566904, 23.32213042397052, -10.38803486386314, -73.89156539330725, -74.93305021834385, 79.52391521399841, -35.85410286858678, -65.96890473272651, -15.867044765152968, 2.039866609033197, -42.67398440092802, -6.847498321905732, 25.981034837663174]| 11.3803491592407227|    256.00000000|[8065, 2688, 0, 168]                                                       | | GPS sucess | actual_k=16
     169|[-330.9130773730576, -75.00373999774456, 92.56523547321558, 251.06653350032866, 74.25153964199126, 72.90265464223921, 59.66681571863592, -109.27649987116456, 63.36426721140742, 26.14889458566904, 23.32213042397052, -10.38803486386314, -73.89156539330725, -74.93305021834385, 79.52391521399841, -35.85410286858678, -65.96890473272651, -15.867044765152968, 2.039866609033197, -42.67398440092802, -6.847498321905732, 25.981034837663174]| 11.3803491592407227|    128.00000000|[8113, 2704, 0, 169]                                                       |  | used linear model with 65 points | actual_k=16
     170|[-330.9130773730576, -75.00373999774456, 92.56523547321558, 251.06653350032866, 74.25153964199126, 72.90265464223921, 59.66681571863592, -109.27649987116456, 63.36426721140742, 26.14889458566904, 23.32213042397052, -10.38803486386314, -73.89156539330725, -74.93305021834385, 79.52391521399841, -35.85410286858678, -65.96890473272651, -15.867044765152968, 2.039866609033197, -42.67398440092802, -6.847498321905732, 25.981034837663174]| 11.3803491592407227|     64.00000000|[8161, 2720, 0, 170]                                                       |  | used linear model with 65 points | actual_k=16
     171|[-316.8521356768906, -81.99162594974041, 70.90161929279566, 244.55779259838164, 78.52367108501494, 63.212062830105424, 69.6809749212116, -83.59506905451417, 65.32683239504695, 10.250260628759861, 11.55743716377765, 15.556962923612446, -59.88119895348791, -78.65375882697117, 97.06399814551696, -27.76101567223668, -53.34065174963325, -9.919396239914931, -3.9482448869384825, -51.90061651915312, 14.413493728265166, 19.16304787248373]| 11.3796205520629883|    128.00000000|[8209, 2736, 0, 171]                                                       | | GPS sucess | actual_k=16
     172|[-316.8521356768906, -81.99162594974041, 70.90161929279566, 244.55779259838164, 78.52367108501494, 63.212062830105424, 69.6809749212116, -83.59506905451417, 65.32683239504695, 10.250260628759861, 11.55743716377765, 15.556962923612446, -59.88119895348791, -78.65375882697117, 97.06399814551696, -27.76101567223668, -53.34065174963325, -9.919396239914931, -3.9482448869384825, -51.90061651915312, 14.413493728265166, 19.16304787248373]| 11.3796205520629883|     64.00000000|[8257, 2752, 0, 172]                                                       |  | used linear model with 65 points | actual_k=16
     173|[-323.62047769501805, -92.51939599215984, 64.00556311756372, 251.89973395504057, 92.5318297687918, 42.06809043325484, 63.03243156336248, -101.5673610009253, 52.980225186794996, 38.17609719187021, 18.370571834035218, 7.343795733060688, -70.48537833581213, -77.18944853854191, 112.27598754828796, -23.98451115563512, -38.90216565039009, 4.519214790663682, -17.15271838242188, -39.51882063597441, -4.02424087561667, 37.504461370408535]| 11.3636207580566406|    128.00000000|[8305, 2768, 0, 173]                                                       | | GPS sucess | actual_k=16
     174|[-323.62047769501805, -92.51939599215984, 64.00556311756372, 251.89973395504057, 92.5318297687918, 42.06809043325484, 63.03243156336248, -101.5673610009253, 52.980225186794996, 38.17609719187021, 18.370571834035218, 7.343795733060688, -70.48537833581213, -77.18944853854191, 112.27598754828796, -23.98451115563512, -38.90216565039009, 4.519214790663682, -17.15271838242188, -39.51882063597441, -4.02424087561667, 37.504461370408535]| 11.3636207580566406|     64.00000000|[8353, 2784, 0, 174]                                                       |  | used linear model with 65 points | actual_k=16
     175|[-323.62047769501805, -92.51939599215984, 64.00556311756372, 251.89973395504057, 92.5318297687918, 42.06809043325484, 63.03243156336248, -101.5673610009253, 52.980225186794996, 38.17609719187021, 18.370571834035218, 7.343795733060688, -70.48537833581213, -77.18944853854191, 112.27598754828796, -23.98451115563512, -38.90216565039009, 4.519214790663682, -17.15271838242188, -39.51882063597441, -4.02424087561667, 37.504461370408535]| 11.3636207580566406|     32.00000000|[8401, 2800, 0, 175]                                                       |  | used linear model with 65 points | actual_k=16
     176|[-327.65630485489964, -96.76035325229168, 70.19897160679102, 254.0252003017813, 98.8653439823538, 50.25461387075484, 74.06170555017889, -107.49517310038209, 57.634235482662916, 42.56232909113169, 22.899509173817933, 7.803107665386051, -74.63245875725988, -76.75898418140423, 115.44211594527587, -29.847077626734972, -19.47081112768501, 4.691113498411141, -21.709766226354986, -49.05036436766386, 0.5853301044553518, 44.50896509736776]| 11.3548717498779297|     64.00000000|[8449, 2816, 0, 176]                                                       | | GPS sucess | actual_k=16
     177|[-341.49053432419896, -116.02727143466473, 70.6766699925065, 266.2915472332388, 115.64695637859404, 69.91509437002242, 74.97523816488683, -89.46818602457643, 57.840471651405096, 49.23612193018198, 36.954883319325745, -3.1935487524606287, -70.038073133328, -70.81861600589764, 89.41783348983154, -30.21409146860242, -37.08814167883247, 0.2875852849101648, -20.120029526297003, -74.90710531920195, 1.0457555409520864, 27.455620370805264]| 11.3122587203979492|    128.00000000|[8497, 2832, 0, 177]                                                       | | GPS sucess | actual_k=16
     178|[-341.49053432419896, -116.02727143466473, 70.6766699925065, 266.2915472332388, 115.64695637859404, 69.91509437002242, 74.97523816488683, -89.46818602457643, 57.840471651405096, 49.23612193018198, 36.954883319325745, -3.1935487524606287, -70.038073133328, -70.81861600589764, 89.41783348983154, -30.21409146860242, -37.08814167883247, 0.2875852849101648, -20.120029526297003, -74.90710531920195, 1.0457555409520864, 27.455620370805264]| 11.3122587203979492|     64.00000000|[8545, 2848, 0, 178]                                                       |  | used linear model with 65 points | actual_k=16
     179|[-341.49053432419896, -116.02727143466473, 70.6766699925065, 266.2915472332388, 115.64695637859404, 69.91509437002242, 74.97523816488683, -89.46818602457643, 57.840471651405096, 49.23612193018198, 36.954883319325745, -3.1935487524606287, -70.038073133328, -70.81861600589764, 89.41783348983154, -30.21409146860242, -37.08814167883247, 0.2875852849101648, -20.120029526297003, -74.90710531920195, 1.0457555409520864, 27.455620370805264]| 11.3122587203979492|     32.00000000|[8593, 2864, 0, 179]                                                       |  | used linear model with 65 points | actual_k=16
     180|[-341.49053432419896, -116.02727143466473, 70.6766699925065, 266.2915472332388, 115.64695637859404, 69.91509437002242, 74.97523816488683, -89.46818602457643, 57.840471651405096, 49.23612193018198, 36.954883319325745, -3.1935487524606287, -70.038073133328, -70.81861600589764, 89.41783348983154, -30.21409146860242, -37.08814167883247, 0.2875852849101648, -20.120029526297003, -74.90710531920195, 1.0457555409520864, 27.455620370805264]| 11.3122587203979492|     16.00000000|[8641, 2880, 0, 180]                                                       |  | used linear model with 65 points | actual_k=16
     181|[-346.44384529069066, -120.85324208438396, 74.43818489462137, 269.56763451732695, 120.21502154506743, 68.36761211790144, 77.84484132193029, -93.51731360331178, 58.27404063567519, 53.38460425287485, 39.60411475319415, -3.1077292026020586, -70.56153638253454, -67.2965775461198, 89.03313807910308, -35.495894599705935, -36.76331680919975, 4.0102689530467615, -18.935240822378546, -75.81996440142393, 8.397735750302672, 27.431098729372025]| 11.3087577819824219|     32.00000000|[8689, 2896, 0, 181]                                                       | | GPS sucess | actual_k=16
     182|[-346.44384529069066, -120.85324208438396, 74.43818489462137, 269.56763451732695, 120.21502154506743, 68.36761211790144, 77.84484132193029, -93.51731360331178, 58.27404063567519, 53.38460425287485, 39.60411475319415, -3.1077292026020586, -70.56153638253454, -67.2965775461198, 89.03313807910308, -35.495894599705935, -36.76331680919975, 4.0102689530467615, -18.935240822378546, -75.81996440142393, 8.397735750302672, 27.431098729372025]| 11.3087577819824219|     16.00000000|[8737, 2912, 0, 182]                                                       |  | used linear model with 65 points | actual_k=16
     183|[-349.202609796077, -122.20156495273113, 82.61887756735086, 270.5745763126761, 123.17659180797637, 70.55676769651473, 81.79080589674413, -97.53850233927369, 58.12868597730994, 51.46625093370676, 44.398582679219544, -5.375033146236092, -67.00036985764746, -68.59917781066906, 87.21635333960876, -34.762549091130495, -45.48023384716362, 4.354865160188638, -21.56054266029969, -75.54488386958838, 8.660107349976897, 27.052119731903076]| 11.2905139923095703|     32.00000000|[8785, 2928, 0, 183]                                                       | | GPS sucess | actual_k=16
     184|[-349.202609796077, -122.20156495273113, 82.61887756735086, 270.5745763126761, 123.17659180797637, 70.55676769651473, 81.79080589674413, -97.53850233927369, 58.12868597730994, 51.46625093370676, 44.398582679219544, -5.375033146236092, -67.00036985764746, -68.59917781066906, 87.21635333960876, -34.762549091130495, -45.48023384716362, 4.354865160188638, -21.56054266029969, -75.54488386958838, 8.660107349976897, 27.052119731903076]| 11.2905139923095703|     16.00000000|[8833, 2944, 0, 184]                                                       |  | used linear model with 65 points | actual_k=16
     185|[-353.05060007050633, -130.27578561007977, 80.40012804418802, 274.67217009700835, 123.09740872122347, 63.68118357099593, 79.00712116621435, -103.16787112131715, 56.15353884920478, 53.73565844446421, 43.81448594946414, -5.6945114196278155, -64.71943790803198, -65.40469977569592, 88.09555326169357, -31.66961233690381, -41.26428240444511, 5.335569944581948, -23.783058958593756, -73.8463208898902, 6.819614028558135, 28.59445858001709]| 11.2835617065429688|     32.00000000|[8881, 2960, 0, 185]                                                       | | GPS sucess | actual_k=16
     186|[-353.05060007050633, -130.27578561007977, 80.40012804418802, 274.67217009700835, 123.09740872122347, 63.68118357099593, 79.00712116621435, -103.16787112131715, 56.15353884920478, 53.73565844446421, 43.81448594946414, -5.6945114196278155, -64.71943790803198, -65.40469977569592, 88.09555326169357, -31.66961233690381, -41.26428240444511, 5.335569944581948, -23.783058958593756, -73.8463208898902, 6.819614028558135, 28.59445858001709]| 11.2835617065429688|     16.00000000|[8929, 2976, 0, 186]                                                       |  | used linear model with 65 points | actual_k=16
     187|[-353.05060007050633, -130.27578561007977, 80.40012804418802, 274.67217009700835, 123.09740872122347, 63.68118357099593, 79.00712116621435, -103.16787112131715, 56.15353884920478, 53.73565844446421, 43.81448594946414, -5.6945114196278155, -64.71943790803198, -65.40469977569592, 88.09555326169357, -31.66961233690381, -41.26428240444511, 5.335569944581948, -23.783058958593756, -73.8463208898902, 6.819614028558135, 28.59445858001709]| 11.2835617065429688|      8.00000000|[8977, 2992, 0, 187]                                                       |  | used linear model with 65 points | actual_k=16
     188|[-354.26549293473363, -128.36562304198742, 79.11206141859293, 275.53926175273955, 126.14357633329928, 61.74827813543379, 80.30209406279027, -103.26077779754996, 55.543203081935644, 52.611383475363255, 44.43078063149005, -4.01944542536512, -66.58553511986975, -68.1102800102235, 91.35577688878402, -33.44540028646588, -42.74066287185997, 3.716446128091775, -25.073394733015448, -75.80552067607641, 5.3929956909269094, 28.466269865632057]| 11.2780113220214844|     16.00000000|[9025, 3008, 0, 188]                                                       | | GPS sucess | actual_k=16
     189|[-354.26549293473363, -128.36562304198742, 79.11206141859293, 275.53926175273955, 126.14357633329928, 61.74827813543379, 80.30209406279027, -103.26077779754996, 55.543203081935644, 52.611383475363255, 44.43078063149005, -4.01944542536512, -66.58553511986975, -68.1102800102235, 91.35577688878402, -33.44540028646588, -42.74066287185997, 3.716446128091775, -25.073394733015448, -75.80552067607641, 5.3929956909269094, 28.466269865632057]| 11.2780113220214844|      8.00000000|[9073, 3024, 0, 189]                                                       |  | used linear model with 65 points | actual_k=16
     190|[-353.87439988926053, -129.4709164351225, 81.11732117086649, 275.0346019808203, 124.6819312069565, 61.668355571106076, 83.5640178527683, -101.56877800449729, 55.731975104659796, 52.09332660585642, 40.42922804970294, -7.136888748500496, -66.24753166327719, -68.21482417297375, 92.40413115685806, -32.91690968349576, -41.970721303485334, 5.226065721712075, -23.666938620153815, -74.70422162860632, 6.420248722657561, 31.30306614935398]| 11.2774953842163086|     16.00000000|[9121, 3040, 0, 190]                                                       | | GPS sucess | actual_k=16
     191|[-355.93247340992093, -132.75668208301067, 91.13640228658915, 275.0130713265389, 127.1889280769974, 60.6181924212724, 83.77550882659853, -98.24892255291343, 53.4102068208158, 52.63225541263819, 37.43680546898395, -10.863596683833748, -72.59712673316244, -67.85178056669247, 89.02057216828689, -34.666181433945894, -45.220185338519514, 5.764004852971993, -19.442175703588873, -75.90611281245947, 5.798727368935943, 34.15301574766636]| 11.2723178863525391|     32.00000000|[9169, 3056, 0, 191]                                                       | | GPS sucess | actual_k=16
     192|[-355.93247340992093, -132.75668208301067, 91.13640228658915, 275.0130713265389, 127.1889280769974, 60.6181924212724, 83.77550882659853, -98.24892255291343, 53.4102068208158, 52.63225541263819, 37.43680546898395, -10.863596683833748, -72.59712673316244, -67.85178056669247, 89.02057216828689, -34.666181433945894, -45.220185338519514, 5.764004852971993, -19.442175703588873, -75.90611281245947, 5.798727368935943, 34.15301574766636]| 11.2723178863525391|     16.00000000|[9217, 3072, 0, 192]                                                       |  | used linear model with 65 points | actual_k=16
     193|[-361.3669736273587, -134.65753690898418, 96.36352411657572, 278.6239636223763, 130.78443641401827, 57.19867824204266, 83.22109526954591, -98.05113318189979, 54.03486796841025, 46.89540324360132, 31.924647551961243, -11.705758518073708, -72.53136528620962, -73.30603137922299, 90.5804493254982, -37.73961364105344, -50.58138948585838, 6.012026395997964, -17.354714470449835, -78.45443215221167, 4.165007805451751, 37.18166245520115]| 11.2584476470947266|     32.00000000|[9265, 3088, 0, 193]                                                       | | GPS sucess | actual_k=16
     194|[-365.4823696501553, -145.0239700525999, 106.21482149511576, 280.7351358216256, 128.78026313520968, 53.20894096978009, 81.51233429275453, -98.68785670027137, 48.641816820949316, 55.06793246418238, 31.26506803650409, -4.6325272978283465, -68.50775850901846, -69.75964418363583, 81.83159278100356, -44.62582598999143, -54.476033746264875, 10.253181543550454, -32.14251812035218, -74.62991061061621, 2.113853907212615, 22.860454455018044]| 11.2436361312866211|     64.00000000|[9313, 3104, 0, 194]                                                       | | GPS sucess | actual_k=16
     195|[-371.25865863636136, -154.992602750659, 105.71162918955088, 286.01391532830894, 97.7398063633591, 47.07935284264386, 61.22551483474672, -83.80596163496375, 32.16264506801963, 28.680773116648197, 33.2029478373006, -16.54046911606565, -60.446596514084376, -72.2348288626672, 76.86073849862441, -53.69087516143918, -52.15537744667381, 23.821246233186685, -48.428025322500616, -77.4774106964469, 2.1428949404507875, -0.5240861028432846]| 11.2270421981811523|    128.00000000|[9361, 3120, 0, 195]                                                       | | GPS sucess | actual_k=16
     196|[-371.25865863636136, -154.992602750659, 105.71162918955088, 286.01391532830894, 97.7398063633591, 47.07935284264386, 61.22551483474672, -83.80596163496375, 32.16264506801963, 28.680773116648197, 33.2029478373006, -16.54046911606565, -60.446596514084376, -72.2348288626672, 76.86073849862441, -53.69087516143918, -52.15537744667381, 23.821246233186685, -48.428025322500616, -77.4774106964469, 2.1428949404507875, -0.5240861028432846]| 11.2270421981811523|     64.00000000|[9409, 3136, 0, 196]                                                       |  | used linear model with 65 points | actual_k=16
     197|[-379.30073665454984, -168.0835174769163, 84.27132729440928, 296.93650558404624, 77.66113204695284, 25.83756016381085, 63.03499705158174, -74.3701095841825, 25.46789237484336, 20.08101687580347, 34.082855564542115, -29.578697151038796, -63.61226977000479, -67.84149685812008, 80.71787498658523, -39.056779969483614, -41.09563928749412, 34.41522225399967, -79.28978069359437, -66.39181461185217, -19.67675761692226, -1.1557755321264267]| 11.2063312530517578|    128.00000000|[9457, 3152, 0, 197]                                                       | | GPS sucess | actual_k=16
     198|[-379.30073665454984, -168.0835174769163, 84.27132729440928, 296.93650558404624, 77.66113204695284, 25.83756016381085, 63.03499705158174, -74.3701095841825, 25.46789237484336, 20.08101687580347, 34.082855564542115, -29.578697151038796, -63.61226977000479, -67.84149685812008, 80.71787498658523, -39.056779969483614, -41.09563928749412, 34.41522225399967, -79.28978069359437, -66.39181461185217, -19.67675761692226, -1.1557755321264267]| 11.2063312530517578|     64.00000000|[9505, 3168, 0, 198]                                                       |  | used linear model with 65 points | actual_k=16
     199|[-379.30073665454984, -168.0835174769163, 84.27132729440928, 296.93650558404624, 77.66113204695284, 25.83756016381085, 63.03499705158174, -74.3701095841825, 25.46789237484336, 20.08101687580347, 34.082855564542115, -29.578697151038796, -63.61226977000479, -67.84149685812008, 80.71787498658523, -39.056779969483614, -41.09563928749412, 34.41522225399967, -79.28978069359437, -66.39181461185217, -19.67675761692226, -1.1557755321264267]| 11.2063312530517578|     32.00000000|[9553, 3184, 0, 199]                                                       |  | used linear model with 65 points | actual_k=16
     200|[-379.30073665454984, -168.0835174769163, 84.27132729440928, 296.93650558404624, 77.66113204695284, 25.83756016381085, 63.03499705158174, -74.3701095841825, 25.46789237484336, 20.08101687580347, 34.082855564542115, -29.578697151038796, -63.61226977000479, -67.84149685812008, 80.71787498658523, -39.056779969483614, -41.09563928749412, 34.41522225399967, -79.28978069359437, -66.39181461185217, -19.67675761692226, -1.1557755321264267]| 11.2063312530517578|     16.00000000|[9601, 3200, 0, 200]                                                       |  | used linear model with 65 points | actual_k=16
     201|[-380.5557840950787, -166.85172407329082, 79.1989438906312, 298.8109445851296, 78.51241422630847, 29.922610269859433, 64.49393719993532, -72.78014221414924, 25.229039903730154, 19.39423082023859, 43.74977527279407, -33.21058577904478, -60.92668951640371, -70.37205115270626, 85.3123588389717, -38.234582889825106, -45.03026872780174, 32.79881128331181, -77.03630860382691, -61.638159178197384, -22.8804765176028, -2.8857632726430893]| 11.2060661315917969|     32.00000000|[9649, 3216, 0, 201]                                                       | | GPS sucess | actual_k=16
     202|[-380.5557840950787, -166.85172407329082, 79.1989438906312, 298.8109445851296, 78.51241422630847, 29.922610269859433, 64.49393719993532, -72.78014221414924, 25.229039903730154, 19.39423082023859, 43.74977527279407, -33.21058577904478, -60.92668951640371, -70.37205115270626, 85.3123588389717, -38.234582889825106, -45.03026872780174, 32.79881128331181, -77.03630860382691, -61.638159178197384, -22.8804765176028, -2.8857632726430893]| 11.2060661315917969|     16.00000000|[9697, 3232, 0, 202]                                                       |  | used linear model with 65 points | actual_k=16
     203|[-380.5557840950787, -166.85172407329082, 79.1989438906312, 298.8109445851296, 78.51241422630847, 29.922610269859433, 64.49393719993532, -72.78014221414924, 25.229039903730154, 19.39423082023859, 43.74977527279407, -33.21058577904478, -60.92668951640371, -70.37205115270626, 85.3123588389717, -38.234582889825106, -45.03026872780174, 32.79881128331181, -77.03630860382691, -61.638159178197384, -22.8804765176028, -2.8857632726430893]| 11.2060661315917969|      8.00000000|[9745, 3248, 0, 203]                                                       |  | used linear model with 65 points | actual_k=16
     204|[-381.12162046507, -168.22311608493328, 79.58176294714212, 299.165360448882, 78.22041437961161, 31.772734032943845, 64.73930065892637, -75.0588690303266, 24.497075971215963, 16.542765118181705, 43.62712332326919, -32.66541189560667, -63.0908092368627, -73.54041520071041, 87.15677986806259, -36.00135849788785, -43.172394334338605, 32.07568189164158, -75.46492965752259, -58.528916738927364, -21.257654471322894, -1.4961026757955551]| 11.2038526535034180|     16.00000000|[9793, 3264, 0, 204]                                                       | | GPS sucess | actual_k=16
     205|[-381.12162046507, -168.22311608493328, 79.58176294714212, 299.165360448882, 78.22041437961161, 31.772734032943845, 64.73930065892637, -75.0588690303266, 24.497075971215963, 16.542765118181705, 43.62712332326919, -32.66541189560667, -63.0908092368627, -73.54041520071041, 87.15677986806259, -36.00135849788785, -43.172394334338605, 32.07568189164158, -75.46492965752259, -58.528916738927364, -21.257654471322894, -1.4961026757955551]| 11.2038526535034180|      8.00000000|[9841, 3280, 0, 205]                                                       |  | used linear model with 65 points | actual_k=16
     206|[-381.12162046507, -168.22311608493328, 79.58176294714212, 299.165360448882, 78.22041437961161, 31.772734032943845, 64.73930065892637, -75.0588690303266, 24.497075971215963, 16.542765118181705, 43.62712332326919, -32.66541189560667, -63.0908092368627, -73.54041520071041, 87.15677986806259, -36.00135849788785, -43.172394334338605, 32.07568189164158, -75.46492965752259, -58.528916738927364, -21.257654471322894, -1.4961026757955551]| 11.2038526535034180|      4.00000000|[9889, 3296, 0, 206]                                                       |  | used linear model with 65 points | actual_k=16
     207|[-381.12162046507, -168.22311608493328, 79.58176294714212, 299.165360448882, 78.22041437961161, 31.772734032943845, 64.73930065892637, -75.0588690303266, 24.497075971215963, 16.542765118181705, 43.62712332326919, -32.66541189560667, -63.0908092368627, -73.54041520071041, 87.15677986806259, -36.00135849788785, -43.172394334338605, 32.07568189164158, -75.46492965752259, -58.528916738927364, -21.257654471322894, -1.4961026757955551]| 11.2038526535034180|      2.00000000|[9937, 3312, 0, 207]                                                       |  | used linear model with 65 points | actual_k=16
