k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6050993204116821, -0.2040047347545624, -0.095682866871357, 0.1558360010385513, -0.0116788167506456, -0.1333062350749969, -0.1812138706445694, -0.0464823395013809, -0.2118305116891861, -0.0701871439814568, -0.0593429729342461, 0.1449368894100189, -0.0572158060967922, 0.0079787475988269, 0.053744874894619, 0.0170572567731142, -0.0071873110719025, 0.3468151688575745, -0.0282187908887863, -0.1313029825687408, -0.1075290441513062, -0.0386640205979347]| 14.0199031829833984|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     158|[-429.6419476419687, -239.42797274887562, 103.49169384501874, 337.9738032948226, -31.81300467438996, -62.433874767273664, -0.5914631909690797, 5.659070573747158, 73.77664861548692, -90.26355738937855, 4.470032095909119, 131.73882087692618, 56.37490302696824, -89.07000932563096, -41.09128015488386, -33.97226748801768, 47.11281810654327, 233.672562032938, 62.789606204256415, 46.753723323345184, -144.4631663709879, -11.799855535849929]| 11.0747880935668945|     16.00000000|[10113, 0, 0, 158]                                                         | | GPS sucess | actual_k=0
     159|[-434.7556127458811, -238.9885223954916, 99.53165971301496, 342.5158121716231, -38.030070485547185, -61.11108986660838, -1.6695762700401247, 6.644835852086544, 73.16795751918107, -88.00128264725208, 4.308843091130257, 138.88896163925529, 56.23765564337373, -90.17360684741288, -44.08742158859968, -32.0656749997288, 47.95775221241638, 235.96516957879066, 62.91710381768644, 47.671482622623444, -149.17467798292637, -9.112383907660842]| 11.0622911453247070|     32.00000000|[10177, 0, 0, 159]                                                         | | GPS sucess | actual_k=0
     160|[-436.70331110060215, -247.19052110612392, 109.40602551959455, 343.05323840491474, -40.57200831361115, -52.41389290615916, 9.53599967295304, 15.769384764134884, 72.62749574054033, -83.57970280945301, 3.508629634976387, 143.5024617575109, 70.53495502844453, -99.88181683886796, -45.503611497581005, -30.19709430076182, 46.88297985447571, 244.5164114534855, 55.09933285973966, 45.24578911066055, -149.0509895309806, -0.586972301825881]| 11.0614624023437500|     64.00000000|[10241, 0, 0, 160]                                                         | | GPS sucess | actual_k=0
     161|[-436.70331110060215, -247.19052110612392, 109.40602551959455, 343.05323840491474, -40.57200831361115, -52.41389290615916, 9.53599967295304, 15.769384764134884, 72.62749574054033, -83.57970280945301, 3.508629634976387, 143.5024617575109, 70.53495502844453, -99.88181683886796, -45.503611497581005, -30.19709430076182, 46.88297985447571, 244.5164114534855, 55.09933285973966, 45.24578911066055, -149.0509895309806, -0.586972301825881]| 11.0614624023437500|     32.00000000|[10305, 0, 0, 161]                                                         |  | used linear model with 65 points | actual_k=0
     162|[-442.8095804601908, -246.29765157401562, 114.26588641665876, 346.64796711318195, -39.91952377744019, -48.605805318802595, 12.022185700479895, 26.615308187901974, 65.19220969546586, -83.9976326674223, -4.306121990084648, 126.20963415130973, 68.85312044993043, -99.91559408698231, -42.97951381653547, -30.04607697762549, 34.26511715305969, 242.34762611985207, 62.35359244607389, 41.74660784006119, -150.20358350127935, -4.632068222388625]| 11.0459899902343750|     64.00000000|[10369, 0, 0, 162]                                                         | | GPS sucess | actual_k=0
     163|[-461.52451004087925, -276.1473944634199, 107.42773829959333, 364.3002383839339, -30.487077297642827, -64.94454852864146, 12.95294119650498, 30.847144030034542, 77.51289126742631, -79.38154427707195, 21.550615146756172, 121.22978004440665, 53.75034964457154, -106.4641074994579, -47.562053851783276, -26.954929316416383, 37.11441872967407, 228.0512594282627, 59.55944781564176, 59.76518350839615, -149.6195981130004, -2.9936336930841208]| 11.0219888687133789|    128.00000000|[10433, 0, 0, 163]                                                         | | GPS sucess | actual_k=0
     164|[-461.52451004087925, -276.1473944634199, 107.42773829959333, 364.3002383839339, -30.487077297642827, -64.94454852864146, 12.95294119650498, 30.847144030034542, 77.51289126742631, -79.38154427707195, 21.550615146756172, 121.22978004440665, 53.75034964457154, -106.4641074994579, -47.562053851783276, -26.954929316416383, 37.11441872967407, 228.0512594282627, 59.55944781564176, 59.76518350839615, -149.6195981130004, -2.9936336930841208]| 11.0219888687133789|     64.00000000|[10497, 0, 0, 164]                                                         |  | used linear model with 65 points | actual_k=0
     165|[-456.19120563566685, -271.54380206763744, 114.92632352374494, 358.6841747891158, -44.371427120640874, -41.13650409504771, 31.769717472139746, 25.67754115909338, 86.67050120700151, -56.41070573031902, 31.018729999661446, 137.9452303312719, 69.69509375467896, -91.59110067877918, -61.460915736854076, -43.663101160898805, 46.73011277569458, 227.20089569687843, 69.63067965768278, 67.60229688882828, -151.34574230760336, -7.995664542540908]| 11.0105714797973633|    128.00000000|[10561, 0, 0, 165]                                                         | | GPS sucess | actual_k=0
     166|[-489.93050922453403, -302.0478227585554, 159.61645566485822, 379.3999016415328, -61.642898144200444, -20.78470317646861, 36.873424308840185, 53.7950147613883, 99.69010684359819, -67.233987018466, 72.46913512051105, 146.90349849686027, 102.73495734110475, -125.51941488776356, -77.77604406327009, -70.43152424134314, 33.876351102720946, 280.2483276426792, 69.53006557933986, 71.84069925546646, -123.2609873637557, -3.9325389321893454]| 10.9314317703247070|    256.00000000|[10625, 0, 0, 166]                                                         | | GPS sucess | actual_k=0
     167|[-489.93050922453403, -302.0478227585554, 159.61645566485822, 379.3999016415328, -61.642898144200444, -20.78470317646861, 36.873424308840185, 53.7950147613883, 99.69010684359819, -67.233987018466, 72.46913512051105, 146.90349849686027, 102.73495734110475, -125.51941488776356, -77.77604406327009, -70.43152424134314, 33.876351102720946, 280.2483276426792, 69.53006557933986, 71.84069925546646, -123.2609873637557, -3.9325389321893454]| 10.9314317703247070|    128.00000000|[10689, 0, 0, 167]                                                         |  | used linear model with 65 points | actual_k=0
     168|[-489.93050922453403, -302.0478227585554, 159.61645566485822, 379.3999016415328, -61.642898144200444, -20.78470317646861, 36.873424308840185, 53.7950147613883, 99.69010684359819, -67.233987018466, 72.46913512051105, 146.90349849686027, 102.73495734110475, -125.51941488776356, -77.77604406327009, -70.43152424134314, 33.876351102720946, 280.2483276426792, 69.53006557933986, 71.84069925546646, -123.2609873637557, -3.9325389321893454]| 10.9314317703247070|     64.00000000|[10753, 0, 0, 168]                                                         |  | used linear model with 65 points | actual_k=0
     169|[-489.93050922453403, -302.0478227585554, 159.61645566485822, 379.3999016415328, -61.642898144200444, -20.78470317646861, 36.873424308840185, 53.7950147613883, 99.69010684359819, -67.233987018466, 72.46913512051105, 146.90349849686027, 102.73495734110475, -125.51941488776356, -77.77604406327009, -70.43152424134314, 33.876351102720946, 280.2483276426792, 69.53006557933986, 71.84069925546646, -123.2609873637557, -3.9325389321893454]| 10.9314317703247070|     32.00000000|[10817, 0, 0, 169]                                                         |  | used linear model with 65 points | actual_k=0
     170|[-489.93050922453403, -302.0478227585554, 159.61645566485822, 379.3999016415328, -61.642898144200444, -20.78470317646861, 36.873424308840185, 53.7950147613883, 99.69010684359819, -67.233987018466, 72.46913512051105, 146.90349849686027, 102.73495734110475, -125.51941488776356, -77.77604406327009, -70.43152424134314, 33.876351102720946, 280.2483276426792, 69.53006557933986, 71.84069925546646, -123.2609873637557, -3.9325389321893454]| 10.9314317703247070|     16.00000000|[10881, 0, 0, 170]                                                         |  | used linear model with 65 points | actual_k=0
     171|[-489.4720551520586, -302.7151598185301, 154.2078934814781, 380.2523725759238, -65.25430709309876, -17.91497890278697, 40.031343715731055, 55.52406408637762, 101.86259291041642, -68.16842876374722, 70.74178190529346, 142.19834884628654, 99.0661722458899, -127.70096825156361, -68.885855846107, -68.87357469834387, 32.45039866818115, 284.95627585053444, 68.64052043668926, 73.2743392586708, -119.56968291848898, -0.0792285855859518]| 10.9276523590087891|     32.00000000|[10945, 0, 0, 171]                                                         | | GPS sucess | actual_k=0
     172|[-489.4720551520586, -302.7151598185301, 154.2078934814781, 380.2523725759238, -65.25430709309876, -17.91497890278697, 40.031343715731055, 55.52406408637762, 101.86259291041642, -68.16842876374722, 70.74178190529346, 142.19834884628654, 99.0661722458899, -127.70096825156361, -68.885855846107, -68.87357469834387, 32.45039866818115, 284.95627585053444, 68.64052043668926, 73.2743392586708, -119.56968291848898, -0.0792285855859518]| 10.9276523590087891|     16.00000000|[11009, 0, 0, 172]                                                         |  | used linear model with 65 points | actual_k=0
     173|[-494.40185709297657, -302.8265795186162, 154.05673094652593, 384.203297926113, -67.40601474232972, -16.360532205551863, 44.01161791617051, 55.222280375659466, 103.82868299353868, -70.53140650689602, 67.79427452385426, 140.8428599499166, 96.69664848223329, -125.4788083890453, -66.16571419686079, -67.65478261746466, 27.23120568646118, 287.72976556420326, 71.57014237158, 79.90883308649063, -120.72483368963003, -4.829559987410903]| 10.9224100112915039|     32.00000000|[11073, 0, 0, 173]                                                         | | GPS sucess | actual_k=0
     174|[-494.40185709297657, -302.8265795186162, 154.05673094652593, 384.203297926113, -67.40601474232972, -16.360532205551863, 44.01161791617051, 55.222280375659466, 103.82868299353868, -70.53140650689602, 67.79427452385426, 140.8428599499166, 96.69664848223329, -125.4788083890453, -66.16571419686079, -67.65478261746466, 27.23120568646118, 287.72976556420326, 71.57014237158, 79.90883308649063, -120.72483368963003, -4.829559987410903]| 10.9224100112915039|     16.00000000|[11137, 0, 0, 174]                                                         |  | used linear model with 65 points | actual_k=0
     175|[-495.74585480988026, -304.4426522925496, 156.05734320543706, 384.87106253020465, -64.4542372841388, -14.385062854737043, 43.907796824816614, 52.948169104754925, 107.81566724646837, -66.8916133493185, 71.27689762413502, 144.57921382412314, 97.49088639393449, -123.51775609049946, -68.32775395363569, -59.114373529329896, 29.26200459850952, 290.0390113890171, 70.50745795480907, 84.67933946847916, -118.04753299802542, -11.545624440535903]| 10.9141035079956055|     32.00000000|[11201, 0, 0, 175]                                                         | | GPS sucess | actual_k=0
     176|[-501.1024584323168, -299.70662362128496, 151.82328864000738, 389.54268528334796, -58.20103579945862, -0.711848895996809, 37.07003494584933, 56.299721114337444, 103.10170564521104, -73.63792882859707, 69.20417948067188, 135.95691272243857, 101.98160952702165, -126.27755247149616, -76.76924984902143, -58.722265059128404, 30.933414205443114, 291.4653871357441, 84.81352542154491, 86.79051810503006, -124.84353490918875, -3.8616678174585104]| 10.9082546234130859|     64.00000000|[11265, 0, 0, 176]                                                         | | GPS sucess | actual_k=0
     177|[-503.0790447741747, -322.7330728247762, 155.02376862429082, 392.00101257674396, -72.56404906697571, -2.1532136611640453, 28.95373340928927, 59.33967315405607, 85.80550203192979, -67.43687425553799, 55.43733187019825, 135.72099747881293, 120.59591311588883, -144.55966840777546, -73.0610131546855, -70.47625046409667, 18.987398847471923, 312.8025758564472, 111.33508227579296, 73.04910975694656, -128.5527298077941, 11.51081352867186]| 10.8927497863769531|    128.00000000|[11329, 0, 0, 177]                                                         | | GPS sucess | actual_k=0
     178|[-525.4886860400438, -304.4653211310506, 122.16525574587286, 414.220567477867, -109.40237838216126, 9.231658775359392, 65.58041569078341, 10.654584042727947, 115.72812852729112, -62.321122989058495, 44.4669339209795, 139.71280231699347, 143.1102220453322, -98.6230076411739, -89.83019345253706, -77.02327280677855, 18.860326215159148, 285.8821008503437, 81.18005488626659, 88.42114192247391, -138.5764009580016, -8.029479211196303]| 10.8736810684204102|    256.00000000|[11393, 0, 0, 178]                                                         | | GPS sucess | actual_k=0
     179|[-525.4886860400438, -304.4653211310506, 122.16525574587286, 414.220567477867, -109.40237838216126, 9.231658775359392, 65.58041569078341, 10.654584042727947, 115.72812852729112, -62.321122989058495, 44.4669339209795, 139.71280231699347, 143.1102220453322, -98.6230076411739, -89.83019345253706, -77.02327280677855, 18.860326215159148, 285.8821008503437, 81.18005488626659, 88.42114192247391, -138.5764009580016, -8.029479211196303]| 10.8736810684204102|    128.00000000|[11457, 0, 0, 179]                                                         |  | used linear model with 65 points | actual_k=0
     180|[-525.4886860400438, -304.4653211310506, 122.16525574587286, 414.220567477867, -109.40237838216126, 9.231658775359392, 65.58041569078341, 10.654584042727947, 115.72812852729112, -62.321122989058495, 44.4669339209795, 139.71280231699347, 143.1102220453322, -98.6230076411739, -89.83019345253706, -77.02327280677855, 18.860326215159148, 285.8821008503437, 81.18005488626659, 88.42114192247391, -138.5764009580016, -8.029479211196303]| 10.8736810684204102|     64.00000000|[11521, 0, 0, 180]                                                         |  | used linear model with 65 points | actual_k=0
     181|[-522.9693855792284, -325.1514745429158, 137.94813843630254, 410.72550798766315, -135.4210456032306, 12.689164001494646, 75.58593078935519, 15.084545724093914, 111.27059230674058, -54.32615552842617, 59.79183550179005, 149.86499824747443, 145.24969548359513, -82.75491796527058, -83.55471747368574, -68.19134550727904, 2.4640802587382495, 261.47879961133003, 83.8331799339503, 66.63744097948074, -125.40201302617788, 0.5429571215063334]| 10.8594217300415039|    128.00000000|[11585, 0, 0, 181]                                                         | | GPS sucess | actual_k=0
     182|[-522.9693855792284, -325.1514745429158, 137.94813843630254, 410.72550798766315, -135.4210456032306, 12.689164001494646, 75.58593078935519, 15.084545724093914, 111.27059230674058, -54.32615552842617, 59.79183550179005, 149.86499824747443, 145.24969548359513, -82.75491796527058, -83.55471747368574, -68.19134550727904, 2.4640802587382495, 261.47879961133003, 83.8331799339503, 66.63744097948074, -125.40201302617788, 0.5429571215063334]| 10.8594217300415039|     64.00000000|[11649, 0, 0, 182]                                                         |  | used linear model with 65 points | actual_k=0
     183|[-522.9693855792284, -325.1514745429158, 137.94813843630254, 410.72550798766315, -135.4210456032306, 12.689164001494646, 75.58593078935519, 15.084545724093914, 111.27059230674058, -54.32615552842617, 59.79183550179005, 149.86499824747443, 145.24969548359513, -82.75491796527058, -83.55471747368574, -68.19134550727904, 2.4640802587382495, 261.47879961133003, 83.8331799339503, 66.63744097948074, -125.40201302617788, 0.5429571215063334]| 10.8594217300415039|     32.00000000|[11713, 0, 0, 183]                                                         |  | used linear model with 65 points | actual_k=0
     184|[-531.5555491000414, -322.9511223509908, 131.89445324800909, 418.4026801716536, -131.2002795357257, 20.823662597686052, 64.03884979570284, 15.78830086439848, 113.16065559256822, -64.2665289491415, 56.3173338919878, 155.30358972772956, 149.42352694645524, -80.96335552725941, -77.32293456047773, -56.89989882148802, -8.642045572865754, 260.9010355770588, 75.76439998857677, 76.64110690355301, -122.93304368108511, -0.6625872310250998]| 10.8469009399414062|     64.00000000|[11777, 0, 0, 184]                                                         | | GPS sucess | actual_k=0
     185|[-539.464133694768, -301.2851906493306, 128.97538610361516, 423.6673925053328, -133.6601939816028, 17.861617643386126, 57.66996761644259, 19.429463259875774, 99.7402559267357, -82.5977228730917, 40.81022138893604, 159.03020587190986, 150.4582980312407, -85.25253628287464, -89.88237898796797, -60.66916757263243, 6.2987360204569995, 231.3899500668049, 98.55841205827892, 73.88079506158829, -132.64101906865835, -12.404888218268752]| 10.8449602127075195|    128.00000000|[11841, 0, 0, 185]                                                         | | GPS sucess | actual_k=0
     186|[-539.464133694768, -301.2851906493306, 128.97538610361516, 423.6673925053328, -133.6601939816028, 17.861617643386126, 57.66996761644259, 19.429463259875774, 99.7402559267357, -82.5977228730917, 40.81022138893604, 159.03020587190986, 150.4582980312407, -85.25253628287464, -89.88237898796797, -60.66916757263243, 6.2987360204569995, 231.3899500668049, 98.55841205827892, 73.88079506158829, -132.64101906865835, -12.404888218268752]| 10.8449602127075195|     64.00000000|[11905, 0, 0, 186]                                                         |  | used linear model with 65 points | actual_k=0
     187|[-539.464133694768, -301.2851906493306, 128.97538610361516, 423.6673925053328, -133.6601939816028, 17.861617643386126, 57.66996761644259, 19.429463259875774, 99.7402559267357, -82.5977228730917, 40.81022138893604, 159.03020587190986, 150.4582980312407, -85.25253628287464, -89.88237898796797, -60.66916757263243, 6.2987360204569995, 231.3899500668049, 98.55841205827892, 73.88079506158829, -132.64101906865835, -12.404888218268752]| 10.8449602127075195|     32.00000000|[11969, 0, 0, 187]                                                         |  | used linear model with 65 points | actual_k=0
     188|[-545.6487044841051, -312.24865252524614, 129.81955142877996, 429.0385468136519, -135.36983579583466, 14.857083637267351, 57.250357205513865, 18.87935822457075, 107.55532989371568, -87.0699752420187, 43.421967938542366, 153.73915257677436, 152.5766251720488, -87.15184830222279, -78.3422197625041, -61.968486124649644, 22.408114835154265, 235.65676334500313, 93.56668470613658, 73.90663311257958, -124.8065812215209, -15.368484323844314]| 10.8286771774291992|     64.00000000|[12033, 0, 0, 188]                                                         | | GPS sucess | actual_k=0
     189|[-545.6487044841051, -312.24865252524614, 129.81955142877996, 429.0385468136519, -135.36983579583466, 14.857083637267351, 57.250357205513865, 18.87935822457075, 107.55532989371568, -87.0699752420187, 43.421967938542366, 153.73915257677436, 152.5766251720488, -87.15184830222279, -78.3422197625041, -61.968486124649644, 22.408114835154265, 235.65676334500313, 93.56668470613658, 73.90663311257958, -124.8065812215209, -15.368484323844314]| 10.8286771774291992|     32.00000000|[12097, 0, 0, 189]                                                         |  | used linear model with 65 points | actual_k=0
     190|[-547.9218403846025, -325.321695394814, 119.59210391901433, 433.53736473433673, -131.07982105202973, 22.782595474272966, 53.68996601784602, 16.126058273017406, 111.5157321440056, -87.83318166434765, 48.43641658127308, 148.78971734270453, 152.4020217396319, -86.53724961075932, -88.93485300987959, -63.88759999908507, 13.226951047312468, 232.95295718312263, 94.51050619594753, 68.65029403939843, -131.82763405889273, -20.725494211539626]| 10.8202323913574219|     64.00000000|[12161, 0, 0, 190]                                                         | | GPS sucess | actual_k=0
     191|[-547.9218403846025, -325.321695394814, 119.59210391901433, 433.53736473433673, -131.07982105202973, 22.782595474272966, 53.68996601784602, 16.126058273017406, 111.5157321440056, -87.83318166434765, 48.43641658127308, 148.78971734270453, 152.4020217396319, -86.53724961075932, -88.93485300987959, -63.88759999908507, 13.226951047312468, 232.95295718312263, 94.51050619594753, 68.65029403939843, -131.82763405889273, -20.725494211539626]| 10.8202323913574219|     32.00000000|[12225, 0, 0, 191]                                                         |  | used linear model with 65 points | actual_k=0
     192|[-553.7581760436296, -334.43061263114214, 107.47016807459295, 440.59877849929035, -126.79094976373017, 17.511278469115496, 46.52737265313044, 17.20560162514448, 103.10567602980882, -98.01860646903515, 53.74535699188709, 150.66679134592414, 144.8941291309893, -94.65655045304447, -92.32702892273664, -67.99696832336485, 16.325643702875823, 238.42270329594612, 95.62105493061244, 77.77766773477197, -133.0029148682952, -19.70904261432588]| 10.8155488967895508|     64.00000000|[12289, 0, 0, 192]                                                         | | GPS sucess | actual_k=0
     193|[-553.7581760436296, -334.43061263114214, 107.47016807459295, 440.59877849929035, -126.79094976373017, 17.511278469115496, 46.52737265313044, 17.20560162514448, 103.10567602980882, -98.01860646903515, 53.74535699188709, 150.66679134592414, 144.8941291309893, -94.65655045304447, -92.32702892273664, -67.99696832336485, 16.325643702875823, 238.42270329594612, 95.62105493061244, 77.77766773477197, -133.0029148682952, -19.70904261432588]| 10.8155488967895508|     32.00000000|[12353, 0, 0, 193]                                                         |  | used linear model with 65 points | actual_k=0
     194|[-553.7581760436296, -334.43061263114214, 107.47016807459295, 440.59877849929035, -126.79094976373017, 17.511278469115496, 46.52737265313044, 17.20560162514448, 103.10567602980882, -98.01860646903515, 53.74535699188709, 150.66679134592414, 144.8941291309893, -94.65655045304447, -92.32702892273664, -67.99696832336485, 16.325643702875823, 238.42270329594612, 95.62105493061244, 77.77766773477197, -133.0029148682952, -19.70904261432588]| 10.8155488967895508|     16.00000000|[12417, 0, 0, 194]                                                         |  | used linear model with 65 points | actual_k=0
     195|[-553.7581760436296, -334.43061263114214, 107.47016807459295, 440.59877849929035, -126.79094976373017, 17.511278469115496, 46.52737265313044, 17.20560162514448, 103.10567602980882, -98.01860646903515, 53.74535699188709, 150.66679134592414, 144.8941291309893, -94.65655045304447, -92.32702892273664, -67.99696832336485, 16.325643702875823, 238.42270329594612, 95.62105493061244, 77.77766773477197, -133.0029148682952, -19.70904261432588]| 10.8155488967895508|      8.00000000|[12481, 0, 0, 195]                                                         |  | used linear model with 65 points | actual_k=0
     196|[-555.2533639222383, -336.238150306046, 107.61219075880945, 442.12880410067737, -125.49980455823243, 14.367687303572893, 46.59088871860877, 20.422097854316235, 104.1831292854622, -99.16732983291149, 53.54661610722542, 149.08250704035163, 145.21878549829125, -91.95710282120854, -92.39153300970793, -68.3685675803572, 14.887681051623076, 236.49830344319344, 97.66695169918239, 77.36352083459496, -133.44183336943388, -17.70572883449495]| 10.8055448532104492|     16.00000000|[12545, 0, 0, 196]                                                         | | GPS sucess | actual_k=0
     197|[-555.2533639222383, -336.238150306046, 107.61219075880945, 442.12880410067737, -125.49980455823243, 14.367687303572893, 46.59088871860877, 20.422097854316235, 104.1831292854622, -99.16732983291149, 53.54661610722542, 149.08250704035163, 145.21878549829125, -91.95710282120854, -92.39153300970793, -68.3685675803572, 14.887681051623076, 236.49830344319344, 97.66695169918239, 77.36352083459496, -133.44183336943388, -17.70572883449495]| 10.8055448532104492|      8.00000000|[12609, 0, 0, 197]                                                         |  | used linear model with 65 points | actual_k=0
     198|[-554.8812744766474, -335.90388870984316, 109.60182157717645, 441.35181309096515, -122.24250179715455, 15.21457614377141, 45.47955737495795, 21.433731012046337, 102.00691721308976, -100.07299499213696, 51.84173336625099, 147.66307738050818, 145.13697519525886, -94.78641347680241, -91.66392182558775, -68.65479912795126, 17.133467718493193, 236.96025928854942, 95.44748572818935, 75.36605140939355, -130.96719943732023, -18.160719012841582]| 10.8042430877685547|     16.00000000|[12673, 0, 0, 198]                                                         | | GPS sucess | actual_k=0
     199|[-558.98917748034, -333.1939113214612, 115.22826973162591, 443.4461853634566, -122.59815514273942, 13.731661457568407, 44.332328418735415, 21.451681803911924, 95.86824962962419, -104.68111066520214, 57.21175327897072, 151.26535537466407, 149.3873557113111, -95.12623541150242, -88.27227544039488, -68.73650346882641, 14.834868952166289, 239.63380631804466, 90.59525041095912, 72.847391102463, -131.97767292708158, -15.368377780541778]| 10.7979335784912109|     32.00000000|[12737, 0, 0, 199]                                                         | | GPS sucess | actual_k=0
     200|[-561.8214109092951, -330.49518776685, 121.10011354647577, 444.53510929457843, -128.98663580603898, 9.181759018450975, 40.6564503707923, 20.77497572824359, 92.25678965914994, -119.70545987784863, 55.13097396492958, 140.2295439504087, 152.2088228724897, -95.61902047786862, -71.1114115640521, -73.24984203465283, 15.004077866207808, 240.57782390713692, 84.39204959385097, 79.80333659425378, -122.90721451491117, -21.54844388924539]| 10.7954797744750977|     64.00000000|[12801, 0, 0, 200]                                                         | | GPS sucess | actual_k=0
     201|[-561.8214109092951, -330.49518776685, 121.10011354647577, 444.53510929457843, -128.98663580603898, 9.181759018450975, 40.6564503707923, 20.77497572824359, 92.25678965914994, -119.70545987784863, 55.13097396492958, 140.2295439504087, 152.2088228724897, -95.61902047786862, -71.1114115640521, -73.24984203465283, 15.004077866207808, 240.57782390713692, 84.39204959385097, 79.80333659425378, -122.90721451491117, -21.54844388924539]| 10.7954797744750977|     32.00000000|[12865, 0, 0, 201]                                                         |  | used linear model with 65 points | actual_k=0
     202|[-561.8214109092951, -330.49518776685, 121.10011354647577, 444.53510929457843, -128.98663580603898, 9.181759018450975, 40.6564503707923, 20.77497572824359, 92.25678965914994, -119.70545987784863, 55.13097396492958, 140.2295439504087, 152.2088228724897, -95.61902047786862, -71.1114115640521, -73.24984203465283, 15.004077866207808, 240.57782390713692, 84.39204959385097, 79.80333659425378, -122.90721451491117, -21.54844388924539]| 10.7954797744750977|     16.00000000|[12929, 0, 0, 202]                                                         |  | used linear model with 65 points | actual_k=0
     203|[-561.8214109092951, -330.49518776685, 121.10011354647577, 444.53510929457843, -128.98663580603898, 9.181759018450975, 40.6564503707923, 20.77497572824359, 92.25678965914994, -119.70545987784863, 55.13097396492958, 140.2295439504087, 152.2088228724897, -95.61902047786862, -71.1114115640521, -73.24984203465283, 15.004077866207808, 240.57782390713692, 84.39204959385097, 79.80333659425378, -122.90721451491117, -21.54844388924539]| 10.7954797744750977|      8.00000000|[12993, 0, 0, 203]                                                         |  | used linear model with 65 points | actual_k=0
     204|[-562.0871941298246, -329.5410068705678, 120.15431264601648, 444.7748366575688, -128.7171064335853, 9.286095473915339, 40.680387903470546, 19.75907177850604, 91.03056046832353, -119.70798117434606, 55.65970757603645, 141.27047875151038, 151.05380346998572, -93.11150743160397, -69.8881508037448, -75.22580228932202, 16.016643955837935, 241.36991104483604, 86.11003987304866, 78.40271434560418, -119.98412930220366, -18.852501487359405]| 10.7940988540649414|     16.00000000|[13057, 0, 0, 204]                                                         | | GPS sucess | actual_k=0
     205|[-565.8933514803648, -335.4193576052785, 121.26888064108789, 448.0806251745671, -129.04763522930443, 3.445612285286188, 38.168231655377895, 20.15843988582492, 88.31384346354753, -121.97142774378881, 55.145865350961685, 142.0744365118444, 149.37577405199409, -94.43137885723263, -72.41625677794218, -77.22648106701672, 19.858650877606124, 233.65712341666222, 86.12566473148763, 77.6025449372828, -121.44597803801298, -20.858782863244414]| 10.7895507812500000|     32.00000000|[13121, 0, 0, 205]                                                         | | GPS sucess | actual_k=0
     206|[-567.1250211447477, -332.3102822974324, 117.95095995627344, 449.1786559801549, -135.14602723903954, 10.43217358365655, 45.202010799665004, 19.02119017764926, 87.20447418559343, -116.2568362406455, 49.46699896454811, 150.8295920751989, 142.15596690401435, -89.20436050090939, -88.5704849883914, -82.67712126858532, 15.68326874030754, 235.14330515265465, 78.407241364941, 77.54225809127092, -120.3159444257617, -36.48416624031961]| 10.7880220413208008|     64.00000000|[13185, 0, 0, 206]                                                         | | GPS sucess | actual_k=0
     207|[-567.1250211447477, -332.3102822974324, 117.95095995627344, 449.1786559801549, -135.14602723903954, 10.43217358365655, 45.202010799665004, 19.02119017764926, 87.20447418559343, -116.2568362406455, 49.46699896454811, 150.8295920751989, 142.15596690401435, -89.20436050090939, -88.5704849883914, -82.67712126858532, 15.68326874030754, 235.14330515265465, 78.407241364941, 77.54225809127092, -120.3159444257617, -36.48416624031961]| 10.7880220413208008|     32.00000000|[13249, 0, 0, 207]                                                         |  | used linear model with 65 points | actual_k=0
     208|[-577.2720767706633, -325.9529872611165, 121.64996722899377, 456.3629096727818, -136.6327791530639, 0.5486048199236393, 55.507509876508266, 26.295315753668547, 84.24744865763932, -116.01455824589357, 41.332943826913834, 155.07313951477408, 140.8060467503965, -93.57732154522091, -93.2107585594058, -80.24466644413769, 15.366435482632369, 223.86769899725914, 67.3526873793453, 75.36650855094194, -132.84972070902586, -38.31722233258188]| 10.7818870544433594|     64.00000000|[13313, 0, 0, 208]                                                         | | GPS sucess | actual_k=0
     209|[-583.1182753294706, -332.0393939688802, 126.75958398543298, 460.20105230621994, -133.6508820373565, 25.27450928464532, 69.0479113352485, 35.42411805316806, 106.66818497050554, -120.95889227604493, 63.96317186951637, 152.92018088325858, 135.09510543569922, -81.08563472423702, -78.65949951857328, -73.47784792073071, 41.307452633511275, 222.25633975863457, 60.68922474049032, 70.36869294196367, -139.33811878412962, -27.50178692303598]| 10.7593278884887695|    128.00000000|[13377, 0, 0, 209]                                                         | | GPS sucess | actual_k=0
     210|[-583.1182753294706, -332.0393939688802, 126.75958398543298, 460.20105230621994, -133.6508820373565, 25.27450928464532, 69.0479113352485, 35.42411805316806, 106.66818497050554, -120.95889227604493, 63.96317186951637, 152.92018088325858, 135.09510543569922, -81.08563472423702, -78.65949951857328, -73.47784792073071, 41.307452633511275, 222.25633975863457, 60.68922474049032, 70.36869294196367, -139.33811878412962, -27.50178692303598]| 10.7593278884887695|     64.00000000|[13441, 0, 0, 210]                                                         |  | used linear model with 65 points | actual_k=0
