k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2111868262290955, 0.0883813723921776, -0.2306648045778275, 0.4091905355453491, -0.1088522374629974, 0.0524099543690681, -0.1903152465820312, 0.3371392488479614, 0.1691189855337143, 0.0423129573464394, 0.252195417881012, 0.1636687219142914, -0.1198293939232826, 0.0954672917723656, -0.0954813733696938, -0.2840315997600555, -0.433623731136322, 0.1099281907081604, 0.0136716738343239, -0.191796287894249, -0.0244953185319901, 0.1551349461078644]| 14.1067180633544922|      2.00000000|[39, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     155|[-189.39507253002375, -59.40886203944683, 41.69908867427148, 148.2931658513844, -26.944067930802703, -12.155448068282567, -58.37977748736739, -25.390173131600022, -36.79688720032573, 1.435035765171051, -7.493809478823096, -16.54579449305311, -12.532063328078948, 2.7213730327785015, -22.68251134455204, 16.172772616147995, 90.54434290155768, 53.98097682464868, 57.80296499654651, -1.939103038981557, -13.543094407767057, 12.713429597148206]| 11.6627473831176758|      8.00000000|[5891, 0, 0, 155]                                                          |  | used linear model with 39 points | actual_k=0
     156|[-189.39507253002375, -59.40886203944683, 41.69908867427148, 148.2931658513844, -26.944067930802703, -12.155448068282567, -58.37977748736739, -25.390173131600022, -36.79688720032573, 1.435035765171051, -7.493809478823096, -16.54579449305311, -12.532063328078948, 2.7213730327785015, -22.68251134455204, 16.172772616147995, 90.54434290155768, 53.98097682464868, 57.80296499654651, -1.939103038981557, -13.543094407767057, 12.713429597148206]| 11.6627473831176758|      4.00000000|[5929, 0, 0, 156]                                                          |  | used linear model with 39 points | actual_k=0
     157|[-190.0789509518072, -58.958245888352394, 40.82876495667733, 149.00469790771604, -26.88807282410562, -12.326693449518643, -57.838374968618155, -26.637934977188706, -37.899483006447554, 1.0674613416194916, -6.3156231814064085, -16.15753016481176, -11.85514178161975, 2.95240206643939, -22.709530651569366, 16.648996591567993, 91.22970506176353, 52.826360111124814, 57.839484218508005, 0.2868073862046003, -14.20522851869464, 13.365651872882154]| 11.6626777648925781|      8.00000000|[5967, 0, 0, 157]                                                          | | GPS sucess | actual_k=0
     158|[-190.0789509518072, -58.958245888352394, 40.82876495667733, 149.00469790771604, -26.88807282410562, -12.326693449518643, -57.838374968618155, -26.637934977188706, -37.899483006447554, 1.0674613416194916, -6.3156231814064085, -16.15753016481176, -11.85514178161975, 2.95240206643939, -22.709530651569366, 16.648996591567993, 91.22970506176353, 52.826360111124814, 57.839484218508005, 0.2868073862046003, -14.20522851869464, 13.365651872882154]| 11.6626777648925781|      4.00000000|[6005, 0, 0, 158]                                                          |  | used linear model with 39 points | actual_k=0
     159|[-191.18153734039515, -58.947598605416715, 41.18238640972413, 149.75709961727262, -26.802648006007075, -12.719159636995755, -57.2829106412828, -26.56444806046784, -38.92130462452769, 0.5187257826328278, -5.777087288442999, -15.5586824179627, -13.295483492664061, 2.053817044943571, -22.751131504774094, 16.398853689432144, 90.95396473631263, 52.29759526718408, 55.29463744536042, 0.2748803347349167, -14.69021676108241, 14.527644661196973]| 11.6592741012573242|      8.00000000|[6043, 0, 0, 159]                                                          | | GPS sucess | actual_k=0
     160|[-195.02048630546778, -58.613159029744565, 42.284070264780894, 152.53165816143155, -29.44089096598327, -12.19644537975546, -56.65289389714599, -25.728096904233098, -39.233070861548185, -0.6608124673366547, -7.120653348509222, -16.441465234849602, -9.488204859546386, 1.8525853715837002, -21.368627279996872, 16.937767177820206, 90.11125626787543, 51.739952568896115, 57.32646346464753, 0.4364863485097885, -16.186591010540724, 16.107702878245618]| 11.6510448455810547|     16.00000000|[6081, 0, 0, 160]                                                          | | GPS sucess | actual_k=0
     161|[-195.02048630546778, -58.613159029744565, 42.284070264780894, 152.53165816143155, -29.44089096598327, -12.19644537975546, -56.65289389714599, -25.728096904233098, -39.233070861548185, -0.6608124673366547, -7.120653348509222, -16.441465234849602, -9.488204859546386, 1.8525853715837002, -21.368627279996872, 16.937767177820206, 90.11125626787543, 51.739952568896115, 57.32646346464753, 0.4364863485097885, -16.186591010540724, 16.107702878245618]| 11.6510448455810547|      8.00000000|[6119, 0, 0, 161]                                                          |  | used linear model with 39 points | actual_k=0
     162|[-196.07094378303736, -59.13581308629364, 39.384430419886485, 153.95008694007993, -27.055144486948848, -11.614148054621182, -56.484037052839994, -26.97308892197907, -36.04146171733737, -0.9953930675983429, -6.173851149622351, -15.028850174043328, -10.6825474727666, -0.2975296415388584, -19.34488531947136, 17.440297156572342, 86.87649789080024, 52.90733874309808, 55.88761043921113, 0.3841383568942547, -16.860961120575666, 16.42813211394241]| 11.6494827270507812|     16.00000000|[6157, 0, 0, 162]                                                          | | GPS sucess | actual_k=0
     163|[-196.07094378303736, -59.13581308629364, 39.384430419886485, 153.95008694007993, -27.055144486948848, -11.614148054621182, -56.484037052839994, -26.97308892197907, -36.04146171733737, -0.9953930675983429, -6.173851149622351, -15.028850174043328, -10.6825474727666, -0.2975296415388584, -19.34488531947136, 17.440297156572342, 86.87649789080024, 52.90733874309808, 55.88761043921113, 0.3841383568942547, -16.860961120575666, 16.42813211394241]| 11.6494827270507812|      8.00000000|[6195, 0, 0, 163]                                                          |  | used linear model with 39 points | actual_k=0
     164|[-197.22600431274623, -57.77911171223968, 41.190030943835154, 154.36135702207685, -26.92809626273811, -13.178754125139676, -58.89729727432132, -26.824633138254285, -36.08015751093626, -1.925591617822647, -5.831614958588034, -13.41549906739965, -13.763464831165038, 2.6423252187669277, -16.55339738726616, 18.153140872716904, 86.70134053751826, 53.75989449489862, 58.505703929811716, 2.562523376196623, -15.935266178101301, 15.70501941157272]| 11.6474361419677734|     16.00000000|[6233, 0, 0, 164]                                                          | | GPS sucess | actual_k=0
     165|[-201.58071155380458, -56.48720523621887, 42.81786800571717, 157.55931310728192, -22.192893473431468, -14.951938186190091, -60.725911509245634, -23.11442639119923, -36.06643515545875, 1.3019798696041107, -12.885853754822165, -19.174839830491692, -15.389738344005309, -0.6566960252821445, -18.62808868288994, 22.10133585333824, 86.58664902672172, 56.04191101063043, 59.387943271547556, 0.1158609502017498, -21.608251255005598, 18.200011429318693]| 11.6418867111206055|     32.00000000|[6271, 0, 0, 165]                                                          | | GPS sucess | actual_k=0
     166|[-201.58071155380458, -56.48720523621887, 42.81786800571717, 157.55931310728192, -22.192893473431468, -14.951938186190091, -60.725911509245634, -23.11442639119923, -36.06643515545875, 1.3019798696041107, -12.885853754822165, -19.174839830491692, -15.389738344005309, -0.6566960252821445, -18.62808868288994, 22.10133585333824, 86.58664902672172, 56.04191101063043, 59.387943271547556, 0.1158609502017498, -21.608251255005598, 18.200011429318693]| 11.6418867111206055|     16.00000000|[6309, 0, 0, 166]                                                          |  | used linear model with 39 points | actual_k=0
     167|[-208.70896978210658, -57.70523938443512, 43.18444920727052, 163.26389818266034, -21.10601314716041, -13.150594268343411, -67.54044903442264, -24.711292641237378, -29.841589746065438, 3.9077223241329193, -13.530947136227041, -18.152750349137932, -18.4048671949422, 1.3006780706346035, -16.782429307699203, 21.074641436338425, 86.89131635054946, 53.58817565906793, 59.4427235648036, -3.800851095467806, -17.738849561661482, 20.876600679883268]| 11.6354103088378906|     32.00000000|[6347, 0, 0, 167]                                                          | | GPS sucess | actual_k=0
     168|[-208.70896978210658, -57.70523938443512, 43.18444920727052, 163.26389818266034, -21.10601314716041, -13.150594268343411, -67.54044903442264, -24.711292641237378, -29.841589746065438, 3.9077223241329193, -13.530947136227041, -18.152750349137932, -18.4048671949422, 1.3006780706346035, -16.782429307699203, 21.074641436338425, 86.89131635054946, 53.58817565906793, 59.4427235648036, -3.800851095467806, -17.738849561661482, 20.876600679883268]| 11.6354103088378906|     16.00000000|[6385, 0, 0, 168]                                                          |  | used linear model with 39 points | actual_k=0
     169|[-205.8174967272207, -60.34999307896942, 38.7337498778943, 161.7979676015675, -29.159630624577403, -10.576663527986966, -69.23604918643832, -20.1483143735677, -31.026978072710335, 6.7716682851314545, -14.894062327686697, -18.288122838828713, -17.837794505408965, 0.1192207895219326, -20.64094838500023, 25.741385191679, 86.02802866324782, 57.59481418598443, 56.41922955960035, -0.8963663466274738, -16.67623833939433, 21.52455615712097]| 11.6284408569335938|     32.00000000|[6423, 0, 0, 169]                                                          | | GPS sucess | actual_k=0
     170|[-205.14418501686305, -65.2829082896933, 35.84312630840577, 162.08891831710935, -26.060052959248424, -12.007066760561429, -68.06858814880252, -9.856807606294751, -38.71865659672767, 15.406643718481064, -4.041998194996268, -20.842130130622536, -19.25813683157321, 5.648598250001669, -25.213806718587875, 20.385822981595993, 88.42637151107192, 70.36551845539361, 55.51011245697737, -5.77799104526639, -7.248999875038862, 31.83642196370056]| 11.6267051696777344|     64.00000000|[6461, 0, 0, 170]                                                          | | GPS sucess | actual_k=0
     171|[-205.14418501686305, -65.2829082896933, 35.84312630840577, 162.08891831710935, -26.060052959248424, -12.007066760561429, -68.06858814880252, -9.856807606294751, -38.71865659672767, 15.406643718481064, -4.041998194996268, -20.842130130622536, -19.25813683157321, 5.648598250001669, -25.213806718587875, 20.385822981595993, 88.42637151107192, 70.36551845539361, 55.51011245697737, -5.77799104526639, -7.248999875038862, 31.83642196370056]| 11.6267051696777344|     32.00000000|[6499, 0, 0, 171]                                                          |  | used linear model with 39 points | actual_k=0
     172|[-205.14418501686305, -65.2829082896933, 35.84312630840577, 162.08891831710935, -26.060052959248424, -12.007066760561429, -68.06858814880252, -9.856807606294751, -38.71865659672767, 15.406643718481064, -4.041998194996268, -20.842130130622536, -19.25813683157321, 5.648598250001669, -25.213806718587875, 20.385822981595993, 88.42637151107192, 70.36551845539361, 55.51011245697737, -5.77799104526639, -7.248999875038862, 31.83642196370056]| 11.6267051696777344|     16.00000000|[6537, 0, 0, 172]                                                          |  | used linear model with 39 points | actual_k=0
     173|[-207.44894094299525, -61.908473580144346, 34.43705202289857, 163.84045766666532, -22.50243934802711, -15.668028626940213, -68.71275038644671, -11.033096568658948, -30.368125018663704, 17.179400771856308, 2.6987735754810274, -24.76990575203672, -16.781994901946746, 4.968826349824667, -20.476918786764145, 22.07631203532219, 88.15271728858352, 68.53270960319787, 55.310898043215275, -8.704351175576448, -9.880511563271284, 30.150740262994077]| 11.6234264373779297|     32.00000000|[6575, 0, 0, 173]                                                          | | GPS sucess | actual_k=0
     174|[-207.44894094299525, -61.908473580144346, 34.43705202289857, 163.84045766666532, -22.50243934802711, -15.668028626940213, -68.71275038644671, -11.033096568658948, -30.368125018663704, 17.179400771856308, 2.6987735754810274, -24.76990575203672, -16.781994901946746, 4.968826349824667, -20.476918786764145, 22.07631203532219, 88.15271728858352, 68.53270960319787, 55.310898043215275, -8.704351175576448, -9.880511563271284, 30.150740262994077]| 11.6234264373779297|     16.00000000|[6613, 0, 0, 174]                                                          |  | used linear model with 39 points | actual_k=0
     175|[-207.44894094299525, -61.908473580144346, 34.43705202289857, 163.84045766666532, -22.50243934802711, -15.668028626940213, -68.71275038644671, -11.033096568658948, -30.368125018663704, 17.179400771856308, 2.6987735754810274, -24.76990575203672, -16.781994901946746, 4.968826349824667, -20.476918786764145, 22.07631203532219, 88.15271728858352, 68.53270960319787, 55.310898043215275, -8.704351175576448, -9.880511563271284, 30.150740262994077]| 11.6234264373779297|      8.00000000|[6651, 0, 0, 175]                                                          |  | used linear model with 39 points | actual_k=0
     176|[-207.44894094299525, -61.908473580144346, 34.43705202289857, 163.84045766666532, -22.50243934802711, -15.668028626940213, -68.71275038644671, -11.033096568658948, -30.368125018663704, 17.179400771856308, 2.6987735754810274, -24.76990575203672, -16.781994901946746, 4.968826349824667, -20.476918786764145, 22.07631203532219, 88.15271728858352, 68.53270960319787, 55.310898043215275, -8.704351175576448, -9.880511563271284, 30.150740262994077]| 11.6234264373779297|      4.00000000|[6689, 0, 0, 176]                                                          |  | used linear model with 39 points | actual_k=0
     177|[-208.074778447859, -62.11349010374397, 33.527334701502696, 164.5439227707684, -23.20907017402351, -16.327787254354917, -67.74845541641116, -11.207257272675633, -29.70415395218879, 16.936935529112816, 2.925087062176317, -25.56471193442121, -16.229184888652526, 5.810116108506918, -19.670334070920944, 24.02996191382408, 88.18807867914438, 68.84172597993165, 56.02351722866297, -10.465965498238802, -8.646320026367903, 30.66710120154312]| 11.6221075057983398|      8.00000000|[6727, 0, 0, 177]                                                          | | GPS sucess | actual_k=0
     178|[-208.074778447859, -62.11349010374397, 33.527334701502696, 164.5439227707684, -23.20907017402351, -16.327787254354917, -67.74845541641116, -11.207257272675633, -29.70415395218879, 16.936935529112816, 2.925087062176317, -25.56471193442121, -16.229184888652526, 5.810116108506918, -19.670334070920944, 24.02996191382408, 88.18807867914438, 68.84172597993165, 56.02351722866297, -10.465965498238802, -8.646320026367903, 30.66710120154312]| 11.6221075057983398|      4.00000000|[6765, 0, 0, 178]                                                          |  | used linear model with 39 points | actual_k=0
     179|[-209.16459978651255, -61.153745650313795, 33.23672468611039, 165.37680857256055, -21.775117246434093, -16.917210195562802, -67.32432363554835, -12.119007172062993, -28.564665493555367, 16.258425816893578, 3.808058468159288, -24.602984255645424, -15.34143020992633, 6.480406638234854, -19.30466055870056, 24.091298162937164, 88.02114427834749, 69.261907373555, 54.1982896104455, -11.074604619294405, -7.744026523083448, 30.780669075378682]| 11.6203451156616211|      8.00000000|[6803, 0, 0, 179]                                                          | | GPS sucess | actual_k=0
     180|[-210.02977241110057, -61.13264916930348, 33.2599833405111, 166.0251412279904, -21.748268518596888, -17.656284842989407, -69.32360420748591, -12.01798496581614, -23.943128761835396, 13.006482943892479, 4.020130736287683, -23.545592731330544, -14.815448306850158, 7.262714620679617, -19.5258671939373, 24.478988647460938, 84.93507731705904, 67.152678524144, 56.09688041359186, -10.929417211562395, -9.868746381253004, 29.701682907470968]| 11.6184644699096680|     16.00000000|[6841, 0, 0, 180]                                                          | | GPS sucess | actual_k=0
     181|[-211.9937611920759, -62.92204438243061, 32.663788775214925, 167.76926385238767, -26.312330160290003, -17.450715873739682, -63.245638471096754, -12.594806352630258, -20.04109424073249, 18.64702306687832, 3.0743391937576234, -26.399168914649636, -10.731069110683165, 3.768247362226248, -25.781851023435593, 20.09700870513916, 81.45445240288973, 69.49171022046357, 54.904289700090885, -13.10008366778493, -13.096123557537794, 30.64541350019863]| 11.6134109497070312|     32.00000000|[6879, 0, 0, 181]                                                          | | GPS sucess | actual_k=0
     182|[-211.9937611920759, -62.92204438243061, 32.663788775214925, 167.76926385238767, -26.312330160290003, -17.450715873739682, -63.245638471096754, -12.594806352630258, -20.04109424073249, 18.64702306687832, 3.0743391937576234, -26.399168914649636, -10.731069110683165, 3.768247362226248, -25.781851023435593, 20.09700870513916, 81.45445240288973, 69.49171022046357, 54.904289700090885, -13.10008366778493, -13.096123557537794, 30.64541350019863]| 11.6134109497070312|     16.00000000|[6917, 0, 0, 182]                                                          |  | used linear model with 39 points | actual_k=0
     183|[-211.9937611920759, -62.92204438243061, 32.663788775214925, 167.76926385238767, -26.312330160290003, -17.450715873739682, -63.245638471096754, -12.594806352630258, -20.04109424073249, 18.64702306687832, 3.0743391937576234, -26.399168914649636, -10.731069110683165, 3.768247362226248, -25.781851023435593, 20.09700870513916, 81.45445240288973, 69.49171022046357, 54.904289700090885, -13.10008366778493, -13.096123557537794, 30.64541350019863]| 11.6134109497070312|      8.00000000|[6955, 0, 0, 183]                                                          |  | used linear model with 39 points | actual_k=0
     184|[-211.9937611920759, -62.92204438243061, 32.663788775214925, 167.76926385238767, -26.312330160290003, -17.450715873739682, -63.245638471096754, -12.594806352630258, -20.04109424073249, 18.64702306687832, 3.0743391937576234, -26.399168914649636, -10.731069110683165, 3.768247362226248, -25.781851023435593, 20.09700870513916, 81.45445240288973, 69.49171022046357, 54.904289700090885, -13.10008366778493, -13.096123557537794, 30.64541350019863]| 11.6134109497070312|      4.00000000|[6993, 0, 0, 184]                                                          |  | used linear model with 39 points | actual_k=0
     185|[-212.65708453487605, -63.07409077975899, 32.22448498965241, 168.36721782758832, -26.542917493730783, -18.346326444647275, -63.29499613493681, -12.180126557126641, -19.827975866384804, 17.79092226922512, 2.4549079365096986, -27.865670627448708, -11.910023235133849, 3.0656552873551846, -25.357667714357376, 18.12874162197113, 82.70915246754885, 69.17162290681154, 56.03260002285242, -12.731832314282656, -13.232577722519636, 31.5456549943774]| 11.6121044158935547|      8.00000000|[7031, 0, 0, 185]                                                          | | GPS sucess | actual_k=0
     186|[-213.88972182106227, -61.97523409221321, 34.521796295652166, 168.94290189817548, -25.66201824322343, -18.759556208155118, -64.98019491881132, -11.595613012090325, -18.358018395490944, 16.91769914329052, 3.739923996385187, -25.961841768119484, -12.555448852828704, 1.9147160612046719, -20.841241627931595, 17.26673996448517, 82.46100444346666, 67.83468512166291, 55.52131972461939, -14.093797612935305, -16.972215574234724, 29.98113582743099]| 11.6101255416870117|     16.00000000|[7069, 0, 0, 186]                                                          | | GPS sucess | actual_k=0
     187|[-215.94088287185878, -66.33804708812386, 34.79755018115975, 170.61849300935864, -28.971287433058023, -18.721841801307164, -57.236776702106, -9.486341962590814, -21.55238485056907, 15.60250549018383, 8.86217646067962, -29.94897217163816, -17.081789814285003, 2.687000449746847, -25.57087543606758, 18.25690633058548, 83.39313448220491, 64.76881388295442, 53.550243236124516, -10.753823686391115, -15.7341080121696, 30.194774788746145]| 11.6071100234985352|     32.00000000|[7107, 0, 0, 187]                                                          | | GPS sucess | actual_k=0
     188|[-219.24399442505091, -60.808822692371905, 38.47203538776375, 172.26126973703504, -34.87666243687272, -33.719617832801305, -56.79877083748579, -17.724328527227044, -28.445128914900124, 18.700672432780266, 15.03031782573089, -27.283448881004006, -20.853934847167693, -0.2646921314299107, -30.772600919008255, 12.587029755115509, 77.63244045525789, 63.889178787358105, 43.35631261020899, -1.7360862977802753, -17.10878149792552, 33.29463951004436]| 11.5995063781738281|     64.00000000|[7145, 0, 0, 188]                                                          | | GPS sucess | actual_k=0
     189|[-219.24399442505091, -60.808822692371905, 38.47203538776375, 172.26126973703504, -34.87666243687272, -33.719617832801305, -56.79877083748579, -17.724328527227044, -28.445128914900124, 18.700672432780266, 15.03031782573089, -27.283448881004006, -20.853934847167693, -0.2646921314299107, -30.772600919008255, 12.587029755115509, 77.63244045525789, 63.889178787358105, 43.35631261020899, -1.7360862977802753, -17.10878149792552, 33.29463951004436]| 11.5995063781738281|     32.00000000|[7183, 0, 0, 189]                                                          |  | used linear model with 39 points | actual_k=0
     190|[-219.24399442505091, -60.808822692371905, 38.47203538776375, 172.26126973703504, -34.87666243687272, -33.719617832801305, -56.79877083748579, -17.724328527227044, -28.445128914900124, 18.700672432780266, 15.03031782573089, -27.283448881004006, -20.853934847167693, -0.2646921314299107, -30.772600919008255, 12.587029755115509, 77.63244045525789, 63.889178787358105, 43.35631261020899, -1.7360862977802753, -17.10878149792552, 33.29463951004436]| 11.5995063781738281|     16.00000000|[7221, 0, 0, 190]                                                          |  | used linear model with 39 points | actual_k=0
     191|[-219.24399442505091, -60.808822692371905, 38.47203538776375, 172.26126973703504, -34.87666243687272, -33.719617832801305, -56.79877083748579, -17.724328527227044, -28.445128914900124, 18.700672432780266, 15.03031782573089, -27.283448881004006, -20.853934847167693, -0.2646921314299107, -30.772600919008255, 12.587029755115509, 77.63244045525789, 63.889178787358105, 43.35631261020899, -1.7360862977802753, -17.10878149792552, 33.29463951004436]| 11.5995063781738281|      8.00000000|[7259, 0, 0, 191]                                                          |  | used linear model with 39 points | actual_k=0
     192|[-219.24399442505091, -60.808822692371905, 38.47203538776375, 172.26126973703504, -34.87666243687272, -33.719617832801305, -56.79877083748579, -17.724328527227044, -28.445128914900124, 18.700672432780266, 15.03031782573089, -27.283448881004006, -20.853934847167693, -0.2646921314299107, -30.772600919008255, 12.587029755115509, 77.63244045525789, 63.889178787358105, 43.35631261020899, -1.7360862977802753, -17.10878149792552, 33.29463951004436]| 11.5995063781738281|      4.00000000|[7297, 0, 0, 192]                                                          |  | used linear model with 39 points | actual_k=0
     193|[-219.67821456026286, -61.65092891547829, 38.14150459528901, 172.81437735632062, -34.35518432036042, -32.19976984371897, -57.89957969635725, -16.495605954900384, -27.12272107321769, 18.73583549261093, 14.626808864530176, -27.404294735286385, -21.83861436729785, 0.4766991101205349, -30.447928726673126, 12.578486163169146, 77.09554225951433, 65.16421226132661, 42.796156741678715, -1.2205132134258747, -17.287602450698614, 31.940828484424856]| 11.5971879959106445|      8.00000000|[7335, 0, 0, 193]                                                          | | GPS sucess | actual_k=0
     194|[-219.67821456026286, -61.65092891547829, 38.14150459528901, 172.81437735632062, -34.35518432036042, -32.19976984371897, -57.89957969635725, -16.495605954900384, -27.12272107321769, 18.73583549261093, 14.626808864530176, -27.404294735286385, -21.83861436729785, 0.4766991101205349, -30.447928726673126, 12.578486163169146, 77.09554225951433, 65.16421226132661, 42.796156741678715, -1.2205132134258747, -17.287602450698614, 31.940828484424856]| 11.5971879959106445|      4.00000000|[7373, 0, 0, 194]                                                          |  | used linear model with 39 points | actual_k=0
     195|[-219.67821456026286, -61.65092891547829, 38.14150459528901, 172.81437735632062, -34.35518432036042, -32.19976984371897, -57.89957969635725, -16.495605954900384, -27.12272107321769, 18.73583549261093, 14.626808864530176, -27.404294735286385, -21.83861436729785, 0.4766991101205349, -30.447928726673126, 12.578486163169146, 77.09554225951433, 65.16421226132661, 42.796156741678715, -1.2205132134258747, -17.287602450698614, 31.940828484424856]| 11.5971879959106445|      2.00000000|[7411, 0, 0, 195]                                                          |  | used linear model with 39 points | actual_k=0
     196|[-220.2384187085554, -62.05237636063248, 37.75078926444985, 173.3325739391148, -34.81921765580773, -31.895501811406575, -57.59946822375059, -16.22087095119059, -26.673284796066582, 19.077604681253433, 14.001086277421564, -27.161319306585938, -21.285826884559356, 0.7161409072577953, -30.704343169927597, 12.034095901995897, 76.70546696335077, 65.28586151171476, 43.21413893252611, -0.8201885409653187, -17.697769608348608, 31.672053587564733]| 11.5955724716186523|      4.00000000|[7449, 0, 0, 196]                                                          | | GPS sucess | actual_k=0
     197|[-220.35581894498318, -63.35671886894852, 37.613568196306005, 173.49950610473752, -33.887873742729425, -34.0913650583243, -56.97908257693052, -16.96513811685145, -26.271104124374688, 19.23650912940502, 14.013536010403186, -27.52289994666353, -21.986499272636138, -0.7544444389641285, -30.287377685308456, 13.82308854535222, 76.4852550253272, 65.45922476518899, 43.56674847751856, -1.1488979049026966, -17.77588876709342, 31.223140519985463]| 11.5945291519165039|      8.00000000|[7487, 0, 0, 197]                                                          | | GPS sucess | actual_k=0
     198|[-220.35581894498318, -63.35671886894852, 37.613568196306005, 173.49950610473752, -33.887873742729425, -34.0913650583243, -56.97908257693052, -16.96513811685145, -26.271104124374688, 19.23650912940502, 14.013536010403186, -27.52289994666353, -21.986499272636138, -0.7544444389641285, -30.287377685308456, 13.82308854535222, 76.4852550253272, 65.45922476518899, 43.56674847751856, -1.1488979049026966, -17.77588876709342, 31.223140519985463]| 11.5945291519165039|      4.00000000|[7525, 0, 0, 198]                                                          |  | used linear model with 39 points | actual_k=0
     199|[-220.35581894498318, -63.35671886894852, 37.613568196306005, 173.49950610473752, -33.887873742729425, -34.0913650583243, -56.97908257693052, -16.96513811685145, -26.271104124374688, 19.23650912940502, 14.013536010403186, -27.52289994666353, -21.986499272636138, -0.7544444389641285, -30.287377685308456, 13.82308854535222, 76.4852550253272, 65.45922476518899, 43.56674847751856, -1.1488979049026966, -17.77588876709342, 31.223140519985463]| 11.5945291519165039|      2.00000000|[7563, 0, 0, 199]                                                          |  | used linear model with 39 points | actual_k=0
     200|[-220.49757398944348, -63.765791029669344, 37.86676482320763, 173.58570228144526, -33.366532538086176, -33.39539100637194, -56.92212337628007, -17.196554133668542, -26.612031963653862, 19.08307036757469, 13.638809208292514, -27.800395062658936, -21.38709761982318, -0.3904916234314442, -30.60438561439514, 13.161207217723131, 76.4957220768556, 65.0745195792988, 43.40612102299929, -2.1751680560410023, -17.944790836423635, 31.211776412965264]| 11.5940456390380859|      4.00000000|[7601, 0, 0, 200]                                                          | | GPS sucess | actual_k=0
     201|[-221.8961230693385, -63.90195752773434, 37.634220043430105, 174.7280609421432, -32.65410033240914, -34.44821764936205, -55.67458373680711, -16.81599090434611, -27.20412775594741, 18.402817338705063, 13.529379886109382, -28.08505483577028, -21.558048911741935, 0.0509192161262035, -30.86664268374443, 13.185467727482319, 78.16773154493421, 62.95842069853097, 42.92418322712183, -1.8859840519726276, -18.283833380788565, 31.432448558451142]| 11.5910654067993164|      8.00000000|[7639, 0, 0, 201]                                                          | | GPS sucess | actual_k=0
     202|[-222.51894440036267, -65.21870555076748, 37.768352711806074, 175.36108485981822, -34.19018403068185, -32.892340083024465, -52.78969866409898, -17.054538572207093, -25.823431816883385, 21.645428031682968, 11.48505811067298, -27.565104147884995, -22.79216785018798, -2.9179476089775562, -29.158663362264633, 14.409016735851765, 78.70127066131681, 65.03415889013559, 45.282067872583866, -2.147186864167452, -18.24032788351178, 33.1229608579888]| 11.5893878936767578|     16.00000000|[7677, 0, 0, 202]                                                          | | GPS sucess | actual_k=0
     203|[-228.41890825610608, -65.24192869942635, 37.28797316015698, 180.20713369175792, -37.73458829894662, -37.64589633455034, -56.07172114029527, -16.261355424299836, -24.790005055256188, 21.033301442861557, 13.506260198075324, -22.662382742855698, -27.336469360045157, -4.349253136664629, -34.3119874894619, 13.006591685116291, 78.74235135596246, 65.87519407738, 49.038346864283085, 1.1350685469806194, -18.501885432749987, 33.920666448713746]| 11.5864791870117188|     32.00000000|[7715, 0, 0, 203]                                                          | | GPS sucess | actual_k=0
     204|[-234.86467995028943, -61.764721038751304, 47.80972265661694, 183.1358436755836, -34.172418508678675, -34.21140875329729, -65.79761892929673, -19.320671105757356, -23.3952957065776, 15.24711474776268, 11.328437369782478, -29.32906403252855, -21.39992684905883, -5.576905209571123, -27.694633573293686, 17.159692652523518, 79.84701735060662, 63.60430264938623, 38.23620090633631, -1.965283740311861, -33.21124078705907, 30.640315763594117]| 11.5679445266723633|     64.00000000|[7753, 0, 0, 204]                                                          | | GPS sucess | actual_k=0
     205|[-234.86467995028943, -61.764721038751304, 47.80972265661694, 183.1358436755836, -34.172418508678675, -34.21140875329729, -65.79761892929673, -19.320671105757356, -23.3952957065776, 15.24711474776268, 11.328437369782478, -29.32906403252855, -21.39992684905883, -5.576905209571123, -27.694633573293686, 17.159692652523518, 79.84701735060662, 63.60430264938623, 38.23620090633631, -1.965283740311861, -33.21124078705907, 30.640315763594117]| 11.5679445266723633|     32.00000000|[7791, 0, 0, 205]                                                          |  | used linear model with 39 points | actual_k=0
     206|[-239.83343901019543, -62.10697782319039, 52.36185192526318, 186.34772865101695, -29.581927690654993, -36.54488124360796, -71.25251919403672, -21.205219769850373, -13.146248427219689, 6.796702951192856, 21.561419051606208, -19.063206335995346, -15.367924876860343, -1.720654685050249, -27.653243139386177, 26.926480181515217, 85.29691702406853, 49.487792258150876, 28.777070619165897, -3.298706639558077, -38.30759717896581, 29.900005869509187]| 11.5650310516357422|     64.00000000|[7829, 0, 0, 206]                                                          | | GPS sucess | actual_k=0
