k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3053155243396759, 0.2044022530317307, -0.2865954041481018, 0.3210058212280273, 0.0614359863102436, 0.0777925476431847, -0.0057194684632123, 0.3806132674217224, 0.1569733172655106, -0.1382146775722504, -0.108958937227726, 0.1614927798509598, 0.1269319355487823, -0.0926131531596184, -0.2690267562866211, 0.398438572883606, 0.144815132021904, 0.1238501369953156, 0.0425032526254654, 0.1048882082104683, 0.1591113060712814, 0.1786282062530518]| 14.1316442489624023|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
     156|[-233.3031217153184, -78.38372526725288, 115.37698072381318, 171.11280288733542, -2.3541299421340227, 94.82813153788447, 15.365093010943383, 11.140008484944701, -46.088521998375654, 10.314332447946072, 23.588388165459037, -9.087685456033796, 86.17833540495485, 58.59819674305618, -5.064384767785668, -35.86162772541866, -13.292716948315501, 94.1091606169939, -38.57025017077103, 11.538836938911118, -109.22944243252277, -44.23600811883807]| 11.5484008789062500|     64.00000000|[8737, 1248, 0, 156]                                                       | | GPS sucess | actual_k=8
     157|[-233.3031217153184, -78.38372526725288, 115.37698072381318, 171.11280288733542, -2.3541299421340227, 94.82813153788447, 15.365093010943383, 11.140008484944701, -46.088521998375654, 10.314332447946072, 23.588388165459037, -9.087685456033796, 86.17833540495485, 58.59819674305618, -5.064384767785668, -35.86162772541866, -13.292716948315501, 94.1091606169939, -38.57025017077103, 11.538836938911118, -109.22944243252277, -44.23600811883807]| 11.5484008789062500|     32.00000000|[8793, 1256, 0, 157]                                                       |  | used linear model with 65 points | actual_k=8
     158|[-233.3031217153184, -78.38372526725288, 115.37698072381318, 171.11280288733542, -2.3541299421340227, 94.82813153788447, 15.365093010943383, 11.140008484944701, -46.088521998375654, 10.314332447946072, 23.588388165459037, -9.087685456033796, 86.17833540495485, 58.59819674305618, -5.064384767785668, -35.86162772541866, -13.292716948315501, 94.1091606169939, -38.57025017077103, 11.538836938911118, -109.22944243252277, -44.23600811883807]| 11.5484008789062500|     16.00000000|[8849, 1264, 0, 158]                                                       |  | used linear model with 65 points | actual_k=8
     159|[-233.3031217153184, -78.38372526725288, 115.37698072381318, 171.11280288733542, -2.3541299421340227, 94.82813153788447, 15.365093010943383, 11.140008484944701, -46.088521998375654, 10.314332447946072, 23.588388165459037, -9.087685456033796, 86.17833540495485, 58.59819674305618, -5.064384767785668, -35.86162772541866, -13.292716948315501, 94.1091606169939, -38.57025017077103, 11.538836938911118, -109.22944243252277, -44.23600811883807]| 11.5484008789062500|      8.00000000|[8905, 1272, 0, 159]                                                       |  | used linear model with 65 points | actual_k=8
     160|[-234.0835767085664, -78.82463825901505, 112.57917016930878, 172.23192181624472, -3.190054627135396, 94.6503466181457, 15.955280858557671, 9.862459337338805, -44.51594750210643, 9.967066071927547, 22.912273010239005, -7.031390776392072, 85.62091628368944, 58.562545062974095, -3.9910404179245234, -35.61935564642772, -8.078237501904368, 96.87521739304066, -39.03689246112481, 13.009201747947372, -109.93009330332279, -43.98971941694617]| 11.5471506118774414|     16.00000000|[8961, 1280, 0, 160]                                                       | | GPS sucess | actual_k=8
     161|[-237.2686169440858, -82.40612448414322, 109.42346996255219, 175.5002509597689, -3.6946847159415483, 100.48198257014155, 15.939122847747058, 4.249799406155944, -42.605919759720564, 9.392536602914333, 17.719378074631095, -8.235796918626875, 93.70647898968309, 58.323412569239736, -0.2879526112228632, -34.00098010664806, -8.16914620809257, 98.57915683090687, -41.76808314258233, 9.26755879598204, -111.62210656702518, -45.670974399894476]| 11.5393505096435547|     32.00000000|[9017, 1288, 0, 161]                                                       | | GPS sucess | actual_k=8
     162|[-244.6447270209901, -77.85453785618301, 110.62160533852875, 181.07996573485434, -20.145211907103658, 100.0182215385139, 16.6647362629883, -1.7800272349268198, -40.71174160763621, 15.549282513558865, 18.465890845283866, -10.033138742204756, 82.0070284968242, 64.60612884350121, -9.527992436662316, -33.232576040085405, -10.072624830529094, 101.79548950493336, -46.21264605456963, 4.234945518546738, -108.98054911196232, -54.15522637590766]| 11.5392580032348633|     64.00000000|[9073, 1296, 0, 162]                                                       | | GPS sucess | actual_k=8
     163|[-244.6447270209901, -77.85453785618301, 110.62160533852875, 181.07996573485434, -20.145211907103658, 100.0182215385139, 16.6647362629883, -1.7800272349268198, -40.71174160763621, 15.549282513558865, 18.465890845283866, -10.033138742204756, 82.0070284968242, 64.60612884350121, -9.527992436662316, -33.232576040085405, -10.072624830529094, 101.79548950493336, -46.21264605456963, 4.234945518546738, -108.98054911196232, -54.15522637590766]| 11.5392580032348633|     32.00000000|[9129, 1304, 0, 163]                                                       |  | used linear model with 65 points | actual_k=8
     164|[-256.45334652019665, -81.65711320599075, 113.01153916306794, 189.9652978423983, -24.44358846731484, 100.25680838152766, 18.5669339816086, 5.101972257718444, -36.20222393795848, 9.842030011117458, 13.223475417122245, -14.302157392259687, 74.00702372845262, 68.05678215809166, 2.0640085246413946, -36.40748086338863, -15.774480013176799, 108.45783777534962, -37.67691378528252, -7.5119397811358795, -112.19446541368961, -60.55088820680976]| 11.4973497390747070|     64.00000000|[9185, 1312, 0, 164]                                                       | | GPS sucess | actual_k=8
     165|[-256.45334652019665, -81.65711320599075, 113.01153916306794, 189.9652978423983, -24.44358846731484, 100.25680838152766, 18.5669339816086, 5.101972257718444, -36.20222393795848, 9.842030011117458, 13.223475417122245, -14.302157392259687, 74.00702372845262, 68.05678215809166, 2.0640085246413946, -36.40748086338863, -15.774480013176799, 108.45783777534962, -37.67691378528252, -7.5119397811358795, -112.19446541368961, -60.55088820680976]| 11.4973497390747070|     32.00000000|[9241, 1320, 0, 165]                                                       |  | used linear model with 65 points | actual_k=8
     166|[-260.30136778904125, -79.31855071743485, 118.53286475129426, 191.98413147963583, -31.017975540831685, 106.00443182513118, 22.426445833873004, 6.359440242871642, -35.9679884724319, 4.0614189729094505, 12.422609170898795, -22.31709193205461, 57.84171191509813, 79.31195488758385, 10.52937107346952, -33.273527768906206, -26.654719499871135, 112.77198524773121, -37.19362755352631, -7.308438392705284, -121.91340328752995, -67.28095116838813]| 11.4955844879150391|     64.00000000|[9297, 1328, 0, 166]                                                       | | GPS sucess | actual_k=8
     167|[-260.30136778904125, -79.31855071743485, 118.53286475129426, 191.98413147963583, -31.017975540831685, 106.00443182513118, 22.426445833873004, 6.359440242871642, -35.9679884724319, 4.0614189729094505, 12.422609170898795, -22.31709193205461, 57.84171191509813, 79.31195488758385, 10.52937107346952, -33.273527768906206, -26.654719499871135, 112.77198524773121, -37.19362755352631, -7.308438392705284, -121.91340328752995, -67.28095116838813]| 11.4955844879150391|     32.00000000|[9353, 1336, 0, 167]                                                       |  | used linear model with 65 points | actual_k=8
     168|[-264.9041161830537, -99.47670806606766, 111.45782488770783, 197.7830945495516, -34.080348463729024, 107.18259475752711, 23.536247364711016, 8.436817800626159, -33.364760141819715, 3.0364720448851585, 13.537283500656486, -9.988841047044843, 54.94345990475267, 74.6466278154403, 6.878416111692786, -42.54474130040035, -29.09212508611381, 104.96694202721119, -33.73912330204621, -13.958502861089073, -120.59717334806919, -63.741053249686956]| 11.4864482879638672|     64.00000000|[9409, 1344, 0, 168]                                                       | | GPS sucess | actual_k=8
     169|[-264.9041161830537, -99.47670806606766, 111.45782488770783, 197.7830945495516, -34.080348463729024, 107.18259475752711, 23.536247364711016, 8.436817800626159, -33.364760141819715, 3.0364720448851585, 13.537283500656486, -9.988841047044843, 54.94345990475267, 74.6466278154403, 6.878416111692786, -42.54474130040035, -29.09212508611381, 104.96694202721119, -33.73912330204621, -13.958502861089073, -120.59717334806919, -63.741053249686956]| 11.4864482879638672|     32.00000000|[9465, 1352, 0, 169]                                                       |  | used linear model with 65 points | actual_k=8
     170|[-257.43376639438793, -107.85460723598953, 112.79890579171479, 192.52609124220908, -31.729882450774312, 105.44940362498164, 23.911726139020175, 2.4670693036168814, -38.26391861960292, -4.149631775915623, 17.258063396438956, -4.182086934801191, 59.56354037579149, 69.06436339206994, 3.5528710391372442, -48.8975740945898, -34.18148389272392, 113.55651398003101, -22.113427119795233, -24.95573625189718, -129.59317363798618, -70.64246859773993]| 11.4794187545776367|     64.00000000|[9521, 1360, 0, 170]                                                       | | GPS sucess | actual_k=8
     171|[-257.43376639438793, -107.85460723598953, 112.79890579171479, 192.52609124220908, -31.729882450774312, 105.44940362498164, 23.911726139020175, 2.4670693036168814, -38.26391861960292, -4.149631775915623, 17.258063396438956, -4.182086934801191, 59.56354037579149, 69.06436339206994, 3.5528710391372442, -48.8975740945898, -34.18148389272392, 113.55651398003101, -22.113427119795233, -24.95573625189718, -129.59317363798618, -70.64246859773993]| 11.4794187545776367|     32.00000000|[9577, 1368, 0, 171]                                                       |  | used linear model with 65 points | actual_k=8
     172|[-257.43376639438793, -107.85460723598953, 112.79890579171479, 192.52609124220908, -31.729882450774312, 105.44940362498164, 23.911726139020175, 2.4670693036168814, -38.26391861960292, -4.149631775915623, 17.258063396438956, -4.182086934801191, 59.56354037579149, 69.06436339206994, 3.5528710391372442, -48.8975740945898, -34.18148389272392, 113.55651398003101, -22.113427119795233, -24.95573625189718, -129.59317363798618, -70.64246859773993]| 11.4794187545776367|     16.00000000|[9633, 1376, 0, 172]                                                       |  | used linear model with 65 points | actual_k=8
     173|[-257.43376639438793, -107.85460723598953, 112.79890579171479, 192.52609124220908, -31.729882450774312, 105.44940362498164, 23.911726139020175, 2.4670693036168814, -38.26391861960292, -4.149631775915623, 17.258063396438956, -4.182086934801191, 59.56354037579149, 69.06436339206994, 3.5528710391372442, -48.8975740945898, -34.18148389272392, 113.55651398003101, -22.113427119795233, -24.95573625189718, -129.59317363798618, -70.64246859773993]| 11.4794187545776367|      8.00000000|[9689, 1384, 0, 173]                                                       |  | used linear model with 65 points | actual_k=8
     174|[-257.43376639438793, -107.85460723598953, 112.79890579171479, 192.52609124220908, -31.729882450774312, 105.44940362498164, 23.911726139020175, 2.4670693036168814, -38.26391861960292, -4.149631775915623, 17.258063396438956, -4.182086934801191, 59.56354037579149, 69.06436339206994, 3.5528710391372442, -48.8975740945898, -34.18148389272392, 113.55651398003101, -22.113427119795233, -24.95573625189718, -129.59317363798618, -70.64246859773993]| 11.4794187545776367|      4.00000000|[9745, 1392, 0, 174]                                                       |  | used linear model with 65 points | actual_k=8
     175|[-257.9643165762536, -108.47211093863007, 112.82475215755403, 193.0168138090521, -31.5606296826154, 106.29461566731334, 24.059602342080325, 2.1107509192079306, -37.24360714480281, -4.58148480206728, 18.08762021921575, -4.1844848254695535, 59.06508899386972, 69.2244984973222, 3.8420295920222998, -49.374541071709245, -33.18903866223991, 112.92015679180622, -19.867677646223456, -23.497291298932396, -128.09670008718967, -71.52761634811759]| 11.4788064956665039|      8.00000000|[9801, 1400, 0, 175]                                                       | | GPS sucess | actual_k=8
     176|[-258.58030429435894, -108.73056380113121, 111.56492037139833, 193.6517631355673, -33.53640361316502, 104.76131836697459, 22.688538036774844, 4.379141813144088, -38.797781329602, -7.3064010217785835, 18.144182423129678, -4.090744988061488, 59.59655506070703, 70.58308766968548, 1.605100890621543, -51.790429142769426, -34.87393024377525, 113.43921084702015, -20.7572018080391, -19.82043954951223, -125.72277702391148, -72.04510393366218]| 11.4767484664916992|     16.00000000|[9857, 1408, 0, 176]                                                       | | GPS sucess | actual_k=8
     177|[-260.95780625892803, -105.90114704926964, 117.24674028716981, 194.29143070615828, -36.22112293727696, 102.43731896206737, 20.257130823563784, 3.572366004809737, -43.1528748087585, -4.788733012974262, 15.240989664569497, -1.6109030405059457, 59.384697458706796, 67.46040891297162, -3.5436637196689844, -46.195379284676164, -34.78936222754419, 111.55054731667042, -27.334154742304236, -21.187713953084312, -123.4677764326334, -66.75987425073981]| 11.4741353988647461|     32.00000000|[9913, 1416, 0, 177]                                                       | | GPS sucess | actual_k=8
     178|[-260.95780625892803, -105.90114704926964, 117.24674028716981, 194.29143070615828, -36.22112293727696, 102.43731896206737, 20.257130823563784, 3.572366004809737, -43.1528748087585, -4.788733012974262, 15.240989664569497, -1.6109030405059457, 59.384697458706796, 67.46040891297162, -3.5436637196689844, -46.195379284676164, -34.78936222754419, 111.55054731667042, -27.334154742304236, -21.187713953084312, -123.4677764326334, -66.75987425073981]| 11.4741353988647461|     16.00000000|[9969, 1424, 0, 178]                                                       |  | used linear model with 65 points | actual_k=8
     179|[-262.7127211387269, -108.37941710313316, 114.91627187095582, 196.35038566030562, -34.87209697254002, 101.5309362821281, 20.717209450434893, 7.629994159564376, -46.61028752848506, -7.294240720570087, 19.169561365619302, -1.1156742135062814, 58.51381977554411, 62.217515693977475, -7.940569141879678, -45.025350717362016, -35.510237788781524, 118.3502461463213, -26.617005127016455, -27.997321458882652, -121.51731576025486, -61.913610365241766]| 11.4683151245117188|     32.00000000|[10025, 1432, 0, 179]                                                      | | GPS sucess | actual_k=8
     180|[-262.7127211387269, -108.37941710313316, 114.91627187095582, 196.35038566030562, -34.87209697254002, 101.5309362821281, 20.717209450434893, 7.629994159564376, -46.61028752848506, -7.294240720570087, 19.169561365619302, -1.1156742135062814, 58.51381977554411, 62.217515693977475, -7.940569141879678, -45.025350717362016, -35.510237788781524, 118.3502461463213, -26.617005127016455, -27.997321458882652, -121.51731576025486, -61.913610365241766]| 11.4683151245117188|     16.00000000|[10081, 1440, 0, 180]                                                      |  | used linear model with 65 points | actual_k=8
     181|[-262.7127211387269, -108.37941710313316, 114.91627187095582, 196.35038566030562, -34.87209697254002, 101.5309362821281, 20.717209450434893, 7.629994159564376, -46.61028752848506, -7.294240720570087, 19.169561365619302, -1.1156742135062814, 58.51381977554411, 62.217515693977475, -7.940569141879678, -45.025350717362016, -35.510237788781524, 118.3502461463213, -26.617005127016455, -27.997321458882652, -121.51731576025486, -61.913610365241766]| 11.4683151245117188|      8.00000000|[10137, 1448, 0, 181]                                                      |  | used linear model with 65 points | actual_k=8
     182|[-262.8453429187648, -111.25733081658836, 115.38153592310846, 196.45346989668906, -36.0779351759702, 102.77165405079722, 21.065004609059542, 8.591048723086715, -45.57546268031001, -7.891876764595509, 16.53288314677775, -1.5230350652709603, 60.70387967582792, 62.455053286626935, -4.9963264260441065, -43.94683745270595, -34.976325726136565, 119.35788936913013, -24.90080167585984, -25.694419237202965, -121.21334744989872, -66.13564052805305]| 11.4672412872314453|     16.00000000|[10193, 1456, 0, 182]                                                      | | GPS sucess | actual_k=8
     183|[-266.76111940992996, -119.13353483041283, 113.14818302355707, 200.51076092757285, -41.9003696013242, 96.05718604847789, 21.24031589133665, 7.2799342926591635, -44.643027406185865, -7.92173214443028, 13.921856144443154, -1.947367743588984, 64.18584140297025, 63.57694657333195, -0.3807682786136866, -42.282330540474504, -33.092937802895904, 120.12173600494862, -28.716901319567114, -28.0622554741567, -123.19355835020542, -65.21791347488761]| 11.4532709121704102|     32.00000000|[10249, 1464, 0, 183]                                                      | | GPS sucess | actual_k=8
     184|[-267.74363605631515, -118.03098527749535, 117.80879846774042, 200.41217526234686, -41.54930140264332, 99.0585526637733, 23.759849048685282, -4.117177600041032, -39.09678230807185, -15.671512799337506, -4.039922496303916, 6.326311036013067, 57.93630202766508, 63.72044044919312, -14.249179342761636, -44.563018111046404, -38.59800419770181, 122.98631019890308, -31.85703946882859, -26.93512174708303, -120.52458466589451, -63.20172080025077]| 11.4513845443725586|     64.00000000|[10305, 1472, 0, 184]                                                      | | GPS sucess | actual_k=8
     185|[-267.74363605631515, -118.03098527749535, 117.80879846774042, 200.41217526234686, -41.54930140264332, 99.0585526637733, 23.759849048685282, -4.117177600041032, -39.09678230807185, -15.671512799337506, -4.039922496303916, 6.326311036013067, 57.93630202766508, 63.72044044919312, -14.249179342761636, -44.563018111046404, -38.59800419770181, 122.98631019890308, -31.85703946882859, -26.93512174708303, -120.52458466589451, -63.20172080025077]| 11.4513845443725586|     32.00000000|[10361, 1480, 0, 185]                                                      |  | used linear model with 65 points | actual_k=8
     186|[-276.98943798197433, -111.45659295876976, 117.63775420747697, 207.28008469380438, -41.39088392443955, 88.53057376667857, 31.26077888114378, -11.871721858158708, -42.556938987225294, -19.016790824010968, -13.87954213283956, 2.625330134294927, 56.741964659653604, 59.14352852292359, -27.157928923144937, -44.82565754419193, -35.08534369431436, 118.72320003807545, -29.281415956560522, -29.049838276929222, -133.1497410684824, -69.63074835762382]| 11.4371595382690430|     64.00000000|[10417, 1488, 0, 186]                                                      | | GPS sucess | actual_k=8
     187|[-276.98943798197433, -111.45659295876976, 117.63775420747697, 207.28008469380438, -41.39088392443955, 88.53057376667857, 31.26077888114378, -11.871721858158708, -42.556938987225294, -19.016790824010968, -13.87954213283956, 2.625330134294927, 56.741964659653604, 59.14352852292359, -27.157928923144937, -44.82565754419193, -35.08534369431436, 118.72320003807545, -29.281415956560522, -29.049838276929222, -133.1497410684824, -69.63074835762382]| 11.4371595382690430|     32.00000000|[10473, 1496, 0, 187]                                                      |  | used linear model with 65 points | actual_k=8
     188|[-279.22431270731613, -114.51110975106712, 129.98748851381242, 207.02588250674307, -50.060656072571874, 100.18520061299205, 33.803881622385234, -13.210708850994706, -39.554645877331495, -15.700806336477399, -14.115640034899116, 11.20605485048145, 56.033432385884225, 56.3916299957782, -24.828854778781533, -58.64827698236331, -36.67676744423807, 127.27112217247486, -26.03911186987534, -39.182137700146995, -122.53144730627537, -66.463220205158]| 11.4284677505493164|     64.00000000|[10529, 1504, 0, 188]                                                      | | GPS sucess | actual_k=8
     189|[-284.32273523462936, -112.9106438573217, 120.54840159974992, 212.57444264926016, -33.078615667298436, 89.57259837910533, 34.546599842142314, -16.560156578198075, -58.50506053492427, -6.310233788564801, -1.8787864353507757, 14.579767151735723, 68.00087775941938, 44.2968624252826, 3.4663856234401464, -37.7861344194971, -52.47254762612283, 103.50123615562916, -15.159718292299658, -48.46280595881399, -136.27333058416843, -58.53545578941703]| 11.4202451705932617|    128.00000000|[10585, 1512, 0, 189]                                                      | | GPS sucess | actual_k=8
     190|[-323.759655400645, -81.6665032323217, 128.29048801027238, 239.58898046053946, -25.679175378754735, 72.27019206807017, 29.60858342749998, 10.417866950854659, -20.223074298352003, -6.075602727010846, -8.960571637377143, 27.8704442223534, 52.31187572237104, 6.976694883778691, -22.421458462253213, -86.80800026422366, -37.42106924019754, 67.70257969200611, -2.9179713898338377, -31.194129201001488, -144.64912594854832, -60.99971732124686]| 11.4121866226196289|    256.00000000|[10641, 1520, 0, 190]                                                      | | GPS sucess | actual_k=8
     191|[-331.711990758311, -115.40912942250725, 75.07964587770402, 257.82655789889395, 32.75195407681167, -14.80691822245717, 81.46012685401365, 1.7424814756959677, 74.28030552342534, 86.38092498295009, -18.42633663676679, -13.590859488584101, 14.319859883747995, 20.437552275136113, 90.19709469936788, -160.1753174639307, -81.58840856514871, 66.7585992962122, -36.77454640204087, -42.67439386469778, -93.61743725836277, -17.332992162555456]| 11.3313989639282227|    512.00000000|[10697, 1528, 0, 191]                                                      | | GPS sucess | actual_k=8
     192|[-331.711990758311, -115.40912942250725, 75.07964587770402, 257.82655789889395, 32.75195407681167, -14.80691822245717, 81.46012685401365, 1.7424814756959677, 74.28030552342534, 86.38092498295009, -18.42633663676679, -13.590859488584101, 14.319859883747995, 20.437552275136113, 90.19709469936788, -160.1753174639307, -81.58840856514871, 66.7585992962122, -36.77454640204087, -42.67439386469778, -93.61743725836277, -17.332992162555456]| 11.3313989639282227|    256.00000000|[10753, 1536, 0, 192]                                                      |  | used linear model with 65 points | actual_k=8
     193|[-331.711990758311, -115.40912942250725, 75.07964587770402, 257.82655789889395, 32.75195407681167, -14.80691822245717, 81.46012685401365, 1.7424814756959677, 74.28030552342534, 86.38092498295009, -18.42633663676679, -13.590859488584101, 14.319859883747995, 20.437552275136113, 90.19709469936788, -160.1753174639307, -81.58840856514871, 66.7585992962122, -36.77454640204087, -42.67439386469778, -93.61743725836277, -17.332992162555456]| 11.3313989639282227|    128.00000000|[10809, 1544, 0, 193]                                                      |  | used linear model with 65 points | actual_k=8
     194|[-331.711990758311, -115.40912942250725, 75.07964587770402, 257.82655789889395, 32.75195407681167, -14.80691822245717, 81.46012685401365, 1.7424814756959677, 74.28030552342534, 86.38092498295009, -18.42633663676679, -13.590859488584101, 14.319859883747995, 20.437552275136113, 90.19709469936788, -160.1753174639307, -81.58840856514871, 66.7585992962122, -36.77454640204087, -42.67439386469778, -93.61743725836277, -17.332992162555456]| 11.3313989639282227|     64.00000000|[10865, 1552, 0, 194]                                                      |  | used linear model with 65 points | actual_k=8
     195|[-331.711990758311, -115.40912942250725, 75.07964587770402, 257.82655789889395, 32.75195407681167, -14.80691822245717, 81.46012685401365, 1.7424814756959677, 74.28030552342534, 86.38092498295009, -18.42633663676679, -13.590859488584101, 14.319859883747995, 20.437552275136113, 90.19709469936788, -160.1753174639307, -81.58840856514871, 66.7585992962122, -36.77454640204087, -42.67439386469778, -93.61743725836277, -17.332992162555456]| 11.3313989639282227|     32.00000000|[10921, 1560, 0, 195]                                                      |  | used linear model with 65 points | actual_k=8
     196|[-340.4970592702739, -106.91608647664543, 81.17460465990007, 263.1675226930529, 38.20399617962539, -6.867087442427874, 78.0138201485388, 10.397092109546065, 73.77419890835881, 76.34024219028652, -14.538261046633124, -8.481847361661494, 5.152891538105905, 23.274380268529058, 92.406105061993, -159.1378794289194, -82.41291115246713, 58.766212955117226, -30.16070534521714, -43.69764146429952, -92.31637443602085, -18.703066911548376]| 11.3241577148437500|     64.00000000|[10977, 1568, 0, 196]                                                      | | GPS sucess | actual_k=8
     197|[-340.4970592702739, -106.91608647664543, 81.17460465990007, 263.1675226930529, 38.20399617962539, -6.867087442427874, 78.0138201485388, 10.397092109546065, 73.77419890835881, 76.34024219028652, -14.538261046633124, -8.481847361661494, 5.152891538105905, 23.274380268529058, 92.406105061993, -159.1378794289194, -82.41291115246713, 58.766212955117226, -30.16070534521714, -43.69764146429952, -92.31637443602085, -18.703066911548376]| 11.3241577148437500|     32.00000000|[11033, 1576, 0, 197]                                                      |  | used linear model with 65 points | actual_k=8
     198|[-340.4970592702739, -106.91608647664543, 81.17460465990007, 263.1675226930529, 38.20399617962539, -6.867087442427874, 78.0138201485388, 10.397092109546065, 73.77419890835881, 76.34024219028652, -14.538261046633124, -8.481847361661494, 5.152891538105905, 23.274380268529058, 92.406105061993, -159.1378794289194, -82.41291115246713, 58.766212955117226, -30.16070534521714, -43.69764146429952, -92.31637443602085, -18.703066911548376]| 11.3241577148437500|     16.00000000|[11089, 1584, 0, 198]                                                      |  | used linear model with 65 points | actual_k=8
     199|[-339.39572636736557, -106.621062320075, 81.9566277321428, 261.9084587339312, 31.633626459166408, -6.092002768069506, 73.95045755011961, 17.03134179674089, 73.76590396557003, 81.98581819050014, -14.50428325869143, -6.428798035718501, 10.980073831044137, 19.046167911961675, 93.99652459286153, -154.50718408590183, -82.78702492080629, 56.81562031805515, -33.91278769308701, -44.04282158834394, -90.19164933264256, -21.487471666187048]| 11.3203554153442383|     32.00000000|[11145, 1592, 0, 199]                                                      | | GPS sucess | actual_k=8
     200|[-345.6654903138988, -100.63915447553154, 75.34469545446336, 267.6076565030962, 33.56599116139114, -3.8633524365723133, 73.34091291530058, 26.97551847063005, 74.848240272142, 81.75657060556114, -18.39143449999392, -20.770490960218012, 9.914335987530649, 31.885077061131597, 90.86788823269308, -158.01515179639682, -93.50252575241029, 51.560646429657936, -27.251236694399267, -48.55432003957685, -92.4004768282175, -14.26066168770194]| 11.3109817504882812|     64.00000000|[11201, 1600, 0, 200]                                                      | | GPS sucess | actual_k=8
     201|[-345.6654903138988, -100.63915447553154, 75.34469545446336, 267.6076565030962, 33.56599116139114, -3.8633524365723133, 73.34091291530058, 26.97551847063005, 74.848240272142, 81.75657060556114, -18.39143449999392, -20.770490960218012, 9.914335987530649, 31.885077061131597, 90.86788823269308, -158.01515179639682, -93.50252575241029, 51.560646429657936, -27.251236694399267, -48.55432003957685, -92.4004768282175, -14.26066168770194]| 11.3109817504882812|     32.00000000|[11257, 1608, 0, 201]                                                      |  | used linear model with 65 points | actual_k=8
     202|[-345.6654903138988, -100.63915447553154, 75.34469545446336, 267.6076565030962, 33.56599116139114, -3.8633524365723133, 73.34091291530058, 26.97551847063005, 74.848240272142, 81.75657060556114, -18.39143449999392, -20.770490960218012, 9.914335987530649, 31.885077061131597, 90.86788823269308, -158.01515179639682, -93.50252575241029, 51.560646429657936, -27.251236694399267, -48.55432003957685, -92.4004768282175, -14.26066168770194]| 11.3109817504882812|     16.00000000|[11313, 1616, 0, 202]                                                      |  | used linear model with 65 points | actual_k=8
     203|[-345.6654903138988, -100.63915447553154, 75.34469545446336, 267.6076565030962, 33.56599116139114, -3.8633524365723133, 73.34091291530058, 26.97551847063005, 74.848240272142, 81.75657060556114, -18.39143449999392, -20.770490960218012, 9.914335987530649, 31.885077061131597, 90.86788823269308, -158.01515179639682, -93.50252575241029, 51.560646429657936, -27.251236694399267, -48.55432003957685, -92.4004768282175, -14.26066168770194]| 11.3109817504882812|      8.00000000|[11369, 1624, 0, 203]                                                      |  | used linear model with 65 points | actual_k=8
     204|[-345.6654903138988, -100.63915447553154, 75.34469545446336, 267.6076565030962, 33.56599116139114, -3.8633524365723133, 73.34091291530058, 26.97551847063005, 74.848240272142, 81.75657060556114, -18.39143449999392, -20.770490960218012, 9.914335987530649, 31.885077061131597, 90.86788823269308, -158.01515179639682, -93.50252575241029, 51.560646429657936, -27.251236694399267, -48.55432003957685, -92.4004768282175, -14.26066168770194]| 11.3109817504882812|      4.00000000|[11425, 1632, 0, 204]                                                      |  | used linear model with 65 points | actual_k=8
     205|[-345.73443877650425, -102.09118787606712, 73.7044088896364, 268.1041980627924, 33.60319578833878, -2.6219963021576405, 73.45419224305078, 26.43635947071016, 75.29555027280003, 81.48860087804496, -17.773658821359277, -22.210030392743647, 8.624135754071176, 31.313030840829015, 91.72455718182027, -158.93345123296604, -93.86357844434679, 51.73118898272514, -28.101164954248816, -48.25010058504995, -93.40489698946476, -14.511332478374243]| 11.3100471496582031|      8.00000000|[11481, 1640, 0, 205]                                                      | | GPS sucess | actual_k=8
     206|[-345.73443877650425, -102.09118787606712, 73.7044088896364, 268.1041980627924, 33.60319578833878, -2.6219963021576405, 73.45419224305078, 26.43635947071016, 75.29555027280003, 81.48860087804496, -17.773658821359277, -22.210030392743647, 8.624135754071176, 31.313030840829015, 91.72455718182027, -158.93345123296604, -93.86357844434679, 51.73118898272514, -28.101164954248816, -48.25010058504995, -93.40489698946476, -14.511332478374243]| 11.3100471496582031|      4.00000000|[11537, 1648, 0, 206]                                                      |  | used linear model with 65 points | actual_k=8
     207|[-346.19426619959995, -103.40283231099602, 73.51927011273801, 268.56491541303694, 34.84279120154679, -2.830056522041559, 73.01552983326837, 27.71158797107637, 75.52222411427647, 80.54650333337486, -18.95523447729647, -21.261025921441615, 9.112125239335, 31.03564232774079, 90.48869111202657, -158.04745876556262, -92.72633994184434, 51.68903524801135, -27.610748993698508, -49.492109151906334, -94.03048957884312, -14.945010509341955]| 11.3082332611083984|      8.00000000|[11593, 1656, 0, 207]                                                      | | GPS sucess | actual_k=8
