k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3912829756736755, 0.0682178288698196, 0.2996724843978882, 0.2935609519481659, 0.0955885723233223, -0.0235816705971956, -0.1265642791986465, 0.2524147033691406, 0.1480633318424225, -0.3066618144512177, -0.1072577610611916, 0.0292037706822157, -0.1381836086511612, 0.0454657003283501, 0.0948490798473358, -0.0453602336347103, -0.0835671126842499, -0.3968796730041504, 0.0091368220746517, -0.2427143603563309, -0.3374275863170624, -0.2793505787849426]| 13.9368286132812500|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     156|[-239.27438788115978, -127.62606982141733, 117.52496173605323, 179.01566294953227, -84.79316912218928, -9.135372270829976, -35.18464989308268, 129.6022991181817, 38.281432347139344, -44.38317616842687, 124.20352996326983, -14.469993442296982, 132.4518530126661, 135.2469126638025, 140.93731726147234, 34.61370535567403, -38.450916826725006, 144.89669781178236, 17.255875026341528, 97.3197712264955, 55.854748571291566, 31.326309659983963]| 11.5193939208984375|     64.00000000|[7489, 2496, 0, 156]                                                       | | GPS sucess | actual_k=16
     157|[-239.27438788115978, -127.62606982141733, 117.52496173605323, 179.01566294953227, -84.79316912218928, -9.135372270829976, -35.18464989308268, 129.6022991181817, 38.281432347139344, -44.38317616842687, 124.20352996326983, -14.469993442296982, 132.4518530126661, 135.2469126638025, 140.93731726147234, 34.61370535567403, -38.450916826725006, 144.89669781178236, 17.255875026341528, 97.3197712264955, 55.854748571291566, 31.326309659983963]| 11.5193939208984375|     32.00000000|[7537, 2512, 0, 157]                                                       |  | used linear model with 65 points | actual_k=16
     158|[-238.09261064231396, -123.69823864847422, 118.14875694736838, 177.62551240250468, -87.93543825671077, -6.3205252783373, -31.65516991261393, 128.47439756407402, 50.38444824679755, -41.14175566099584, 116.49292577244341, -10.527262061834335, 135.68593451939523, 119.01841801963747, 142.59550310112536, 29.77247639372945, -52.482095301151276, 135.44564323872328, 7.160226260777563, 98.94443279132247, 59.09036716260016, 36.19632480433211]| 11.5144186019897461|     64.00000000|[7585, 2528, 0, 158]                                                       | | GPS sucess | actual_k=16
     159|[-238.09261064231396, -123.69823864847422, 118.14875694736838, 177.62551240250468, -87.93543825671077, -6.3205252783373, -31.65516991261393, 128.47439756407402, 50.38444824679755, -41.14175566099584, 116.49292577244341, -10.527262061834335, 135.68593451939523, 119.01841801963747, 142.59550310112536, 29.77247639372945, -52.482095301151276, 135.44564323872328, 7.160226260777563, 98.94443279132247, 59.09036716260016, 36.19632480433211]| 11.5144186019897461|     32.00000000|[7633, 2544, 0, 159]                                                       |  | used linear model with 65 points | actual_k=16
     160|[-238.09261064231396, -123.69823864847422, 118.14875694736838, 177.62551240250468, -87.93543825671077, -6.3205252783373, -31.65516991261393, 128.47439756407402, 50.38444824679755, -41.14175566099584, 116.49292577244341, -10.527262061834335, 135.68593451939523, 119.01841801963747, 142.59550310112536, 29.77247639372945, -52.482095301151276, 135.44564323872328, 7.160226260777563, 98.94443279132247, 59.09036716260016, 36.19632480433211]| 11.5144186019897461|     16.00000000|[7681, 2560, 0, 160]                                                       |  | used linear model with 65 points | actual_k=16
     161|[-238.8238450139761, -121.05737189203501, 117.6715223453939, 178.05938939377666, -89.49194179102778, -3.420304168947041, -40.0670275175944, 126.65359237208031, 54.29863186343573, -39.744049390777946, 123.01019204594195, -12.09756252169609, 135.9533766862005, 117.41067869029939, 140.8672859761864, 29.775952271651477, -56.0691037774086, 137.66606121510267, 9.674792205449194, 100.00687855109572, 60.6713244561106, 31.16816041758284]| 11.5116310119628906|     32.00000000|[7729, 2576, 0, 161]                                                       | | GPS sucess | actual_k=16
     162|[-240.58507107198238, -136.56547240167856, 129.5468828342855, 178.37004927918315, -84.25443921610713, -3.469529760070145, -39.481646426953375, 121.47040250315331, 64.19269772036932, -37.0384732093662, 116.00711549259722, -7.378220289945602, 132.85747209750116, 109.32948095165193, 142.05829263664782, 40.72829049034044, -58.87860304117203, 133.226551823318, 10.470845018979162, 101.33390420302749, 58.35043736733496, 18.65711019327864]| 11.4950237274169922|     64.00000000|[7777, 2592, 0, 162]                                                       | | GPS sucess | actual_k=16
     163|[-240.58507107198238, -136.56547240167856, 129.5468828342855, 178.37004927918315, -84.25443921610713, -3.469529760070145, -39.481646426953375, 121.47040250315331, 64.19269772036932, -37.0384732093662, 116.00711549259722, -7.378220289945602, 132.85747209750116, 109.32948095165193, 142.05829263664782, 40.72829049034044, -58.87860304117203, 133.226551823318, 10.470845018979162, 101.33390420302749, 58.35043736733496, 18.65711019327864]| 11.4950237274169922|     32.00000000|[7825, 2608, 0, 163]                                                       |  | used linear model with 65 points | actual_k=16
     164|[-240.58507107198238, -136.56547240167856, 129.5468828342855, 178.37004927918315, -84.25443921610713, -3.469529760070145, -39.481646426953375, 121.47040250315331, 64.19269772036932, -37.0384732093662, 116.00711549259722, -7.378220289945602, 132.85747209750116, 109.32948095165193, 142.05829263664782, 40.72829049034044, -58.87860304117203, 133.226551823318, 10.470845018979162, 101.33390420302749, 58.35043736733496, 18.65711019327864]| 11.4950237274169922|     16.00000000|[7873, 2624, 0, 164]                                                       |  | used linear model with 65 points | actual_k=16
     165|[-240.58507107198238, -136.56547240167856, 129.5468828342855, 178.37004927918315, -84.25443921610713, -3.469529760070145, -39.481646426953375, 121.47040250315331, 64.19269772036932, -37.0384732093662, 116.00711549259722, -7.378220289945602, 132.85747209750116, 109.32948095165193, 142.05829263664782, 40.72829049034044, -58.87860304117203, 133.226551823318, 10.470845018979162, 101.33390420302749, 58.35043736733496, 18.65711019327864]| 11.4950237274169922|      8.00000000|[7921, 2640, 0, 165]                                                       |  | used linear model with 65 points | actual_k=16
     166|[-240.58507107198238, -136.56547240167856, 129.5468828342855, 178.37004927918315, -84.25443921610713, -3.469529760070145, -39.481646426953375, 121.47040250315331, 64.19269772036932, -37.0384732093662, 116.00711549259722, -7.378220289945602, 132.85747209750116, 109.32948095165193, 142.05829263664782, 40.72829049034044, -58.87860304117203, 133.226551823318, 10.470845018979162, 101.33390420302749, 58.35043736733496, 18.65711019327864]| 11.4950237274169922|      4.00000000|[7969, 2656, 0, 166]                                                       |  | used linear model with 65 points | actual_k=16
     167|[-240.58507107198238, -136.56547240167856, 129.5468828342855, 178.37004927918315, -84.25443921610713, -3.469529760070145, -39.481646426953375, 121.47040250315331, 64.19269772036932, -37.0384732093662, 116.00711549259722, -7.378220289945602, 132.85747209750116, 109.32948095165193, 142.05829263664782, 40.72829049034044, -58.87860304117203, 133.226551823318, 10.470845018979162, 101.33390420302749, 58.35043736733496, 18.65711019327864]| 11.4950237274169922|      2.00000000|[8017, 2672, 0, 167]                                                       |  | used linear model with 65 points | actual_k=16
     168|[-240.9927051216364, -136.8842112198472, 129.95833056792617, 178.6507338695228, -83.80315132066607, -4.106821549125016, -39.07629702333361, 121.18384858383797, 64.48607479198836, -37.07033951766789, 115.95130102150142, -6.512185305356979, 132.74209537915885, 109.16329126618803, 141.83419580198824, 40.466268591117114, -59.36259678006172, 133.04204442352057, 10.261015003081411, 101.17711621150374, 58.345795194618404, 19.624808767344803]| 11.4942531585693359|      4.00000000|[8065, 2688, 0, 168]                                                       | | GPS sucess | actual_k=16
     169|[-240.9927051216364, -136.8842112198472, 129.95833056792617, 178.6507338695228, -83.80315132066607, -4.106821549125016, -39.07629702333361, 121.18384858383797, 64.48607479198836, -37.07033951766789, 115.95130102150142, -6.512185305356979, 132.74209537915885, 109.16329126618803, 141.83419580198824, 40.466268591117114, -59.36259678006172, 133.04204442352057, 10.261015003081411, 101.17711621150374, 58.345795194618404, 19.624808767344803]| 11.4942531585693359|      2.00000000|[8113, 2704, 0, 169]                                                       |  | used linear model with 65 points | actual_k=16
     170|[-241.42025949060917, -137.31176633387804, 130.18576301261783, 178.89159600064158, -83.4463862888515, -3.849715215153992, -38.6026451671496, 121.01344213797711, 63.95797942741774, -36.86018298752606, 115.31458429805934, -7.185163110494614, 133.00654882006347, 109.49506776593626, 142.13052288629115, 39.99049671692774, -59.806491017341614, 132.56116407364607, 9.821561013814062, 101.64517810568213, 57.907445083372295, 20.086876639630646]| 11.4924259185791016|      4.00000000|[8161, 2720, 0, 170]                                                       | | GPS sucess | actual_k=16
     171|[-242.05852581560612, -138.71251470595598, 130.30488904193044, 179.47409526631236, -82.67334837839007, -3.977903780527413, -40.61073900107294, 120.85053926124237, 64.97788010700606, -35.93403791077435, 114.93754954449832, -5.939372390508652, 132.8070825021714, 109.3856800403446, 142.14392149448395, 39.48435433907434, -60.72076338529587, 133.3731930181384, 9.725569245871156, 102.61654355749488, 56.860851655714214, 20.37143144896254]| 11.4901151657104492|      8.00000000|[8209, 2736, 0, 171]                                                       | | GPS sucess | actual_k=16
     172|[-242.05852581560612, -138.71251470595598, 130.30488904193044, 179.47409526631236, -82.67334837839007, -3.977903780527413, -40.61073900107294, 120.85053926124237, 64.97788010700606, -35.93403791077435, 114.93754954449832, -5.939372390508652, 132.8070825021714, 109.3856800403446, 142.14392149448395, 39.48435433907434, -60.72076338529587, 133.3731930181384, 9.725569245871156, 102.61654355749488, 56.860851655714214, 20.37143144896254]| 11.4901151657104492|      4.00000000|[8257, 2752, 0, 172]                                                       |  | used linear model with 65 points | actual_k=16
     173|[-242.05852581560612, -138.71251470595598, 130.30488904193044, 179.47409526631236, -82.67334837839007, -3.977903780527413, -40.61073900107294, 120.85053926124237, 64.97788010700606, -35.93403791077435, 114.93754954449832, -5.939372390508652, 132.8070825021714, 109.3856800403446, 142.14392149448395, 39.48435433907434, -60.72076338529587, 133.3731930181384, 9.725569245871156, 102.61654355749488, 56.860851655714214, 20.37143144896254]| 11.4901151657104492|      2.00000000|[8305, 2768, 0, 173]                                                       |  | used linear model with 65 points | actual_k=16
     174|[-242.52948315441608, -138.68740259110928, 130.59201001003385, 179.78048906847835, -81.92107964679599, -3.705999997444451, -40.29869590047747, 120.57346230163239, 65.27039383514784, -35.499482499435544, 114.72093735449016, -6.459854274988174, 132.56855356507003, 109.18706098757684, 141.61425912380219, 39.41485805017874, -60.4450846016407, 133.76319517940283, 10.337596712168306, 103.04740297421813, 57.295099715702236, 20.310589575674385]| 11.4892721176147461|      4.00000000|[8353, 2784, 0, 174]                                                       | | GPS sucess | actual_k=16
     175|[-242.52948315441608, -138.68740259110928, 130.59201001003385, 179.78048906847835, -81.92107964679599, -3.705999997444451, -40.29869590047747, 120.57346230163239, 65.27039383514784, -35.499482499435544, 114.72093735449016, -6.459854274988174, 132.56855356507003, 109.18706098757684, 141.61425912380219, 39.41485805017874, -60.4450846016407, 133.76319517940283, 10.337596712168306, 103.04740297421813, 57.295099715702236, 20.310589575674385]| 11.4892721176147461|      2.00000000|[8401, 2800, 0, 175]                                                       |  | used linear model with 65 points | actual_k=16
     176|[-242.7561977058649, -138.47470372915268, 130.09282924607396, 180.05520249530673, -81.71639738604426, -4.314364400692284, -40.304542067460716, 120.65926511748694, 64.42886077030562, -35.95179136283696, 114.65781462006271, -5.830810338258743, 132.52247794903815, 109.10857529751956, 141.6155819875421, 38.96052149636671, -60.72367972135544, 133.14364095777273, 10.169551727827638, 102.97108798101544, 56.592850546352565, 21.042701625730842]| 11.4887514114379883|      4.00000000|[8449, 2816, 0, 176]                                                       | | GPS sucess | actual_k=16
     177|[-242.7561977058649, -138.47470372915268, 130.09282924607396, 180.05520249530673, -81.71639738604426, -4.314364400692284, -40.304542067460716, 120.65926511748694, 64.42886077030562, -35.95179136283696, 114.65781462006271, -5.830810338258743, 132.52247794903815, 109.10857529751956, 141.6155819875421, 38.96052149636671, -60.72367972135544, 133.14364095777273, 10.169551727827638, 102.97108798101544, 56.592850546352565, 21.042701625730842]| 11.4887514114379883|      2.00000000|[8497, 2832, 0, 177]                                                       |  | used linear model with 65 points | actual_k=16
     178|[-243.42987038195133, -138.64074447751045, 130.24174686148763, 180.5673881880939, -81.24997056648135, -3.8800001116469502, -40.92279595416039, 121.13894246681593, 64.18628351553343, -35.72486834414303, 113.83685165457428, -5.771535217761993, 132.32133376039565, 109.31593252532184, 141.9811877590837, 39.38168991310522, -60.616608411073685, 132.64927911013365, 10.458665934856981, 103.02233669534326, 56.2101146383211, 20.463009500410408]| 11.4872407913208008|      4.00000000|[8545, 2848, 0, 178]                                                       | | GPS sucess | actual_k=16
     179|[-243.42987038195133, -138.64074447751045, 130.24174686148763, 180.5673881880939, -81.24997056648135, -3.8800001116469502, -40.92279595416039, 121.13894246681593, 64.18628351553343, -35.72486834414303, 113.83685165457428, -5.771535217761993, 132.32133376039565, 109.31593252532184, 141.9811877590837, 39.38168991310522, -60.616608411073685, 132.64927911013365, 10.458665934856981, 103.02233669534326, 56.2101146383211, 20.463009500410408]| 11.4872407913208008|      2.00000000|[8593, 2864, 0, 179]                                                       |  | used linear model with 65 points | actual_k=16
     180|[-243.5376400873065, -139.13033497333527, 130.602853436023, 180.66809708997607, -80.90543193742633, -3.185075876303017, -40.77140401583165, 121.83557777269743, 64.04683751030825, -35.701064832508564, 113.31858092360198, -5.790891837328672, 132.98557823337615, 109.30467852018774, 141.60094040457625, 38.54123920900747, -60.54291649162769, 132.10196047276258, 10.043848601635545, 102.76139372959733, 56.73403612803668, 20.764298254158348]| 11.4871225357055664|      4.00000000|[8641, 2880, 0, 180]                                                       | | GPS sucess | actual_k=16
     181|[-243.5376400873065, -139.13033497333527, 130.602853436023, 180.66809708997607, -80.90543193742633, -3.185075876303017, -40.77140401583165, 121.83557777269743, 64.04683751030825, -35.701064832508564, 113.31858092360198, -5.790891837328672, 132.98557823337615, 109.30467852018774, 141.60094040457625, 38.54123920900747, -60.54291649162769, 132.10196047276258, 10.043848601635545, 102.76139372959733, 56.73403612803668, 20.764298254158348]| 11.4871225357055664|      2.00000000|[8689, 2896, 0, 181]                                                       |  | used linear model with 65 points | actual_k=16
     182|[-244.21736013144255, -139.3060270100832, 131.0036326237023, 181.10449750348926, -81.0511766038835, -3.7030175300315022, -40.753937679342926, 122.3114014135208, 64.00226564868353, -35.83693704754114, 113.21947853080928, -6.029363106936216, 132.66220747865736, 110.00950815342367, 141.5395589863183, 39.06117255194113, -61.034338638186455, 131.71914448589087, 9.610863057430834, 102.72117308154702, 56.41525078844279, 19.897294217254966]| 11.4850988388061523|      4.00000000|[8737, 2912, 0, 182]                                                       | | GPS sucess | actual_k=16
     183|[-244.21736013144255, -139.3060270100832, 131.0036326237023, 181.10449750348926, -81.0511766038835, -3.7030175300315022, -40.753937679342926, 122.3114014135208, 64.00226564868353, -35.83693704754114, 113.21947853080928, -6.029363106936216, 132.66220747865736, 110.00950815342367, 141.5395589863183, 39.06117255194113, -61.034338638186455, 131.71914448589087, 9.610863057430834, 102.72117308154702, 56.41525078844279, 19.897294217254966]| 11.4850988388061523|      2.00000000|[8785, 2928, 0, 183]                                                       |  | used linear model with 65 points | actual_k=16
     184|[-245.18834202736616, -138.91064415872097, 130.98139439336956, 181.83127815648913, -80.8701565079391, -3.5600620778277516, -40.78501297254115, 122.13645081385039, 63.64652849896811, -35.251081861555576, 113.48768771998584, -6.06544678285718, 132.2866669241339, 110.06587995029986, 142.11638907541055, 38.67957559926435, -60.78517127037048, 131.59775386750698, 8.895347920712084, 102.99292138591409, 56.91789073776454, 20.129567035939544]| 11.4833612442016602|      4.00000000|[8833, 2944, 0, 184]                                                       | | GPS sucess | actual_k=16
     185|[-246.4820050522685, -138.4856532663107, 132.24575434438884, 182.60549230501056, -80.50313870236278, -3.7672384502366185, -39.49988366384059, 121.68906723125838, 65.39570440514944, -35.48395947366953, 113.14814810268581, -4.844294119626284, 132.54887082614005, 111.00797064043581, 142.1612427738728, 39.807403720449656, -60.29220321774483, 131.76845487952232, 10.06164332991466, 102.97277865372598, 57.10657600592822, 20.701736816670746]| 11.4807558059692383|      8.00000000|[8881, 2960, 0, 185]                                                       | | GPS sucess | actual_k=16
     186|[-247.03798764199018, -138.54797172546387, 132.21997858397663, 183.04709665104747, -81.86670593544841, -3.448598367162049, -44.379128468222916, 121.28464643820189, 67.51811947091483, -37.643851317465305, 110.85797194950283, -4.136223901063204, 134.09261610545218, 109.87122685648501, 143.72652619157452, 40.873624361585826, -57.64859202504158, 130.18864890933037, 9.418878344353288, 102.69506815634668, 55.049373666755855, 20.954692551400512]| 11.4795780181884766|     16.00000000|[8929, 2976, 0, 186]                                                       | | GPS sucess | actual_k=16
     187|[-247.03798764199018, -138.54797172546387, 132.21997858397663, 183.04709665104747, -81.86670593544841, -3.448598367162049, -44.379128468222916, 121.28464643820189, 67.51811947091483, -37.643851317465305, 110.85797194950283, -4.136223901063204, 134.09261610545218, 109.87122685648501, 143.72652619157452, 40.873624361585826, -57.64859202504158, 130.18864890933037, 9.418878344353288, 102.69506815634668, 55.049373666755855, 20.954692551400512]| 11.4795780181884766|      8.00000000|[8977, 2992, 0, 187]                                                       |  | used linear model with 65 points | actual_k=16
     188|[-247.03798764199018, -138.54797172546387, 132.21997858397663, 183.04709665104747, -81.86670593544841, -3.448598367162049, -44.379128468222916, 121.28464643820189, 67.51811947091483, -37.643851317465305, 110.85797194950283, -4.136223901063204, 134.09261610545218, 109.87122685648501, 143.72652619157452, 40.873624361585826, -57.64859202504158, 130.18864890933037, 9.418878344353288, 102.69506815634668, 55.049373666755855, 20.954692551400512]| 11.4795780181884766|      4.00000000|[9025, 3008, 0, 188]                                                       |  | used linear model with 65 points | actual_k=16
     189|[-247.8462162539363, -138.04145389795303, 133.45386017672718, 183.42718194052577, -81.5153275243938, -2.798493725247681, -43.790143799968064, 120.55186037882231, 65.4350902007427, -38.52627453953028, 111.71246699802577, -4.224686969071627, 133.57611730135977, 110.16668886877596, 143.44131981406827, 41.82290206057951, -56.85498866438866, 130.45914748311043, 10.48647036915645, 103.60604134760797, 55.57256732415408, 22.31166655709967]| 11.4780721664428711|      8.00000000|[9073, 3024, 0, 189]                                                       | | GPS sucess | actual_k=16
     190|[-249.10584061592817, -138.41292935609818, 133.26034134440124, 184.5638388209045, -82.79416186735034, -3.2599949361756444, -44.36094404477626, 119.35474936827086, 64.39025761350058, -36.01651582866907, 108.70292667858303, -3.4913430102169514, 132.8289941791445, 112.67178148962557, 140.22352563415188, 42.44065216882154, -56.13289651274681, 130.56075260788202, 12.934673456009477, 107.12226644717157, 54.99020348023623, 22.80506027629599]| 11.4772138595581055|     16.00000000|[9121, 3040, 0, 190]                                                       | | GPS sucess | actual_k=16
     191|[-249.10584061592817, -138.41292935609818, 133.26034134440124, 184.5638388209045, -82.79416186735034, -3.2599949361756444, -44.36094404477626, 119.35474936827086, 64.39025761350058, -36.01651582866907, 108.70292667858303, -3.4913430102169514, 132.8289941791445, 112.67178148962557, 140.22352563415188, 42.44065216882154, -56.13289651274681, 130.56075260788202, 12.934673456009477, 107.12226644717157, 54.99020348023623, 22.80506027629599]| 11.4772138595581055|      8.00000000|[9169, 3056, 0, 191]                                                       |  | used linear model with 65 points | actual_k=16
     192|[-251.00063233822584, -136.68489283323288, 134.5464449506253, 185.61392090842128, -82.43466548249125, -1.1228401185944676, -44.631254446692765, 119.51344949170016, 65.06179113849066, -36.24584334343672, 108.62633698247373, -7.327940691262484, 133.8518796209246, 112.9621014688164, 140.77404802117962, 45.069340504240245, -55.906862899661064, 129.6556887999177, 12.324825493153185, 106.98313332162797, 58.1140025658533, 25.735598215367645]| 11.4722738265991211|     16.00000000|[9217, 3072, 0, 192]                                                       | | GPS sucess | actual_k=16
     193|[-257.34727435559034, -134.03137511014938, 134.13504516892135, 190.48885033652186, -82.71413485333323, 0.0089549301192164, -46.724962246604264, 118.62438613339327, 55.04016657336615, -34.63557367771864, 107.3842069413513, -6.733233142644167, 133.90743978135288, 108.37259007431567, 138.41303198609967, 49.48323897225782, -56.77236334979534, 130.46504835039377, 12.209335451480001, 106.53196353279054, 57.003153185360134, 22.10262525966391]| 11.4608421325683594|     32.00000000|[9265, 3088, 0, 193]                                                       | | GPS sucess | actual_k=16
     194|[-257.34727435559034, -134.03137511014938, 134.13504516892135, 190.48885033652186, -82.71413485333323, 0.0089549301192164, -46.724962246604264, 118.62438613339327, 55.04016657336615, -34.63557367771864, 107.3842069413513, -6.733233142644167, 133.90743978135288, 108.37259007431567, 138.41303198609967, 49.48323897225782, -56.77236334979534, 130.46504835039377, 12.209335451480001, 106.53196353279054, 57.003153185360134, 22.10262525966391]| 11.4608421325683594|     16.00000000|[9313, 3104, 0, 194]                                                       |  | used linear model with 65 points | actual_k=16
     195|[-260.6411390826106, -133.40300607681274, 129.09088909439743, 193.85905931517482, -85.922508161515, 0.9321828363463283, -52.77253867406398, 121.05102855130099, 53.10195465548895, -39.8995311781764, 107.64107613824308, -7.191170025616884, 136.2996013890952, 105.95479560829699, 136.25291793618817, 48.06362024648115, -54.73936001956463, 126.38318637758493, 9.227046137209982, 108.73984665237367, 52.39780030678958, 25.597786077763885]| 11.4557409286499023|     32.00000000|[9361, 3120, 0, 195]                                                       | | GPS sucess | actual_k=16
     196|[-260.6411390826106, -133.40300607681274, 129.09088909439743, 193.85905931517482, -85.922508161515, 0.9321828363463283, -52.77253867406398, 121.05102855130099, 53.10195465548895, -39.8995311781764, 107.64107613824308, -7.191170025616884, 136.2996013890952, 105.95479560829699, 136.25291793618817, 48.06362024648115, -54.73936001956463, 126.38318637758493, 9.227046137209982, 108.73984665237367, 52.39780030678958, 25.597786077763885]| 11.4557409286499023|     16.00000000|[9409, 3136, 0, 196]                                                       |  | used linear model with 65 points | actual_k=16
     197|[-260.6411390826106, -133.40300607681274, 129.09088909439743, 193.85905931517482, -85.922508161515, 0.9321828363463283, -52.77253867406398, 121.05102855130099, 53.10195465548895, -39.8995311781764, 107.64107613824308, -7.191170025616884, 136.2996013890952, 105.95479560829699, 136.25291793618817, 48.06362024648115, -54.73936001956463, 126.38318637758493, 9.227046137209982, 108.73984665237367, 52.39780030678958, 25.597786077763885]| 11.4557409286499023|      8.00000000|[9457, 3152, 0, 197]                                                       |  | used linear model with 65 points | actual_k=16
     198|[-261.8664978072047, -135.07453501224518, 126.11242115311325, 195.4810715727508, -85.36084453389049, -0.9888227703049779, -54.713224899955094, 122.5681946889963, 51.01159496768378, -38.528280429542065, 107.07540987990797, -8.023495901376009, 135.4714207779616, 107.80556703545153, 138.48378293786664, 47.62213811976835, -57.25094024837017, 126.1550268754363, 7.035096054431051, 110.1853881534189, 52.839650998823345, 26.90851212432608]| 11.4520502090454102|     16.00000000|[9505, 3168, 0, 198]                                                       | | GPS sucess | actual_k=16
     199|[-261.8664978072047, -135.07453501224518, 126.11242115311325, 195.4810715727508, -85.36084453389049, -0.9888227703049779, -54.713224899955094, 122.5681946889963, 51.01159496768378, -38.528280429542065, 107.07540987990797, -8.023495901376009, 135.4714207779616, 107.80556703545153, 138.48378293786664, 47.62213811976835, -57.25094024837017, 126.1550268754363, 7.035096054431051, 110.1853881534189, 52.839650998823345, 26.90851212432608]| 11.4520502090454102|      8.00000000|[9553, 3184, 0, 199]                                                       |  | used linear model with 65 points | actual_k=16
     200|[-262.9327320381999, -135.8283309340477, 126.40652078203857, 196.29125974699855, -84.9243944697082, 1.7534288642928004, -55.16497488040477, 122.07798358961008, 52.88067849143408, -39.872343830764294, 105.86186193488538, -10.68134068325162, 134.6984812747687, 108.96481502987444, 136.75936811242718, 49.655183650087565, -59.175858184695244, 126.1628736089915, 7.294326429720968, 110.24313018284738, 56.228596339933574, 25.383614429738373]| 11.4497365951538086|     16.00000000|[9601, 3200, 0, 200]                                                       | | GPS sucess | actual_k=16
     201|[-262.9327320381999, -135.8283309340477, 126.40652078203857, 196.29125974699855, -84.9243944697082, 1.7534288642928004, -55.16497488040477, 122.07798358961008, 52.88067849143408, -39.872343830764294, 105.86186193488538, -10.68134068325162, 134.6984812747687, 108.96481502987444, 136.75936811242718, 49.655183650087565, -59.175858184695244, 126.1628736089915, 7.294326429720968, 110.24313018284738, 56.228596339933574, 25.383614429738373]| 11.4497365951538086|      8.00000000|[9649, 3216, 0, 201]                                                       |  | used linear model with 65 points | actual_k=16
     202|[-262.9327320381999, -135.8283309340477, 126.40652078203857, 196.29125974699855, -84.9243944697082, 1.7534288642928004, -55.16497488040477, 122.07798358961008, 52.88067849143408, -39.872343830764294, 105.86186193488538, -10.68134068325162, 134.6984812747687, 108.96481502987444, 136.75936811242718, 49.655183650087565, -59.175858184695244, 126.1628736089915, 7.294326429720968, 110.24313018284738, 56.228596339933574, 25.383614429738373]| 11.4497365951538086|      4.00000000|[9697, 3232, 0, 202]                                                       |  | used linear model with 65 points | actual_k=16
     203|[-262.9327320381999, -135.8283309340477, 126.40652078203857, 196.29125974699855, -84.9243944697082, 1.7534288642928004, -55.16497488040477, 122.07798358961008, 52.88067849143408, -39.872343830764294, 105.86186193488538, -10.68134068325162, 134.6984812747687, 108.96481502987444, 136.75936811242718, 49.655183650087565, -59.175858184695244, 126.1628736089915, 7.294326429720968, 110.24313018284738, 56.228596339933574, 25.383614429738373]| 11.4497365951538086|      2.00000000|[9745, 3248, 0, 203]                                                       |  | used linear model with 65 points | actual_k=16
     204|[-263.27527468651533, -136.496035695076, 126.49252502433956, 196.58294351026416, -84.7333535514772, 1.8586321426555514, -55.687514257617295, 122.38341370387934, 53.168014989933, -39.92588522285223, 106.27679725550115, -10.755949135869741, 134.70599071728066, 109.34436515904963, 136.82790028874297, 49.600481029134244, -60.4193284958601, 125.83284105174243, 7.02566305315122, 109.63449964486063, 56.012505928985775, 25.383457002331852]| 11.4487771987915039|      4.00000000|[9793, 3264, 0, 204]                                                       | | GPS sucess | actual_k=16
     205|[-263.709298633039, -135.4227432012558, 127.20555524341762, 196.76400415226817, -85.2395911179483, 1.4242519391700625, -56.681315136142075, 122.02511596842669, 53.4054619835224, -38.82739558070898, 106.37821329943836, -11.261206027120352, 133.99874137388542, 109.02582878805697, 135.91995543066878, 48.942238863091916, -60.23897108435631, 125.05469812266529, 9.189561282750219, 110.51006654463708, 56.964602808468044, 24.054333386113285]| 11.4478940963745117|      8.00000000|[9841, 3280, 0, 205]                                                       | | GPS sucess | actual_k=16
     206|[-264.687598310411, -135.3917295988649, 129.86677984707057, 197.14333699271083, -85.83119123801589, 1.1513622356578708, -56.20031718630344, 118.40126776858233, 55.86182685359381, -40.49403586238623, 106.0638451706618, -9.870113726705313, 134.51373373018578, 109.15827714838088, 135.8107809853973, 50.165144856553525, -61.61541160941124, 123.9631315600127, 8.321573649998754, 110.75025354884565, 54.644125084392726, 28.277186569859623]| 11.4469089508056641|     16.00000000|[9889, 3296, 0, 206]                                                       | | GPS sucess | actual_k=16
     207|[-267.4193559512496, -132.62278462015092, 133.19159011356533, 198.45296106860042, -84.96496319398284, -5.07044190634042, -49.12355355639011, 112.08158469363116, 52.32909031375311, -42.411530278623104, 106.69782317988575, -10.246179696172476, 131.7388392542489, 111.77542697824538, 139.88668201689143, 45.09152692137286, -63.1067279279232, 122.39661444537342, 6.167458926793188, 110.0336352493614, 52.680048326961696, 29.189008292843937]| 11.4411935806274414|     32.00000000|[9937, 3312, 0, 207]                                                       | | GPS sucess | actual_k=16
