k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3823688924312592, -0.0497824251651764, -0.1420545727014542, 0.1532222926616669, 0.2454042285680771, 0.0836205631494522, -0.3411653935909271, -0.1315423846244812, -0.0376622639596462, 0.0679064393043518, -0.0369983427226543, 0.0588920824229717, 0.0792818889021873, 0.0169150549918413, -0.4636098742485046, 0.1777410060167313, -0.249755471944809, 0.0317587666213512, -0.2147050499916077, 0.0346951186656952, 0.1924824416637421, -0.2044362872838974]| 14.2843809127807617|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     158|[-488.7290333476849, -288.780768904835, 230.8877667207271, 365.4864020626992, 224.47797052189708, 83.00817301869392, -39.13185929507017, -2.069862900301814, -87.49420301243663, 100.70666579157114, 53.01304902136326, -55.35110064223409, -50.320089891552925, 108.97244402952492, 102.30652443319559, -66.12078871391714, -61.22588402032852, -44.563364734873176, 254.2493813186884, 47.29653348773718, -41.1780481695896, -149.0429708142765]| 10.9307870864868164|     64.00000000|[9481, 632, 0, 158]                                                        |  | used linear model with 65 points | actual_k=4
     159|[-513.3261498180218, -269.4433856345713, 235.29689967818558, 382.2874846737832, 220.3437875919044, 88.68881943821907, -33.69583844393492, 8.331756057217717, -100.99455110356212, 93.7493064776063, 60.33206786215305, -72.06559725478292, -54.006963804364204, 115.51001498289406, 87.1502868309617, -81.2879182305187, -74.56880527734756, -19.420387974008918, 260.37888266146183, 35.91274633258581, -27.008229291415773, -145.77814690070227]| 10.9145689010620117|    128.00000000|[9541, 636, 0, 159]                                                        | | GPS sucess | actual_k=4
     160|[-513.3261498180218, -269.4433856345713, 235.29689967818558, 382.2874846737832, 220.3437875919044, 88.68881943821907, -33.69583844393492, 8.331756057217717, -100.99455110356212, 93.7493064776063, 60.33206786215305, -72.06559725478292, -54.006963804364204, 115.51001498289406, 87.1502868309617, -81.2879182305187, -74.56880527734756, -19.420387974008918, 260.37888266146183, 35.91274633258581, -27.008229291415773, -145.77814690070227]| 10.9145689010620117|     64.00000000|[9601, 640, 0, 160]                                                        |  | used linear model with 65 points | actual_k=4
     161|[-524.8395136562176, -259.55465272441506, 244.69406306929886, 389.20733597688377, 222.3551847152412, 99.06991818547249, -33.357284002006054, 12.901780070737004, -113.5780691318214, 83.80545023828745, 59.28297258913517, -71.58724336698651, -84.24533660709858, 125.91512629576027, 94.92245785146952, -66.32584013603628, -74.8627579510212, -20.88353036902845, 269.04983355104923, 24.75798311084509, 1.1746034264797345, -120.07135406928137]| 10.8791265487670898|    128.00000000|[9661, 644, 0, 161]                                                        | | GPS sucess | actual_k=4
     162|[-524.8395136562176, -259.55465272441506, 244.69406306929886, 389.20733597688377, 222.3551847152412, 99.06991818547249, -33.357284002006054, 12.901780070737004, -113.5780691318214, 83.80545023828745, 59.28297258913517, -71.58724336698651, -84.24533660709858, 125.91512629576027, 94.92245785146952, -66.32584013603628, -74.8627579510212, -20.88353036902845, 269.04983355104923, 24.75798311084509, 1.1746034264797345, -120.07135406928137]| 10.8791265487670898|     64.00000000|[9721, 648, 0, 162]                                                        |  | used linear model with 65 points | actual_k=4
     163|[-524.8395136562176, -259.55465272441506, 244.69406306929886, 389.20733597688377, 222.3551847152412, 99.06991818547249, -33.357284002006054, 12.901780070737004, -113.5780691318214, 83.80545023828745, 59.28297258913517, -71.58724336698651, -84.24533660709858, 125.91512629576027, 94.92245785146952, -66.32584013603628, -74.8627579510212, -20.88353036902845, 269.04983355104923, 24.75798311084509, 1.1746034264797345, -120.07135406928137]| 10.8791265487670898|     32.00000000|[9781, 652, 0, 163]                                                        |  | used linear model with 65 points | actual_k=4
     164|[-524.8395136562176, -259.55465272441506, 244.69406306929886, 389.20733597688377, 222.3551847152412, 99.06991818547249, -33.357284002006054, 12.901780070737004, -113.5780691318214, 83.80545023828745, 59.28297258913517, -71.58724336698651, -84.24533660709858, 125.91512629576027, 94.92245785146952, -66.32584013603628, -74.8627579510212, -20.88353036902845, 269.04983355104923, 24.75798311084509, 1.1746034264797345, -120.07135406928137]| 10.8791265487670898|     16.00000000|[9841, 656, 0, 164]                                                        |  | used linear model with 65 points | actual_k=4
     165|[-524.8395136562176, -259.55465272441506, 244.69406306929886, 389.20733597688377, 222.3551847152412, 99.06991818547249, -33.357284002006054, 12.901780070737004, -113.5780691318214, 83.80545023828745, 59.28297258913517, -71.58724336698651, -84.24533660709858, 125.91512629576027, 94.92245785146952, -66.32584013603628, -74.8627579510212, -20.88353036902845, 269.04983355104923, 24.75798311084509, 1.1746034264797345, -120.07135406928137]| 10.8791265487670898|      8.00000000|[9901, 660, 0, 165]                                                        |  | used linear model with 65 points | actual_k=4
     166|[-524.7013795790263, -261.0552195645869, 242.39356124587357, 389.63341912440956, 223.38209621235728, 103.8352122604847, -33.21681324392557, 13.20159730501473, -114.43674973770976, 85.27931729704142, 61.01450790464878, -69.83453958109021, -86.08972580730915, 125.35686055012047, 96.48136869817972, -67.32970347069204, -74.47442418336868, -21.04980189166963, 268.1121621876955, 27.394309662282467, -0.0509138464694843, -120.1302906316705]| 10.8775863647460938|     16.00000000|[9961, 664, 0, 166]                                                        | | GPS sucess | actual_k=4
     167|[-524.7013795790263, -261.0552195645869, 242.39356124587357, 389.63341912440956, 223.38209621235728, 103.8352122604847, -33.21681324392557, 13.20159730501473, -114.43674973770976, 85.27931729704142, 61.01450790464878, -69.83453958109021, -86.08972580730915, 125.35686055012047, 96.48136869817972, -67.32970347069204, -74.47442418336868, -21.04980189166963, 268.1121621876955, 27.394309662282467, -0.0509138464694843, -120.1302906316705]| 10.8775863647460938|      8.00000000|[10021, 668, 0, 167]                                                       |  | used linear model with 65 points | actual_k=4
     168|[-526.4071469721384, -261.727809343487, 241.59699088521302, 391.1355608385056, 225.43489138409495, 102.51269593834877, -35.238500751554966, 10.803648324683309, -112.56526378914714, 84.994898237288, 58.79859961569309, -67.36375181749463, -86.01780057698488, 125.40688574127853, 93.87852732092142, -69.24865617416799, -75.36503022909164, -19.902961319312453, 267.75894947350025, 25.620808146893978, 0.3544895291561261, -120.17679260345176]| 10.8750095367431641|     16.00000000|[10081, 672, 0, 168]                                                       | | GPS sucess | actual_k=4
     169|[-529.2467306074686, -256.9271344281733, 240.3524603266269, 393.2417064588517, 221.15097729489207, 106.56830516457558, -29.31377998739481, 10.453245343640447, -109.99727539345622, 81.8168717995286, 57.092634692788124, -65.37772386148572, -88.11329055577517, 125.88223478011787, 98.57144037634134, -69.91797413490713, -71.51371520757675, -17.412224357947707, 271.74688382446766, 27.38283934444189, 1.6633406520122662, -115.58252046676353]| 10.8732271194458008|     32.00000000|[10141, 676, 0, 169]                                                       | | GPS sucess | actual_k=4
     170|[-529.2467306074686, -256.9271344281733, 240.3524603266269, 393.2417064588517, 221.15097729489207, 106.56830516457558, -29.31377998739481, 10.453245343640447, -109.99727539345622, 81.8168717995286, 57.092634692788124, -65.37772386148572, -88.11329055577517, 125.88223478011787, 98.57144037634134, -69.91797413490713, -71.51371520757675, -17.412224357947707, 271.74688382446766, 27.38283934444189, 1.6633406520122662, -115.58252046676353]| 10.8732271194458008|     16.00000000|[10201, 680, 0, 170]                                                       |  | used linear model with 65 points | actual_k=4
     171|[-529.2467306074686, -256.9271344281733, 240.3524603266269, 393.2417064588517, 221.15097729489207, 106.56830516457558, -29.31377998739481, 10.453245343640447, -109.99727539345622, 81.8168717995286, 57.092634692788124, -65.37772386148572, -88.11329055577517, 125.88223478011787, 98.57144037634134, -69.91797413490713, -71.51371520757675, -17.412224357947707, 271.74688382446766, 27.38283934444189, 1.6633406520122662, -115.58252046676353]| 10.8732271194458008|      8.00000000|[10261, 684, 0, 171]                                                       |  | used linear model with 65 points | actual_k=4
     172|[-529.2467306074686, -256.9271344281733, 240.3524603266269, 393.2417064588517, 221.15097729489207, 106.56830516457558, -29.31377998739481, 10.453245343640447, -109.99727539345622, 81.8168717995286, 57.092634692788124, -65.37772386148572, -88.11329055577517, 125.88223478011787, 98.57144037634134, -69.91797413490713, -71.51371520757675, -17.412224357947707, 271.74688382446766, 27.38283934444189, 1.6633406520122662, -115.58252046676353]| 10.8732271194458008|      4.00000000|[10321, 688, 0, 172]                                                       |  | used linear model with 65 points | actual_k=4
     173|[-530.0234750327654, -256.8345605097711, 239.14298218674958, 394.03252473287284, 221.3223628513515, 106.76811695098877, -30.422884859144688, 10.767366202548146, -109.4099514298141, 82.12812054902315, 57.11303348839283, -65.30568041279912, -90.03599084168673, 125.67571310512722, 99.03765217214823, -70.99641337059438, -69.91246515512466, -18.021701937541366, 272.07781605422497, 28.165382348001003, 0.320736849331297, -115.20224134298041]| 10.8731622695922852|      8.00000000|[10381, 692, 0, 173]                                                       | | GPS sucess | actual_k=4
     174|[-531.2726124343462, -256.8578265272081, 243.3365489859134, 394.42702606134117, 221.13797853514552, 105.70288622379303, -30.87244636565447, 10.767245493399969, -107.41716490313411, 80.42173112183809, 57.312945798039436, -63.440454978495836, -91.10409582406282, 122.74266700260341, 101.80715218931437, -72.99199869297445, -68.18139392137527, -16.837635641917586, 270.2628865689039, 26.854372583329678, 0.0411356628173962, -114.53960804315284]| 10.8683462142944336|     16.00000000|[10441, 696, 0, 174]                                                       | | GPS sucess | actual_k=4
     175|[-531.2726124343462, -256.8578265272081, 243.3365489859134, 394.42702606134117, 221.13797853514552, 105.70288622379303, -30.87244636565447, 10.767245493399969, -107.41716490313411, 80.42173112183809, 57.312945798039436, -63.440454978495836, -91.10409582406282, 122.74266700260341, 101.80715218931437, -72.99199869297445, -68.18139392137527, -16.837635641917586, 270.2628865689039, 26.854372583329678, 0.0411356628173962, -114.53960804315284]| 10.8683462142944336|      8.00000000|[10501, 700, 0, 175]                                                       |  | used linear model with 65 points | actual_k=4
     176|[-531.2726124343462, -256.8578265272081, 243.3365489859134, 394.42702606134117, 221.13797853514552, 105.70288622379303, -30.87244636565447, 10.767245493399969, -107.41716490313411, 80.42173112183809, 57.312945798039436, -63.440454978495836, -91.10409582406282, 122.74266700260341, 101.80715218931437, -72.99199869297445, -68.18139392137527, -16.837635641917586, 270.2628865689039, 26.854372583329678, 0.0411356628173962, -114.53960804315284]| 10.8683462142944336|      4.00000000|[10561, 704, 0, 176]                                                       |  | used linear model with 65 points | actual_k=4
     177|[-531.3596319002099, -257.6570877991617, 243.27975838072598, 394.4813097920269, 221.10449406132102, 103.96235752105713, -30.29452098160982, 10.677905529308191, -107.1518918685615, 80.77726558595896, 56.90656663477421, -63.60197952762246, -92.47843254357576, 123.6451296042651, 100.34308139234781, -73.41209738515317, -68.62726539373398, -18.647334104403853, 269.4327622503042, 27.18285196274519, -0.082011467195116, -115.25047008367255]| 10.8676033020019531|      8.00000000|[10621, 708, 0, 177]                                                       | | GPS sucess | actual_k=4
     178|[-531.3596319002099, -257.6570877991617, 243.27975838072598, 394.4813097920269, 221.10449406132102, 103.96235752105713, -30.29452098160982, 10.677905529308191, -107.1518918685615, 80.77726558595896, 56.90656663477421, -63.60197952762246, -92.47843254357576, 123.6451296042651, 100.34308139234781, -73.41209738515317, -68.62726539373398, -18.647334104403853, 269.4327622503042, 27.18285196274519, -0.082011467195116, -115.25047008367255]| 10.8676033020019531|      4.00000000|[10681, 712, 0, 178]                                                       |  | used linear model with 65 points | actual_k=4
     179|[-531.3596319002099, -257.6570877991617, 243.27975838072598, 394.4813097920269, 221.10449406132102, 103.96235752105713, -30.29452098160982, 10.677905529308191, -107.1518918685615, 80.77726558595896, 56.90656663477421, -63.60197952762246, -92.47843254357576, 123.6451296042651, 100.34308139234781, -73.41209738515317, -68.62726539373398, -18.647334104403853, 269.4327622503042, 27.18285196274519, -0.082011467195116, -115.25047008367255]| 10.8676033020019531|      2.00000000|[10741, 716, 0, 179]                                                       |  | used linear model with 65 points | actual_k=4
     180|[-531.6581075233407, -258.05963545665145, 243.7697037626058, 394.71573667787015, 220.39617427811027, 103.68501129746437, -29.83693767338991, 10.363429873752466, -107.13966535776854, 80.73234025761485, 56.79069624096155, -63.578068528324366, -92.30338985472918, 122.94692604057491, 100.69708643108606, -73.4045400521718, -69.21237516403198, -18.3670832272619, 269.213269919157, 28.25660078972578, 0.0153264269465581, -114.88585923286155]| 10.8666887283325195|      4.00000000|[10801, 720, 0, 180]                                                       | | GPS sucess | actual_k=4
     181|[-533.2953267139383, -258.9268090091646, 243.61600677855313, 396.0783877875656, 220.42971213534474, 105.23061290383339, -29.98370712250471, 10.059052854347101, -106.24141233414412, 81.43453727290034, 57.60010311752558, -63.62791229784489, -92.4082486256957, 123.54445759765804, 100.00042072683573, -74.02771793818101, -70.23266518115997, -18.213865777477622, 269.90610989928246, 29.18892776221037, -1.0663605466252193, -114.59030966134742]| 10.8634519577026367|      8.00000000|[10861, 724, 0, 181]                                                       | | GPS sucess | actual_k=4
     182|[-534.5024001640268, -261.0910591445863, 242.0271866787225, 397.4916744735092, 220.45457455515862, 107.62712422013283, -30.154948689043522, 11.480618863868585, -108.58390324562788, 79.42627177760005, 59.97279021888971, -62.92679651081562, -93.6673059090972, 124.035650504753, 99.25425580888987, -74.15231576329097, -73.02950513362885, -20.79502417705953, 271.04585859179497, 29.04591365903616, -4.33286912587937, -113.95281462045386]| 10.8616743087768555|     16.00000000|[10921, 728, 0, 182]                                                       | | GPS sucess | actual_k=4
     183|[-536.6404128116556, -263.68512123450637, 243.24034850485623, 399.0369111802429, 221.8958885371685, 108.36323592066765, -36.4287538304925, 10.900109380054346, -104.23978608101606, 82.45937238261104, 59.47127614170313, -67.25517375767231, -94.68684645742178, 122.20399178378284, 101.07901553064585, -70.01050105458125, -68.06065595149994, -17.899775048717856, 270.04526790976524, 31.813415728509426, -9.51287515310105, -119.75055269571021]| 10.8556003570556641|     32.00000000|[10981, 732, 0, 183]                                                       | | GPS sucess | actual_k=4
     184|[-536.6404128116556, -263.68512123450637, 243.24034850485623, 399.0369111802429, 221.8958885371685, 108.36323592066765, -36.4287538304925, 10.900109380054346, -104.23978608101606, 82.45937238261104, 59.47127614170313, -67.25517375767231, -94.68684645742178, 122.20399178378284, 101.07901553064585, -70.01050105458125, -68.06065595149994, -17.899775048717856, 270.04526790976524, 31.813415728509426, -9.51287515310105, -119.75055269571021]| 10.8556003570556641|     16.00000000|[11041, 736, 0, 184]                                                       |  | used linear model with 65 points | actual_k=4
     185|[-536.6404128116556, -263.68512123450637, 243.24034850485623, 399.0369111802429, 221.8958885371685, 108.36323592066765, -36.4287538304925, 10.900109380054346, -104.23978608101606, 82.45937238261104, 59.47127614170313, -67.25517375767231, -94.68684645742178, 122.20399178378284, 101.07901553064585, -70.01050105458125, -68.06065595149994, -17.899775048717856, 270.04526790976524, 31.813415728509426, -9.51287515310105, -119.75055269571021]| 10.8556003570556641|      8.00000000|[11101, 740, 0, 185]                                                       |  | used linear model with 65 points | actual_k=4
     186|[-537.7192156356759, -262.4473381601274, 244.0463670361787, 399.6842976715416, 221.8617097735405, 110.14200648665428, -35.1637242808938, 8.98701438264834, -107.04589360207319, 83.88645241782069, 60.322635389864445, -67.33742230385542, -93.0941651687026, 123.83920694701374, 102.14321545511484, -68.05202260380611, -65.88571512699127, -19.194879909977317, 272.040789693594, 30.473389588296413, -6.283111645258032, -117.76520602079108]| 10.8541097640991211|     16.00000000|[11161, 744, 0, 186]                                                       | | GPS sucess | actual_k=4
     187|[-537.7192156356759, -262.4473381601274, 244.0463670361787, 399.6842976715416, 221.8617097735405, 110.14200648665428, -35.1637242808938, 8.98701438264834, -107.04589360207319, 83.88645241782069, 60.322635389864445, -67.33742230385542, -93.0941651687026, 123.83920694701374, 102.14321545511484, -68.05202260380611, -65.88571512699127, -19.194879909977317, 272.040789693594, 30.473389588296413, -6.283111645258032, -117.76520602079108]| 10.8541097640991211|      8.00000000|[11221, 748, 0, 187]                                                       |  | used linear model with 65 points | actual_k=4
     188|[-538.1929012876935, -262.5300999172032, 243.34291385300457, 400.149526854977, 221.00479364395142, 110.32672694325447, -35.30426586419344, 9.55237528638827, -104.94087856262922, 84.19080026075244, 59.534305311739445, -63.84582035988569, -93.50559037178755, 124.03555472008884, 100.26025835424662, -71.02309909230098, -66.0698292851448, -19.13497612811625, 270.876878708601, 33.00345464795828, -4.00983913091477, -116.61880068155006]| 10.8536987304687500|     16.00000000|[11281, 752, 0, 188]                                                       | | GPS sucess | actual_k=4
     189|[-538.1929012876935, -262.5300999172032, 243.34291385300457, 400.149526854977, 221.00479364395142, 110.32672694325447, -35.30426586419344, 9.55237528638827, -104.94087856262922, 84.19080026075244, 59.534305311739445, -63.84582035988569, -93.50559037178755, 124.03555472008884, 100.26025835424662, -71.02309909230098, -66.0698292851448, -19.13497612811625, 270.876878708601, 33.00345464795828, -4.00983913091477, -116.61880068155006]| 10.8536987304687500|      8.00000000|[11341, 756, 0, 189]                                                       |  | used linear model with 65 points | actual_k=4
     190|[-538.1984761906788, -263.6608076579869, 244.95676456578076, 399.96858135424554, 219.68073689937592, 110.65884295105934, -37.826419956982136, 12.799591034221521, -106.04976516216993, 85.16242827102542, 59.99308491498232, -62.554883651435375, -95.81893437355757, 123.44352431409061, 100.66109473258257, -69.73975589638576, -69.91645151376724, -19.989418486133218, 269.9130869805813, 34.60086163133383, -4.122876471257769, -114.5861423430033]| 10.8526830673217773|     16.00000000|[11401, 760, 0, 190]                                                       | | GPS sucess | actual_k=4
     191|[-538.1984761906788, -263.6608076579869, 244.95676456578076, 399.96858135424554, 219.68073689937592, 110.65884295105934, -37.826419956982136, 12.799591034221521, -106.04976516216993, 85.16242827102542, 59.99308491498232, -62.554883651435375, -95.81893437355757, 123.44352431409061, 100.66109473258257, -69.73975589638576, -69.91645151376724, -19.989418486133218, 269.9130869805813, 34.60086163133383, -4.122876471257769, -114.5861423430033]| 10.8526830673217773|      8.00000000|[11461, 764, 0, 191]                                                       |  | used linear model with 65 points | actual_k=4
     192|[-538.1984761906788, -263.6608076579869, 244.95676456578076, 399.96858135424554, 219.68073689937592, 110.65884295105934, -37.826419956982136, 12.799591034221521, -106.04976516216993, 85.16242827102542, 59.99308491498232, -62.554883651435375, -95.81893437355757, 123.44352431409061, 100.66109473258257, -69.73975589638576, -69.91645151376724, -19.989418486133218, 269.9130869805813, 34.60086163133383, -4.122876471257769, -114.5861423430033]| 10.8526830673217773|      4.00000000|[11521, 768, 0, 192]                                                       |  | used linear model with 65 points | actual_k=4
     193|[-538.2893062783405, -264.45637660101056, 244.8128472585231, 400.14236240647733, 219.4936364889145, 111.14227628707886, -37.590414114296436, 12.62225818591105, -105.49962436407804, 83.24805487319827, 59.821325711905956, -63.627773337066174, -95.97132874280214, 124.45582361333072, 101.31149161607027, -70.53013142710552, -70.05833041667938, -17.99635765887797, 269.1340811550617, 35.89459749311209, -5.070038503385149, -113.86983053060248]| 10.8520975112915039|      8.00000000|[11581, 772, 0, 193]                                                       | | GPS sucess | actual_k=4
     194|[-539.8743369532749, -265.0106270201504, 246.11791718192399, 401.1093894150108, 220.71645855903625, 113.83948278427124, -35.84352607280016, 11.069642543363443, -106.21013408154249, 81.44539929553866, 62.07510083168745, -63.96954035013914, -98.187410838902, 125.14540202729404, 102.60784638673067, -70.8057880080305, -68.99824666976929, -16.317937592044473, 270.54554226994514, 32.38341446965933, -3.5749394356971607, -111.50694648595527]| 10.8507184982299805|     16.00000000|[11641, 776, 0, 194]                                                       | | GPS sucess | actual_k=4
     195|[-542.5739316893741, -262.0628034956753, 248.8258219975978, 402.6740186121315, 218.9986069202423, 111.28332567214966, -42.201941676437855, 10.740205764341226, -96.45929866284132, 81.23740136250854, 60.86045639961958, -66.6600537225604, -99.00712466984987, 122.84371049515903, 103.18127769976854, -70.39456817274913, -72.6428234577179, -17.532644608989358, 271.7558583319187, 35.60285111516714, -7.857024377561174, -116.06328765721992]| 10.8460998535156250|     32.00000000|[11701, 780, 0, 195]                                                       | | GPS sucess | actual_k=4
     196|[-542.5739316893741, -262.0628034956753, 248.8258219975978, 402.6740186121315, 218.9986069202423, 111.28332567214966, -42.201941676437855, 10.740205764341226, -96.45929866284132, 81.23740136250854, 60.86045639961958, -66.6600537225604, -99.00712466984987, 122.84371049515903, 103.18127769976854, -70.39456817274913, -72.6428234577179, -17.532644608989358, 271.7558583319187, 35.60285111516714, -7.857024377561174, -116.06328765721992]| 10.8460998535156250|     16.00000000|[11761, 784, 0, 196]                                                       |  | used linear model with 65 points | actual_k=4
     197|[-547.1192059470341, -262.3742249496281, 254.522316576913, 405.18372081778944, 221.03757238388062, 107.7437424659729, -39.434050507843494, 9.788571595716348, -99.53305654972792, 79.33744501695037, 58.58766310662031, -70.83124350756407, -98.16034502536058, 128.71311576478183, 105.78010100871325, -69.20606431132182, -76.77904295921326, -11.8649514708668, 269.6041196882725, 39.46308036893606, -6.3091085612541065, -120.60284940572456]| 10.8378400802612305|     32.00000000|[11821, 788, 0, 197]                                                       | | GPS sucess | actual_k=4
     198|[-547.1192059470341, -262.3742249496281, 254.522316576913, 405.18372081778944, 221.03757238388062, 107.7437424659729, -39.434050507843494, 9.788571595716348, -99.53305654972792, 79.33744501695037, 58.58766310662031, -70.83124350756407, -98.16034502536058, 128.71311576478183, 105.78010100871325, -69.20606431132182, -76.77904295921326, -11.8649514708668, 269.6041196882725, 39.46308036893606, -6.3091085612541065, -120.60284940572456]| 10.8378400802612305|     16.00000000|[11881, 792, 0, 198]                                                       |  | used linear model with 65 points | actual_k=4
     199|[-552.3517341567203, -262.07765977457166, 257.5514320153743, 408.7753741648048, 223.25451827049255, 108.8004754781723, -44.09157461673021, 8.596461414861551, -94.41664295643568, 77.84287643060088, 62.621704034507275, -68.42957543581724, -100.59903115779161, 132.5309987794608, 108.33967132121325, -73.42130335932598, -78.273934841156, -7.867112020030618, 268.5102987587452, 35.789370499551296, -3.4347398936515674, -114.88393966527656]| 10.8284101486206055|     32.00000000|[11941, 796, 0, 199]                                                       | | GPS sucess | actual_k=4
     200|[-562.7580070449039, -262.8527299053967, 259.4328584689647, 416.47538064979017, 235.61637949943542, 105.19815409183502, -42.98250073939562, 12.744571804571024, -96.51589017361403, 77.4851092658937, 69.43627160042524, -62.138792507350445, -96.69157452136278, 145.43986184708774, 111.53964228183031, -70.79620179301128, -73.11940479278564, 1.9792071785777807, 280.38330844044685, 30.857422791421413, -6.132138794637285, -119.27055732579902]| 10.8202886581420898|     64.00000000|[12001, 800, 0, 200]                                                       | | GPS sucess | actual_k=4
     201|[-562.7580070449039, -262.8527299053967, 259.4328584689647, 416.47538064979017, 235.61637949943542, 105.19815409183502, -42.98250073939562, 12.744571804571024, -96.51589017361403, 77.4851092658937, 69.43627160042524, -62.138792507350445, -96.69157452136278, 145.43986184708774, 111.53964228183031, -70.79620179301128, -73.11940479278564, 1.9792071785777807, 280.38330844044685, 30.857422791421413, -6.132138794637285, -119.27055732579902]| 10.8202886581420898|     32.00000000|[12061, 804, 0, 201]                                                       |  | used linear model with 65 points | actual_k=4
     202|[-566.1163988066837, -262.87430195882916, 262.03604698367417, 418.82990263961256, 240.02080273628235, 113.2530208826065, -54.23391980677843, 22.783201336431375, -100.85380654782057, 75.05261152610183, 70.50831883400679, -66.68281983584166, -91.97991318255663, 134.40975053422153, 115.57817978411913, -77.79776248103008, -60.11971950531006, 1.4237650241702795, 292.79029181599617, 31.154605470597744, -6.548864847398363, -109.86962215276435]| 10.8048028945922852|     64.00000000|[12121, 808, 0, 202]                                                       | | GPS sucess | actual_k=4
     203|[-566.1163988066837, -262.87430195882916, 262.03604698367417, 418.82990263961256, 240.02080273628235, 113.2530208826065, -54.23391980677843, 22.783201336431375, -100.85380654782057, 75.05261152610183, 70.50831883400679, -66.68281983584166, -91.97991318255663, 134.40975053422153, 115.57817978411913, -77.79776248103008, -60.11971950531006, 1.4237650241702795, 292.79029181599617, 31.154605470597744, -6.548864847398363, -109.86962215276435]| 10.8048028945922852|     32.00000000|[12181, 812, 0, 203]                                                       |  | used linear model with 65 points | actual_k=4
     204|[-566.7826472474262, -266.86290865018964, 260.89793765731156, 419.7587461974472, 237.82002925872803, 109.25686943531036, -56.178108759224415, 9.569006084966531, -107.20354705303907, 58.17495649680495, 80.3911322876811, -68.86873339861631, -95.32246632128954, 136.04730637185276, 120.39901203662157, -74.03202113276348, -67.92801809310913, 9.162447294220328, 295.4572480022907, 34.296219907701015, -5.465240246034227, -108.88672355981544]| 10.8032140731811523|     64.00000000|[12241, 816, 0, 204]                                                       | | GPS sucess | actual_k=4
     205|[-566.7826472474262, -266.86290865018964, 260.89793765731156, 419.7587461974472, 237.82002925872803, 109.25686943531036, -56.178108759224415, 9.569006084966531, -107.20354705303907, 58.17495649680495, 80.3911322876811, -68.86873339861631, -95.32246632128954, 136.04730637185276, 120.39901203662157, -74.03202113276348, -67.92801809310913, 9.162447294220328, 295.4572480022907, 34.296219907701015, -5.465240246034227, -108.88672355981544]| 10.8032140731811523|     32.00000000|[12301, 820, 0, 205]                                                       |  | used linear model with 65 points | actual_k=4
     206|[-566.7826472474262, -266.86290865018964, 260.89793765731156, 419.7587461974472, 237.82002925872803, 109.25686943531036, -56.178108759224415, 9.569006084966531, -107.20354705303907, 58.17495649680495, 80.3911322876811, -68.86873339861631, -95.32246632128954, 136.04730637185276, 120.39901203662157, -74.03202113276348, -67.92801809310913, 9.162447294220328, 295.4572480022907, 34.296219907701015, -5.465240246034227, -108.88672355981544]| 10.8032140731811523|     16.00000000|[12361, 824, 0, 206]                                                       |  | used linear model with 65 points | actual_k=4
     207|[-566.7826472474262, -266.86290865018964, 260.89793765731156, 419.7587461974472, 237.82002925872803, 109.25686943531036, -56.178108759224415, 9.569006084966531, -107.20354705303907, 58.17495649680495, 80.3911322876811, -68.86873339861631, -95.32246632128954, 136.04730637185276, 120.39901203662157, -74.03202113276348, -67.92801809310913, 9.162447294220328, 295.4572480022907, 34.296219907701015, -5.465240246034227, -108.88672355981544]| 10.8032140731811523|      8.00000000|[12421, 828, 0, 207]                                                       |  | used linear model with 65 points | actual_k=4
     208|[-569.2099293423817, -268.5011803396046, 260.95394225232303, 421.8381917979568, 239.54483354091644, 109.9955586194992, -56.661908484995365, 9.530028350221983, -110.28694920986891, 57.98121800646186, 81.6791612431407, -67.17051159590483, -93.29070348292589, 135.60053585283458, 118.90153021365404, -72.91491445666179, -68.45373433828354, 10.716564616188407, 296.1417080461979, 38.89574822038412, -5.635081744170748, -109.3883741912432]| 10.7971105575561523|     16.00000000|[12481, 832, 0, 208]                                                       | | GPS sucess | actual_k=4
     209|[-573.289975519292, -266.80367581918836, 261.4632610809058, 424.81305437348783, 246.42005002498627, 114.50016057491302, -54.89797017723322, 11.149478919374815, -112.35768371075392, 56.19731452688575, 81.36104198545218, -65.45962774008512, -92.15277237445116, 138.9858715366572, 118.20641136914492, -77.91161283617839, -73.32158797979355, 12.970656117424369, 296.84548684954643, 40.80256076902151, -5.829001134610735, -106.33938942523673]| 10.7911949157714844|     32.00000000|[12541, 836, 0, 209]                                                       | | GPS sucess | actual_k=4
