k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0046916780993342, -0.9861387219280005, -0.818820595741272, -0.9030079022049904, -0.9332435056567192, -0.8436636924743652, -0.8459686040878296, -0.8564839214086533, -0.9505963213741779, -1.0814191699028015, -1.3382440507411957, -1.0579432435333729, -1.0554557666182518, -0.8374128192663193, -0.9378599338233471, -0.8622040450572968, -0.8546217381954193, -0.9106906279921532, -0.9405037760734558, -1.1190676167607307, -1.1227796599268913, -1.0896679013967514, -0.8301167488098145, -1.255111575126648, -0.9031142815947533, -0.8364162594079971, -1.0670389831066132, -0.8990127444267273, -0.9675498232245445, -0.8622398376464844, -0.7689951062202454, -0.9542794898152351, -0.9394886717200279, -0.8501519560813904, -1.058372050523758, -1.050325583666563, -0.7913632839918137, -0.939096212387085, -1.305198848247528, -0.795285627245903, -1.020838487893343, -1.2161296755075455, -1.0722350478172302, -1.2263663858175278, -1.037788514047861, -0.963192768394947, -0.9230865240097046, -0.8150016665458679, -0.8550656735897064, -1.18178191781044]|94535.0078125000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[-0.428474741987884, -0.7226527836173773, -0.6699505299329758, -0.484474278986454, -0.9609687551856041, -0.9887298196554184, -0.7066208124160767, -0.7841751724481583, -1.0262218154966831, -1.6180313229560852, -1.1931573152542114, -1.4543160386383533, -0.9330406188964844, -1.2465374916791916, -0.8368582539260387, -0.7720180749893188, -0.9700391888618469, -0.4983508214354515, -0.6861891150474548, -0.5190423205494881, -1.2495960220694542, -0.7561671882867813, -0.7629677057266235, -0.8181965351104736, -1.277053914964199, -0.7045579105615616, -1.097376026213169, -1.2015101909637451, -1.1808029189705849, -0.8095600977540016, -1.0997301936149597, -0.6895788684487343, -0.6266830787062645, -0.613237202167511, -1.0245918594300747, -1.224596630781889, -1.0013587325811386, -0.8375018909573555, -1.5158547759056091, -0.59356889128685, -0.3702336438000202, -0.9838754385709763, -1.2174309194087982, -0.7491489797830582, -0.7798074223101139, -0.7662476524710655, -1.1198351979255676, -0.5532107055187225, -0.9570700600743294, -1.1716353818774223]|89813.7421875000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
      13|[-0.8967147298338071, -0.525474482766912, 0.0457709955652109, -0.5376048120038581, -0.410453995521049, 0.3646099288185906, -1.0074701559591366, -0.4190726799277686, -1.8287881109642254, -2.3679483973914306, -1.9013784322739724, -1.1121511954072456, -0.5785988493970913, -1.1015174915805739, 0.6412451304601865, -1.0724278331122064, -0.1708514522084255, -0.5136541026254798, -1.6407986290863847, -1.3028844951965706, -0.3522026318164072, -1.7007006586342928, 0.4947720165868887, 0.6688869980379735, 0.619233101729376, 0.1422992087023566, -0.9910996883930283, -0.4250987186512893, -0.6867312774242108, -0.3836520765568805, 0.662411200317021, -1.033295899772267, 0.6321586939240099, -0.687718420467088, -0.2174499835309398, -0.5027987800919533, -0.9170135696521198, -0.6364663707275119, -0.8207652421209489, 0.3136828423371689, -0.4190376512001167, -0.8195567097821124, -1.48220702574422, 0.001981211473351, -0.3646125969187827, 0.8208674052900866, 0.1278349308307967, -0.2735364543471742, -0.3193626825006989, -0.5392224893107544]|63987.6562500000000000|      2.00000000|[591, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.8917804189207211, -0.6576413750570274, 0.0545027780015818, -0.472553703405149, -0.9307926500391764, 0.9059990365227532, -1.1932178390073849, -0.5043894720582389, -1.6311001572536694, -2.451536908143155, -1.6949651781321649, -0.9284864562753181, -0.53692942104855, -1.1171790292278212, 0.8984065689253049, -1.1476629615149163, -0.1566539042883772, -0.0719254212995674, -2.2220261700562336, -0.6102868675568001, 0.0450775844006338, -1.2678707719594118, 0.5266213412901053, 0.7903944862291012, 0.7750786693134137, -0.1132192575318505, -1.4371096223415452, -0.6666116132817215, -0.7376555860222523, -0.3486820128407073, 0.5033521079145629, -0.6325465442176863, 0.438040536894858, -0.3751814059826825, -0.3648721631106746, -0.534574127980423, -0.4047570665469562, 0.0053207410316739, -0.762177970400778, 0.0758426220050232, -0.2674915156553397, -0.8066873954915292, -1.5376660072879993, -0.1246280990344234, -0.6491121229426474, 0.6539143035358981, 0.163435131126245, -0.1100106941733766, -0.0280496005209473, -0.8704615339770447]|61559.0937500000000000|      4.00000000|[605, 94, 0, 47]                                                           | | GPS sucess | actual_k=2
      15|[-0.6245898693335881, -1.293301448081134, -0.196748226822813, 0.073158991923521, -0.9277951976681015, 0.1381958748853465, 0.3764516786500822, -0.7013047322167711, -1.6181123495927772, -2.285109157384402, -0.7051051938623707, 0.2147917341598449, 0.3733867936906832, -1.0722257377656923, 0.2601237999919174, -0.7760540009453263, -0.4496750998994253, 0.3507006399628312, -1.3653044629425726, -0.5163913911773441, 0.5517413081058385, -1.1254132710629818, 0.7499791847669826, 1.114095833327166, 0.3154298105011442, -1.2216093696816743, -1.693043254150828, -0.580717812615119, 0.0512188219828561, -0.2418465157841988, 0.510617142705415, -0.470452293360314, -0.5282799226086008, 0.3640631827137596, 0.6375701607486293, -0.43944416267647, -0.8109737743742711, 0.0001851026577412, -0.6627305897565958, 0.196921129532095, 0.607527750907743, -0.5605260890632516, -1.656777110988442, -0.5599880189570319, -0.370607558831852, 0.1368574022580672, -0.3287551892397785, -0.1582308802039505, -0.1824680093771896, -0.2058622528663552]|45195.9570312500000000|      8.00000000|[668, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      16|[-0.6245898693335881, -1.293301448081134, -0.196748226822813, 0.073158991923521, -0.9277951976681015, 0.1381958748853465, 0.3764516786500822, -0.7013047322167711, -1.6181123495927772, -2.285109157384402, -0.7051051938623707, 0.2147917341598449, 0.3733867936906832, -1.0722257377656923, 0.2601237999919174, -0.7760540009453263, -0.4496750998994253, 0.3507006399628312, -1.3653044629425726, -0.5163913911773441, 0.5517413081058385, -1.1254132710629818, 0.7499791847669826, 1.114095833327166, 0.3154298105011442, -1.2216093696816743, -1.693043254150828, -0.580717812615119, 0.0512188219828561, -0.2418465157841988, 0.510617142705415, -0.470452293360314, -0.5282799226086008, 0.3640631827137596, 0.6375701607486293, -0.43944416267647, -0.8109737743742711, 0.0001851026577412, -0.6627305897565958, 0.196921129532095, 0.607527750907743, -0.5605260890632516, -1.656777110988442, -0.5599880189570319, -0.370607558831852, 0.1368574022580672, -0.3287551892397785, -0.1582308802039505, -0.1824680093771896, -0.2058622528663552]|45195.9570312500000000|      4.00000000|[732, 114, 0, 57]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[-0.4110502205978618, -1.5854257732942805, 0.2160332622688249, -0.3611033523342777, -0.6949750678885479, 0.4177197534393124, 0.2452652531815004, -1.0869962574504195, -1.2658525586124625, -1.5136417669488835, -0.9606672848837323, 0.867945713928103, -0.0505450153641421, -0.9531073877572133, 1.2747587488494863, -0.9479916407000104, 0.7287308165219532, 0.3292335313517127, -1.1752357800418454, -0.3594646437355484, -0.0607480908386074, -1.613287700663832, 1.8654048709795266, 1.4648415576873701, 0.4082248192391193, -0.0662760741940793, -1.7812580709036734, -1.2106328141841476, 0.7343233597944122, 0.5133072651605339, 0.0931188955642895, -0.8532311492116149, -0.5926752666305541, 0.4224369337796325, -0.4251466703426672, -0.6519495689305362, -0.9150564148339624, 0.9624729646444293, -0.3252963345764545, 0.8124719301074739, 0.7837069084637005, -1.2063496163849854, -0.3306529267184071, 0.203720426270747, -0.5178377992027892, -0.4195328991548248, 0.0150326176496106, 0.2217398119043213, -0.6331652515519599, -0.3205331975497899]|44289.3203125000000000|      8.00000000|[758, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      18|[-0.4110502205978618, -1.5854257732942805, 0.2160332622688249, -0.3611033523342777, -0.6949750678885479, 0.4177197534393124, 0.2452652531815004, -1.0869962574504195, -1.2658525586124625, -1.5136417669488835, -0.9606672848837323, 0.867945713928103, -0.0505450153641421, -0.9531073877572133, 1.2747587488494863, -0.9479916407000104, 0.7287308165219532, 0.3292335313517127, -1.1752357800418454, -0.3594646437355484, -0.0607480908386074, -1.613287700663832, 1.8654048709795266, 1.4648415576873701, 0.4082248192391193, -0.0662760741940793, -1.7812580709036734, -1.2106328141841476, 0.7343233597944122, 0.5133072651605339, 0.0931188955642895, -0.8532311492116149, -0.5926752666305541, 0.4224369337796325, -0.4251466703426672, -0.6519495689305362, -0.9150564148339624, 0.9624729646444293, -0.3252963345764545, 0.8124719301074739, 0.7837069084637005, -1.2063496163849854, -0.3306529267184071, 0.203720426270747, -0.5178377992027892, -0.4195328991548248, 0.0150326176496106, 0.2217398119043213, -0.6331652515519599, -0.3205331975497899]|44289.3203125000000000|      4.00000000|[822, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[-0.4110502205978618, -1.5854257732942805, 0.2160332622688249, -0.3611033523342777, -0.6949750678885479, 0.4177197534393124, 0.2452652531815004, -1.0869962574504195, -1.2658525586124625, -1.5136417669488835, -0.9606672848837323, 0.867945713928103, -0.0505450153641421, -0.9531073877572133, 1.2747587488494863, -0.9479916407000104, 0.7287308165219532, 0.3292335313517127, -1.1752357800418454, -0.3594646437355484, -0.0607480908386074, -1.613287700663832, 1.8654048709795266, 1.4648415576873701, 0.4082248192391193, -0.0662760741940793, -1.7812580709036734, -1.2106328141841476, 0.7343233597944122, 0.5133072651605339, 0.0931188955642895, -0.8532311492116149, -0.5926752666305541, 0.4224369337796325, -0.4251466703426672, -0.6519495689305362, -0.9150564148339624, 0.9624729646444293, -0.3252963345764545, 0.8124719301074739, 0.7837069084637005, -1.2063496163849854, -0.3306529267184071, 0.203720426270747, -0.5178377992027892, -0.4195328991548248, 0.0150326176496106, 0.2217398119043213, -0.6331652515519599, -0.3205331975497899]|44289.3203125000000000|      2.00000000|[896, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[-0.710296916307319, -1.0390030065012845, 0.4232474286894178, -0.3803265473596555, -0.6163778273709792, 0.2966710690102143, -0.0570242611117362, -1.497224649326591, -1.0646574213765598, -1.3398982049702048, -0.4441661647489228, 1.1256168898269434, -0.0403102162817645, -0.7683322412654382, 0.4697395778241974, -0.9656684007926765, 0.6722328116156799, 0.8316842827980704, -1.6965499049409454, -0.0407482042633017, 0.0338050127141467, -1.915085179471936, 1.8974994376737895, 0.8734668179885166, 0.4905389585475676, 0.0371768497209249, -1.8425094758656155, -1.1888788882043053, 0.5335590803781436, 0.4728783799250783, 0.0394032541304696, -0.8723050150604004, -0.6196817166955928, 0.2382017161749185, -0.3660911786579221, -0.2421456925418071, -0.8461508917785842, 0.4922171131800449, -0.4660080457743134, 0.4865103026560367, 0.6537071568878212, -1.611305338272277, -0.3720042270139768, 0.5691934789359404, -0.4481611895653284, -0.1735963549267105, 0.1958963555355097, 0.4444090727198668, -0.7641440687187029, -0.4468586356090604]|36731.1328125000000000|      4.00000000|[934, 146, 0, 73]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
      21|[-1.6165773742807992, -0.8199466833306226, 0.4380664686526036, 0.0501699366815585, -0.3599707154878158, 0.8093306783279939, -0.0785672870821952, -1.4445425923035426, -1.8800930097363926, -0.7861640812633872, 0.0202295371363006, 0.3847737129852076, -0.0732748929003405, -0.0338003618403894, -0.1912073873933929, -1.5809098091407598, 0.4307255198218567, 1.235534271973867, -0.6714580184205596, -0.651402439149471, -0.0223823487646588, -1.956606624388661, 0.9949188188154521, 0.2071280166045444, -0.1784967741985566, 0.941488804696053, -1.709665027776016, -0.7291627469803978, -0.302659276708038, 0.0797738863070668, 0.5393470469504464, -1.2993442508907074, -1.1473612792642573, 0.1900034036539377, -0.5607476997398465, 0.2691616065953084, -0.3898180294014174, 0.0038823978136814, -0.61112900922856, 1.436155166261536, 0.6438319142894664, -0.594083887466613, -0.6430486005262448, 0.6207584033548667, 0.7201854538825476, 0.2000462983001419, 0.9147178811092402, 0.6817402842867919, -0.5261392352588488, 0.3513469188762607]|30739.7421875000000000|      8.00000000|[985, 154, 0, 77]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      22|[-1.6165773742807992, -0.8199466833306226, 0.4380664686526036, 0.0501699366815585, -0.3599707154878158, 0.8093306783279939, -0.0785672870821952, -1.4445425923035426, -1.8800930097363926, -0.7861640812633872, 0.0202295371363006, 0.3847737129852076, -0.0732748929003405, -0.0338003618403894, -0.1912073873933929, -1.5809098091407598, 0.4307255198218567, 1.235534271973867, -0.6714580184205596, -0.651402439149471, -0.0223823487646588, -1.956606624388661, 0.9949188188154521, 0.2071280166045444, -0.1784967741985566, 0.941488804696053, -1.709665027776016, -0.7291627469803978, -0.302659276708038, 0.0797738863070668, 0.5393470469504464, -1.2993442508907074, -1.1473612792642573, 0.1900034036539377, -0.5607476997398465, 0.2691616065953084, -0.3898180294014174, 0.0038823978136814, -0.61112900922856, 1.436155166261536, 0.6438319142894664, -0.594083887466613, -0.6430486005262448, 0.6207584033548667, 0.7201854538825476, 0.2000462983001419, 0.9147178811092402, 0.6817402842867919, -0.5261392352588488, 0.3513469188762607]|30739.7421875000000000|      4.00000000|[1061, 166, 0, 83]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[-1.6165773742807992, -0.8199466833306226, 0.4380664686526036, 0.0501699366815585, -0.3599707154878158, 0.8093306783279939, -0.0785672870821952, -1.4445425923035426, -1.8800930097363926, -0.7861640812633872, 0.0202295371363006, 0.3847737129852076, -0.0732748929003405, -0.0338003618403894, -0.1912073873933929, -1.5809098091407598, 0.4307255198218567, 1.235534271973867, -0.6714580184205596, -0.651402439149471, -0.0223823487646588, -1.956606624388661, 0.9949188188154521, 0.2071280166045444, -0.1784967741985566, 0.941488804696053, -1.709665027776016, -0.7291627469803978, -0.302659276708038, 0.0797738863070668, 0.5393470469504464, -1.2993442508907074, -1.1473612792642573, 0.1900034036539377, -0.5607476997398465, 0.2691616065953084, -0.3898180294014174, 0.0038823978136814, -0.61112900922856, 1.436155166261536, 0.6438319142894664, -0.594083887466613, -0.6430486005262448, 0.6207584033548667, 0.7201854538825476, 0.2000462983001419, 0.9147178811092402, 0.6817402842867919, -0.5261392352588488, 0.3513469188762607]|30739.7421875000000000|      2.00000000|[1135, 178, 0, 89]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[-1.9034640663279183, -0.3748281368447217, 0.3294269452656483, 0.1606101536400813, -0.6985762385972518, 0.1838952067932649, -0.0760483789615034, -1.1943347807095333, -1.694089548256252, -0.8436083854912162, 0.2435710915396057, 0.9139214571639795, -0.2937565270403552, 0.0120821314171332, -0.5114030026849884, -1.2665389385505499, 0.7295234252669556, 1.4348133120720572, -1.0888455635293548, -0.570362816723438, -0.3405854105837354, -1.955853880007345, 0.9737298127699914, 0.2260399799332635, -0.1664914888386376, 0.7455391310434041, -1.7780174290325772, -1.1993180158879448, -0.4945835357746198, 0.0099672956307592, 0.2589582446604837, -0.8904506358833069, -1.0800013698490123, -0.2702042672731101, -0.8679557609581082, 0.3816715054366895, -0.069400804040547, -0.5328681572247708, -0.9436762268360581, 1.3469732662371219, 0.4652240034179607, -0.2810108782140648, -0.4834430378393246, 0.4783448169767691, 0.6086356070545638, 0.3882030967820831, 0.9275734071691062, 0.59630202534085, 0.1023476960651564, 0.0597597151351871]|27243.3906250000000000|      4.00000000|[1174, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      25|[-1.9034640663279183, -0.3748281368447217, 0.3294269452656483, 0.1606101536400813, -0.6985762385972518, 0.1838952067932649, -0.0760483789615034, -1.1943347807095333, -1.694089548256252, -0.8436083854912162, 0.2435710915396057, 0.9139214571639795, -0.2937565270403552, 0.0120821314171332, -0.5114030026849884, -1.2665389385505499, 0.7295234252669556, 1.4348133120720572, -1.0888455635293548, -0.570362816723438, -0.3405854105837354, -1.955853880007345, 0.9737298127699914, 0.2260399799332635, -0.1664914888386376, 0.7455391310434041, -1.7780174290325772, -1.1993180158879448, -0.4945835357746198, 0.0099672956307592, 0.2589582446604837, -0.8904506358833069, -1.0800013698490123, -0.2702042672731101, -0.8679557609581082, 0.3816715054366895, -0.069400804040547, -0.5328681572247708, -0.9436762268360581, 1.3469732662371219, 0.4652240034179607, -0.2810108782140648, -0.4834430378393246, 0.4783448169767691, 0.6086356070545638, 0.3882030967820831, 0.9275734071691062, 0.59630202534085, 0.1023476960651564, 0.0597597151351871]|27243.3906250000000000|      2.00000000|[1249, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[-1.751266608085792, -0.4582917168547941, 0.4912140190925398, -0.0299424158331116, -0.1709903234279748, 0.3246428970633398, -0.2396368344506663, -1.068413674726353, -1.5503038289090727, -0.5409860598975725, -0.0584507541940361, 0.9153277421985162, -0.6388733365076689, -0.5753885343903088, -0.4507092103920871, -1.192977106174552, 1.1317082918111958, 1.0750178479487928, -1.1217221167661877, -0.580783879637415, -0.5676579624684372, -1.83030654245614, 0.7889313801501323, 0.2148295348147578, 0.3719151217878431, 0.5393922666891993, -1.7022933961816673, -0.9483809183914282, -0.4543989133753781, 0.2229879496009868, 0.4158438758303354, -0.7387445757862183, -0.7630356706009014, 0.1864695038979652, -0.7446954775145275, 0.7252804569596456, -0.2016918211311406, -1.271045269324009, -0.7502257650676143, 0.9083267523502367, 0.1956753809070976, -0.9368404247971538, -0.404188436938444, 0.0934474624331781, 0.4931855187315611, 0.3936645946387667, 1.0685506400073965, 0.7406744693297547, 0.2833336676236426, 0.2066254938790816]|21502.3281250000000000|      4.00000000|[1288, 202, 0, 101]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
      27|[-1.751266608085792, -0.4582917168547941, 0.4912140190925398, -0.0299424158331116, -0.1709903234279748, 0.3246428970633398, -0.2396368344506663, -1.068413674726353, -1.5503038289090727, -0.5409860598975725, -0.0584507541940361, 0.9153277421985162, -0.6388733365076689, -0.5753885343903088, -0.4507092103920871, -1.192977106174552, 1.1317082918111958, 1.0750178479487928, -1.1217221167661877, -0.580783879637415, -0.5676579624684372, -1.83030654245614, 0.7889313801501323, 0.2148295348147578, 0.3719151217878431, 0.5393922666891993, -1.7022933961816673, -0.9483809183914282, -0.4543989133753781, 0.2229879496009868, 0.4158438758303354, -0.7387445757862183, -0.7630356706009014, 0.1864695038979652, -0.7446954775145275, 0.7252804569596456, -0.2016918211311406, -1.271045269324009, -0.7502257650676143, 0.9083267523502367, 0.1956753809070976, -0.9368404247971538, -0.404188436938444, 0.0934474624331781, 0.4931855187315611, 0.3936645946387667, 1.0685506400073965, 0.7406744693297547, 0.2833336676236426, 0.2066254938790816]|21502.3281250000000000|      2.00000000|[1362, 214, 0, 107]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[-1.919844091877024, -0.4137406117320512, 0.1967264407323706, -0.4160101367252304, -0.3372860783296395, 0.1599208415400071, 0.1832000896415868, -1.0908821188971192, -1.241211384031136, -0.6102107001277637, -0.1470318886873089, 0.8548708575233894, -1.037886539617404, -0.1106726600857417, -0.2376264577518089, -1.1375160003243983, 1.1007091996569693, 1.035145061318142, -0.8483799216814953, -0.1140691526154088, -0.5248627399841471, -1.6710865029342663, 1.224382788542091, -0.1795227670731478, 0.3851181227137409, -0.0797288249832208, -2.135916810054518, -0.8426736584288376, 0.0744382747297019, -0.0461192789570132, 0.0208922588629124, -0.6319252498674441, -0.8847983019888, 0.049146514330936, -0.9384796477724944, 0.3960874923056828, 0.1655938916143042, -1.048244885126297, -0.6250214736181434, 0.4548162319662264, -0.0013813915195889, -0.8632730054960588, -0.7323754474524506, 0.0503283519098461, 0.4309381796518887, -0.0914953700231828, 0.7596804814177088, 0.7249123834469967, 0.3213594974047807, -0.1383826760331774]|19383.5839843750000000|      4.00000000|[1400, 220, 0, 110]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      29|[-1.919844091877024, -0.4137406117320512, 0.1967264407323706, -0.4160101367252304, -0.3372860783296395, 0.1599208415400071, 0.1832000896415868, -1.0908821188971192, -1.241211384031136, -0.6102107001277637, -0.1470318886873089, 0.8548708575233894, -1.037886539617404, -0.1106726600857417, -0.2376264577518089, -1.1375160003243983, 1.1007091996569693, 1.035145061318142, -0.8483799216814953, -0.1140691526154088, -0.5248627399841471, -1.6710865029342663, 1.224382788542091, -0.1795227670731478, 0.3851181227137409, -0.0797288249832208, -2.135916810054518, -0.8426736584288376, 0.0744382747297019, -0.0461192789570132, 0.0208922588629124, -0.6319252498674441, -0.8847983019888, 0.049146514330936, -0.9384796477724944, 0.3960874923056828, 0.1655938916143042, -1.048244885126297, -0.6250214736181434, 0.4548162319662264, -0.0013813915195889, -0.8632730054960588, -0.7323754474524506, 0.0503283519098461, 0.4309381796518887, -0.0914953700231828, 0.7596804814177088, 0.7249123834469967, 0.3213594974047807, -0.1383826760331774]|19383.5839843750000000|      2.00000000|[1475, 232, 0, 116]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[-1.7237249620851132, -0.4761366627608456, -0.1947543380301317, -0.239774720587748, -0.3656707378790471, 0.6185152047447706, 0.1035581752941481, -0.9432161066006631, -1.4491623303086298, -0.5424783021720564, -0.1272430467678638, 0.2878812660199489, -0.8670888008549446, -0.0968237161783815, -0.2639461523788498, -0.8712124946817226, 0.6316206443447742, 0.8108518560512213, -0.7898889866309292, -0.1730546921110942, -0.0286506725121474, -1.8766486643738256, 1.3224211938423371, -0.1253897178261767, 0.6446220637289631, -0.1394013695372505, -1.4881501577717908, -0.9221568231515687, 0.6359263725482152, -0.2015541099457435, 0.2531200207199732, -0.3855574965407305, -1.049336358936776, 0.0504127011854343, -0.8449066510085763, 0.0809544103368123, -0.261172706836836, -0.4713434784175059, -0.9462122327743927, 0.3417930680927349, -0.2198631217790285, -0.926269705260816, -0.5577268574878848, -0.5481538903922296, 0.318011367646084, -0.5567929345737885, 0.767541443265646, 0.6449761165344731, 0.0529988887663737, 0.0034132092449669]|14198.8232421875000000|      4.00000000|[1526, 240, 0, 120]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | iterate success | actual_k=2
      31|[-1.7237249620851132, -0.4761366627608456, -0.1947543380301317, -0.239774720587748, -0.3656707378790471, 0.6185152047447706, 0.1035581752941481, -0.9432161066006631, -1.4491623303086298, -0.5424783021720564, -0.1272430467678638, 0.2878812660199489, -0.8670888008549446, -0.0968237161783815, -0.2639461523788498, -0.8712124946817226, 0.6316206443447742, 0.8108518560512213, -0.7898889866309292, -0.1730546921110942, -0.0286506725121474, -1.8766486643738256, 1.3224211938423371, -0.1253897178261767, 0.6446220637289631, -0.1394013695372505, -1.4881501577717908, -0.9221568231515687, 0.6359263725482152, -0.2015541099457435, 0.2531200207199732, -0.3855574965407305, -1.049336358936776, 0.0504127011854343, -0.8449066510085763, 0.0809544103368123, -0.261172706836836, -0.4713434784175059, -0.9462122327743927, 0.3417930680927349, -0.2198631217790285, -0.926269705260816, -0.5577268574878848, -0.5481538903922296, 0.318011367646084, -0.5567929345737885, 0.767541443265646, 0.6449761165344731, 0.0529988887663737, 0.0034132092449669]|14198.8232421875000000|      2.00000000|[1601, 252, 0, 126]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
