k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604166286054351|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
     202|[4.718896338831437, 4.984453449971047, 4.9243402698361445, 4.850809628589199, 2.8788644058672124, 4.806958296996859, 4.958246072380375, 4.755683153272831, 4.294103618335879, 4.768055956497992, 4.695777867869138, 4.888514562813585, 4.734959697842819, 4.743070453628339, 0.8179271447328873, 4.9346283785443905, 1.611254289668456, 2.3242035517214505, 3.8044496909618744, 2.4330434106125356, 3.0175111856336496, 3.1764165886600946, 4.843595684509345, 1.3577250338208149, 4.942181416048824, 1.89074632730855, 3.424092493235901, 4.929107239696026, 4.88979982031218, 4.652978740299386, 4.816852175742962, 4.80903983070477, 4.69663247965768, 2.914180657465647, 4.841100886113154, 4.965426628855736, 4.097308468500293, 3.7762472174487183, 4.472968576562482, 5.919141736810542, 4.9942030543222815, 2.9726532417340303, 0.7953369239070249, 5.039290085322768, 3.6177980479521112, 4.933685613590452, 0.885155888735278, 3.0823109475707016, 3.6116093485077263, 3.2159583471060698]|227.7601549354031079|      0.06250000|[12322, 808, 202, 404]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     203|[4.732754982509037, 4.985337938868299, 4.922886178803818, 4.857462612503054, 2.8875088299726497, 4.8206278844276875, 4.952964093386327, 4.7725200314753256, 4.291125396770703, 4.78056849928021, 4.691106120556866, 4.90196538785222, 4.73079142856947, 4.743437805725867, 0.8238078198326078, 4.938720684848804, 1.6107629674982824, 2.347463676279495, 3.8221172429243206, 2.4556057699760054, 3.0174787534563343, 3.1741339133231907, 4.845957615487594, 1.3706237410656033, 4.945342621340449, 1.8897695014362699, 3.4265558565742738, 4.934238179630575, 4.892317498897438, 4.654973418382072, 4.816393383008701, 4.821331769079948, 4.69996147683278, 2.9137375052107557, 4.850518195360755, 4.976589081327465, 4.101550155802579, 3.773975170602876, 4.483226562006395, 5.922208230261202, 4.994133709672631, 2.9639144275103044, 0.8063375799370067, 5.044028617859636, 3.6266222768745586, 4.92854146336728, 0.8946557592761024, 3.0853732741569213, 3.603192432963849, 3.2085118698348207]|227.6217422665195329|      0.12500000|[12383, 812, 203, 406]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     204|[4.732754982509037, 4.985337938868299, 4.922886178803818, 4.857462612503054, 2.8875088299726497, 4.8206278844276875, 4.952964093386327, 4.7725200314753256, 4.291125396770703, 4.78056849928021, 4.691106120556866, 4.90196538785222, 4.73079142856947, 4.743437805725867, 0.8238078198326078, 4.938720684848804, 1.6107629674982824, 2.347463676279495, 3.8221172429243206, 2.4556057699760054, 3.0174787534563343, 3.1741339133231907, 4.845957615487594, 1.3706237410656033, 4.945342621340449, 1.8897695014362699, 3.4265558565742738, 4.934238179630575, 4.892317498897438, 4.654973418382072, 4.816393383008701, 4.821331769079948, 4.69996147683278, 2.9137375052107557, 4.850518195360755, 4.976589081327465, 4.101550155802579, 3.773975170602876, 4.483226562006395, 5.922208230261202, 4.994133709672631, 2.9639144275103044, 0.8063375799370067, 5.044028617859636, 3.6266222768745586, 4.92854146336728, 0.8946557592761024, 3.0853732741569213, 3.603192432963849, 3.2085118698348207]|227.6217422665195329|      0.06250000|[12444, 816, 204, 408]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     205|[4.740544766492776, 4.986133584155156, 4.92188530241098, 4.857490183264048, 2.889552846776624, 4.826075742162549, 4.946816945982803, 4.779125236773149, 4.282248499969823, 4.793249262372571, 4.693735188781125, 4.907542846214786, 4.735834575497952, 4.739182891387109, 0.8119799637708949, 4.948535749120195, 1.5878096628210585, 2.360441224463934, 3.837827839424718, 2.4555185729407243, 3.0179968860833455, 3.1703707506717236, 4.858329559862124, 1.3585820211163362, 4.947105583695535, 1.8820986642917927, 3.4379943728937126, 4.935499677448625, 4.895118070204605, 4.658867228319948, 4.818885025094311, 4.838401206058631, 4.701095099710621, 2.904115869127111, 4.866596705109994, 4.982058158917738, 4.109247029590192, 3.7715633475356283, 4.477062775901511, 5.939875726676859, 4.988433964080052, 2.9553022868330765, 0.7981999145274465, 5.043496734290678, 3.6117935302553565, 4.934807898078294, 0.8908944414582416, 3.079880016712, 3.5927533620868473, 3.2041980320281946]|227.5623079977875989|      0.12500000|[12505, 820, 205, 410]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     206|[4.740544766492776, 4.986133584155156, 4.92188530241098, 4.857490183264048, 2.889552846776624, 4.826075742162549, 4.946816945982803, 4.779125236773149, 4.282248499969823, 4.793249262372571, 4.693735188781125, 4.907542846214786, 4.735834575497952, 4.739182891387109, 0.8119799637708949, 4.948535749120195, 1.5878096628210585, 2.360441224463934, 3.837827839424718, 2.4555185729407243, 3.0179968860833455, 3.1703707506717236, 4.858329559862124, 1.3585820211163362, 4.947105583695535, 1.8820986642917927, 3.4379943728937126, 4.935499677448625, 4.895118070204605, 4.658867228319948, 4.818885025094311, 4.838401206058631, 4.701095099710621, 2.904115869127111, 4.866596705109994, 4.982058158917738, 4.109247029590192, 3.7715633475356283, 4.477062775901511, 5.939875726676859, 4.988433964080052, 2.9553022868330765, 0.7981999145274465, 5.043496734290678, 3.6117935302553565, 4.934807898078294, 0.8908944414582416, 3.079880016712, 3.5927533620868473, 3.2041980320281946]|227.5623079977875989|      0.06250000|[12566, 824, 206, 412]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     207|[4.74256111332962, 4.988650352710092, 4.921053825054403, 4.866131183135526, 2.8861724485615343, 4.830522575113491, 4.957976544398367, 4.7858035078347525, 4.287363285369212, 4.800607243412515, 4.708190262114324, 4.91447358349565, 4.7395666099486915, 4.747973788063478, 0.8358630809160849, 4.954686546894691, 1.6099166829134661, 2.3778052421063336, 3.8489568135904824, 2.462321985764213, 3.0155663467232876, 3.1714684177919232, 4.855894220866149, 1.3710561571504656, 4.942771161789674, 1.898081599179682, 3.4374768753270106, 4.938887182778101, 4.903517630248922, 4.658152928881096, 4.816638139311402, 4.830123920732638, 4.692040833516068, 2.909298754597382, 4.866842992704838, 4.9783246355325, 4.105504766436585, 3.785242603691703, 4.483528179571667, 5.932211769334856, 4.985527732808137, 2.9514460373554274, 0.8137365420236169, 5.048266558962673, 3.6032570632142056, 4.935504563855554, 0.9048730964414611, 3.0754240015802967, 3.5898722807280365, 3.2003350926078085]|227.5238133202444715|      0.12500000|[12627, 828, 207, 414]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     208|[4.74256111332962, 4.988650352710092, 4.921053825054403, 4.866131183135526, 2.8861724485615343, 4.830522575113491, 4.957976544398367, 4.7858035078347525, 4.287363285369212, 4.800607243412515, 4.708190262114324, 4.91447358349565, 4.7395666099486915, 4.747973788063478, 0.8358630809160849, 4.954686546894691, 1.6099166829134661, 2.3778052421063336, 3.8489568135904824, 2.462321985764213, 3.0155663467232876, 3.1714684177919232, 4.855894220866149, 1.3710561571504656, 4.942771161789674, 1.898081599179682, 3.4374768753270106, 4.938887182778101, 4.903517630248922, 4.658152928881096, 4.816638139311402, 4.830123920732638, 4.692040833516068, 2.909298754597382, 4.866842992704838, 4.9783246355325, 4.105504766436585, 3.785242603691703, 4.483528179571667, 5.932211769334856, 4.985527732808137, 2.9514460373554274, 0.8137365420236169, 5.048266558962673, 3.6032570632142056, 4.935504563855554, 0.9048730964414611, 3.0754240015802967, 3.5898722807280365, 3.2003350926078085]|227.5238133202444715|      0.06250000|[12688, 832, 208, 416]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     209|[4.74256111332962, 4.988650352710092, 4.921053825054403, 4.866131183135526, 2.8861724485615343, 4.830522575113491, 4.957976544398367, 4.7858035078347525, 4.287363285369212, 4.800607243412515, 4.708190262114324, 4.91447358349565, 4.7395666099486915, 4.747973788063478, 0.8358630809160849, 4.954686546894691, 1.6099166829134661, 2.3778052421063336, 3.8489568135904824, 2.462321985764213, 3.0155663467232876, 3.1714684177919232, 4.855894220866149, 1.3710561571504656, 4.942771161789674, 1.898081599179682, 3.4374768753270106, 4.938887182778101, 4.903517630248922, 4.658152928881096, 4.816638139311402, 4.830123920732638, 4.692040833516068, 2.909298754597382, 4.866842992704838, 4.9783246355325, 4.105504766436585, 3.785242603691703, 4.483528179571667, 5.932211769334856, 4.985527732808137, 2.9514460373554274, 0.8137365420236169, 5.048266558962673, 3.6032570632142056, 4.935504563855554, 0.9048730964414611, 3.0754240015802967, 3.5898722807280365, 3.2003350926078085]|227.5238133202444715|      0.03125000|[12749, 836, 209, 418]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     210|[4.74947115185115, 4.9855950885731035, 4.922343242496173, 4.866729389730469, 2.8938224468004257, 4.831894154817639, 4.956629210083558, 4.781847016198945, 4.288686329745602, 4.8000931106503, 4.711915346141656, 4.916707667396607, 4.742674951272752, 4.745942791772718, 0.8288506550012187, 4.9536688920016925, 1.5997843286161704, 2.384154121684312, 3.855089971163647, 2.4594136940252525, 3.0152605831160475, 3.1711752718910726, 4.853206818588729, 1.3602118887874557, 4.944155518866012, 1.890571456714863, 3.440943599449543, 4.939785379878943, 4.899887725344609, 4.659050022478924, 4.820838892874513, 4.830501062001149, 4.695345279588354, 2.900205895617975, 4.8715840292687025, 4.9787101802683384, 4.107678035146674, 3.7815097618465834, 4.483642780394973, 5.936466828400963, 4.987275521445122, 2.9577539590861655, 0.8076644236244525, 5.047683886950508, 3.6088217302680468, 4.935449613525327, 0.898199346527344, 3.0790704573711616, 3.5895388609524654, 3.196363150483362]|227.4315050569381071|      0.06250000|[12810, 840, 210, 420]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     211|[4.762681686837917, 4.988335842104316, 4.914615385840245, 4.874108707781685, 2.889689321841119, 4.827146496514904, 4.948458895603091, 4.7918924958331255, 4.296052064967738, 4.811415922365944, 4.712140427268723, 4.905100359523045, 4.731351561278689, 4.754207258117876, 0.8352914979143803, 4.966415871259169, 1.6040091780849173, 2.403129415147805, 3.8648195464060735, 2.471598207267901, 3.017334907503281, 3.1691655592074293, 4.8555590060389955, 1.3710848581738404, 4.942164624402571, 1.8848884651039333, 3.4535599063484264, 4.946146291690923, 4.902638650277538, 4.657696571453393, 4.8338188073195525, 4.836997846102955, 4.693894910016776, 2.9062032365158097, 4.883596839389067, 4.975042378088907, 4.1310086106034785, 3.7678597426198563, 4.497680139769129, 5.943147879634879, 4.98061990847934, 2.966574361020931, 0.814234768815705, 5.0476109789174695, 3.6135545486559564, 4.9414728548634415, 0.8985653120441529, 3.0756382603882373, 3.5847665852208244, 3.2033717384088147]|227.3645601798399696|      0.12500000|[12871, 844, 211, 422]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     212|[4.762681686837917, 4.988335842104316, 4.914615385840245, 4.874108707781685, 2.889689321841119, 4.827146496514904, 4.948458895603091, 4.7918924958331255, 4.296052064967738, 4.811415922365944, 4.712140427268723, 4.905100359523045, 4.731351561278689, 4.754207258117876, 0.8352914979143803, 4.966415871259169, 1.6040091780849173, 2.403129415147805, 3.8648195464060735, 2.471598207267901, 3.017334907503281, 3.1691655592074293, 4.8555590060389955, 1.3710848581738404, 4.942164624402571, 1.8848884651039333, 3.4535599063484264, 4.946146291690923, 4.902638650277538, 4.657696571453393, 4.8338188073195525, 4.836997846102955, 4.693894910016776, 2.9062032365158097, 4.883596839389067, 4.975042378088907, 4.1310086106034785, 3.7678597426198563, 4.497680139769129, 5.943147879634879, 4.98061990847934, 2.966574361020931, 0.814234768815705, 5.0476109789174695, 3.6135545486559564, 4.9414728548634415, 0.8985653120441529, 3.0756382603882373, 3.5847665852208244, 3.2033717384088147]|227.3645601798399696|      0.06250000|[12932, 848, 212, 424]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     213|[4.762681686837917, 4.988335842104316, 4.914615385840245, 4.874108707781685, 2.889689321841119, 4.827146496514904, 4.948458895603091, 4.7918924958331255, 4.296052064967738, 4.811415922365944, 4.712140427268723, 4.905100359523045, 4.731351561278689, 4.754207258117876, 0.8352914979143803, 4.966415871259169, 1.6040091780849173, 2.403129415147805, 3.8648195464060735, 2.471598207267901, 3.017334907503281, 3.1691655592074293, 4.8555590060389955, 1.3710848581738404, 4.942164624402571, 1.8848884651039333, 3.4535599063484264, 4.946146291690923, 4.902638650277538, 4.657696571453393, 4.8338188073195525, 4.836997846102955, 4.693894910016776, 2.9062032365158097, 4.883596839389067, 4.975042378088907, 4.1310086106034785, 3.7678597426198563, 4.497680139769129, 5.943147879634879, 4.98061990847934, 2.966574361020931, 0.814234768815705, 5.0476109789174695, 3.6135545486559564, 4.9414728548634415, 0.8985653120441529, 3.0756382603882373, 3.5847665852208244, 3.2033717384088147]|227.3645601798399696|      0.03125000|[12993, 852, 213, 426]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     214|[4.76614591811554, 4.98909393932891, 4.91141011213921, 4.877126675165702, 2.8823724543776885, 4.830735226129743, 4.947572882083801, 4.794492339547657, 4.296220779241718, 4.816990302788938, 4.708868027721117, 4.905910447843323, 4.730516551773024, 4.749403747306932, 0.8262128577699813, 4.966405783649725, 1.5915578029612691, 2.4129766775773778, 3.8714523702728902, 2.4708756186574803, 3.0120442517485726, 3.169442520797272, 4.856453953874468, 1.3607074516001816, 4.94556246978956, 1.881869875807578, 3.4532050525236015, 4.950220997436247, 4.901594078188793, 4.657624093361423, 4.833521941397417, 4.837734084940338, 4.696865937376037, 2.908985056773779, 4.888055541031528, 4.972930765646346, 4.133363702470464, 3.7689267554220276, 4.502380631528545, 5.9509758421980115, 4.979817565776649, 2.969396094147277, 0.8152790553646964, 5.046850025369806, 3.6133897493301674, 4.943043648540978, 0.8885305473298896, 3.076688866515101, 3.586633324762689, 3.2042522792395407]|227.3191277765045015|      0.06250000|[13054, 856, 214, 428]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     215|[4.772410744469488, 4.991477105680103, 4.904655085644783, 4.864400858712191, 2.8743957876696076, 4.843231460530246, 4.958697210601785, 4.800431419235759, 4.289649335719142, 4.821787620994229, 4.716943271576399, 4.913589448516036, 4.726248268831636, 4.755312794652763, 0.8370161608257031, 4.970896962941376, 1.5979037683218862, 2.4280176441549632, 3.883455492577991, 2.487548298762912, 3.011445480986537, 3.160670547058671, 4.857060690275961, 1.3800438565390603, 4.939666061975421, 1.8650559157162998, 3.4462688544532565, 4.959005659077711, 4.903121705186345, 4.664354924059767, 4.840051681278659, 4.845185620452093, 4.708132820983131, 2.9066432367077932, 4.887585360937621, 4.972836531021092, 4.137582069452174, 3.768560120236151, 4.510305042901257, 5.9499342213781015, 4.979579995556451, 2.9684888444241087, 0.8115292624689686, 5.0424620713503305, 3.6125629939168085, 4.935591083991975, 0.9078095547838869, 3.072971068974499, 3.6083363351998345, 3.2021417976140767]|227.2967371490983055|      0.12500000|[13115, 860, 215, 430]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     216|[4.772410744469488, 4.991477105680103, 4.904655085644783, 4.864400858712191, 2.8743957876696076, 4.843231460530246, 4.958697210601785, 4.800431419235759, 4.289649335719142, 4.821787620994229, 4.716943271576399, 4.913589448516036, 4.726248268831636, 4.755312794652763, 0.8370161608257031, 4.970896962941376, 1.5979037683218862, 2.4280176441549632, 3.883455492577991, 2.487548298762912, 3.011445480986537, 3.160670547058671, 4.857060690275961, 1.3800438565390603, 4.939666061975421, 1.8650559157162998, 3.4462688544532565, 4.959005659077711, 4.903121705186345, 4.664354924059767, 4.840051681278659, 4.845185620452093, 4.708132820983131, 2.9066432367077932, 4.887585360937621, 4.972836531021092, 4.137582069452174, 3.768560120236151, 4.510305042901257, 5.9499342213781015, 4.979579995556451, 2.9684888444241087, 0.8115292624689686, 5.0424620713503305, 3.6125629939168085, 4.935591083991975, 0.9078095547838869, 3.072971068974499, 3.6083363351998345, 3.2021417976140767]|227.2967371490983055|      0.06250000|[13176, 864, 216, 432]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     217|[4.77778295253135, 4.991026952139991, 4.905873703094164, 4.877884843508242, 2.8631784054790237, 4.844054512011988, 4.970687360860567, 4.802540780471671, 4.2872874439051785, 4.824371308970267, 4.718386016655819, 4.91373730517382, 4.723274791139663, 4.748425698814754, 0.8290799680784123, 4.982601338259538, 1.571884894076515, 2.4278507483611067, 3.8975795956301296, 2.4930093693168476, 3.0168525199718705, 3.1668167980321793, 4.863508066383949, 1.3556026764763711, 4.935857537942871, 1.872584633649444, 3.4470454279030367, 4.967255877604707, 4.909869518114386, 4.661594519833592, 4.845154181136914, 4.84457459405711, 4.713470413730922, 2.9089354514340044, 4.893887888181315, 4.980518508346593, 4.147745677736747, 3.767959255889086, 4.509154288370108, 5.952039289846927, 4.992108661490835, 2.980700974380683, 0.8116393690457733, 5.035327889728294, 3.6139764685917695, 4.942094984656971, 0.8825445530450945, 3.0725871906989095, 3.603450005066974, 3.1987780079027592]|227.2442333994927992|      0.12500000|[13237, 868, 217, 434]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     218|[4.77778295253135, 4.991026952139991, 4.905873703094164, 4.877884843508242, 2.8631784054790237, 4.844054512011988, 4.970687360860567, 4.802540780471671, 4.2872874439051785, 4.824371308970267, 4.718386016655819, 4.91373730517382, 4.723274791139663, 4.748425698814754, 0.8290799680784123, 4.982601338259538, 1.571884894076515, 2.4278507483611067, 3.8975795956301296, 2.4930093693168476, 3.0168525199718705, 3.1668167980321793, 4.863508066383949, 1.3556026764763711, 4.935857537942871, 1.872584633649444, 3.4470454279030367, 4.967255877604707, 4.909869518114386, 4.661594519833592, 4.845154181136914, 4.84457459405711, 4.713470413730922, 2.9089354514340044, 4.893887888181315, 4.980518508346593, 4.147745677736747, 3.767959255889086, 4.509154288370108, 5.952039289846927, 4.992108661490835, 2.980700974380683, 0.8116393690457733, 5.035327889728294, 3.6139764685917695, 4.942094984656971, 0.8825445530450945, 3.0725871906989095, 3.603450005066974, 3.1987780079027592]|227.2442333994927992|      0.06250000|[13298, 872, 218, 436]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     219|[4.77778295253135, 4.991026952139991, 4.905873703094164, 4.877884843508242, 2.8631784054790237, 4.844054512011988, 4.970687360860567, 4.802540780471671, 4.2872874439051785, 4.824371308970267, 4.718386016655819, 4.91373730517382, 4.723274791139663, 4.748425698814754, 0.8290799680784123, 4.982601338259538, 1.571884894076515, 2.4278507483611067, 3.8975795956301296, 2.4930093693168476, 3.0168525199718705, 3.1668167980321793, 4.863508066383949, 1.3556026764763711, 4.935857537942871, 1.872584633649444, 3.4470454279030367, 4.967255877604707, 4.909869518114386, 4.661594519833592, 4.845154181136914, 4.84457459405711, 4.713470413730922, 2.9089354514340044, 4.893887888181315, 4.980518508346593, 4.147745677736747, 3.767959255889086, 4.509154288370108, 5.952039289846927, 4.992108661490835, 2.980700974380683, 0.8116393690457733, 5.035327889728294, 3.6139764685917695, 4.942094984656971, 0.8825445530450945, 3.0725871906989095, 3.603450005066974, 3.1987780079027592]|227.2442333994927992|      0.03125000|[13359, 876, 219, 438]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     220|[4.779350678260342, 4.990563954701091, 4.904697965578852, 4.877555126817275, 2.8637449978222818, 4.844109422599541, 4.969660456702666, 4.80354693878486, 4.285426593635793, 4.826205691237435, 4.721969945903203, 4.916827006340022, 4.720159398229368, 4.748731703751301, 0.8359173625139213, 4.984694596569413, 1.5869521505260822, 2.432921323191499, 3.9004647881116763, 2.4948492500743176, 3.0174131826896606, 3.167553539782952, 4.867964432487214, 1.3705376942876784, 4.936629580738885, 1.874233154372573, 3.445397620250214, 4.965063740011871, 4.912702744827716, 4.661821282927354, 4.844446736997497, 4.851597361993246, 4.718956565774838, 2.9106778413814323, 4.897153207962974, 4.981755075474738, 4.145474347347636, 3.7712661137663037, 4.510992040460086, 5.957273741062112, 4.991638023861326, 2.9789837502080183, 0.816300571250568, 5.0339768651235, 3.6135215424465486, 4.938726174647273, 0.8944601281200012, 3.072774253858102, 3.599070815914809, 3.1954246799877675]|227.1537695627283995|      0.06250000|[13420, 880, 220, 440]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     221|[4.786999383315683, 4.994609906582886, 4.907026699537401, 4.898535687985359, 2.8637615902715288, 4.8414581265713, 4.962421566747903, 4.814937313981868, 4.279531293455164, 4.827962505924607, 4.738838745371913, 4.918438310804268, 4.718360644673863, 4.749363112100797, 0.8258356117940856, 4.997424893782397, 1.5761735510227228, 2.45067228320922, 3.9157091966084008, 2.491367332396034, 3.0031831365535218, 3.1560967383432406, 4.872202689919682, 1.3813574741417516, 4.928213861691354, 1.8871721435910944, 3.454842261491485, 4.961764168457658, 4.908705899819971, 4.6596073270355065, 4.8453211680015045, 4.86919698215415, 4.727730302186141, 2.9078226543456465, 4.90517333785855, 4.974705536232061, 4.14772551596922, 3.7696182244338514, 4.519923642820685, 5.965599815735655, 4.989939023099736, 2.9924022681888025, 0.8242397908902446, 5.027576139450629, 3.623824397573453, 4.935981588806559, 0.8954422705673231, 3.0705967745501073, 3.5984486520933103, 3.190206471859246]|227.0772010201632440|      0.12500000|[13481, 884, 221, 442]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     222|[4.786999383315683, 4.994609906582886, 4.907026699537401, 4.898535687985359, 2.8637615902715288, 4.8414581265713, 4.962421566747903, 4.814937313981868, 4.279531293455164, 4.827962505924607, 4.738838745371913, 4.918438310804268, 4.718360644673863, 4.749363112100797, 0.8258356117940856, 4.997424893782397, 1.5761735510227228, 2.45067228320922, 3.9157091966084008, 2.491367332396034, 3.0031831365535218, 3.1560967383432406, 4.872202689919682, 1.3813574741417516, 4.928213861691354, 1.8871721435910944, 3.454842261491485, 4.961764168457658, 4.908705899819971, 4.6596073270355065, 4.8453211680015045, 4.86919698215415, 4.727730302186141, 2.9078226543456465, 4.90517333785855, 4.974705536232061, 4.14772551596922, 3.7696182244338514, 4.519923642820685, 5.965599815735655, 4.989939023099736, 2.9924022681888025, 0.8242397908902446, 5.027576139450629, 3.623824397573453, 4.935981588806559, 0.8954422705673231, 3.0705967745501073, 3.5984486520933103, 3.190206471859246]|227.0772010201632440|      0.06250000|[13542, 888, 222, 444]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     223|[4.786999383315683, 4.994609906582886, 4.907026699537401, 4.898535687985359, 2.8637615902715288, 4.8414581265713, 4.962421566747903, 4.814937313981868, 4.279531293455164, 4.827962505924607, 4.738838745371913, 4.918438310804268, 4.718360644673863, 4.749363112100797, 0.8258356117940856, 4.997424893782397, 1.5761735510227228, 2.45067228320922, 3.9157091966084008, 2.491367332396034, 3.0031831365535218, 3.1560967383432406, 4.872202689919682, 1.3813574741417516, 4.928213861691354, 1.8871721435910944, 3.454842261491485, 4.961764168457658, 4.908705899819971, 4.6596073270355065, 4.8453211680015045, 4.86919698215415, 4.727730302186141, 2.9078226543456465, 4.90517333785855, 4.974705536232061, 4.14772551596922, 3.7696182244338514, 4.519923642820685, 5.965599815735655, 4.989939023099736, 2.9924022681888025, 0.8242397908902446, 5.027576139450629, 3.623824397573453, 4.935981588806559, 0.8954422705673231, 3.0705967745501073, 3.5984486520933103, 3.190206471859246]|227.0772010201632440|      0.03125000|[13603, 892, 223, 446]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     224|[4.787792929185899, 4.990655972070905, 4.911895784397789, 4.903733358966838, 2.8599182735004955, 4.842339128561806, 4.95950701269156, 4.816029746185523, 4.280711555941207, 4.830511713051895, 4.7406597383238624, 4.9217999011846425, 4.719265976251458, 4.7509504102779525, 0.8290648463878526, 4.992106693765468, 1.5780999936719922, 2.460136078097637, 3.923332367743989, 2.5009051626195893, 3.004740041739227, 3.1607512030424836, 4.873498622908462, 1.3836746993641575, 4.926677788176127, 1.8767991170535694, 3.4514584422842276, 4.963593514120856, 4.910972762849589, 4.660074752411275, 4.847192182309834, 4.87253154176822, 4.729922874460399, 2.896903612562648, 4.9094467397687485, 4.974543025522182, 4.140930655157901, 3.7706071834260126, 4.524749917751757, 5.964102636342336, 4.992031944061633, 2.9900515294255374, 0.8131107270017439, 5.027832566055604, 3.6187360636788224, 4.940042572026033, 0.8972633277264246, 3.0684674816486157, 3.598001283010201, 3.191719560713312]|227.0380634935978605|      0.06250000|[13664, 896, 224, 448]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     225|[4.792915116989116, 4.977352823650762, 4.909330054864379, 4.906784460166542, 2.861689698071738, 4.847308686278178, 4.958431647701162, 4.825646061994988, 4.283286455864738, 4.840549243022786, 4.745924971312675, 4.927018431932414, 4.723816149213765, 4.7588200702481736, 0.8185510108430829, 4.992553639550699, 1.5753760237413494, 2.48542541812456, 3.935236281582766, 2.5053986515141697, 3.0072422834788144, 3.1668858166090876, 4.868700126005689, 1.3769902646371301, 4.926969743394248, 1.8895816552113842, 3.4627840706436097, 4.975211393021482, 4.918599953393952, 4.660484502660527, 4.85722821866588, 4.878249808959161, 4.738953891493208, 2.9191337788618403, 4.911938348578492, 4.974665666991867, 4.141294213352933, 3.76745496344878, 4.520434175166631, 5.987566207261626, 5.000753727654039, 2.9887067076671916, 0.8274507994525389, 5.022697485641879, 3.6200590205632586, 4.939740010225879, 0.9090561269298203, 3.061785591433198, 3.5953431079726177, 3.189016008185867]|227.0168035755593223|      0.12500000|[13725, 900, 225, 450]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
