k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3153139582005303, 0.070811278971982, 0.2676926718006808, -0.0558639316053428, 0.1132170642813083, 0.2880322540695274, 0.1198226328711579, -0.1302651416186247, 0.1209207000504, -0.0230766300417583, 0.1726805296599087, 0.1627308172650578, 0.0055131224878058, 0.1377383255307336, 0.2010211607854459, 0.133089840749009, 0.1324342687660378, 0.1201740704523116, 0.0345121327790299, 0.1623518506191423, 0.0944262094270051, -0.0329350476280941, 0.2469284605976843, 0.0642463523140003, 0.2135736314199267, 0.1096278796536011, 0.135660877870958, 0.0697265884212118, 0.131514684781712, 0.0814068557873715, 0.1379703341624633, -0.0354129944948349, 0.1372774941376312, 0.1682545494182158, -0.0185242942256021, 0.1515387697266148, 0.0747038172468084, 0.1046878333371786, 0.0679820444949969, 0.0500507966641981, 0.0646552824701091, 0.0256223427022026, -0.0477000097515355, -0.0265600394769159, 0.1502887735401976, 0.215608201763497, 0.3059431076198918, -0.0094046010071474, 0.1240853895014895, 0.072437342566998]|1750.4018014062999100|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
     192|[4.529761177842261, 4.798554406513225, 5.003199147760305, 4.910844958722943, 2.9181273282863778, 4.800949398729549, 4.954666692263413, 4.761491338036167, 4.509810966161569, 4.788531292657618, 4.823948400807396, 4.986673368729208, 4.663106994911218, 4.6019530806736455, 0.9195972288895173, 4.894944619975073, 1.6343952699554514, 2.206675905285869, 3.699780153881002, 2.511051069671034, 2.9520249200856417, 3.143126755310476, 4.998398374496178, 1.4301304446434258, 4.705355435537848, 1.8949324254275408, 3.43876704298702, 4.968546947409348, 4.9995339091680595, 4.62945692484516, 4.77470997156072, 4.746950634557364, 4.591735900345463, 2.8802893222354102, 4.928865852086607, 4.984054569470899, 4.171190880492518, 3.5383162734242215, 4.516589952981087, 5.740278673758913, 4.980131513201299, 3.0389500298949557, 0.8063369214786721, 4.959330788810317, 3.620276896630135, 4.972346813056521, 0.7664132190477574, 3.0771510336821346, 3.588421641884413, 3.126695242718358]|228.8826458251895417|      0.06250000|[10944, 1536, 192, 384]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     193|[4.5362848218879925, 4.799655151596598, 4.997427042432242, 4.913249235479249, 2.9121788135745286, 4.80159825015764, 4.9493959891935, 4.76413057186582, 4.506790215993757, 4.777546484644092, 4.821930673804428, 4.990232608504455, 4.668566691452798, 4.5953904578158005, 0.8947642928922753, 4.898772197346375, 1.6224435815016727, 2.199418937936114, 3.7161531243467323, 2.507471542744141, 2.950067725855733, 3.1517840913860735, 4.997509853113175, 1.4060052010709887, 4.706499696460751, 1.9070670649078703, 3.441695946269186, 4.9672993128607965, 4.998962293567838, 4.6399093950442944, 4.780601947189487, 4.75698863711936, 4.5880981599825885, 2.882297818880814, 4.925540919601982, 4.975407123878529, 4.172753287172006, 3.553248299968122, 4.523049039804584, 5.740118968152771, 4.976950672930027, 3.0359498564790948, 0.8110796239747418, 4.963971279975084, 3.616527058424311, 4.9700125464669975, 0.7379361876366105, 3.0679116936805833, 3.5865450432257275, 3.129455671086608]|228.6779437528915651|      0.12500000|[11001, 1544, 193, 386]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     194|[4.5362848218879925, 4.799655151596598, 4.997427042432242, 4.913249235479249, 2.9121788135745286, 4.80159825015764, 4.9493959891935, 4.76413057186582, 4.506790215993757, 4.777546484644092, 4.821930673804428, 4.990232608504455, 4.668566691452798, 4.5953904578158005, 0.8947642928922753, 4.898772197346375, 1.6224435815016727, 2.199418937936114, 3.7161531243467323, 2.507471542744141, 2.950067725855733, 3.1517840913860735, 4.997509853113175, 1.4060052010709887, 4.706499696460751, 1.9070670649078703, 3.441695946269186, 4.9672993128607965, 4.998962293567838, 4.6399093950442944, 4.780601947189487, 4.75698863711936, 4.5880981599825885, 2.882297818880814, 4.925540919601982, 4.975407123878529, 4.172753287172006, 3.553248299968122, 4.523049039804584, 5.740118968152771, 4.976950672930027, 3.0359498564790948, 0.8110796239747418, 4.963971279975084, 3.616527058424311, 4.9700125464669975, 0.7379361876366105, 3.0679116936805833, 3.5865450432257275, 3.129455671086608]|228.6779437528915651|      0.06250000|[11058, 1552, 194, 388]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     195|[4.545217173930466, 4.798830627083037, 5.000396122548323, 4.9259131390420645, 2.9148020742354377, 4.80848746420079, 4.939623759020794, 4.762465354369131, 4.501376564501114, 4.779721057191593, 4.82779151934813, 4.988081884763369, 4.68258851001681, 4.608440919402781, 0.9036525310254588, 4.906380551295624, 1.6265699021992897, 2.2058322314976153, 3.7450181361662622, 2.511287432753258, 2.9505318638347555, 3.1548546758939535, 4.999117375969372, 1.4230082949224514, 4.717967934003478, 1.9040443031149743, 3.431350778743547, 4.974177168176925, 5.008015965983034, 4.636009803715566, 4.775926189884513, 4.773671379762412, 4.591969723632549, 2.8783581870379167, 4.936995485677483, 4.978661512657718, 4.177605846878171, 3.547674147950922, 4.5233148925361855, 5.757274515849275, 4.983931822159108, 3.0345389684405286, 0.8014884677263273, 4.966471997610877, 3.626153801945292, 4.9672262142753505, 0.746445599445696, 3.0806087406625906, 3.582522974017247, 3.1321123190773434]|228.5644439775349781|      0.12500000|[11115, 1560, 195, 390]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     196|[4.545217173930466, 4.798830627083037, 5.000396122548323, 4.9259131390420645, 2.9148020742354377, 4.80848746420079, 4.939623759020794, 4.762465354369131, 4.501376564501114, 4.779721057191593, 4.82779151934813, 4.988081884763369, 4.68258851001681, 4.608440919402781, 0.9036525310254588, 4.906380551295624, 1.6265699021992897, 2.2058322314976153, 3.7450181361662622, 2.511287432753258, 2.9505318638347555, 3.1548546758939535, 4.999117375969372, 1.4230082949224514, 4.717967934003478, 1.9040443031149743, 3.431350778743547, 4.974177168176925, 5.008015965983034, 4.636009803715566, 4.775926189884513, 4.773671379762412, 4.591969723632549, 2.8783581870379167, 4.936995485677483, 4.978661512657718, 4.177605846878171, 3.547674147950922, 4.5233148925361855, 5.757274515849275, 4.983931822159108, 3.0345389684405286, 0.8014884677263273, 4.966471997610877, 3.626153801945292, 4.9672262142753505, 0.746445599445696, 3.0806087406625906, 3.582522974017247, 3.1321123190773434]|228.5644439775349781|      0.06250000|[11172, 1568, 196, 392]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     197|[4.560038954951971, 4.7965227553236, 4.994789475895209, 4.929269803923212, 2.9025484575020544, 4.814635260933326, 4.931249764156039, 4.760555934821106, 4.487026012327369, 4.786868827313915, 4.81796518647476, 4.983543017369434, 4.700768653864905, 4.609114498592525, 0.8974960052693389, 4.913544320534196, 1.6067422718377136, 2.2164462802188756, 3.747839413158293, 2.516954343241214, 2.948604449910083, 3.1563224451065577, 5.000830034364537, 1.409619476227115, 4.731325511924418, 1.9118209281304852, 3.429077335301137, 4.969681180538483, 5.002628295815029, 4.651832215036083, 4.7787825853578, 4.77792632407402, 4.601950250795745, 2.886426977176463, 4.936669143665929, 4.994157254235849, 4.172753992051193, 3.556008010199996, 4.543211374974652, 5.7641696331557135, 4.98787414548048, 3.0278979697181567, 0.8083876619798913, 4.972260145697678, 3.6277367089044543, 4.980180921301025, 0.7449087779543682, 3.0768983907214316, 3.58414156851207, 3.129389077503738]|228.4583316217429001|      0.12500000|[11229, 1576, 197, 394]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     198|[4.560038954951971, 4.7965227553236, 4.994789475895209, 4.929269803923212, 2.9025484575020544, 4.814635260933326, 4.931249764156039, 4.760555934821106, 4.487026012327369, 4.786868827313915, 4.81796518647476, 4.983543017369434, 4.700768653864905, 4.609114498592525, 0.8974960052693389, 4.913544320534196, 1.6067422718377136, 2.2164462802188756, 3.747839413158293, 2.516954343241214, 2.948604449910083, 3.1563224451065577, 5.000830034364537, 1.409619476227115, 4.731325511924418, 1.9118209281304852, 3.429077335301137, 4.969681180538483, 5.002628295815029, 4.651832215036083, 4.7787825853578, 4.77792632407402, 4.601950250795745, 2.886426977176463, 4.936669143665929, 4.994157254235849, 4.172753992051193, 3.556008010199996, 4.543211374974652, 5.7641696331557135, 4.98787414548048, 3.0278979697181567, 0.8083876619798913, 4.972260145697678, 3.6277367089044543, 4.980180921301025, 0.7449087779543682, 3.0768983907214316, 3.58414156851207, 3.129389077503738]|228.4583316217429001|      0.06250000|[11286, 1584, 198, 396]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     199|[4.579241929351292, 4.796187995162535, 4.99587312029583, 4.930193829106952, 2.9057235792373, 4.816380339762432, 4.930007951339703, 4.761111703899128, 4.478253284790048, 4.79135864019494, 4.821375308724785, 4.990545015480534, 4.702828141187477, 4.6231754617959, 0.9162612541411704, 4.922973500451382, 1.6133338587915587, 2.2140825209912345, 3.764949588803023, 2.5230682814541274, 2.956405240918039, 3.1521186427302466, 5.009906868915592, 1.4274076728694647, 4.741506966236402, 1.9012253749344628, 3.424145355457148, 4.963498298247646, 4.995179365373741, 4.650393225908194, 4.782556199009371, 4.790637377006942, 4.607780737098411, 2.882599480164938, 4.94669160948865, 5.005678363032502, 4.181588802942137, 3.5468590355204843, 4.543507452045381, 5.777716505936387, 4.982599077999202, 3.022290601001271, 0.8074279855960713, 4.983090920095257, 3.626798228377733, 4.9868359383417165, 0.7660513093945434, 3.073853615634648, 3.58496613805405, 3.122723239875079]|228.4000557880695794|      0.12500000|[11343, 1592, 199, 398]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     200|[4.579241929351292, 4.796187995162535, 4.99587312029583, 4.930193829106952, 2.9057235792373, 4.816380339762432, 4.930007951339703, 4.761111703899128, 4.478253284790048, 4.79135864019494, 4.821375308724785, 4.990545015480534, 4.702828141187477, 4.6231754617959, 0.9162612541411704, 4.922973500451382, 1.6133338587915587, 2.2140825209912345, 3.764949588803023, 2.5230682814541274, 2.956405240918039, 3.1521186427302466, 5.009906868915592, 1.4274076728694647, 4.741506966236402, 1.9012253749344628, 3.424145355457148, 4.963498298247646, 4.995179365373741, 4.650393225908194, 4.782556199009371, 4.790637377006942, 4.607780737098411, 2.882599480164938, 4.94669160948865, 5.005678363032502, 4.181588802942137, 3.5468590355204843, 4.543507452045381, 5.777716505936387, 4.982599077999202, 3.022290601001271, 0.8074279855960713, 4.983090920095257, 3.626798228377733, 4.9868359383417165, 0.7660513093945434, 3.073853615634648, 3.58496613805405, 3.122723239875079]|228.4000557880695794|      0.06250000|[11400, 1600, 200, 400]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     201|[4.579241929351292, 4.796187995162535, 4.99587312029583, 4.930193829106952, 2.9057235792373, 4.816380339762432, 4.930007951339703, 4.761111703899128, 4.478253284790048, 4.79135864019494, 4.821375308724785, 4.990545015480534, 4.702828141187477, 4.6231754617959, 0.9162612541411704, 4.922973500451382, 1.6133338587915587, 2.2140825209912345, 3.764949588803023, 2.5230682814541274, 2.956405240918039, 3.1521186427302466, 5.009906868915592, 1.4274076728694647, 4.741506966236402, 1.9012253749344628, 3.424145355457148, 4.963498298247646, 4.995179365373741, 4.650393225908194, 4.782556199009371, 4.790637377006942, 4.607780737098411, 2.882599480164938, 4.94669160948865, 5.005678363032502, 4.181588802942137, 3.5468590355204843, 4.543507452045381, 5.777716505936387, 4.982599077999202, 3.022290601001271, 0.8074279855960713, 4.983090920095257, 3.626798228377733, 4.9868359383417165, 0.7660513093945434, 3.073853615634648, 3.58496613805405, 3.122723239875079]|228.4000557880695794|      0.03125000|[11457, 1608, 201, 402]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     202|[4.584527654844308, 4.799888974442883, 4.992913349673773, 4.933011450185186, 2.900142500602134, 4.813772177791004, 4.929581674650013, 4.760100570725396, 4.476382943783738, 4.796502149983758, 4.820339611344493, 4.987162109558666, 4.7027723930987095, 4.62523562248205, 0.9032084934425237, 4.926125144029217, 1.603612832357469, 2.222069491952067, 3.7696996735230037, 2.5214246452837097, 2.9544098929316234, 3.151755292476289, 5.011662666717302, 1.4143550507113265, 4.745275335150736, 1.902717055931533, 3.426585987112613, 4.962976666934326, 4.990761985680108, 4.647704208459395, 4.784412639232383, 4.792269301229751, 4.609849477766919, 2.886443569750439, 4.943134011929124, 5.003840719292207, 4.180075689557315, 3.552768219408695, 4.545020853631972, 5.780246200966125, 4.9824233319456805, 3.0261429744006656, 0.8106021870600695, 4.984600425613897, 3.6283415673601547, 4.98583450125131, 0.75549757695501, 3.072311231584265, 3.586463301707537, 3.1255190063855727]|228.2985590709572534|      0.06250000|[11514, 1616, 202, 404]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     203|[4.604290953843945, 4.80932663146989, 4.992157272499258, 4.930487158184365, 2.8896652788972728, 4.82209383405483, 4.936486225139838, 4.770934745395607, 4.473231400766428, 4.799125284968836, 4.810017214650494, 5.000057083393915, 4.701597938538191, 4.628389979396846, 0.9086833955116188, 4.922970402692731, 1.6086633353581277, 2.237782141726389, 3.7905848054420326, 2.521972513611645, 2.9452465012777704, 3.152753346105278, 5.0080646194122, 1.4155699491055513, 4.763009076204553, 1.8859030423200318, 3.4285292256074196, 4.970428616453762, 4.991727907555028, 4.64868142756037, 4.788185480684692, 4.798705442447167, 4.621674001600363, 2.8790214510589354, 4.938454113154421, 5.011954075601583, 4.187909794350265, 3.5702212934300985, 4.5542764352985, 5.770589071188278, 4.987972278379521, 3.02425641373909, 0.8122518599328129, 4.994423940274157, 3.6313240227614085, 4.975064889789052, 0.7646291632927811, 3.0727263639233344, 3.5870699918618514, 3.1320328489459657]|228.2092629773388524|      0.12500000|[11571, 1624, 203, 406]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     204|[4.604290953843945, 4.80932663146989, 4.992157272499258, 4.930487158184365, 2.8896652788972728, 4.82209383405483, 4.936486225139838, 4.770934745395607, 4.473231400766428, 4.799125284968836, 4.810017214650494, 5.000057083393915, 4.701597938538191, 4.628389979396846, 0.9086833955116188, 4.922970402692731, 1.6086633353581277, 2.237782141726389, 3.7905848054420326, 2.521972513611645, 2.9452465012777704, 3.152753346105278, 5.0080646194122, 1.4155699491055513, 4.763009076204553, 1.8859030423200318, 3.4285292256074196, 4.970428616453762, 4.991727907555028, 4.64868142756037, 4.788185480684692, 4.798705442447167, 4.621674001600363, 2.8790214510589354, 4.938454113154421, 5.011954075601583, 4.187909794350265, 3.5702212934300985, 4.5542764352985, 5.770589071188278, 4.987972278379521, 3.02425641373909, 0.8122518599328129, 4.994423940274157, 3.6313240227614085, 4.975064889789052, 0.7646291632927811, 3.0727263639233344, 3.5870699918618514, 3.1320328489459657]|228.2092629773388524|      0.06250000|[11628, 1632, 204, 408]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     205|[4.6135234577420885, 4.824121045902459, 4.989303361895083, 4.929670731317721, 2.8921299037642636, 4.821622500257366, 4.942892784750008, 4.789515687233324, 4.467505622834218, 4.804624784223946, 4.819688837396, 5.002832254011665, 4.705695274814764, 4.627599265874761, 0.8998444851717412, 4.9324686459983855, 1.5898427570282758, 2.248019976466856, 3.8059220192253003, 2.5161566467734113, 2.943574050291094, 3.161476376606881, 5.011991146764587, 1.4130810512227598, 4.767042239197062, 1.89953804450789, 3.4289778775450444, 4.978444708665964, 4.9879043895859905, 4.64481911587302, 4.78411212907432, 4.812579910546167, 4.629524385552769, 2.8845202356499415, 4.946537373845464, 5.013054976001906, 4.190744449284258, 3.564494219828092, 4.537510955516069, 5.794769486339826, 4.992077456649959, 3.0143885962139048, 0.8184400907988186, 4.998126492275518, 3.6177906146330185, 4.9802107360841825, 0.7617197119132971, 3.0699172842789717, 3.5919567612980594, 3.1380104223217766]|228.0891808526720297|      0.12500000|[11685, 1640, 205, 410]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     206|[4.6135234577420885, 4.824121045902459, 4.989303361895083, 4.929670731317721, 2.8921299037642636, 4.821622500257366, 4.942892784750008, 4.789515687233324, 4.467505622834218, 4.804624784223946, 4.819688837396, 5.002832254011665, 4.705695274814764, 4.627599265874761, 0.8998444851717412, 4.9324686459983855, 1.5898427570282758, 2.248019976466856, 3.8059220192253003, 2.5161566467734113, 2.943574050291094, 3.161476376606881, 5.011991146764587, 1.4130810512227598, 4.767042239197062, 1.89953804450789, 3.4289778775450444, 4.978444708665964, 4.9879043895859905, 4.64481911587302, 4.78411212907432, 4.812579910546167, 4.629524385552769, 2.8845202356499415, 4.946537373845464, 5.013054976001906, 4.190744449284258, 3.564494219828092, 4.537510955516069, 5.794769486339826, 4.992077456649959, 3.0143885962139048, 0.8184400907988186, 4.998126492275518, 3.6177906146330185, 4.9802107360841825, 0.7617197119132971, 3.0699172842789717, 3.5919567612980594, 3.1380104223217766]|228.0891808526720297|      0.06250000|[11742, 1648, 206, 412]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     207|[4.622063533028449, 4.825709332212874, 4.990280626431735, 4.932409332315131, 2.89563827676707, 4.824547175539932, 4.9634891900124085, 4.799754214522134, 4.467962599346184, 4.813497977816101, 4.831719537253225, 5.005874679332229, 4.703147935561958, 4.638171077680823, 0.9153234986413343, 4.938124805493357, 1.6096842422810202, 2.2630124393991218, 3.8221059384005587, 2.5310066064390733, 2.9500642352307733, 3.169455497750577, 5.010508586983181, 1.418044582726885, 4.767547397480977, 1.8972440210506687, 3.434662490874351, 4.985556566674518, 4.990003308779562, 4.652387424708125, 4.776587267485192, 4.806215485683194, 4.62575834377513, 2.875326933467488, 4.941828150381348, 5.004845051769026, 4.185397606304804, 3.58648973081852, 4.535140668635105, 5.791599779564939, 4.987440948815185, 3.018859310480959, 0.8277680893077205, 5.003251728991352, 3.618543562025001, 4.976955448186465, 0.7748558467975029, 3.074018488089232, 3.5826397247465325, 3.1347761956771434]|228.0355572902672634|      0.12500000|[11799, 1656, 207, 414]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     208|[4.622063533028449, 4.825709332212874, 4.990280626431735, 4.932409332315131, 2.89563827676707, 4.824547175539932, 4.9634891900124085, 4.799754214522134, 4.467962599346184, 4.813497977816101, 4.831719537253225, 5.005874679332229, 4.703147935561958, 4.638171077680823, 0.9153234986413343, 4.938124805493357, 1.6096842422810202, 2.2630124393991218, 3.8221059384005587, 2.5310066064390733, 2.9500642352307733, 3.169455497750577, 5.010508586983181, 1.418044582726885, 4.767547397480977, 1.8972440210506687, 3.434662490874351, 4.985556566674518, 4.990003308779562, 4.652387424708125, 4.776587267485192, 4.806215485683194, 4.62575834377513, 2.875326933467488, 4.941828150381348, 5.004845051769026, 4.185397606304804, 3.58648973081852, 4.535140668635105, 5.791599779564939, 4.987440948815185, 3.018859310480959, 0.8277680893077205, 5.003251728991352, 3.618543562025001, 4.976955448186465, 0.7748558467975029, 3.074018488089232, 3.5826397247465325, 3.1347761956771434]|228.0355572902672634|      0.06250000|[11856, 1664, 208, 416]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     209|[4.622063533028449, 4.825709332212874, 4.990280626431735, 4.932409332315131, 2.89563827676707, 4.824547175539932, 4.9634891900124085, 4.799754214522134, 4.467962599346184, 4.813497977816101, 4.831719537253225, 5.005874679332229, 4.703147935561958, 4.638171077680823, 0.9153234986413343, 4.938124805493357, 1.6096842422810202, 2.2630124393991218, 3.8221059384005587, 2.5310066064390733, 2.9500642352307733, 3.169455497750577, 5.010508586983181, 1.418044582726885, 4.767547397480977, 1.8972440210506687, 3.434662490874351, 4.985556566674518, 4.990003308779562, 4.652387424708125, 4.776587267485192, 4.806215485683194, 4.62575834377513, 2.875326933467488, 4.941828150381348, 5.004845051769026, 4.185397606304804, 3.58648973081852, 4.535140668635105, 5.791599779564939, 4.987440948815185, 3.018859310480959, 0.8277680893077205, 5.003251728991352, 3.618543562025001, 4.976955448186465, 0.7748558467975029, 3.074018488089232, 3.5826397247465325, 3.1347761956771434]|228.0355572902672634|      0.03125000|[11913, 1672, 209, 418]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     210|[4.629077202096496, 4.823837593393873, 4.988110066431013, 4.931763148116347, 2.90338505898589, 4.827602363890515, 4.962835007241789, 4.793058011939229, 4.46575203953983, 4.8124658189859035, 4.834625249031206, 5.007355343005803, 4.705206071371664, 4.639479922604205, 0.9072341933081058, 4.937752811362539, 1.5998566908494156, 2.272429961872895, 3.830605668656129, 2.5256317936036603, 2.9489765453040175, 3.170995529095224, 5.006155425463276, 1.4062808089489198, 4.770592092024321, 1.895123141107723, 3.4361404189743365, 4.984996463412949, 4.985132511128113, 4.6517213544169245, 4.781825136718645, 4.8087756943602935, 4.631535988940517, 2.8717384778189023, 4.9440377902323664, 5.003305393089468, 4.185529430311923, 3.585637048532012, 4.537277877490172, 5.7981622859523725, 4.986484822268887, 3.020468463394333, 0.8285911741170918, 5.004748152742768, 3.6236854484408214, 4.974906679581029, 0.7693638332346397, 3.074989537700401, 3.5852247785377127, 3.130585898758749]|227.9569761709872182|      0.06250000|[11970, 1680, 210, 420]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     211|[4.646717818065123, 4.826888796336767, 4.990328620119743, 4.9240547600460784, 2.895455851136725, 4.829504404277271, 4.963286485162815, 4.792005265966271, 4.461530754319867, 4.825809551804418, 4.82712708932987, 4.992218568300986, 4.699026477797371, 4.64627623264346, 0.9088329512279539, 4.952890898711778, 1.607830467985461, 2.2861779879520725, 3.8369495208243625, 2.5327314963261824, 2.9424479352417996, 3.1714217370493123, 4.996578914836821, 1.4117511998216745, 4.772389182356298, 1.8933858114270963, 3.4573334644557057, 4.985387977337345, 4.97088785013712, 4.646615681877293, 4.791679208439777, 4.80919288204427, 4.63249332996622, 2.890067569796242, 4.951328861786266, 5.0044413898610065, 4.197419578375912, 3.5861231949161967, 4.547474161387807, 5.813387072266996, 4.9907282245217655, 3.020336206346653, 0.8435306493397088, 5.0123512035685485, 3.6206212567022273, 4.981576919073534, 0.7798216117329042, 3.0723326871946184, 3.5822533036691007, 3.1350542022882744]|227.9027301968166626|      0.12500000|[12027, 1688, 211, 422]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     212|[4.646717818065123, 4.826888796336767, 4.990328620119743, 4.9240547600460784, 2.895455851136725, 4.829504404277271, 4.963286485162815, 4.792005265966271, 4.461530754319867, 4.825809551804418, 4.82712708932987, 4.992218568300986, 4.699026477797371, 4.64627623264346, 0.9088329512279539, 4.952890898711778, 1.607830467985461, 2.2861779879520725, 3.8369495208243625, 2.5327314963261824, 2.9424479352417996, 3.1714217370493123, 4.996578914836821, 1.4117511998216745, 4.772389182356298, 1.8933858114270963, 3.4573334644557057, 4.985387977337345, 4.97088785013712, 4.646615681877293, 4.791679208439777, 4.80919288204427, 4.63249332996622, 2.890067569796242, 4.951328861786266, 5.0044413898610065, 4.197419578375912, 3.5861231949161967, 4.547474161387807, 5.813387072266996, 4.9907282245217655, 3.020336206346653, 0.8435306493397088, 5.0123512035685485, 3.6206212567022273, 4.981576919073534, 0.7798216117329042, 3.0723326871946184, 3.5822533036691007, 3.1350542022882744]|227.9027301968166626|      0.06250000|[12084, 1696, 212, 424]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     213|[4.656268065797604, 4.8250194238678965, 4.981033068827294, 4.934033184689224, 2.9094696286117796, 4.834683877757044, 4.959489771986684, 4.802704105850822, 4.460318653303219, 4.831039156624424, 4.828829261719883, 4.9962159782367275, 4.701096494381347, 4.64655232318112, 0.8919796362109601, 4.966831233858564, 1.5935103797549215, 2.3012311534649945, 3.8469223510933097, 2.5436334955471334, 2.936258448847249, 3.169370158937283, 5.006483220523781, 1.398372753549683, 4.7739229425346315, 1.8738917461621647, 3.4497732280144824, 4.986302852286563, 4.967277920508752, 4.655136047669459, 4.795223047619277, 4.811145054680266, 4.645687756071491, 2.871455332821344, 4.957477631324493, 4.996055284452663, 4.196259036395206, 3.5913310022505414, 4.546894210188619, 5.816505724406517, 4.98775415183925, 3.013842687289617, 0.8264755118083625, 5.021051463544517, 3.622601855251732, 4.972551588862888, 0.7738858863814296, 3.0702360940263547, 3.585839050603806, 3.1321385885122286]|227.8334635763261815|      0.12500000|[12141, 1704, 213, 426]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     214|[4.691279748975713, 4.848711714906189, 4.96315463284329, 4.942435694344161, 2.9075225261132767, 4.814318248659596, 4.97258396355272, 4.809702914766654, 4.435981763434532, 4.842116486460993, 4.822771259877228, 5.003981662523151, 4.702138708894934, 4.649437272773314, 0.8957096591508081, 4.972109514273857, 1.607119625192409, 2.331263639599082, 3.8526196634807883, 2.539904442124872, 2.9373966710009216, 3.157694093410177, 4.999336971462113, 1.3990215532155945, 4.791295450877956, 1.89529901164894, 3.4715505080879407, 5.014977033614291, 4.96206897375854, 4.658116776203892, 4.801973188370183, 4.853870309295473, 4.646178107652142, 2.8778837778192012, 4.9600476333008094, 4.996686993615688, 4.1841121412059925, 3.6155978297728737, 4.5440679906805785, 5.847927225129601, 4.986941810814868, 3.0209030742647616, 0.8680436957207971, 4.98690722437269, 3.5994897025870496, 4.949350365040466, 0.8007002130742129, 3.0681998406702027, 3.5918575283152867, 3.1219970988089427]|227.6977296197402154|      0.25000000|[12198, 1712, 214, 428]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     215|[4.691279748975713, 4.848711714906189, 4.96315463284329, 4.942435694344161, 2.9075225261132767, 4.814318248659596, 4.97258396355272, 4.809702914766654, 4.435981763434532, 4.842116486460993, 4.822771259877228, 5.003981662523151, 4.702138708894934, 4.649437272773314, 0.8957096591508081, 4.972109514273857, 1.607119625192409, 2.331263639599082, 3.8526196634807883, 2.539904442124872, 2.9373966710009216, 3.157694093410177, 4.999336971462113, 1.3990215532155945, 4.791295450877956, 1.89529901164894, 3.4715505080879407, 5.014977033614291, 4.96206897375854, 4.658116776203892, 4.801973188370183, 4.853870309295473, 4.646178107652142, 2.8778837778192012, 4.9600476333008094, 4.996686993615688, 4.1841121412059925, 3.6155978297728737, 4.5440679906805785, 5.847927225129601, 4.986941810814868, 3.0209030742647616, 0.8680436957207971, 4.98690722437269, 3.5994897025870496, 4.949350365040466, 0.8007002130742129, 3.0681998406702027, 3.5918575283152867, 3.1219970988089427]|227.6977296197402154|      0.12500000|[12255, 1720, 215, 430]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
