k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3148808928264324, 0.0825428004784589, 0.271227162296153, -0.0601626751852769, 0.1210939960993426, 0.2861832707481593, 0.1305001600568164, -0.1323099926874514, 0.125790842148483, -0.0252816228218534, 0.1828386702036251, 0.1617007873959981, 0.0163021055451775, 0.1360957249402213, 0.1989523506733985, 0.1309607865316856, 0.1445311498440525, 0.1145897902628253, 0.0368173853090213, 0.1662983022514921, 0.0945730280961874, -0.0410059384176219, 0.2454282578562431, 0.0661899800015411, 0.22427160018159, 0.1032057511768412, 0.1325993554791107, 0.0649241937216013, 0.1226742155402131, 0.0717272599625428, 0.128883209539438, -0.0364296239252902, 0.1357305626455017, 0.161912183999288, -0.0121575550526397, 0.1524733924659799, 0.0736150600777653, 0.0956405366353267, 0.0641631607636824, 0.0438249649132803, 0.0673917212474372, 0.0277984056003561, -0.0404331106309781, -0.0149172870471561, 0.1380762433235226, 0.206228022800776, 0.3084811941546445, -0.0091997137190107, 0.124583074237996, 0.0828838130484804]|1750.3179901048260945|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
     210|[4.702920169874244, 5.001097773023189, 4.953569997914076, 4.779927648727076, 2.9656688825146413, 4.831641885523856, 4.967934873885692, 4.69157815409296, 4.093486856632713, 4.8713572705227275, 4.752034293551626, 4.963322433857751, 4.650606461026703, 4.683483065208469, 0.763352948828678, 4.966005947404034, 1.5777638114468628, 2.6109980671119337, 3.97614235118069, 2.472953224652906, 2.9347770243141817, 3.165519073922436, 4.879265969627979, 1.3592695310266512, 4.867397728517981, 1.8641725086180305, 3.452436796876816, 4.954049135890482, 4.788402452399813, 4.662611550982169, 4.787207919497146, 4.808193375333335, 4.609713269138849, 2.8965460694503964, 4.874404086536499, 4.978754654698891, 4.146358150371821, 3.7424764188983675, 4.534041779055348, 5.946659959244763, 4.965243954117984, 3.069198448838452, 0.8364805242045965, 4.830304109288191, 3.643058069363072, 4.92535357017319, 0.9897874013230912, 3.044891693859357, 3.5875230422370983, 3.0802481954770498]|227.3340025458048217|      0.06250000|[13650, 0, 210, 420]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     211|[4.716669846924407, 5.007065426770166, 4.942317668206471, 4.795985118454124, 2.9578693444884707, 4.834909820257762, 4.96166805677373, 4.706153121581885, 4.103312727729762, 4.882412005667169, 4.751017885101101, 4.9523987819991175, 4.655231951311898, 4.698219100106788, 0.7662364559500798, 4.976614772880954, 1.5828282987312112, 2.6268363128114474, 3.9818666860074496, 2.481434936412437, 2.9481841441085255, 3.163074391062043, 4.876236591941634, 1.3644036323616537, 4.8711313675852095, 1.8674376375914465, 3.4620630818873135, 4.95530141701693, 4.7957224153519356, 4.665021007956131, 4.801442529257298, 4.8080918769103524, 4.621617798810156, 2.905485449089756, 4.889508934879745, 4.982059340989647, 4.159745028094668, 3.7379307671605897, 4.5407159843797755, 5.955723663313301, 4.9753194239287, 3.073012754804348, 0.8302229795310717, 4.831320947627344, 3.6442850244598075, 4.93549977324328, 0.9762273692308634, 3.0506050404513654, 3.5855457365489136, 3.0851119327065124]|227.2284952469624386|      0.12500000|[13715, 0, 211, 422]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     212|[4.716669846924407, 5.007065426770166, 4.942317668206471, 4.795985118454124, 2.9578693444884707, 4.834909820257762, 4.96166805677373, 4.706153121581885, 4.103312727729762, 4.882412005667169, 4.751017885101101, 4.9523987819991175, 4.655231951311898, 4.698219100106788, 0.7662364559500798, 4.976614772880954, 1.5828282987312112, 2.6268363128114474, 3.9818666860074496, 2.481434936412437, 2.9481841441085255, 3.163074391062043, 4.876236591941634, 1.3644036323616537, 4.8711313675852095, 1.8674376375914465, 3.4620630818873135, 4.95530141701693, 4.7957224153519356, 4.665021007956131, 4.801442529257298, 4.8080918769103524, 4.621617798810156, 2.905485449089756, 4.889508934879745, 4.982059340989647, 4.159745028094668, 3.7379307671605897, 4.5407159843797755, 5.955723663313301, 4.9753194239287, 3.073012754804348, 0.8302229795310717, 4.831320947627344, 3.6442850244598075, 4.93549977324328, 0.9762273692308634, 3.0506050404513654, 3.5855457365489136, 3.0851119327065124]|227.2284952469624386|      0.06250000|[13780, 0, 212, 424]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     213|[4.730756833700091, 5.003151312772275, 4.931780457642785, 4.804730429647855, 2.9491798901610253, 4.845162545414098, 4.95851241013122, 4.715012776523082, 4.095744670197555, 4.895075960193025, 4.750824900044116, 4.959268673864424, 4.657637159095993, 4.699524349924383, 0.7694197043841872, 4.991004193962516, 1.576582623263642, 2.6392372922711793, 4.005319537756565, 2.4888594713878622, 2.927626909415574, 3.1618392671482995, 4.883851249662914, 1.3626775484825333, 4.8640423930298295, 1.856265516674484, 3.454906283624103, 4.960418233308682, 4.799748792842812, 4.661880049621035, 4.8127772690499055, 4.8080768833175345, 4.635240189314547, 2.89621722785618, 4.897281542170892, 4.976169841356034, 4.159699501650087, 3.7393421830258187, 4.5432007076394365, 5.967310970305701, 4.976061158360442, 3.0650469040763673, 0.8247400135500195, 4.842777139990076, 3.644966473470549, 4.926930640151, 0.9693152466881189, 3.042720829557749, 3.5956716696968183, 3.0791464006690035]|227.1398613978808783|      0.12500000|[13845, 0, 213, 426]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     214|[4.730756833700091, 5.003151312772275, 4.931780457642785, 4.804730429647855, 2.9491798901610253, 4.845162545414098, 4.95851241013122, 4.715012776523082, 4.095744670197555, 4.895075960193025, 4.750824900044116, 4.959268673864424, 4.657637159095993, 4.699524349924383, 0.7694197043841872, 4.991004193962516, 1.576582623263642, 2.6392372922711793, 4.005319537756565, 2.4888594713878622, 2.927626909415574, 3.1618392671482995, 4.883851249662914, 1.3626775484825333, 4.8640423930298295, 1.856265516674484, 3.454906283624103, 4.960418233308682, 4.799748792842812, 4.661880049621035, 4.8127772690499055, 4.8080768833175345, 4.635240189314547, 2.89621722785618, 4.897281542170892, 4.976169841356034, 4.159699501650087, 3.7393421830258187, 4.5432007076394365, 5.967310970305701, 4.976061158360442, 3.0650469040763673, 0.8247400135500195, 4.842777139990076, 3.644966473470549, 4.926930640151, 0.9693152466881189, 3.042720829557749, 3.5956716696968183, 3.0791464006690035]|227.1398613978808783|      0.06250000|[13910, 0, 214, 428]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     215|[4.742246353214468, 5.015619716669494, 4.931144927123142, 4.817525444139475, 2.938427001770328, 4.849228849680095, 4.964962176815223, 4.722765429413638, 4.102572602824086, 4.8948896380222555, 4.744797188655982, 4.952606877508406, 4.662995594192478, 4.702986059206299, 0.7793211639169308, 4.992669513775685, 1.5720266514968355, 2.649221108787615, 4.012387380233517, 2.49642087800876, 2.923916307266222, 3.1681007137348227, 4.889058198594912, 1.3746137205450712, 4.872373397466919, 1.8716076539611137, 3.4577929232797024, 4.970313751254495, 4.810461954723281, 4.671646712222264, 4.833203113851654, 4.810342787161006, 4.644763918716895, 2.9173036706948725, 4.903520696247846, 4.982512737694211, 4.166296892750623, 3.7447766466165766, 4.5473937297486255, 5.961753701071168, 4.976071057115393, 3.0706743171863273, 0.8391188876067561, 4.848344050419258, 3.653091607665022, 4.924616473439692, 0.972939098380936, 3.0484774123194045, 3.605531088011868, 3.0945726210716855]|227.0702953690223751|      0.12500000|[13975, 0, 215, 430]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     216|[4.742246353214468, 5.015619716669494, 4.931144927123142, 4.817525444139475, 2.938427001770328, 4.849228849680095, 4.964962176815223, 4.722765429413638, 4.102572602824086, 4.8948896380222555, 4.744797188655982, 4.952606877508406, 4.662995594192478, 4.702986059206299, 0.7793211639169308, 4.992669513775685, 1.5720266514968355, 2.649221108787615, 4.012387380233517, 2.49642087800876, 2.923916307266222, 3.1681007137348227, 4.889058198594912, 1.3746137205450712, 4.872373397466919, 1.8716076539611137, 3.4577929232797024, 4.970313751254495, 4.810461954723281, 4.671646712222264, 4.833203113851654, 4.810342787161006, 4.644763918716895, 2.9173036706948725, 4.903520696247846, 4.982512737694211, 4.166296892750623, 3.7447766466165766, 4.5473937297486255, 5.961753701071168, 4.976071057115393, 3.0706743171863273, 0.8391188876067561, 4.848344050419258, 3.653091607665022, 4.924616473439692, 0.972939098380936, 3.0484774123194045, 3.605531088011868, 3.0945726210716855]|227.0702953690223751|      0.06250000|[14040, 0, 216, 432]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     217|[4.742246353214468, 5.015619716669494, 4.931144927123142, 4.817525444139475, 2.938427001770328, 4.849228849680095, 4.964962176815223, 4.722765429413638, 4.102572602824086, 4.8948896380222555, 4.744797188655982, 4.952606877508406, 4.662995594192478, 4.702986059206299, 0.7793211639169308, 4.992669513775685, 1.5720266514968355, 2.649221108787615, 4.012387380233517, 2.49642087800876, 2.923916307266222, 3.1681007137348227, 4.889058198594912, 1.3746137205450712, 4.872373397466919, 1.8716076539611137, 3.4577929232797024, 4.970313751254495, 4.810461954723281, 4.671646712222264, 4.833203113851654, 4.810342787161006, 4.644763918716895, 2.9173036706948725, 4.903520696247846, 4.982512737694211, 4.166296892750623, 3.7447766466165766, 4.5473937297486255, 5.961753701071168, 4.976071057115393, 3.0706743171863273, 0.8391188876067561, 4.848344050419258, 3.653091607665022, 4.924616473439692, 0.972939098380936, 3.0484774123194045, 3.605531088011868, 3.0945726210716855]|227.0702953690223751|      0.03125000|[14105, 0, 217, 434]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     218|[4.746133682100865, 5.015664818333, 4.932571615194816, 4.8206923857695925, 2.938592297450325, 4.853609630060013, 4.962386254854741, 4.725878010121715, 4.102446117513228, 4.89460431130739, 4.744133426494982, 4.954592865563178, 4.66512364154313, 4.704409459437628, 0.776000103184558, 4.995113622503885, 1.5664185834658044, 2.651716071914679, 4.0182008923623815, 2.4979073728586334, 2.9304666026859185, 3.1723772570845097, 4.885817248385182, 1.3667872112386434, 4.871237921893562, 1.860563610777247, 3.456654542242867, 4.965168163578221, 4.815823766092041, 4.670259810826883, 4.838125366148256, 4.8140503471975995, 4.651711248330255, 2.904430029631412, 4.906075914460251, 4.9801375168260895, 4.170174153383507, 3.743321437052503, 4.551325283583888, 5.966013490389669, 4.973565781971906, 3.0705238165443456, 0.8281099178825743, 4.84941035036984, 3.652515231159906, 4.92458629530161, 0.9698073967956558, 3.0434998751524827, 3.6025487825495386, 3.0977541552142163]|227.0084306964642167|      0.06250000|[14170, 0, 218, 436]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     219|[4.751579751757155, 5.009675608438191, 4.930735928639831, 4.822300755846357, 2.9308134000654085, 4.863697261999343, 4.961599955781449, 4.741284621926565, 4.100177428549473, 4.896573351988014, 4.754613659090466, 4.961865831860281, 4.665914612156012, 4.708189352425259, 0.792068317168961, 5.006832661252802, 1.5769591880760063, 2.657002147246546, 4.042399636327852, 2.5067328138939176, 2.931722388795841, 3.1686730164846955, 4.8839356599454335, 1.3791971213357272, 4.874160333390881, 1.8645440813846375, 3.4510701165725965, 4.970796026389371, 4.830435547029388, 4.658700399841084, 4.843649851504761, 4.829206776672625, 4.668735241332563, 2.916786614897282, 4.9100158043355355, 4.979778595353963, 4.172002895594482, 3.7408848267551944, 4.546662479167771, 5.9799518179296065, 4.978617255947841, 3.0649567453242827, 0.8419365046073286, 4.858255618181297, 3.6528825694580553, 4.927678159896676, 0.9676117108973676, 3.0469011118447256, 3.5951257463687307, 3.107334974610522]|226.9547723516215285|      0.12500000|[14235, 0, 219, 438]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     220|[4.751579751757155, 5.009675608438191, 4.930735928639831, 4.822300755846357, 2.9308134000654085, 4.863697261999343, 4.961599955781449, 4.741284621926565, 4.100177428549473, 4.896573351988014, 4.754613659090466, 4.961865831860281, 4.665914612156012, 4.708189352425259, 0.792068317168961, 5.006832661252802, 1.5769591880760063, 2.657002147246546, 4.042399636327852, 2.5067328138939176, 2.931722388795841, 3.1686730164846955, 4.8839356599454335, 1.3791971213357272, 4.874160333390881, 1.8645440813846375, 3.4510701165725965, 4.970796026389371, 4.830435547029388, 4.658700399841084, 4.843649851504761, 4.829206776672625, 4.668735241332563, 2.916786614897282, 4.9100158043355355, 4.979778595353963, 4.172002895594482, 3.7408848267551944, 4.546662479167771, 5.9799518179296065, 4.978617255947841, 3.0649567453242827, 0.8419365046073286, 4.858255618181297, 3.6528825694580553, 4.927678159896676, 0.9676117108973676, 3.0469011118447256, 3.5951257463687307, 3.107334974610522]|226.9547723516215285|      0.06250000|[14300, 0, 220, 440]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     221|[4.751579751757155, 5.009675608438191, 4.930735928639831, 4.822300755846357, 2.9308134000654085, 4.863697261999343, 4.961599955781449, 4.741284621926565, 4.100177428549473, 4.896573351988014, 4.754613659090466, 4.961865831860281, 4.665914612156012, 4.708189352425259, 0.792068317168961, 5.006832661252802, 1.5769591880760063, 2.657002147246546, 4.042399636327852, 2.5067328138939176, 2.931722388795841, 3.1686730164846955, 4.8839356599454335, 1.3791971213357272, 4.874160333390881, 1.8645440813846375, 3.4510701165725965, 4.970796026389371, 4.830435547029388, 4.658700399841084, 4.843649851504761, 4.829206776672625, 4.668735241332563, 2.916786614897282, 4.9100158043355355, 4.979778595353963, 4.172002895594482, 3.7408848267551944, 4.546662479167771, 5.9799518179296065, 4.978617255947841, 3.0649567453242827, 0.8419365046073286, 4.858255618181297, 3.6528825694580553, 4.927678159896676, 0.9676117108973676, 3.0469011118447256, 3.5951257463687307, 3.107334974610522]|226.9547723516215285|      0.03125000|[14365, 0, 221, 442]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     222|[4.751951594883491, 5.007864049329627, 4.931230110004093, 4.8244867978851245, 2.930492332669275, 4.871174284011604, 4.961913289404996, 4.744024316912352, 4.09827152730247, 4.8994346852498545, 4.757484508206688, 4.9626245212633515, 4.6683542062201555, 4.708348470047339, 0.7826332119936674, 5.010895219419625, 1.564350374630588, 2.6611571582915365, 4.046519149658536, 2.5076099992464083, 2.929437062083398, 3.1620550106901786, 4.883034485678404, 1.3670348372253671, 4.876477424175492, 1.8582743283822183, 3.449776252507777, 4.969349602722585, 4.8326675798402, 4.655188832467037, 4.844909772747355, 4.829986921797243, 4.67285675900284, 2.914134255297967, 4.910499881702805, 4.983788437277141, 4.171559059095292, 3.7458492862488457, 4.549948278330893, 5.977152339745494, 4.980503114465189, 3.066646475095543, 0.8359424343774549, 4.860902025305356, 3.648176502522822, 4.927539807706709, 0.9557359989427248, 3.0484890393877238, 3.594250967642338, 3.1037250300980483]|226.8847836297761091|      0.06250000|[14430, 0, 222, 444]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     223|[4.751951594883491, 5.007864049329627, 4.931230110004093, 4.8244867978851245, 2.930492332669275, 4.871174284011604, 4.961913289404996, 4.744024316912352, 4.09827152730247, 4.8994346852498545, 4.757484508206688, 4.9626245212633515, 4.6683542062201555, 4.708348470047339, 0.7826332119936674, 5.010895219419625, 1.564350374630588, 2.6611571582915365, 4.046519149658536, 2.5076099992464083, 2.929437062083398, 3.1620550106901786, 4.883034485678404, 1.3670348372253671, 4.876477424175492, 1.8582743283822183, 3.449776252507777, 4.969349602722585, 4.8326675798402, 4.655188832467037, 4.844909772747355, 4.829986921797243, 4.67285675900284, 2.914134255297967, 4.910499881702805, 4.983788437277141, 4.171559059095292, 3.7458492862488457, 4.549948278330893, 5.977152339745494, 4.980503114465189, 3.066646475095543, 0.8359424343774549, 4.860902025305356, 3.648176502522822, 4.927539807706709, 0.9557359989427248, 3.0484890393877238, 3.594250967642338, 3.1037250300980483]|226.8847836297761091|      0.03125000|[14495, 0, 223, 446]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     224|[4.754240482382378, 5.004954644261496, 4.935545817577601, 4.8286385028713985, 2.9230858165074185, 4.871105841055562, 4.964113171608843, 4.744435914669647, 4.0983436585221025, 4.898094587451222, 4.758625795523281, 4.966637543337583, 4.669784487122763, 4.708926753122653, 0.7873128481546205, 5.0065720239636935, 1.5709102232175214, 2.6714879029357568, 4.053217255194986, 2.5180999194613616, 2.93267111438193, 3.1637360471435496, 4.879992333576722, 1.37312982035918, 4.876777135235713, 1.8525999876008623, 3.4447891044541628, 4.968860603581961, 4.83766164748725, 4.658109106582182, 4.847551818844531, 4.836468147462478, 4.678223869876486, 2.9070988827232584, 4.915946790440949, 4.982617325304434, 4.1668224398972376, 3.749210731615971, 4.553914306829858, 5.975951166854146, 4.979809264736919, 3.0661899690348777, 0.8288758612708135, 4.861932388924646, 3.643809554699682, 4.93314652923911, 0.9595915710087423, 3.0481865123257914, 3.5959739537717152, 3.108239373201092]|226.8432492871069428|      0.06250000|[14560, 0, 224, 448]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     225|[4.764760033223493, 5.001931350397277, 4.941484634031319, 4.834767542900759, 2.920489503568563, 4.880491115237928, 4.958837110412841, 4.759704398360829, 4.099638543407501, 4.905341222032442, 4.7617758115375715, 4.969197993878407, 4.67615374917779, 4.725890846496773, 0.7740512758727613, 5.0089384133367965, 1.563614494772251, 2.68972571196273, 4.075646616546818, 2.5194623778171574, 2.936967464914887, 3.1577597335934207, 4.880350381092172, 1.3671651183662026, 4.879805805606688, 1.8704085684008367, 3.4422512724023706, 4.974305408094787, 4.8470552107539575, 4.659489231873039, 4.853837636044059, 4.846515941834093, 4.69074696600061, 2.9260485051323344, 4.919757208310527, 4.983830618346941, 4.164073400838874, 3.751521362773339, 4.558099263071016, 5.993192956688934, 4.98433535708826, 3.060678913306348, 0.8355353796794615, 4.866150708282899, 3.636403639723449, 4.933774437064875, 0.955145108430753, 3.037382222413738, 3.5973262514453412, 3.1143624116135795]|226.7998277510695857|      0.12500000|[14625, 0, 225, 450]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     226|[4.764760033223493, 5.001931350397277, 4.941484634031319, 4.834767542900759, 2.920489503568563, 4.880491115237928, 4.958837110412841, 4.759704398360829, 4.099638543407501, 4.905341222032442, 4.7617758115375715, 4.969197993878407, 4.67615374917779, 4.725890846496773, 0.7740512758727613, 5.0089384133367965, 1.563614494772251, 2.68972571196273, 4.075646616546818, 2.5194623778171574, 2.936967464914887, 3.1577597335934207, 4.880350381092172, 1.3671651183662026, 4.879805805606688, 1.8704085684008367, 3.4422512724023706, 4.974305408094787, 4.8470552107539575, 4.659489231873039, 4.853837636044059, 4.846515941834093, 4.69074696600061, 2.9260485051323344, 4.919757208310527, 4.983830618346941, 4.164073400838874, 3.751521362773339, 4.558099263071016, 5.993192956688934, 4.98433535708826, 3.060678913306348, 0.8355353796794615, 4.866150708282899, 3.636403639723449, 4.933774437064875, 0.955145108430753, 3.037382222413738, 3.5973262514453412, 3.1143624116135795]|226.7998277510695857|      0.06250000|[14690, 0, 226, 452]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     227|[4.7766076086611635, 5.000947882558983, 4.9400097939763095, 4.834143688524438, 2.9169057815560353, 4.872472205705244, 4.966553130361066, 4.760196668322122, 4.0912095290437085, 4.914584057941974, 4.759622644767043, 4.952642004167504, 4.678765888605759, 4.726980578270842, 0.7869553070740657, 5.0071765795601975, 1.5645427357971644, 2.6978739739362183, 4.078287179902064, 2.5161726633562314, 2.9336316941207845, 3.166777987875476, 4.873093471960573, 1.3837368286301281, 4.886139185856543, 1.8479702924851509, 3.4510667899234155, 4.983144087904595, 4.853192955747042, 4.66205968435117, 4.857291216994513, 4.845965784710142, 4.682250447670037, 2.913485622519514, 4.924276171096811, 4.996078699755263, 4.167239267246136, 3.7557152112078733, 4.571359272287741, 5.992785771517656, 4.976571965779739, 3.068714264361428, 0.8070626069665261, 4.878059968546895, 3.6435267833764002, 4.932021877816127, 0.956621196637839, 3.0403394394488505, 3.5994497907362804, 3.1154541030601237]|226.7602414645886029|      0.12500000|[14755, 0, 227, 454]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     228|[4.7766076086611635, 5.000947882558983, 4.9400097939763095, 4.834143688524438, 2.9169057815560353, 4.872472205705244, 4.966553130361066, 4.760196668322122, 4.0912095290437085, 4.914584057941974, 4.759622644767043, 4.952642004167504, 4.678765888605759, 4.726980578270842, 0.7869553070740657, 5.0071765795601975, 1.5645427357971644, 2.6978739739362183, 4.078287179902064, 2.5161726633562314, 2.9336316941207845, 3.166777987875476, 4.873093471960573, 1.3837368286301281, 4.886139185856543, 1.8479702924851509, 3.4510667899234155, 4.983144087904595, 4.853192955747042, 4.66205968435117, 4.857291216994513, 4.845965784710142, 4.682250447670037, 2.913485622519514, 4.924276171096811, 4.996078699755263, 4.167239267246136, 3.7557152112078733, 4.571359272287741, 5.992785771517656, 4.976571965779739, 3.068714264361428, 0.8070626069665261, 4.878059968546895, 3.6435267833764002, 4.932021877816127, 0.956621196637839, 3.0403394394488505, 3.5994497907362804, 3.1154541030601237]|226.7602414645886029|      0.06250000|[14820, 0, 228, 456]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     229|[4.7766076086611635, 5.000947882558983, 4.9400097939763095, 4.834143688524438, 2.9169057815560353, 4.872472205705244, 4.966553130361066, 4.760196668322122, 4.0912095290437085, 4.914584057941974, 4.759622644767043, 4.952642004167504, 4.678765888605759, 4.726980578270842, 0.7869553070740657, 5.0071765795601975, 1.5645427357971644, 2.6978739739362183, 4.078287179902064, 2.5161726633562314, 2.9336316941207845, 3.166777987875476, 4.873093471960573, 1.3837368286301281, 4.886139185856543, 1.8479702924851509, 3.4510667899234155, 4.983144087904595, 4.853192955747042, 4.66205968435117, 4.857291216994513, 4.845965784710142, 4.682250447670037, 2.913485622519514, 4.924276171096811, 4.996078699755263, 4.167239267246136, 3.7557152112078733, 4.571359272287741, 5.992785771517656, 4.976571965779739, 3.068714264361428, 0.8070626069665261, 4.878059968546895, 3.6435267833764002, 4.932021877816127, 0.956621196637839, 3.0403394394488505, 3.5994497907362804, 3.1154541030601237]|226.7602414645886029|      0.03125000|[14885, 0, 229, 458]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     230|[4.783936506946637, 5.00134287266914, 4.942911773816823, 4.839138730406386, 2.9164021922745427, 4.875759563630653, 4.967671020399969, 4.765752321489639, 4.092796499321441, 4.910862223769844, 4.764004879418526, 4.951318330872288, 4.684576466565241, 4.726263135563784, 0.7855873249423716, 5.009019897288815, 1.5642599033925724, 2.700919187637084, 4.083014730722351, 2.521019405922205, 2.935481946549715, 3.1656782988855285, 4.87291874490332, 1.383827758250542, 4.888102716706787, 1.859946860062084, 3.4458674311093773, 4.980587297567422, 4.860459734305072, 4.667826904299723, 4.857559203310464, 4.852007086447947, 4.684734092476041, 2.9264797467832735, 4.9273791321693565, 4.996527846718381, 4.16907710234996, 3.758202449956859, 4.568899512491786, 5.995009628121055, 4.9752377318001555, 3.0673826424089143, 0.8180151142203592, 4.880038136488642, 3.6459655132915723, 4.932878483299689, 0.9493491695172647, 3.04390174688199, 3.598861374175186, 3.114762812782209]|226.6972361573423029|      0.06250000|[14950, 0, 230, 460]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     231|[4.792620348208379, 4.998557385545943, 4.942948939860016, 4.848152351633585, 2.90268139961466, 4.8712245261296, 4.972123581343345, 4.76530197296268, 4.087163930595229, 4.918560729499063, 4.765098259127306, 4.944596697296164, 4.697541969317796, 4.727779147274653, 0.7948141837294233, 5.027590057028713, 1.566460245557228, 2.702389720900076, 4.103667582129771, 2.531871926428032, 2.934247786129846, 3.160289501181719, 4.8820543732835935, 1.3853710304246751, 4.905598844476829, 1.8546542996649915, 3.4483711204881033, 4.982612199084602, 4.87081776585604, 4.664528738463944, 4.863634668046622, 4.865452783716335, 4.690414091537394, 2.90780154766787, 4.92811182641414, 5.002472767557771, 4.183458047403716, 3.7570300449984133, 4.5628438280404975, 6.0103248571797225, 4.977217214045657, 3.0584963679725456, 0.8110225683837425, 4.889877874216799, 3.641477919793919, 4.948791273435901, 0.9470060835506757, 3.041058291698015, 3.5987776918678094, 3.118657810876149]|226.6412965093672369|      0.12500000|[15015, 0, 231, 462]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     232|[4.792620348208379, 4.998557385545943, 4.942948939860016, 4.848152351633585, 2.90268139961466, 4.8712245261296, 4.972123581343345, 4.76530197296268, 4.087163930595229, 4.918560729499063, 4.765098259127306, 4.944596697296164, 4.697541969317796, 4.727779147274653, 0.7948141837294233, 5.027590057028713, 1.566460245557228, 2.702389720900076, 4.103667582129771, 2.531871926428032, 2.934247786129846, 3.160289501181719, 4.8820543732835935, 1.3853710304246751, 4.905598844476829, 1.8546542996649915, 3.4483711204881033, 4.982612199084602, 4.87081776585604, 4.664528738463944, 4.863634668046622, 4.865452783716335, 4.690414091537394, 2.90780154766787, 4.92811182641414, 5.002472767557771, 4.183458047403716, 3.7570300449984133, 4.5628438280404975, 6.0103248571797225, 4.977217214045657, 3.0584963679725456, 0.8110225683837425, 4.889877874216799, 3.641477919793919, 4.948791273435901, 0.9470060835506757, 3.041058291698015, 3.5987776918678094, 3.118657810876149]|226.6412965093672369|      0.06250000|[15080, 0, 232, 464]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     233|[4.792620348208379, 4.998557385545943, 4.942948939860016, 4.848152351633585, 2.90268139961466, 4.8712245261296, 4.972123581343345, 4.76530197296268, 4.087163930595229, 4.918560729499063, 4.765098259127306, 4.944596697296164, 4.697541969317796, 4.727779147274653, 0.7948141837294233, 5.027590057028713, 1.566460245557228, 2.702389720900076, 4.103667582129771, 2.531871926428032, 2.934247786129846, 3.160289501181719, 4.8820543732835935, 1.3853710304246751, 4.905598844476829, 1.8546542996649915, 3.4483711204881033, 4.982612199084602, 4.87081776585604, 4.664528738463944, 4.863634668046622, 4.865452783716335, 4.690414091537394, 2.90780154766787, 4.92811182641414, 5.002472767557771, 4.183458047403716, 3.7570300449984133, 4.5628438280404975, 6.0103248571797225, 4.977217214045657, 3.0584963679725456, 0.8110225683837425, 4.889877874216799, 3.641477919793919, 4.948791273435901, 0.9470060835506757, 3.041058291698015, 3.5987776918678094, 3.118657810876149]|226.6412965093672369|      0.03125000|[15145, 0, 233, 466]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
