k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0478993501530648, 0.0622196849474025, 0.1590751675332898, 0.0354408147990954, 0.1631103105285328, -0.0018811837667013, 0.039588874903822, -0.0380032643996805, -0.0382647293960556, -0.0264446392691078, 0.2557472899830945, -0.0107836210493259, 0.1952272509150635, 0.2464145885281385, -0.0859434053665172, -0.3037305889086542, -0.186643738562294, 0.0022141088291853, -0.1667239567738808, 0.1882313489894686, 0.2276730468872439, 0.088882968762809, -0.0017392270797803, 0.0804290332442556, -0.0149843156930915, -0.0388456986272729, 0.0742333262215873, 0.0732186121111888, -0.0487905308259279, -0.0372395325984272, 0.0592982650788902, -0.0170064299157309, 0.2685437927893635, 0.033832136337226, -0.1306869800074443, 0.0474101736407652, 0.1299305490013186, -0.0258822165230471, 0.0029810295735964, 0.0142136790437906, 0.0450268172990524, 0.1082898315560591, 0.0737951990693006, 0.2478055210100404, -0.027847430497026, -0.2262064171661979, -0.2161743448134294, 0.3010602915458094, -0.1960809101356022, 0.2613854362262378]|4572.5861661846956849|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
     196|[-0.0955597022553992, -1.1848103721577423, -0.8721781501970715, -4.469379930116687, 1.8224303452883448, 6.717094053837915, 0.6686139613765888, 4.030607257810827, -0.0547112995180142, 0.7452169743263942, 0.5305035707127428, 0.418158923799775, 0.9084111041968573, 1.1248031781962613, -2.421541631670471, -3.6174232859202258, -1.183898775848833, 0.494772616306185, -7.233517835825084, -0.4602059699368883, 5.754485883257061, 1.4007924907494218, 2.086162278201801, 8.901589229574922, -3.9959251841302423, 1.9965168802762363, 1.3141785686895477, 3.4050968832844215, 0.1549328012497379, -0.4902070931332693, 1.1260624881595318, -2.653342783643281, 3.697733824302347, 5.208925435082626, -4.495023667954672, 1.2801529595558097, 0.2427842920845256, -1.3059164701784975, -1.9372642397079616, 8.689796864658414, 0.9965766664280176, 5.612573002809183, -4.084275689550496, 2.392631907348938, -0.6445715164907156, 1.4614118879168232, -5.651229324347059, -0.782766953867595, -1.5427290355621501, 1.5071506459558839]|1429.6221578256638622|      0.25000000|[11172, 1568, 196, 392]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     197|[-0.0522714016748509, -1.20615356991797, -0.8882087450696414, -4.479614732530658, 1.7701737326247842, 6.719065359539642, 0.6744923135897803, 4.064114965020429, -0.075190335072772, 0.752234458215022, 0.539487491173445, 0.4254845160575002, 0.9606164429832674, 1.1285871181470999, -2.4684897260226157, -3.6317549116342147, -1.1433733862116189, 0.5243852074802083, -7.302958800464146, -0.4302337436216853, 5.831895797977208, 1.4169861399099875, 2.0557767735122967, 8.959254203797824, -4.047820236588884, 1.9969954086671649, 1.2784257730468866, 3.442457457253811, 0.1148986859839496, -0.5399720321983118, 1.126260907995674, -2.645147640013618, 3.729727198866822, 5.258494964539515, -4.4452057276805315, 1.2988808331101758, 0.2689831921383243, -1.3161020306675553, -1.9448456214531393, 8.73975223487221, 0.9785069376431789, 5.673990940026048, -4.084749195193902, 2.4159928357727103, -0.5803061229842751, 1.4567511234333503, -5.632677121717116, -0.8286869692841755, -1.5292630540055154, 1.5358061642984948]|1427.9408588419314583|      0.50000000|[11229, 1576, 197, 394]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     198|[-0.0522714016748509, -1.20615356991797, -0.8882087450696414, -4.479614732530658, 1.7701737326247842, 6.719065359539642, 0.6744923135897803, 4.064114965020429, -0.075190335072772, 0.752234458215022, 0.539487491173445, 0.4254845160575002, 0.9606164429832674, 1.1285871181470999, -2.4684897260226157, -3.6317549116342147, -1.1433733862116189, 0.5243852074802083, -7.302958800464146, -0.4302337436216853, 5.831895797977208, 1.4169861399099875, 2.0557767735122967, 8.959254203797824, -4.047820236588884, 1.9969954086671649, 1.2784257730468866, 3.442457457253811, 0.1148986859839496, -0.5399720321983118, 1.126260907995674, -2.645147640013618, 3.729727198866822, 5.258494964539515, -4.4452057276805315, 1.2988808331101758, 0.2689831921383243, -1.3161020306675553, -1.9448456214531393, 8.73975223487221, 0.9785069376431789, 5.673990940026048, -4.084749195193902, 2.4159928357727103, -0.5803061229842751, 1.4567511234333503, -5.632677121717116, -0.8286869692841755, -1.5292630540055154, 1.5358061642984948]|1427.9408588419314583|      0.25000000|[11286, 1584, 198, 396]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     199|[-0.0522714016748509, -1.20615356991797, -0.8882087450696414, -4.479614732530658, 1.7701737326247842, 6.719065359539642, 0.6744923135897803, 4.064114965020429, -0.075190335072772, 0.752234458215022, 0.539487491173445, 0.4254845160575002, 0.9606164429832674, 1.1285871181470999, -2.4684897260226157, -3.6317549116342147, -1.1433733862116189, 0.5243852074802083, -7.302958800464146, -0.4302337436216853, 5.831895797977208, 1.4169861399099875, 2.0557767735122967, 8.959254203797824, -4.047820236588884, 1.9969954086671649, 1.2784257730468866, 3.442457457253811, 0.1148986859839496, -0.5399720321983118, 1.126260907995674, -2.645147640013618, 3.729727198866822, 5.258494964539515, -4.4452057276805315, 1.2988808331101758, 0.2689831921383243, -1.3161020306675553, -1.9448456214531393, 8.73975223487221, 0.9785069376431789, 5.673990940026048, -4.084749195193902, 2.4159928357727103, -0.5803061229842751, 1.4567511234333503, -5.632677121717116, -0.8286869692841755, -1.5292630540055154, 1.5358061642984948]|1427.9408588419314583|      0.12500000|[11343, 1592, 199, 398]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     200|[-0.0417546166354025, -1.2335133256589959, -0.8715103679758396, -4.473484658669845, 1.7682890530300717, 6.735229221044845, 0.6804071168422604, 4.082028438789094, -0.0372014263448474, 0.7807739597326605, 0.5478564426233649, 0.4158203399136112, 0.9406006350140865, 1.1487238560151143, -2.4678612979844154, -3.640046355663528, -1.1237608540856352, 0.5265898807985655, -7.307859056932527, -0.4214929524303361, 5.825550924718498, 1.4177259978554002, 2.0214878396416074, 8.943372010318623, -4.069969369230876, 2.0115382406648847, 1.252751270957392, 3.4399474734132314, 0.1242927857902858, -0.5400809489277875, 1.1352808750269423, -2.6610742023136185, 3.7641930205844956, 5.28961507516037, -4.426545958145689, 1.3200324017258487, 0.2819507120230414, -1.307949848861207, -1.9361982026976128, 8.763342702004827, 1.0155720673759328, 5.669569460815527, -4.081989188116378, 2.4072174500890866, -0.5466696938434672, 1.455124318272118, -5.641148330480381, -0.8357040225586915, -1.5164718378699502, 1.527540256811991]|1427.2479226567515980|      0.25000000|[11400, 1600, 200, 400]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     201|[-0.0417546166354025, -1.2335133256589959, -0.8715103679758396, -4.473484658669845, 1.7682890530300717, 6.735229221044845, 0.6804071168422604, 4.082028438789094, -0.0372014263448474, 0.7807739597326605, 0.5478564426233649, 0.4158203399136112, 0.9406006350140865, 1.1487238560151143, -2.4678612979844154, -3.640046355663528, -1.1237608540856352, 0.5265898807985655, -7.307859056932527, -0.4214929524303361, 5.825550924718498, 1.4177259978554002, 2.0214878396416074, 8.943372010318623, -4.069969369230876, 2.0115382406648847, 1.252751270957392, 3.4399474734132314, 0.1242927857902858, -0.5400809489277875, 1.1352808750269423, -2.6610742023136185, 3.7641930205844956, 5.28961507516037, -4.426545958145689, 1.3200324017258487, 0.2819507120230414, -1.307949848861207, -1.9361982026976128, 8.763342702004827, 1.0155720673759328, 5.669569460815527, -4.081989188116378, 2.4072174500890866, -0.5466696938434672, 1.455124318272118, -5.641148330480381, -0.8357040225586915, -1.5164718378699502, 1.527540256811991]|1427.2479226567515980|      0.12500000|[11457, 1608, 201, 402]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     202|[-0.0442693746822137, -1.2249562214048595, -0.8844639691879264, -4.466539627410348, 1.7616962448126294, 6.742965294587521, 0.6810364164829327, 4.107763813739171, -0.0476720498705353, 0.8019890807668166, 0.5591827173489209, 0.4091001067796554, 0.9572789258530783, 1.1282186096608247, -2.448530533244847, -3.653734892030461, -1.1264113660990758, 0.4999423244154568, -7.324185513060364, -0.4138652098770343, 5.850770988997215, 1.4223986137135907, 1.9960116501015088, 8.990291335565653, -4.071595110312651, 2.021839716710613, 1.2443267603307995, 3.4011377493039294, 0.1239922024032086, -0.5237717244942436, 1.1208850114456226, -2.6646041858648473, 3.767270844645919, 5.312713430128088, -4.4138488515118315, 1.3254652919279957, 0.2820272627571897, -1.3148027597690977, -1.924991091897966, 8.769375521348064, 1.028458959428558, 5.7003859427505725, -4.121470680610578, 2.4215814216200413, -0.5329253190609731, 1.4461483741595094, -5.643283555314603, -0.8626026960801096, -1.4844171469424394, 1.5273673094877596]|1426.1430044252765583|      0.25000000|[11514, 1616, 202, 404]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     203|[-0.0649872107497158, -1.1645331068486062, -0.9624392991744167, -4.456332814946493, 1.6853257801430248, 6.751999061531982, 0.6457658490764886, 4.127609183007443, -0.0756103923021245, 0.8097056661697221, 0.5932260749625456, 0.3996798112446926, 0.9622664090277003, 1.05938689731763, -2.450471171687847, -3.7005631938050514, -1.0760530806460196, 0.5394101028830934, -7.3563764494542605, -0.4099770847903376, 5.820882637359199, 1.4101062743250943, 1.9903439917974346, 9.029088158433682, -4.141934439234091, 2.014557768560648, 1.2009293070912763, 3.370713113034364, 0.087597842202996, -0.5516991548410001, 1.1441071667693798, -2.684645972053486, 3.7583808792923366, 5.370671385935939, -4.418402741097464, 1.339849540330388, 0.2820079416884345, -1.2718403142878025, -1.889883841476091, 8.809711506799395, 1.0198691560182533, 5.725338933814877, -4.179685988741356, 2.4265442613495214, -0.5149293817399174, 1.4194143449604866, -5.641060662889247, -0.8265534655736276, -1.4824198301581226, 1.4801825888225446]|1424.9763022106660628|      0.50000000|[11571, 1624, 203, 406]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     204|[-0.0649872107497158, -1.1645331068486062, -0.9624392991744167, -4.456332814946493, 1.6853257801430248, 6.751999061531982, 0.6457658490764886, 4.127609183007443, -0.0756103923021245, 0.8097056661697221, 0.5932260749625456, 0.3996798112446926, 0.9622664090277003, 1.05938689731763, -2.450471171687847, -3.7005631938050514, -1.0760530806460196, 0.5394101028830934, -7.3563764494542605, -0.4099770847903376, 5.820882637359199, 1.4101062743250943, 1.9903439917974346, 9.029088158433682, -4.141934439234091, 2.014557768560648, 1.2009293070912763, 3.370713113034364, 0.087597842202996, -0.5516991548410001, 1.1441071667693798, -2.684645972053486, 3.7583808792923366, 5.370671385935939, -4.418402741097464, 1.339849540330388, 0.2820079416884345, -1.2718403142878025, -1.889883841476091, 8.809711506799395, 1.0198691560182533, 5.725338933814877, -4.179685988741356, 2.4265442613495214, -0.5149293817399174, 1.4194143449604866, -5.641060662889247, -0.8265534655736276, -1.4824198301581226, 1.4801825888225446]|1424.9763022106660628|      0.25000000|[11628, 1632, 204, 408]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     205|[-0.0459721935144632, -1.217642943987519, -0.9573368271494829, -4.45595129044511, 1.6919723631329144, 6.799886570620505, 0.6550029018967393, 4.211156861307201, -0.0635127545502342, 0.8361765161893886, 0.6236290184424459, 0.4111215173151616, 0.9676591593883772, 1.011776467718797, -2.4914442085546966, -3.779932194153927, -1.180481702610213, 0.4883988550861723, -7.390066879980754, -0.4285351343852791, 5.873734451432101, 1.3981972220686443, 1.9618064893700766, 8.994549653049967, -4.1316154797561, 2.0329791533972177, 1.2193892930206678, 3.3896327389216063, 0.033806741390132, -0.5472409135250318, 1.1364222316178387, -2.6551377057049805, 3.781072047101037, 5.408305009021817, -4.417964867132231, 1.349537900785005, 0.2652268197802374, -1.3012645342213291, -1.9023547546739683, 8.87880016427185, 1.0308336954429502, 5.737285360048551, -4.207857528465723, 2.3930734300391974, -0.501940344617329, 1.4105445217905968, -5.640114080902775, -0.8414381421819672, -1.4767435164025486, 1.4352949862519717]|1423.5965315125808957|      0.50000000|[11685, 1640, 205, 410]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     206|[-0.0459721935144632, -1.217642943987519, -0.9573368271494829, -4.45595129044511, 1.6919723631329144, 6.799886570620505, 0.6550029018967393, 4.211156861307201, -0.0635127545502342, 0.8361765161893886, 0.6236290184424459, 0.4111215173151616, 0.9676591593883772, 1.011776467718797, -2.4914442085546966, -3.779932194153927, -1.180481702610213, 0.4883988550861723, -7.390066879980754, -0.4285351343852791, 5.873734451432101, 1.3981972220686443, 1.9618064893700766, 8.994549653049967, -4.1316154797561, 2.0329791533972177, 1.2193892930206678, 3.3896327389216063, 0.033806741390132, -0.5472409135250318, 1.1364222316178387, -2.6551377057049805, 3.781072047101037, 5.408305009021817, -4.417964867132231, 1.349537900785005, 0.2652268197802374, -1.3012645342213291, -1.9023547546739683, 8.87880016427185, 1.0308336954429502, 5.737285360048551, -4.207857528465723, 2.3930734300391974, -0.501940344617329, 1.4105445217905968, -5.640114080902775, -0.8414381421819672, -1.4767435164025486, 1.4352949862519717]|1423.5965315125808957|      0.25000000|[11742, 1648, 206, 412]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     207|[-0.0866265759615725, -1.2436149801821186, -0.8505330821182419, -4.491699732454856, 1.7196923029219835, 6.85085991466708, 0.6319957576914181, 4.231649674720288, -0.1311525831052069, 0.8185709189891178, 0.6644534117662615, 0.4316469888077235, 0.8926723100891321, 0.9993245412166084, -2.481923651818814, -3.7621766321046373, -1.1796209158100088, 0.466620308219813, -7.3827169012242475, -0.4536053309433834, 5.857584874453572, 1.417589383257576, 1.895249462153287, 9.024087777693524, -4.138330225859296, 1.9949851376694143, 1.2447602878123385, 3.383382919075685, 0.0086885665523283, -0.5507005649369885, 1.1082748557853137, -2.659993199810012, 3.818816367408751, 5.435765767980554, -4.469510685606061, 1.3372956467085446, 0.2893040023587741, -1.3184111131292635, -1.871160135041303, 8.934637112331556, 1.0268177167840886, 5.784181894455117, -4.2168771382550405, 2.380193332244361, -0.4745994317584218, 1.4275915109666573, -5.656276806002556, -0.8181571418482109, -1.4060434359214269, 1.4293688125910033]|1421.9578354004142966|      0.50000000|[11799, 1656, 207, 414]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     208|[-0.0866265759615725, -1.2436149801821186, -0.8505330821182419, -4.491699732454856, 1.7196923029219835, 6.85085991466708, 0.6319957576914181, 4.231649674720288, -0.1311525831052069, 0.8185709189891178, 0.6644534117662615, 0.4316469888077235, 0.8926723100891321, 0.9993245412166084, -2.481923651818814, -3.7621766321046373, -1.1796209158100088, 0.466620308219813, -7.3827169012242475, -0.4536053309433834, 5.857584874453572, 1.417589383257576, 1.895249462153287, 9.024087777693524, -4.138330225859296, 1.9949851376694143, 1.2447602878123385, 3.383382919075685, 0.0086885665523283, -0.5507005649369885, 1.1082748557853137, -2.659993199810012, 3.818816367408751, 5.435765767980554, -4.469510685606061, 1.3372956467085446, 0.2893040023587741, -1.3184111131292635, -1.871160135041303, 8.934637112331556, 1.0268177167840886, 5.784181894455117, -4.2168771382550405, 2.380193332244361, -0.4745994317584218, 1.4275915109666573, -5.656276806002556, -0.8181571418482109, -1.4060434359214269, 1.4293688125910033]|1421.9578354004142966|      0.25000000|[11856, 1664, 208, 416]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     209|[-0.0654666834970494, -1.2760562030693403, -0.8546914612534655, -4.511530772149379, 1.7158071764953102, 6.896262834671067, 0.6001688733691457, 4.336096912515093, -0.0778861437222715, 0.8442665904681252, 0.657554725847537, 0.3805014073686419, 0.8579247618182677, 0.9907470674590496, -2.4836386490258757, -3.7434038990353233, -1.1540773158773887, 0.4601826914978896, -7.388974097588793, -0.4883156022253823, 5.858824365932161, 1.4535468731107866, 1.9115505069714063, 9.043788635707974, -4.196682659788524, 1.9577380936748494, 1.2228416024377928, 3.317313490831958, 0.020900839593668, -0.5265906802423209, 1.1202956157445, -2.6484320744149734, 3.805741877944773, 5.413741477335102, -4.4554096505671525, 1.354642074924994, 0.2689624041512483, -1.2552496346306579, -1.8979105815382005, 9.00685836323469, 1.03796556269276, 5.829703588592499, -4.251551555434973, 2.414338054714774, -0.5096383472361364, 1.3982916031397166, -5.619290343456232, -0.8701805400943099, -1.3892994146377062, 1.3873641294699122]|1420.4012326114807365|      0.50000000|[11913, 1672, 209, 418]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     210|[-0.0654666834970494, -1.2760562030693403, -0.8546914612534655, -4.511530772149379, 1.7158071764953102, 6.896262834671067, 0.6001688733691457, 4.336096912515093, -0.0778861437222715, 0.8442665904681252, 0.657554725847537, 0.3805014073686419, 0.8579247618182677, 0.9907470674590496, -2.4836386490258757, -3.7434038990353233, -1.1540773158773887, 0.4601826914978896, -7.388974097588793, -0.4883156022253823, 5.858824365932161, 1.4535468731107866, 1.9115505069714063, 9.043788635707974, -4.196682659788524, 1.9577380936748494, 1.2228416024377928, 3.317313490831958, 0.020900839593668, -0.5265906802423209, 1.1202956157445, -2.6484320744149734, 3.805741877944773, 5.413741477335102, -4.4554096505671525, 1.354642074924994, 0.2689624041512483, -1.2552496346306579, -1.8979105815382005, 9.00685836323469, 1.03796556269276, 5.829703588592499, -4.251551555434973, 2.414338054714774, -0.5096383472361364, 1.3982916031397166, -5.619290343456232, -0.8701805400943099, -1.3892994146377062, 1.3873641294699122]|1420.4012326114807365|      0.25000000|[11970, 1680, 210, 420]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     211|[-0.069040173980748, -1.2445359083236684, -0.8089155958275457, -4.467683689347664, 1.6494463364756675, 6.962560288235612, 0.5587588075568822, 4.335303090421491, -0.1136112252044122, 0.7797301703557141, 0.6390183136150819, 0.3644005730560863, 0.8625245598635521, 0.9405884489554897, -2.4427306957597095, -3.7469486979827606, -1.2171614597465876, 0.4450461705420156, -7.344055644677898, -0.510465611676519, 5.8399461565915605, 1.4665963981980774, 1.836839262342326, 9.08120531221496, -4.223408232431085, 2.0014881084404976, 1.2226479798527186, 3.3191460246374134, 0.0365684040296765, -0.5354194302314533, 1.1087601359378443, -2.6259753285415095, 3.778447312638063, 5.400135070553941, -4.511400498403326, 1.3705313562510526, 0.2669719338652527, -1.2413602194809719, -1.8588663113015464, 9.082414164739054, 1.0155854637082349, 5.861879419770454, -4.276366384232288, 2.433161690856071, -0.5204192505823162, 1.3894927367691177, -5.632983270468406, -0.9214353116425709, -1.4098949143365407, 1.4218582041480736]|1419.2418523898913918|      0.50000000|[12027, 1688, 211, 422]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     212|[-0.069040173980748, -1.2445359083236684, -0.8089155958275457, -4.467683689347664, 1.6494463364756675, 6.962560288235612, 0.5587588075568822, 4.335303090421491, -0.1136112252044122, 0.7797301703557141, 0.6390183136150819, 0.3644005730560863, 0.8625245598635521, 0.9405884489554897, -2.4427306957597095, -3.7469486979827606, -1.2171614597465876, 0.4450461705420156, -7.344055644677898, -0.510465611676519, 5.8399461565915605, 1.4665963981980774, 1.836839262342326, 9.08120531221496, -4.223408232431085, 2.0014881084404976, 1.2226479798527186, 3.3191460246374134, 0.0365684040296765, -0.5354194302314533, 1.1087601359378443, -2.6259753285415095, 3.778447312638063, 5.400135070553941, -4.511400498403326, 1.3705313562510526, 0.2669719338652527, -1.2413602194809719, -1.8588663113015464, 9.082414164739054, 1.0155854637082349, 5.861879419770454, -4.276366384232288, 2.433161690856071, -0.5204192505823162, 1.3894927367691177, -5.632983270468406, -0.9214353116425709, -1.4098949143365407, 1.4218582041480736]|1419.2418523898913918|      0.25000000|[12084, 1696, 212, 424]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     213|[-0.015621068548372, -1.27292827899847, -0.8767426900209847, -4.434254732813602, 1.6755215433186017, 6.976559975708198, 0.5271818502279161, 4.370857330935966, -0.0908743944787856, 0.7760967452006925, 0.6281877319330718, 0.3706573648265032, 0.8547679501285345, 0.9167978170576117, -2.46608091130914, -3.711341493565287, -1.2489863714118292, 0.4071858866640772, -7.376961222052269, -0.4992219566832145, 5.895621017424388, 1.45366993176726, 1.8697955931657337, 9.046410002688917, -4.254372536343271, 1.971326735651355, 1.1656769321444787, 3.3374430297462965, 0.0182868803379128, -0.5278894161137717, 1.1172647953380341, -2.6679729401828753, 3.7828468833268833, 5.427301818949547, -4.497054145804691, 1.3632800529096782, 0.2810895631246635, -1.1863900170910386, -1.9243698143866277, 9.137638445033538, 0.9943829836512156, 5.937095435006641, -4.294370022257874, 2.501388704585142, -0.4524002675979583, 1.3837617121153063, -5.6651554233035615, -0.9297409044161474, -1.4189886728150944, 1.4599994499669715]|1418.1006684872697861|      0.50000000|[12141, 1704, 213, 426]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     214|[-0.015621068548372, -1.27292827899847, -0.8767426900209847, -4.434254732813602, 1.6755215433186017, 6.976559975708198, 0.5271818502279161, 4.370857330935966, -0.0908743944787856, 0.7760967452006925, 0.6281877319330718, 0.3706573648265032, 0.8547679501285345, 0.9167978170576117, -2.46608091130914, -3.711341493565287, -1.2489863714118292, 0.4071858866640772, -7.376961222052269, -0.4992219566832145, 5.895621017424388, 1.45366993176726, 1.8697955931657337, 9.046410002688917, -4.254372536343271, 1.971326735651355, 1.1656769321444787, 3.3374430297462965, 0.0182868803379128, -0.5278894161137717, 1.1172647953380341, -2.6679729401828753, 3.7828468833268833, 5.427301818949547, -4.497054145804691, 1.3632800529096782, 0.2810895631246635, -1.1863900170910386, -1.9243698143866277, 9.137638445033538, 0.9943829836512156, 5.937095435006641, -4.294370022257874, 2.501388704585142, -0.4524002675979583, 1.3837617121153063, -5.6651554233035615, -0.9297409044161474, -1.4189886728150944, 1.4599994499669715]|1418.1006684872697861|      0.25000000|[12198, 1712, 214, 428]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     215|[-0.0334733890904624, -1.2418942385555425, -0.8686440843513773, -4.417951324528005, 1.6277962330513305, 7.0286252163119505, 0.5616740734309436, 4.316889543583537, -0.1033587698805498, 0.8245478216652625, 0.6139798923021411, 0.3342505067079238, 0.8498172549598196, 0.919891751722928, -2.4059890590079354, -3.734582705247184, -1.260856222645005, 0.3952578832108277, -7.399347794010495, -0.4719728716205252, 5.909014400273414, 1.3831060276573905, 1.8298558421974607, 9.064686821213611, -4.224282022782854, 2.033073166420045, 1.1588322158848048, 3.3467520822085772, 2.01057056648e-05, -0.5217526089057329, 1.099496525086306, -2.6968107580931555, 3.813925975315779, 5.47489730192818, -4.491570368407572, 1.392476570394256, 0.2931050053691404, -1.192800591230203, -1.9039444423217515, 9.240001213408135, 0.9828920558284726, 5.935145939556179, -4.273238962444096, 2.48935545758356, -0.498244924130872, 1.3436852497794907, -5.610158957310315, -0.9372280304893481, -1.350552055285587, 1.4253388857727924]|1416.8050070979329575|      0.50000000|[12255, 1720, 215, 430]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     216|[-0.0334733890904624, -1.2418942385555425, -0.8686440843513773, -4.417951324528005, 1.6277962330513305, 7.0286252163119505, 0.5616740734309436, 4.316889543583537, -0.1033587698805498, 0.8245478216652625, 0.6139798923021411, 0.3342505067079238, 0.8498172549598196, 0.919891751722928, -2.4059890590079354, -3.734582705247184, -1.260856222645005, 0.3952578832108277, -7.399347794010495, -0.4719728716205252, 5.909014400273414, 1.3831060276573905, 1.8298558421974607, 9.064686821213611, -4.224282022782854, 2.033073166420045, 1.1588322158848048, 3.3467520822085772, 2.01057056648e-05, -0.5217526089057329, 1.099496525086306, -2.6968107580931555, 3.813925975315779, 5.47489730192818, -4.491570368407572, 1.392476570394256, 0.2931050053691404, -1.192800591230203, -1.9039444423217515, 9.240001213408135, 0.9828920558284726, 5.935145939556179, -4.273238962444096, 2.48935545758356, -0.498244924130872, 1.3436852497794907, -5.610158957310315, -0.9372280304893481, -1.350552055285587, 1.4253388857727924]|1416.8050070979329575|      0.25000000|[12312, 1728, 216, 432]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     217|[-0.0334733890904624, -1.2418942385555425, -0.8686440843513773, -4.417951324528005, 1.6277962330513305, 7.0286252163119505, 0.5616740734309436, 4.316889543583537, -0.1033587698805498, 0.8245478216652625, 0.6139798923021411, 0.3342505067079238, 0.8498172549598196, 0.919891751722928, -2.4059890590079354, -3.734582705247184, -1.260856222645005, 0.3952578832108277, -7.399347794010495, -0.4719728716205252, 5.909014400273414, 1.3831060276573905, 1.8298558421974607, 9.064686821213611, -4.224282022782854, 2.033073166420045, 1.1588322158848048, 3.3467520822085772, 2.01057056648e-05, -0.5217526089057329, 1.099496525086306, -2.6968107580931555, 3.813925975315779, 5.47489730192818, -4.491570368407572, 1.392476570394256, 0.2931050053691404, -1.192800591230203, -1.9039444423217515, 9.240001213408135, 0.9828920558284726, 5.935145939556179, -4.273238962444096, 2.48935545758356, -0.498244924130872, 1.3436852497794907, -5.610158957310315, -0.9372280304893481, -1.350552055285587, 1.4253388857727924]|1416.8050070979329575|      0.12500000|[12369, 1736, 217, 434]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     218|[-0.0395178522923466, -1.2448175393855656, -0.8741803741076564, -4.416992308926704, 1.644025907818126, 7.038232733540422, 0.5393862293081896, 4.312894690728739, -0.0963654097755606, 0.801707382234861, 0.6327393319835043, 0.3095987528969384, 0.8410572753929665, 0.9200731870926393, -2.3937085767284363, -3.7759265879139674, -1.2637184658542926, 0.4020621264358542, -7.406170151866768, -0.4810344964429504, 5.910537720680527, 1.4263134546254155, 1.834272493946142, 9.072540869110886, -4.211160756780146, 2.02295667142592, 1.1427827833590833, 3.371059332118719, -0.0043528027298477, -0.5274288435612997, 1.0805566095593162, -2.6912101253410645, 3.8466433006597187, 5.46090140729946, -4.4986531535809435, 1.3676025566085084, 0.318867879557395, -1.2046789738369426, -1.915376664004997, 9.243237636753307, 1.023784083778628, 5.964925961939391, -4.26772323339881, 2.506133804737271, -0.5200137828152096, 1.3474985906654156, -5.624933727999935, -0.9397702388151852, -1.3657632875715526, 1.3967343415660878]|1416.3925245113471192|      0.25000000|[12426, 1744, 218, 436]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
