k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.90000000|[237, 14, 0, 2]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      58|[0.5997351222568174, 0.0201398152034041, 1.8882325769554114, 0.6531374346767154, 0.0202520208720564, 2.0011600754763994, 1.2976655427204065, 0.0201604458530132, 2.118839179786336, -0.0227435818340297, 0.0198728293257085, 2.162052860807972, 1.2320195028480696, 0.0203599436358423, 2.2190583187426705, 0.2183641550304108, 0.0200834731951079, 2.2812335885913435, 1.3344325465972342, 0.0200960365244486, 2.3901182331199093, 4.504581578806163, 0.0263859155249497, 2.4889373898380462, 0.6613981595660197, 0.019801463382591, 2.5594278112591304, 4.388120509971532, 0.02610640066181, 2.7077314334932865, 0.2275629459691017, 0.0204505504671394, 2.9402949949951753, 0.235689415233067, 0.0197517430039877, 2.9668908927384856, 0.7112742925796216, 0.0200372147991454, 3.1292143363140617, 0.2038362629455903, 0.0199047197887538, 3.226062255081504, -0.0670321518399491, 0.0197779916554549, 3.2551677011347584, 1.3808074841029598, 0.0206811765410964, 3.3803026338237445, 0.2417262480353106, 0.0194733625743429, 3.6687439229334617, 0.0603498223952072, 0.0201118633779591, 3.7224885398718555, 0.01687758427313, 0.0198967517980628, 3.8306295837737574, 0.4161422824362883, 0.0189353889893697, 3.958908255086224, 0.263221078233043, 0.0203048016403847, 4.052567643872886, 0.8186437666147027, 0.0208529050828173, 4.174743767676813, 0.965184383367356, 0.0201480348858386, 4.431155124595037, 0.7434885284197512, 0.0198580011076433, 4.5595187099026075, 0.2135306533649045, 0.0196396298167227, 4.6020578221409725, 0.5031640123632175, 0.0199432238109842, 4.704857793663786, 0.0488508275461041, 0.0198402315226615, 4.800977593610086, 0.3681839515999142, 0.0203594944270006, 4.969271318481633, 0.1621250769128375, 0.0198360580627394, 5.395056763675294, 0.2900381629771587, 0.019269987256959, 5.419156235420133, 0.0980738551473129, 0.0199539789044713, 2.5864258221705136, 0.0008810319955948, 0.0195565726103629, 3.8618239103155894, 0.1552179662992854, 0.0202471505982911, 5.198773868785182]|411672.0000000000000000|      0.00417456|[13647, 812, 0, 116]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      59|[0.5997624801415691, 0.020048924387734, 1.888725218052758, 0.6530706258517212, 0.0198607225299272, 2.000842550679253, 1.2976014132013725, 0.0206330292195314, 2.1187146658926057, -0.0230339887500409, 0.0195922474722627, 2.1618838665245623, 1.2319051349938899, 0.0208422096382209, 2.218919863264926, 0.2182965769133939, 0.020324703870425, 2.2810265928407274, 1.3341567757513393, 0.0198940889552439, 2.3901695726398575, 4.504273132389637, 0.0288171585068864, 2.4884812505932254, 0.661470386005334, 0.0200777519996805, 2.5596814851048255, 4.387537045205031, 0.0285555536518188, 2.70764294611274, 0.2272561717271945, 0.0204043437010308, 2.9402720817903423, 0.2359233735425804, 0.0200719804219934, 2.9669490911654277, 0.7109723138008368, 0.0205318722782334, 3.1292085364526674, 0.2038411021574725, 0.0199741181080562, 3.2262307094172766, -0.0669353662912689, 0.0196442798352971, 3.255322970882483, 1.3807912246471032, 0.0210690181619869, 3.3803941623794245, 0.2417233196835877, 0.0191954626942702, 3.6689771774251896, 0.0604144983691259, 0.0198777559778964, 3.7222996806093174, 0.0170153507941666, 0.0198891512119108, 3.8306758289690146, 0.4160352566483173, 0.0186340783897682, 3.958927189524296, 0.2636483972647606, 0.0204323158616664, 4.052177558477568, 0.8191250038564108, 0.0212029058035893, 4.174896254252134, 0.9652688801109092, 0.0199936445804904, 4.431091994743182, 0.7435016679624096, 0.019923218264773, 4.5596520384917305, 0.2135347851875408, 0.0198298212877168, 4.602460893516801, 0.5030252051238644, 0.0200124458848469, 4.705104170455393, 0.0487094542116395, 0.0198753443870313, 4.801010088308394, 0.3680445109687152, 0.0202915803310295, 4.9692119423192, 0.1621877967457357, 0.0195492223138978, 5.395224388751128, 0.2898961821621069, 0.018950814368019, 5.419322383314078, 0.0982299981313702, 0.0197987780449347, 2.586572542432263, 0.0007571838329643, 0.0190122486756443, 3.862099174071516, 0.1547777552858074, 0.0204998192794249, 5.198744637931776]|392489.6250000000000000|      0.00463840|[13883, 826, 0, 118]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      60|[0.5993933216406845, 0.0204372388506669, 1.8888023943048375, 0.6527165136817491, 0.0198340683134105, 2.000338848756927, 1.2979768882190017, 0.0211340063049748, 2.1183685827365064, -0.0232243112838045, 0.0191797609435965, 2.162084252326555, 1.231835213829488, 0.0209833159945331, 2.2187360959713893, 0.2183844194203454, 0.0202777373553705, 2.2811278775922488, 1.3344226887398831, 0.0203206173263212, 2.3899142359464354, 4.504099880396449, 0.0315232652418869, 2.488425419086, 0.6618211232144644, 0.0202470676534711, 2.5599121461579064, 4.387521686570044, 0.031476217042823, 2.7077197344732964, 0.2273761834772894, 0.0203051997543881, 2.9403117972505797, 0.2356642054520932, 0.0201512705245089, 2.966955256185681, 0.7108632646225693, 0.0205606949182382, 3.129475236210132, 0.2042368398803124, 0.0199489002840286, 3.225937704592002, -0.0673684709631223, 0.0194571135964088, 3.2556067277071707, 1.3805191936012653, 0.0213845050617306, 3.380422237639816, 0.2414490879688051, 0.0191861491958239, 3.6687451601777767, 0.0604688735342971, 0.0197580727980282, 3.722234136174949, 0.0169494694915516, 0.0203745348508077, 3.8310748012931297, 0.415714044370251, 0.018768142356717, 3.959486620744994, 0.2636957772523642, 0.0206125079847336, 4.051965625149273, 0.819006129391209, 0.0214640603474592, 4.174770499856802, 0.9652901181644146, 0.0205861479801419, 4.431200576844953, 0.7431925221410832, 0.0202396039185904, 4.55969211325759, 0.2134925942510698, 0.0195635097469932, 4.602684120470652, 0.5030431841048794, 0.0200867622403908, 4.704997509892669, 0.0487243147749053, 0.0197218698491279, 4.801114833128393, 0.3683357656486431, 0.0205732359627885, 4.969674139109929, 0.1621843779280881, 0.0192619073799716, 5.3953200619220665, 0.2898985036287756, 0.0188666301411503, 5.419503436956773, 0.098431304973986, 0.0196171052659249, 2.586318182355825, 0.0009306683151336, 0.0191056960901171, 3.8620259866117643, 0.1549518866607769, 0.0202493314162274, 5.198809971010911]|374135.5312500000000000|      0.00515378|[14118, 840, 0, 120]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      61|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00572642|[14353, 854, 0, 122]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      62|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00515378|[14589, 868, 0, 124]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      63|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00463840|[14824, 882, 0, 126]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      64|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00417456|[15060, 896, 0, 128]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      65|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00375710|[15295, 910, 0, 130]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      66|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00338139|[15530, 924, 0, 132]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      67|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00304325|[15767, 938, 0, 134]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      68|[0.5991674443341246, 0.0200232450549902, 1.888878841035333, 0.6524848302710723, 0.0194835811096745, 1.9999920953845953, 1.2981593510940757, 0.0218354082231337, 2.1186851644698557, -0.0234475909333574, 0.0189910839335597, 2.162273918957005, 1.2319275629554671, 0.0216429756518285, 2.2190775898024264, 0.2181591471501444, 0.0201498099838681, 2.2810813499374185, 1.3343926818606875, 0.021329299057907, 2.390176681239008, 4.503766675357688, 0.0343923430935129, 2.4883166430906907, 0.6618957521520499, 0.0198248181859782, 2.559849582208791, 4.387737351227716, 0.0340189828341885, 2.707268384895732, 0.2274268640175281, 0.0202407224448707, 2.9397120961207692, 0.2357765531488246, 0.0203034990600354, 2.9669838302779596, 0.7104110972950913, 0.020586195739769, 3.1295565598296466, 0.2039899081030426, 0.0202053043926207, 3.226582675670054, -0.0672191436302147, 0.0193342719805697, 3.255228650442993, 1.3807989011397643, 0.0225648969343241, 3.3801241627106284, 0.2411085930449214, 0.0198266599715374, 3.6687991553282235, 0.0599167763025912, 0.0194362182560694, 3.72220645907407, 0.0163097003557286, 0.020478851860984, 3.8312410581796317, 0.4156489878892562, 0.0188183879810094, 3.958998400114054, 0.2636145631946694, 0.0208468204945088, 4.051510849883879, 0.8193070522044791, 0.0210996929837156, 4.17463664758728, 0.9643670051648467, 0.0206211130908485, 4.431064826120196, 0.7431441864691063, 0.0203478149285516, 4.559606295079982, 0.2134899647342058, 0.01997927324761, 4.602096550781746, 0.5033072860256522, 0.0199140757975462, 4.704661819953491, 0.0489145873199108, 0.0192642788512711, 4.801136739012313, 0.3683143680448051, 0.0205991800452233, 4.9697039943285715, 0.1622741350844059, 0.0194514161566595, 5.394909134304381, 0.2900519345726322, 0.0192243331032793, 5.419169543983246, 0.0988658748951253, 0.0195668012912662, 2.5860862779650677, 0.0008270681736607, 0.0190994047045158, 3.862066443142255, 0.1555908364331355, 0.0201346182388944, 5.199309159628397]|359379.0000000000000000|      0.00273893|[16003, 952, 0, 136]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
