k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.90000000|[237, 14, 0, 2]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      56|[1.0215778684795218, 0.0201644414393511, 1.8871310152190035, 0.012618476286591, 0.0202897517765279, 2.0014077392261167, 0.4287811509670403, 0.0200560507400537, 2.1190035885057013, 0.8006988668295182, 0.0207521277311478, 2.1624471077608223, 0.2201661228747661, 0.0204622953823263, 2.2194636783313637, 2.691466521896619, 0.0197151123475379, 2.2816390474495103, 0.8068595362782188, 0.0196957569035558, 2.390177008708111, 2.2688883435050218, 0.020632391417462, 2.4891101312286956, 14.352967394874717, 0.0247667947511843, 2.5583515875606215, 12.162047443618208, 0.0230896475599168, 2.707774347699781, 0.276353816592426, 0.0200007355838793, 2.940435266724677, 0.2430204655293581, 0.0200318586287695, 2.9667869851449664, 1.1644240057311195, 0.0202050213522837, 3.128839115681118, 0.1767786231076723, 0.0205319221879451, 3.2262470795783744, 0.115333909747926, 0.0200828750988557, 3.254644975219968, 3.747115266289432, 0.0211599732438776, 3.379876012134507, 0.8335688315411851, 0.020499788655276, 3.669217897677753, 0.1585169918720734, 0.0199696655813917, 3.7217475619206195, 0.3866259316940023, 0.020080319707498, 3.8312479384768627, 0.9233530497795496, 0.0199338643482792, 3.9583714427813756, 0.2599746019882326, 0.0204125891564598, 4.05177587005024, 2.071160280984357, 0.0203599394089351, 4.174823604960639, 1.9450312230059488, 0.0199972262648559, 4.430620715116528, 1.484340821637777, 0.0197178449552258, 4.559517225027708, 0.481050749858304, 0.0197001066014339, 4.6017710201588296, 0.4932906337714904, 0.0197702100438876, 4.704823056074278, 0.3290647124017214, 0.0199242239840135, 4.800149313388633, 0.8395438937600966, 0.0194465081542585, 4.968907818015258, 0.460743338158333, 0.0199192679518181, 5.395767916815549, 0.4912115601851039, 0.0198894033804872, 5.4186745349589645, 0.986623639274719, 0.0200634761926343, 2.586469945858575, -0.0179219923134583, 0.0198739642490099, 3.8622674052028816, 0.2651918136979163, 0.019716347860284, 5.198869517305288]|3530163.5000000000000000|      0.00417456|[13177, 784, 0, 112]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      57|[1.0215778684795218, 0.0201644414393511, 1.8871310152190035, 0.012618476286591, 0.0202897517765279, 2.0014077392261167, 0.4287811509670403, 0.0200560507400537, 2.1190035885057013, 0.8006988668295182, 0.0207521277311478, 2.1624471077608223, 0.2201661228747661, 0.0204622953823263, 2.2194636783313637, 2.691466521896619, 0.0197151123475379, 2.2816390474495103, 0.8068595362782188, 0.0196957569035558, 2.390177008708111, 2.2688883435050218, 0.020632391417462, 2.4891101312286956, 14.352967394874717, 0.0247667947511843, 2.5583515875606215, 12.162047443618208, 0.0230896475599168, 2.707774347699781, 0.276353816592426, 0.0200007355838793, 2.940435266724677, 0.2430204655293581, 0.0200318586287695, 2.9667869851449664, 1.1644240057311195, 0.0202050213522837, 3.128839115681118, 0.1767786231076723, 0.0205319221879451, 3.2262470795783744, 0.115333909747926, 0.0200828750988557, 3.254644975219968, 3.747115266289432, 0.0211599732438776, 3.379876012134507, 0.8335688315411851, 0.020499788655276, 3.669217897677753, 0.1585169918720734, 0.0199696655813917, 3.7217475619206195, 0.3866259316940023, 0.020080319707498, 3.8312479384768627, 0.9233530497795496, 0.0199338643482792, 3.9583714427813756, 0.2599746019882326, 0.0204125891564598, 4.05177587005024, 2.071160280984357, 0.0203599394089351, 4.174823604960639, 1.9450312230059488, 0.0199972262648559, 4.430620715116528, 1.484340821637777, 0.0197178449552258, 4.559517225027708, 0.481050749858304, 0.0197001066014339, 4.6017710201588296, 0.4932906337714904, 0.0197702100438876, 4.704823056074278, 0.3290647124017214, 0.0199242239840135, 4.800149313388633, 0.8395438937600966, 0.0194465081542585, 4.968907818015258, 0.460743338158333, 0.0199192679518181, 5.395767916815549, 0.4912115601851039, 0.0198894033804872, 5.4186745349589645, 0.986623639274719, 0.0200634761926343, 2.586469945858575, -0.0179219923134583, 0.0198739642490099, 3.8622674052028816, 0.2651918136979163, 0.019716347860284, 5.198869517305288]|3530163.5000000000000000|      0.00375710|[13412, 798, 0, 114]                                                       |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      58|[1.0221132670886146, 0.0200068828720094, 1.887682116650823, 0.0125187833478078, 0.0200196229930121, 2.0011842802340287, 0.4287488954330547, 0.0200404029425982, 2.1193134851891053, 0.8008374777835803, 0.0207641943087446, 2.1622876159447624, 0.2203883855521353, 0.0205539532790229, 2.219642533097127, 2.691525741882007, 0.0202180822666627, 2.281546025285332, 0.8071671113515376, 0.0194746344191944, 2.390545526929116, 2.269044993826386, 0.020557381708047, 2.4892313438506024, 14.353141272597943, 0.0272964903663288, 2.558182443408415, 12.161868070482708, 0.0246128909148617, 2.708001178122238, 0.2762533741466505, 0.0202351376914649, 2.940537865613692, 0.242538594363909, 0.0202433514946158, 2.9668879425425145, 1.1644777992946538, 0.0205768070322174, 3.1286208270500673, 0.1765061296157064, 0.0206944386018481, 3.226164982025277, 0.1152551762805277, 0.0201173295512587, 3.2547297893824014, 3.7470187668434503, 0.0212389804134111, 3.380045258540812, 0.8337813728745777, 0.0208293025159137, 3.6692549290994956, 0.1581967775802176, 0.0201096722947028, 3.722098919665047, 0.3864202959645458, 0.0200404000981481, 3.8311144064614364, 0.9235541970693146, 0.0196996067694602, 3.958748948979495, 0.2598780075967359, 0.0200790775613399, 4.05195164363971, 2.0711617256004966, 0.0204687298895191, 4.1750429610668744, 1.9448356127299287, 0.0200536107609987, 4.43055626221528, 1.4845029725383871, 0.0195944993237813, 4.5600198920584205, 0.4810178382682285, 0.0196511045993905, 4.601588786489773, 0.4938704440512852, 0.0200982294892464, 4.70493396245888, 0.3292350725355297, 0.0199047714767328, 4.800301565489296, 0.8397925178867935, 0.0195824442034066, 4.968952131248232, 0.4606003265346278, 0.0197462871684178, 5.395709209403964, 0.4917937167406107, 0.0196194416218825, 5.4186600623134975, 0.9867363715593003, 0.0204491445585328, 2.586557962552536, -0.0179531934564629, 0.0196638694302487, 3.8623452966329688, 0.2652451287093426, 0.0202348222826966, 5.19850907018913]|3337838.7500000000000000|      0.00417456|[13647, 812, 0, 116]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      59|[1.0222692715732205, 0.0200535904583307, 1.8882530034185496, 0.0121888573799269, 0.019882589006604, 2.001335113359968, 0.4287010044193069, 0.0202907382951348, 2.1193238694828076, 0.8007513389725384, 0.0207344548824331, 2.1622478090239494, 0.2203129522877239, 0.0208970356292032, 2.2195354171111377, 2.692146029115914, 0.0207280860651468, 2.2811996136903314, 0.8071030232371618, 0.0194971486245683, 2.3909599589773842, 2.2691179826329573, 0.0208072872561815, 2.4891029277953347, 14.353071927082103, 0.0299375436340093, 2.5579485482605326, 12.16174710313921, 0.0267327561749382, 2.7079809119238365, 0.2758362375310875, 0.0206235146979068, 2.940533013394309, 0.2425850692303524, 0.0204432521134201, 2.967121237614871, 1.164474002068066, 0.0210138158039358, 3.1289702335463274, 0.1761936275291119, 0.0205455665067975, 3.22611657416306, 0.1153796854590267, 0.0201774164570536, 3.2549873110033563, 3.7468435591268334, 0.0216079645952091, 3.3798720289847517, 0.8336916314192594, 0.0208315317223533, 3.669403031932571, 0.1584042701782712, 0.0198216531973066, 3.7220779146226346, 0.3860471890781719, 0.0204232792538941, 3.831489905806806, 0.9239305828026448, 0.0193033066680853, 3.9589734229788465, 0.2600940120371281, 0.0200158386195435, 4.051498227175844, 2.07141707755558, 0.0206208418682075, 4.175078287889182, 1.9448152265929268, 0.0200206851121703, 4.430813450215444, 1.484748930369344, 0.0198115289407384, 4.5596074545658, 0.4809301582816636, 0.0198863429033908, 4.601894806439782, 0.4937268510858493, 0.0203690527394057, 4.704877570836315, 0.3290442059641824, 0.0200360321497093, 4.800292848941113, 0.8397181266525141, 0.0194359455257177, 4.968909020610157, 0.4609128480562761, 0.0199029901596862, 5.395852994629309, 0.4917578049296305, 0.0201527001554471, 5.418869604909219, 0.9865513145586527, 0.0210196414282038, 2.586678125857234, -0.018196467854406, 0.0195580773421815, 3.862337320187506, 0.26523540181167, 0.020340233978497, 5.198165404090761]|3151479.2500000000000000|      0.00463840|[13883, 826, 0, 118]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      60|[1.021810962155436, 0.0198891346025294, 1.8885690387687195, 0.0120151467219756, 0.0199152605802036, 2.0014642165644623, 0.4286978174787953, 0.0203132900317471, 2.119045114744449, 0.8003543681460751, 0.0206547310358614, 2.162383228536134, 0.2199454841821083, 0.0209486375099251, 2.2190807466220854, 2.692817592857629, 0.0212263095049617, 2.28126286905181, 0.807658326280832, 0.019635646395975, 2.3908936698715975, 2.269203645537955, 0.0211888705274257, 2.4883678378369627, 14.353275359195706, 0.0329320779722836, 2.557846926615589, 12.161957356800002, 0.0290605339513307, 2.70836064280644, 0.2762458737109432, 0.0207911546699459, 2.940533931967476, 0.2426209415545285, 0.020445652232591, 2.967290184973023, 1.164103000650572, 0.0208053444240549, 3.129008277742739, 0.1762152537589471, 0.0205041317513197, 3.2258121132099378, 0.1156035786518066, 0.0201920579036393, 3.2546861873506194, 3.746524043693785, 0.0219765411303656, 3.3797609219782756, 0.8336560037278953, 0.0206060070999474, 3.669117819161119, 0.1581844398627342, 0.0195137470393467, 3.7217002437235065, 0.3863198890928002, 0.0207274647774659, 3.8311827344946203, 0.9238659807254136, 0.0193586348120449, 3.9593901107300424, 0.2601811333461169, 0.0199207607613939, 4.052048378070105, 2.071270634473824, 0.0208495601833184, 4.175095711148555, 1.9453974278113266, 0.0203380968499767, 4.431090180576097, 1.484728327997551, 0.0199954571701603, 4.559459887373765, 0.4807974805217293, 0.0196176552998461, 4.60224426338725, 0.493515826666987, 0.020279817172198, 4.704633857621593, 0.3288049440010593, 0.0203366917038067, 4.799932525855322, 0.8400107079347869, 0.0191608905651246, 4.969382858501859, 0.4607011092007114, 0.0199406938440842, 5.39613325316391, 0.491927076548251, 0.0200435498759733, 5.419002272876596, 0.9866953814567472, 0.0206940754954497, 2.586670324386538, -0.0180764694055113, 0.0194913386354824, 3.861982108739823, 0.2652937427851719, 0.020366159674724, 5.198221209942959]|2977837.2500000000000000|      0.00515378|[14118, 840, 0, 120]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      61|[1.0216267592615207, 0.0196397996093639, 1.888777064330947, 0.0120182203756164, 0.0193760133047386, 2.0011251216255204, 0.428757487095425, 0.0201573642563295, 2.1190188109764607, 0.8005882698025899, 0.0200766700583895, 2.1622459349347247, 0.2199500689424037, 0.0210881828517848, 2.2192408840866547, 2.6929779754338625, 0.0210943450500628, 2.2809379925026687, 0.8077753587669092, 0.0197996907208624, 2.3911278036519574, 2.269448132357325, 0.0206723746082621, 2.488175901115893, 14.35353839888481, 0.0360470641258018, 2.556684938841107, 12.16238253699831, 0.0312267427330596, 2.708568052285958, 0.2765296193027246, 0.0204809442964503, 2.9403976374152174, 0.2426385776724816, 0.0207199454140072, 2.9670451118133103, 1.1637060814134879, 0.0204403229888972, 3.129272813788085, 0.1756289373706906, 0.0203120219364792, 3.226532779900666, 0.1157493989516564, 0.0201327622869511, 3.254293191005618, 3.7471578429440884, 0.0228047027326933, 3.3798348081013914, 0.8334148190342938, 0.0209189188801334, 3.669640221950417, 0.1580444680269564, 0.0194541481017937, 3.7217254878311703, 0.3859729606244282, 0.0202291690772658, 3.8310097990140486, 0.9234240226634348, 0.0195697084425604, 3.958907191882012, 0.2601165542599556, 0.0196973054965139, 4.051465222846715, 2.0715570282426485, 0.0211072007643983, 4.17530486996251, 1.944919257712299, 0.0209556022873138, 4.4311644822296845, 1.4846032777421907, 0.0201105956129319, 4.5596169093672385, 0.4806804556710283, 0.0197457564805184, 4.602299196845053, 0.4940979062411542, 0.0203704643384354, 4.704719312979747, 0.3287170254859049, 0.0196807700181531, 4.7997792294722, 0.8400519764156388, 0.0191164502724596, 4.96871209694389, 0.4610582286036192, 0.0200684804149781, 5.395438499810796, 0.4924006115636476, 0.02032161785285, 5.419595349645037, 0.9874826111516275, 0.020727628945694, 2.586855801148884, -0.0178953666293776, 0.0195880034279236, 3.862137848140164, 0.2656612082305651, 0.0204191431540703, 5.198166987193294]|2829760.5000000000000000|      0.00572642|[14353, 854, 0, 122]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      62|[1.0220717719697303, 0.0197662388912026, 1.8886855351619638, 0.0115408057049005, 0.0194451815678664, 2.001869200097176, 0.4284598980046159, 0.02051099562017, 2.1194684551910505, 0.800698827961556, 0.019374304763517, 2.1625790347487177, 0.2200400606031733, 0.021357707546854, 2.219095358287212, 2.6929484411157065, 0.0216609843532596, 2.281089175171508, 0.8074634819492507, 0.0197619435631153, 2.390533335885295, 2.269507546434732, 0.0204931710900351, 2.487395192574386, 14.353311601810054, 0.0394681964935122, 2.5563467262103807, 12.162278741293813, 0.0339241957487749, 2.7095907725320867, 0.2765709824959079, 0.0210833961407519, 2.9405788558426216, 0.2424241786040166, 0.0201270868300471, 2.9668417510313354, 1.1634000958398185, 0.0206314063412343, 3.1291646641573085, 0.1754873830094824, 0.0205655664722748, 3.226619555246486, 0.1154545812516282, 0.0199659548712043, 3.254218892713374, 3.7472144865939008, 0.0226957148851695, 3.379845144117483, 0.8331084363277191, 0.0208296886014601, 3.6692701655035296, 0.1579843750338841, 0.0199094950592043, 3.7216745950639356, 0.3857076865680229, 0.0201473630090985, 3.8306300930208352, 0.9237394298352498, 0.0196507061690248, 3.9590978473070573, 0.2598853409533827, 0.0193243154260089, 4.05098980364381, 2.0718501835065077, 0.0206648081528332, 4.175564933929698, 1.9453676559245165, 0.0213015189894304, 4.431115853640426, 1.4849390634489301, 0.0196657098391142, 4.558866590047688, 0.4807950901144545, 0.0200607434056514, 4.601897174398769, 0.4944756377958608, 0.0208135204341478, 4.704666670535449, 0.3292338931347546, 0.0192051218181774, 4.799960089651728, 0.8396964569722988, 0.0193126969099123, 4.969213635874857, 0.4610898331580329, 0.019976075842983, 5.394792950461294, 0.492350130332314, 0.0205380877434272, 5.419556854897124, 0.9869844648202418, 0.0207740224294151, 2.5869902088112937, -0.018461244837313, 0.0187713170347918, 3.863029173406515, 0.265896940536909, 0.0194858460259836, 5.198090970313099]|2689572.0000000000000000|      0.00636269|[14589, 868, 0, 124]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      63|[1.0223721254527462, 0.0194497758312703, 1.8884130984927132, 0.0118077287976296, 0.0191539369163091, 2.0019940708941544, 0.4288272984852747, 0.0205247973456205, 2.119273096258666, 0.8008391846930127, 0.0194938380009187, 2.1625458722585678, 0.2201255841093831, 0.0215853195125006, 2.2183433240248136, 2.6934228670221496, 0.0222926102218672, 2.281061733955035, 0.8075366299286795, 0.0200329172774554, 2.390993759567502, 2.2690168568397926, 0.0202929928982355, 2.4867821739462532, 14.353286087369113, 0.0435636928880186, 2.555644263305214, 12.162072343026564, 0.0374100410788066, 2.7105257837081034, 0.2769693146548542, 0.0214785764593248, 2.940975455432501, 0.241990121725415, 0.0199401877721653, 2.9675686717787717, 1.1625207837695395, 0.0207130183243568, 3.1292474709879716, 0.1761582359299424, 0.0208587122460144, 3.22623717850228, 0.115225516222422, 0.0198398368358529, 3.2546217314558836, 3.7470943568942343, 0.0233747843476433, 3.3800664848395297, 0.8329966790305702, 0.0207878706641147, 3.6686817673097667, 0.1585438594176748, 0.0198850064998446, 3.7213246855844178, 0.3857878211459714, 0.0205059124451665, 3.8305346934500943, 0.9239747714690238, 0.0197309324759254, 3.9593114800610687, 0.2595907171648064, 0.0191218331305149, 4.05156983423526, 2.0718044539817715, 0.0207564738051367, 4.175142884643462, 1.945455776504844, 0.0212087105138684, 4.430643816433401, 1.484458507242104, 0.019702333373593, 4.558793617913011, 0.4803023529585774, 0.0202855639063115, 4.601673107635249, 0.4946362936350248, 0.0207205991166791, 4.7047809719795275, 0.3291671172240564, 0.0194675693902768, 4.799482115894615, 0.8396908235853787, 0.0193856029256606, 4.969449636920129, 0.4608464108422717, 0.020115868495121, 5.394906037578292, 0.4921107419774076, 0.0204902378913003, 5.419178294866003, 0.986978885561689, 0.0211245441239306, 2.5870082711226403, -0.0183722582168548, 0.0184402053054547, 3.863434677140633, 0.2662383429781967, 0.019219116223474, 5.1978907692549825]|2543934.0000000000000000|      0.00706965|[14824, 882, 0, 126]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      64|[1.0227486782578714, 0.0196564382690983, 1.8905179730321604, 0.0111216986019948, 0.0190673441579858, 2.0024985118458076, 0.4286250127741123, 0.0208937455770919, 2.119332592351714, 0.8007215041171373, 0.0197003553219385, 2.162600633463262, 0.2202830833187832, 0.0221001716056176, 2.2177049471865935, 2.6931006409447558, 0.0237837325400742, 2.280998552284296, 0.807861068616258, 0.0199888890319846, 2.3906859672264194, 2.2693861939253135, 0.0205627306206746, 2.4864435146203605, 14.352813226838379, 0.0477579427407583, 2.555543863417724, 12.162009226859086, 0.0399249282125947, 2.711365475475296, 0.2774957579611321, 0.0212529670110122, 2.940394312869607, 0.2420425794876178, 0.0203098804698767, 2.967611408084909, 1.1624159005090147, 0.0208285967135166, 3.129482359564097, 0.1767908007251196, 0.020383107112098, 3.226108135378063, 0.1155364467916832, 0.0201352072409279, 3.2546297215899487, 3.7466821282493172, 0.0239150518068068, 3.380612117212051, 0.8329860412527702, 0.0208515852441981, 3.66840088062895, 0.1583532199661554, 0.020415315333838, 3.722135970931585, 0.3855266747193796, 0.0211986182957105, 3.830154565560871, 0.922902223646184, 0.0199091196963367, 3.95974308086502, 0.2588735223901177, 0.0191224596293498, 4.051714636478813, 2.0715695084424453, 0.0199051483394264, 4.175128055643454, 1.946098899549211, 0.0219646772241606, 4.4299144958708325, 1.4839653950334442, 0.0207888277330874, 4.558723978024574, 0.480235525338457, 0.0199239200578131, 4.601500179946914, 0.4942548903903349, 0.0206552199679553, 4.70474729748335, 0.3297802748799019, 0.0196293885183834, 4.799707802293104, 0.8392066948813263, 0.0191224267137308, 4.969496536469522, 0.4614283577958878, 0.0192319740110699, 5.395462575935323, 0.4925111790752866, 0.0211612590505878, 5.419712829419026, 0.9865301927618999, 0.0208445107014494, 2.586598866140534, -0.0193895484750596, 0.018640792900856, 3.8635185548644633, 0.2653426757109288, 0.0188440416769428, 5.1983922725902785]|2434492.2500000000000000|      0.00785517|[15060, 896, 0, 128]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      65|[1.021822128408652, 0.0200939806848059, 1.8902219925630912, 0.0110163846972088, 0.0199310928339915, 2.0020640910009, 0.4286783791493504, 0.0210881323424245, 2.1193512312505525, 0.8011307744822774, 0.0191450331225732, 2.1624551411178716, 0.2199438111823558, 0.0222367446181378, 2.218367397468687, 2.6931320097849185, 0.0233830214424341, 2.2802745773322077, 0.8082500390004239, 0.0195639272652626, 2.390603903018638, 2.2690686224709435, 0.0212806888603587, 2.4866966939702144, 14.35245787909216, 0.0522830904082211, 2.5544420658237605, 12.161199437963113, 0.0438184042262018, 2.7120500589959247, 0.2770742183980726, 0.0209025847128457, 2.94112217830321, 0.2419484594191033, 0.0210822502652314, 2.967074882465737, 1.1628807650882091, 0.0205498763896589, 3.12959562356027, 0.17592730380521, 0.0209881191113706, 3.2256806401679214, 0.1162235973160743, 0.0200755297064955, 3.2550221580219962, 3.7460887535955405, 0.0244906825500108, 3.3810034711799366, 0.8325489444583604, 0.0203978742401353, 3.6685432955914563, 0.1577573905075109, 0.0201983279503127, 3.7213945624474003, 0.3868617870335771, 0.0203874621139156, 3.8296399396534717, 0.9227098112977965, 0.0208401300370116, 3.9597320951168724, 0.2587298275342924, 0.0186722914930321, 4.051513735847296, 2.072231232522057, 0.0199150162884115, 4.175542389796292, 1.9465818042287093, 0.0223064533521829, 4.430661774847905, 1.4839927365311356, 0.0213508618640917, 4.557681806956352, 0.4807638867211395, 0.0201240730787344, 4.60097469244705, 0.4939685229201306, 0.0214128684598959, 4.704421214424394, 0.3296496489713171, 0.0200037813163364, 4.799611301224478, 0.8398664177444831, 0.0190726159115563, 4.969821147336081, 0.4617801045016883, 0.0189577266908476, 5.39568774488598, 0.493104329674762, 0.0210957511561558, 5.41992357203563, 0.986428737675448, 0.0215875070489708, 2.5875585135221786, -0.0184056882206456, 0.0181628773787596, 3.863618943649722, 0.2652254187450366, 0.0191802579011546, 5.198857494870408]|2321170.2500000000000000|      0.00872796|[15295, 910, 0, 130]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      66|[1.022203562515395, 0.0204186403721829, 1.8900741981478277, 0.0115875624566424, 0.0197208776812309, 2.001985944395565, 0.4289806635644988, 0.0211254309528247, 2.1193054200396912, 0.8008875065781018, 0.0194061038082305, 2.1619549231806903, 0.219558021577726, 0.0231011736629913, 2.219417044419661, 2.6918024730027668, 0.0230797409951939, 2.280091977483894, 0.8081665237761119, 0.020288424604251, 2.3906622624297955, 2.268321865964903, 0.0217307224614507, 2.485708916363484, 14.352725704121438, 0.0574214707307132, 2.5543202756597148, 12.160939361204177, 0.048380447239458, 2.713421952394006, 0.2766038647740596, 0.0223585518708677, 2.941519511812664, 0.2410111040844287, 0.0209913024219291, 2.9665974335641105, 1.1632348379552404, 0.0214976403834856, 3.1294389912003187, 0.1764104786136705, 0.0210595133099364, 3.225950876603665, 0.116365921647312, 0.0202802964321189, 3.2547399588839374, 3.7454898615650944, 0.0253334585726127, 3.3806970131825125, 0.8318967016843654, 0.0217031088628807, 3.6680969129851855, 0.1576536544122978, 0.0207178701045125, 3.721411813884715, 0.3870733487819609, 0.0214737629535073, 3.829269714237902, 0.92256374524721, 0.0202181490597131, 3.960399970876295, 0.2588091645275279, 0.0188996832234236, 4.052065412268568, 2.071830323886416, 0.0198013126002471, 4.175541543679651, 1.946826144483284, 0.0221673377360875, 4.430432472529848, 1.48485916572941, 0.0222783248273187, 4.557200975911547, 0.4805936473840913, 0.0194995783016154, 4.601366478362349, 0.4938876587737326, 0.0221422562829099, 4.704109568057982, 0.3298909737418261, 0.0196791809647493, 4.7991278197423455, 0.8404820032489444, 0.0187556548894379, 4.969171494578023, 0.4623986110048354, 0.0192516659659029, 5.396049605362757, 0.492957308684657, 0.021870240761941, 5.419821278609025, 0.9859860072584915, 0.020896970715823, 2.5881549197356493, -0.0177720773839171, 0.0181503537317088, 3.8636229021934563, 0.2645511235790228, 0.0194271046159762, 5.1982707713184935]|2211705.7500000000000000|      0.00969774|[15530, 924, 0, 132]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
      67|[1.0228083245244945, 0.0197322692559443, 1.8908052155442585, 0.0116785328936162, 0.0194515331850937, 2.002577006663938, 0.4282359905630631, 0.0202862664510084, 2.1197692367655687, 0.8007553493685095, 0.018518447330073, 2.1619842095715494, 0.2196121190209983, 0.0227293090517168, 2.219631630935297, 2.6917060110117985, 0.0240782649043442, 2.2803155454264763, 0.8078793250202903, 0.0200841564115963, 2.3894329718796277, 2.2676426096136315, 0.022574189631339, 2.484193001288429, 14.352094552441462, 0.062694011431304, 2.553655099051209, 12.16098646724874, 0.0525171714476465, 2.716137734573769, 0.2771246558218604, 0.0215500405070439, 2.9416304590720643, 0.2403801473790248, 0.021465351485964, 2.9669757990390075, 1.1639690411607546, 0.022495845709103, 3.129740031433042, 0.1766799582047545, 0.0217746519670219, 3.2257065189287317, 0.1164950414663426, 0.0199434429987333, 3.2554996265475777, 3.7456879460069348, 0.027910403623969, 3.380514652825045, 0.8327945097275529, 0.0214093967338315, 3.6685680183387817, 0.1574202312216658, 0.0207947216705319, 3.7202927984235536, 0.3872331998848235, 0.0210177759982897, 3.8288596783162863, 0.9228877963026455, 0.0209336947087436, 3.960684640697862, 0.2586436112578247, 0.0195092424181785, 4.051297972225802, 2.071135291122368, 0.0209376116009028, 4.176025729159394, 1.9468885286441158, 0.0221485661100785, 4.430360227425695, 1.4847023236935635, 0.0219432413282425, 4.556975622843517, 0.4795574926387811, 0.0196151627275848, 4.601997424193897, 0.4927390730252864, 0.0222386928711383, 4.70422097452677, 0.3296575114058516, 0.0201147114344464, 4.800252233073104, 0.8397865342435599, 0.0182847806646823, 4.968583671102072, 0.4611863389286947, 0.0204996368385498, 5.396683107682637, 0.4926579172997782, 0.0216555261241503, 5.419938524070192, 0.9857643530561286, 0.0211351739893051, 2.5898399867849853, -0.0182316938487657, 0.0180543681388695, 3.8631969695710797, 0.2645271025948127, 0.0194826209188661, 5.19803356479645]|2103687.7500000000000000|      0.01077526|[15767, 938, 0, 134]                                                       |  | trying linear partial model with 122 points | iterate success | actual_k=7
