k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.90000000|[220, 26, 0, 2]                                                            |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      58|[0.5997264015484325, 0.0201222546696853, 1.8882388172046918, 0.653140913043349, 0.0202488421544372, 2.0011558827739315, 1.2976659428344655, 0.0201617698019939, 2.1188328222425885, -0.022757139657847, 0.0198644239799558, 2.162039279960665, 1.232004575447868, 0.0203613571237806, 2.219049124136224, 0.218354060821924, 0.0200777996165203, 2.2812330187498118, 1.3344373147641582, 0.0200884817271609, 2.390107933046989, 4.504579380697606, 0.0263784869671866, 2.4889209643875283, 0.6613890194920536, 0.019805726854999, 2.5594435039930024, 4.3881128178062, 0.0261099300366188, 2.7077465346479825, 0.2275617241707007, 0.0204586805879178, 2.9402949926492967, 0.2356701786806682, 0.0197538334861047, 2.966882379342174, 0.7112731622948983, 0.0200459271051633, 3.129204303376876, 0.2038465621395021, 0.0199161732462568, 3.2260463299570414, -0.0670313155230517, 0.0197725545350218, 3.2551669931941, 1.3808155094113495, 0.0206930839757708, 3.3803143055433758, 0.2417421350821034, 0.0194792343951164, 3.6687314279322627, 0.0603349747344868, 0.0200923080928261, 3.722485615014112, 0.0168776328623492, 0.019900342664706, 3.8306363420069527, 0.4161562968829491, 0.0189324836891743, 3.9589103960362317, 0.2632275839861139, 0.0203166059061014, 4.052559121363636, 0.8186513301455435, 0.0208519655910722, 4.174751802362391, 0.9651780621865398, 0.020139010267663, 4.431160590835174, 0.7434860777767485, 0.0198590640409677, 4.559505498375024, 0.2135359284362217, 0.019640750624532, 4.602066700355679, 0.5031557316786188, 0.0199318368426849, 4.704847252889711, 0.0488568810046896, 0.0198446667573125, 4.800965846023402, 0.3682007354357835, 0.0203501506625212, 4.969250179527485, 0.1621188435362906, 0.0198266063264891, 5.3950524139257325, 0.2900447938017726, 0.0192629917238647, 5.419154499341739, 0.0980723833322399, 0.0199668708452324, 2.586431298603317, 0.0008720624707679, 0.0195466519352364, 3.8618332392134174, 0.1552386948331718, 0.0202424303638117, 5.198769688430959]|411674.6562500000000000|      0.00417456|[12666, 1508, 0, 116]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      59|[0.5997480558254261, 0.0200370521514665, 1.8887259706695403, 0.6530729754769034, 0.0198598356330578, 2.0008410014264535, 1.2976014174411659, 0.020635821739943, 2.1187070068855474, -0.0230427582771128, 0.019588496685295, 2.1618726732420237, 1.2318816257599114, 0.0208543428677849, 2.2189045400751697, 0.218289787412271, 0.0203233652264611, 2.281031180291683, 1.3341595280700445, 0.0198924088132078, 2.3901596113983468, 4.504271559494877, 0.0288021537135807, 2.488458143800492, 0.6614688311771392, 0.0200812491663902, 2.5597119830692927, 4.387532688582588, 0.0285619320027555, 2.7076556972315498, 0.2272529641914661, 0.0204146730474765, 2.9402626445788904, 0.2359016563006516, 0.0200811540971041, 2.966942700771007, 0.7109711244608773, 0.0205443435946581, 3.129198335258888, 0.2038463708996171, 0.0199930394718943, 3.2262208745950947, -0.0669426420274789, 0.0196424144223883, 3.2553221349448567, 1.3807894713432047, 0.0210879697754687, 3.3804127051944612, 0.241742890504722, 0.0192042099208247, 3.668958417421642, 0.060402123068569, 0.0198590698102687, 3.7222932245467226, 0.0170176169226645, 0.019893829120852, 3.8306872049483673, 0.416047895132546, 0.0186363459575204, 3.9589368972095986, 0.2636523660267232, 0.0204434834112181, 4.052167557491731, 0.8191272024228032, 0.0212026195460568, 4.174914201606672, 0.9652568314329419, 0.0199766951814614, 4.431103324426193, 0.7434946809031213, 0.0199309079251062, 4.559629826526723, 0.2135392827277972, 0.0198337077728847, 4.602465090577289, 0.5030114493695206, 0.0200038565337264, 4.705101144272512, 0.0487162021142528, 0.0198827169226279, 4.8009957075007925, 0.3680718557603913, 0.0202795229644853, 4.969190212683669, 0.1621814837400002, 0.019540754915019, 5.395219394674832, 0.2899036480568126, 0.0189349248492183, 5.419318620727739, 0.0982296724676006, 0.0198084076580306, 2.5865771439101732, 0.0007570478382364, 0.0190052422559757, 3.8621149349636936, 0.154799644287244, 0.0204991032910211, 5.198742299490114]|392489.0625000000000000|      0.00463840|[12884, 1534, 0, 118]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      60|[0.599379574551928, 0.020420402429983, 1.888812558556144, 0.6527229717388808, 0.0198334763249133, 2.000337987254123, 1.29797761153362, 0.0211317119926195, 2.118354813968825, -0.0232441420326023, 0.0191840162131299, 2.1620720955039205, 1.2318161150277842, 0.0209911608908064, 2.2187256745181005, 0.2183763927787387, 0.0202830230625863, 2.281130044782894, 1.3344282806646366, 0.0203212268091436, 2.389906760877084, 4.504101514139288, 0.0315100971185623, 2.488412219217695, 0.6618127202831044, 0.0202463478000769, 2.5599330812834546, 4.387517255787618, 0.0314830558886713, 2.7077368650418534, 0.22737167967632, 0.0203235434895581, 2.940298139070474, 0.2356487722851778, 0.0201553028323125, 2.9669484647914195, 0.7108648571288838, 0.020566434409933, 3.129470239878662, 0.2042381281968397, 0.0199658984417635, 3.225923833041124, -0.0673695095117505, 0.0194481123935087, 3.255605340137266, 1.380516694135919, 0.0213974457602642, 3.380444708974804, 0.2414639409835586, 0.0191925747340743, 3.668733591942529, 0.0604569208603312, 0.0197431732814654, 3.722220802991289, 0.0169398264614939, 0.0203742418055143, 3.8310999365159697, 0.415729864550987, 0.0187609548725986, 3.959505311240989, 0.2636861978208528, 0.0206166110082736, 4.051951391421397, 0.819013785961879, 0.0214648263484931, 4.174788118490585, 0.9652829138568549, 0.0205721372880825, 4.431210475993488, 0.7431806347402667, 0.0202592834956334, 4.559665083489457, 0.2134918822450226, 0.019572090437718, 4.602689284651792, 0.5030223504386369, 0.0200781973688985, 4.704988211109405, 0.0487345070483903, 0.019738346279852, 4.801112221080336, 0.3683717128510345, 0.0205570555105053, 4.969659678872154, 0.1621667653398272, 0.0192629289948318, 5.395321542360253, 0.2898977407253879, 0.0188520105329217, 5.41949438860774, 0.0984361062008031, 0.0196488925436273, 2.586320668299073, 0.0009281037682585, 0.0191065215244069, 3.862054685036181, 0.1549687317749159, 0.0202452639081538, 5.198806128585254]|374133.1562500000000000|      0.00515378|[13103, 1560, 0, 120]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      61|[0.599379574551928, 0.020420402429983, 1.888812558556144, 0.6527229717388808, 0.0198334763249133, 2.000337987254123, 1.29797761153362, 0.0211317119926195, 2.118354813968825, -0.0232441420326023, 0.0191840162131299, 2.1620720955039205, 1.2318161150277842, 0.0209911608908064, 2.2187256745181005, 0.2183763927787387, 0.0202830230625863, 2.281130044782894, 1.3344282806646366, 0.0203212268091436, 2.389906760877084, 4.504101514139288, 0.0315100971185623, 2.488412219217695, 0.6618127202831044, 0.0202463478000769, 2.5599330812834546, 4.387517255787618, 0.0314830558886713, 2.7077368650418534, 0.22737167967632, 0.0203235434895581, 2.940298139070474, 0.2356487722851778, 0.0201553028323125, 2.9669484647914195, 0.7108648571288838, 0.020566434409933, 3.129470239878662, 0.2042381281968397, 0.0199658984417635, 3.225923833041124, -0.0673695095117505, 0.0194481123935087, 3.255605340137266, 1.380516694135919, 0.0213974457602642, 3.380444708974804, 0.2414639409835586, 0.0191925747340743, 3.668733591942529, 0.0604569208603312, 0.0197431732814654, 3.722220802991289, 0.0169398264614939, 0.0203742418055143, 3.8310999365159697, 0.415729864550987, 0.0187609548725986, 3.959505311240989, 0.2636861978208528, 0.0206166110082736, 4.051951391421397, 0.819013785961879, 0.0214648263484931, 4.174788118490585, 0.9652829138568549, 0.0205721372880825, 4.431210475993488, 0.7431806347402667, 0.0202592834956334, 4.559665083489457, 0.2134918822450226, 0.019572090437718, 4.602689284651792, 0.5030223504386369, 0.0200781973688985, 4.704988211109405, 0.0487345070483903, 0.019738346279852, 4.801112221080336, 0.3683717128510345, 0.0205570555105053, 4.969659678872154, 0.1621667653398272, 0.0192629289948318, 5.395321542360253, 0.2898977407253879, 0.0188520105329217, 5.41949438860774, 0.0984361062008031, 0.0196488925436273, 2.586320668299073, 0.0009281037682585, 0.0191065215244069, 3.862054685036181, 0.1549687317749159, 0.0202452639081538, 5.198806128585254]|374133.1562500000000000|      0.00463840|[13321, 1586, 0, 122]                                                      |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      62|[0.5996200248548177, 0.0205629444598899, 1.8885782360996064, 0.6525174588036051, 0.0199580983162166, 2.0010377235809855, 1.2979514187180015, 0.021869026023428, 2.118593989392275, -0.0231251798225603, 0.0190466489981727, 2.1619212837123105, 1.2316259045194653, 0.0218028798999775, 2.2188708442147487, 0.2185122292501069, 0.0206698817296294, 2.281118446848109, 1.3337985465180382, 0.0208245409148657, 2.389433427021789, 4.5042361642583995, 0.0337599314029234, 2.4881643647610816, 0.6618532888258029, 0.0197784605820645, 2.5603860733999713, 4.3875611046406355, 0.0342265740350766, 2.7080900182977863, 0.2273422928379411, 0.0206550149903517, 2.9403043180882626, 0.2358027117483611, 0.0201040210737504, 2.9673710409892555, 0.7105885613201839, 0.0211643310459558, 3.129286699471696, 0.2042452737659172, 0.0199483308574, 3.226282033467482, -0.0680486777009749, 0.0192659731793889, 3.255590635572664, 1.380541919560892, 0.0222701308564472, 3.380697138013982, 0.2412935568913416, 0.0194646519434922, 3.6685802016161695, 0.0604274080270998, 0.0197540030702521, 3.7221075011951634, 0.0167060473725656, 0.0201986245770861, 3.830894907897947, 0.4158073009888676, 0.0187334719885247, 3.959222686511128, 0.2633153208907409, 0.0204630536475743, 4.05149774462889, 0.8191068324963685, 0.0214558387019447, 4.174713346894425, 0.965031386960105, 0.0205586482448298, 4.431728069988429, 0.7436306840447743, 0.0203559831573181, 4.559742336199028, 0.2133989268589749, 0.0196837637116, 4.602688749981387, 0.5030258335224279, 0.0205313061826858, 4.705168691012892, 0.0489625147660126, 0.0197668077911024, 4.801091108699724, 0.3681919036545839, 0.0207044397451824, 4.969832220179098, 0.1621810196671281, 0.0193141873942312, 5.395155856907102, 0.2902912035229049, 0.0190104133616441, 5.419417960544016, 0.0980822714623631, 0.0193759581868974, 2.5865461518610675, 0.000449716327754, 0.0187588564602039, 3.8625038138594965, 0.1550470981543348, 0.0203131415108462, 5.198300401406367]|359845.2812500000000000|      0.00515378|[13539, 1612, 0, 124]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      63|[0.5996258269892175, 0.0203913906491425, 1.8885628910085004, 0.6523078987042396, 0.0198651758498679, 2.000761178836839, 1.297721848685963, 0.0219030461173107, 2.118497306102866, -0.0234876914506388, 0.0192716764862435, 2.1621841446153947, 1.231349566032168, 0.0222717130312414, 2.218725838603136, 0.2183912842235599, 0.0208416132036501, 2.2812477142138663, 1.3335416574622792, 0.0215941601687819, 2.389741262499549, 4.504206264730229, 0.0368186994893913, 2.487859062707235, 0.6622423679510373, 0.0200347079615027, 2.560209842011819, 4.3870692070224395, 0.0369971987605935, 2.708413845074523, 0.227983672529026, 0.0205881957202881, 2.9406867846592086, 0.2359027352085547, 0.0205316873449442, 2.9675050480504774, 0.7101205898576353, 0.0213689354419642, 3.129349541827055, 0.2047318897540795, 0.0196289364745449, 3.22579512050598, -0.0680452489640303, 0.0187329144650669, 3.2555173569468043, 1.3805451667963848, 0.0229497550614752, 3.380417259607575, 0.2410941162346614, 0.0195910792786874, 3.668223734232545, 0.0610715777423659, 0.0198330387560905, 3.7221406585038608, 0.0167072633541067, 0.0206527287420581, 3.830383385117317, 0.4160960192312768, 0.0187529814974768, 3.9595025989250217, 0.2625166649837478, 0.0206578222593949, 4.0516360101779805, 0.8191625568054347, 0.0216426552404544, 4.174931950969409, 0.9651529014136051, 0.0207647782317784, 4.431506981813611, 0.7433845142588036, 0.0201998821773964, 4.55947072405174, 0.2129427754747742, 0.0193552064918107, 4.602666490167903, 0.5031361763727105, 0.0206023613637788, 4.705306480413353, 0.0485845433279105, 0.0201633436317915, 4.800748772313576, 0.3684447766455362, 0.0202880080357933, 4.970570233693643, 0.1623715442328587, 0.0196293823879292, 5.395510346146196, 0.2903827330706431, 0.0193186274634677, 5.419620746708987, 0.0981326554540854, 0.0196400778845559, 2.5865586276982007, 0.0008841085867506, 0.0183162895373, 3.8624038786872337, 0.1553280290451458, 0.0202250347667706, 5.198289313990364]|346847.0312500000000000|      0.00572642|[13757, 1638, 0, 126]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      64|[0.5997757104513001, 0.0207728180160016, 1.8893717311243148, 0.6515797430602002, 0.0202616293257037, 2.0011532073273806, 1.2972265066435584, 0.0228781252328966, 2.118056641162383, -0.0235542050359097, 0.0191002553316948, 2.162271206788068, 1.2311985327263681, 0.023267777456996, 2.218091297007197, 0.2182689766011799, 0.020771313983193, 2.2813520993701375, 1.333000252593862, 0.0217499943131411, 2.3895930654524657, 4.504126316273705, 0.0403871805727949, 2.4875560654913755, 0.6620772829002994, 0.0196607678578382, 2.5608254016872185, 4.387394769240161, 0.0397157250532341, 2.708880821659323, 0.228369186078078, 0.0205975894101775, 2.940403610226119, 0.2360125076604113, 0.020249790455797, 2.967850902309747, 0.7097079721444648, 0.0219668852402388, 3.129559516647056, 0.2049789952287753, 0.0197809529888774, 3.2259175727445206, -0.0681036093482302, 0.0191785340302287, 3.2556392424163185, 1.3801283881266975, 0.0237847407144961, 3.3806267986092857, 0.2412164631344914, 0.0199736395246055, 3.6679498924554736, 0.061023744498453, 0.0200073552933893, 3.722313931226063, 0.0163039758426307, 0.021001792951752, 3.8303243742412003, 0.4155919750666146, 0.0192170114860453, 3.959348121765325, 0.2621310422397637, 0.0210301981513505, 4.05126955150521, 0.8191586535033891, 0.0217464344048129, 4.175057693156047, 0.9652645253706015, 0.0210978134171957, 4.431475717591137, 0.7431056898325554, 0.0204205378386195, 4.5592955255138055, 0.212761192717089, 0.0196133071656993, 4.603087986818043, 0.5031699172368725, 0.0208248250265964, 4.705495965248639, 0.0484772195812475, 0.0201719933026045, 4.80084412002196, 0.3683052020310905, 0.0207300339009961, 4.9708219140705925, 0.1629192074990692, 0.0188783128157243, 5.395650432045176, 0.2909504209385513, 0.0198662534062037, 5.419859041543171, 0.0975838612449527, 0.0193629476264899, 2.586656433677258, 0.0006593419837403, 0.01829285793838, 3.8626978849239677, 0.1553290944868461, 0.0202183549920163, 5.19840487133221]|334245.3437500000000000|      0.00636269|[13978, 1664, 0, 128]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      65|[0.5993931431980714, 0.0210584612050339, 1.8890100022293503, 0.6515146913561397, 0.0208529849050611, 2.0004656005347807, 1.2970858321654888, 0.0236098821974553, 2.118441989226094, -0.0227712319361029, 0.0181817930115323, 2.161932846528595, 1.2306497130761997, 0.0241889954428649, 2.2181270882886963, 0.2186265394281835, 0.0208199385592798, 2.2814574274807837, 1.3326103725260687, 0.0222745337784093, 2.388939360352901, 4.503871618903937, 0.0439493579497337, 2.4873803069519287, 0.6619101442421473, 0.0200966477936003, 2.5610497866672164, 4.387578510759615, 0.042993225525728, 2.709682642714409, 0.2280668739299672, 0.0214585860410941, 2.9406745705824546, 0.235820540645134, 0.0207977682057093, 2.967729703516629, 0.7095589734130386, 0.0223037930618446, 3.1294990743797135, 0.2047572209982769, 0.0201850036786145, 3.2258957350653015, -0.0676134058725032, 0.0191637469050034, 3.2562161137285015, 1.380246536602595, 0.0245527499422691, 3.3815568011819424, 0.2409506098904128, 0.0196112069684971, 3.668057452530889, 0.0609103199463766, 0.0200804537108798, 3.721780064871618, 0.0166272124404541, 0.0207446890660862, 3.8303959688341003, 0.415858494247382, 0.0196288999003688, 3.9596331376708727, 0.261535327386168, 0.0211211605628454, 4.0515306733873855, 0.8193826893196672, 0.0217325440828466, 4.175092408000373, 0.9652920386714057, 0.021450254649271, 4.432074327283739, 0.7430454630328708, 0.0206628198257661, 4.558704657955233, 0.2132722200221366, 0.0199030529747347, 4.602913293522789, 0.5033198818165172, 0.0220239411986727, 4.705025970005526, 0.0487513593069106, 0.0206541091759939, 4.800906288230113, 0.3681759592292729, 0.0208689261282279, 4.971090752558773, 0.1625763380420806, 0.0185298906379137, 5.395549181762598, 0.2909118855472586, 0.0202294535078392, 5.420870163101689, 0.0979249088126973, 0.0197672863706518, 2.5868809856307697, 0.0005079567174125, 0.0180363719055496, 3.862772257031322, 0.1551175923163771, 0.0202855353911171, 5.198334337501862]|322799.4687500000000000|      0.00706965|[14195, 1690, 0, 130]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      66|[0.5995174995520596, 0.0212838459962998, 1.8890159802520456, 0.6514294600472599, 0.0207055897774636, 2.0003210700668728, 1.2971320365116132, 0.0249702223168441, 2.118045396261562, -0.0226269465450496, 0.0182900591588818, 2.161383059033136, 1.2311127845311873, 0.0253361018798819, 2.218299337713609, 0.2188138353210968, 0.0203997228841274, 2.2814707122308526, 1.3319864408238795, 0.0239049583718319, 2.38835876196762, 4.50335753447699, 0.047813219252571, 2.486402403823311, 0.6621811673838279, 0.0206683074019706, 2.5618800522662433, 4.387687451323554, 0.0467861746780733, 2.710593071264797, 0.2273718140994447, 0.0218093788964667, 2.940989218734052, 0.2355237327799628, 0.0210421397608157, 2.967176823941732, 0.7092979391557823, 0.0226997004369198, 3.129882349582548, 0.2047440622253794, 0.0208329877800693, 3.225762529383885, -0.0679647049036667, 0.0190049734311229, 3.255609537969286, 1.3802097605760117, 0.0250695603229099, 3.380765816234271, 0.2406769289661949, 0.0200697844940694, 3.6681271101654893, 0.060734623377015, 0.0195333477240286, 3.721661904229883, 0.0171545118119173, 0.0207492712689035, 3.8301326840225745, 0.41572774390068, 0.0195955789092487, 3.9604380246652844, 0.2617559172356656, 0.0212888629069118, 4.051537524601631, 0.8189189187089904, 0.0225771984548118, 4.175262820730089, 0.9650980180395129, 0.0222228650459249, 4.432050969788816, 0.7432839619462113, 0.0211452179032133, 4.5583661107501, 0.2129626991349256, 0.0198502501275904, 4.603034479188712, 0.5034398171065032, 0.0221429614666224, 4.704607274244326, 0.0487241233666082, 0.0205289790082067, 4.800145985842214, 0.3686011118768711, 0.0207722728435714, 4.970872030299171, 0.1629658150288841, 0.0182446664489415, 5.3959054239185305, 0.290720102364275, 0.020689996530521, 5.421195700044094, 0.0981753381984477, 0.0191685997597762, 2.5867161526842186, 0.000664429007699, 0.0183458936004913, 3.862700993144766, 0.1545425866291491, 0.020231826942991, 5.198489208382752]|311354.0000000000000000|      0.00785517|[14415, 1716, 0, 132]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      67|[0.5993546426337254, 0.0215346976630784, 1.8900070992270375, 0.6514049065294834, 0.0203776008680361, 1.9996917316210832, 1.296495910027283, 0.0258404550693627, 2.1176383182767387, -0.0229135734552227, 0.0177367792510627, 2.1616714757855315, 1.2315844466214023, 0.0254779455973102, 2.2183748975745945, 0.2182215420684493, 0.0204125314536899, 2.281967153440855, 1.3316493486527021, 0.0250318691380023, 2.387481965995741, 4.5023529679056224, 0.0519409723073141, 2.485664511333702, 0.6620230091669311, 0.0210543412014097, 2.5625137448667608, 4.387171423015466, 0.0505541756664666, 2.7112436040074193, 0.2275298784161573, 0.0214759081080678, 2.9407203288360657, 0.2350892922994726, 0.0218384177377547, 2.967212770481535, 0.7093924215142936, 0.0231327823419866, 3.1298677000201924, 0.2046061302223228, 0.0205463600098205, 3.2264359894624874, -0.0680713005870279, 0.0194734703656679, 3.2553386967962186, 1.3801505709698862, 0.0276510783400927, 3.3806728103509402, 0.2407948845567916, 0.0198440932604031, 3.668572903815053, 0.060784462810202, 0.0194078583928512, 3.7219549068587225, 0.0171495697453224, 0.0204968501541545, 3.830482609787629, 0.4160164223806814, 0.0202044321650489, 3.960659063464472, 0.2618292129260182, 0.021393079142095, 4.0507726295388595, 0.8186367498274826, 0.0236011740050231, 4.175796049372203, 0.9647833123242088, 0.0233407221911111, 4.43219414920989, 0.7428808539519214, 0.0214875848754484, 4.558016525488169, 0.2124904221297963, 0.0205061158827049, 4.603000790781081, 0.5028788744684122, 0.0227927863522343, 4.704058247782631, 0.0475313641404243, 0.0209939671615678, 4.800353760823931, 0.3687143045089834, 0.0206795075949099, 4.970389208189516, 0.16260080058375, 0.0192937493730276, 5.395857887309989, 0.2896874703395892, 0.020065982675138, 5.421656367277826, 0.0976733861785451, 0.0189520192104212, 2.587501005982763, 0.0003796288244167, 0.0183900130400403, 3.862819492960491, 0.1543204052152355, 0.0203951543341713, 5.198708444286772]|300865.9062500000000000|      0.00872796|[14635, 1742, 0, 134]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      68|[0.5996274741467923, 0.0222845926676179, 1.889762793459682, 0.6520886520479994, 0.0205825217038091, 1.9987223534686263, 1.2959451369606114, 0.0272234010287638, 2.117114634781092, -0.0234600319282371, 0.0186689950413758, 2.1610838566048116, 1.2322632719568711, 0.0273350579750854, 2.2187233251914757, 0.2199573669211186, 0.020266124464714, 2.2823194715475625, 1.3309834951962054, 0.0248176542953873, 2.386455074902927, 4.501981274241731, 0.0562478009335153, 2.4854482019799162, 0.6618657456243578, 0.0216182508968419, 2.5637328885530697, 4.387447008657103, 0.0535408609741013, 2.712623089824934, 0.2275231576788943, 0.0213843951616473, 2.940908417730713, 0.234772394691916, 0.021769759824713, 2.9670629188977355, 0.7096195630429942, 0.0243211326157762, 3.128717013529894, 0.2043233738980329, 0.0203700956427641, 3.2254468989522618, -0.0696021033511642, 0.0191006139426239, 3.25599256057427, 1.379932601276399, 0.0290370716710315, 3.381530801272997, 0.2405556419728902, 0.0211420841002106, 3.66877565069293, 0.0600688945231431, 0.0195410457358662, 3.7217273497031997, 0.0173885484155983, 0.0213279365728928, 3.8305245860844606, 0.4156106236113412, 0.0204314969601559, 3.9606369336399445, 0.2624630023105847, 0.0224866708701887, 4.050681249591528, 0.8188839131079608, 0.0238957112991909, 4.175707978552473, 0.9661335672702498, 0.024539532265797, 4.4325616263274705, 0.7425986389246578, 0.0220936532773075, 4.558031636182371, 0.2104694571212926, 0.0211661826708794, 4.602579039517681, 0.5030666544092857, 0.0236061418320767, 4.703557266259219, 0.0468986099660759, 0.0205821204688887, 4.80023795041341, 0.3683059588159482, 0.0210225049114907, 4.969809779982456, 0.1626952374592328, 0.0192019447612619, 5.396772326352138, 0.2891248731272101, 0.0203486671262881, 5.421566620839845, 0.097353681321237, 0.0191020347219385, 2.587928237977911, 1.25304390724e-05, 0.0187597157435815, 3.861506793762356, 0.1534144331662686, 0.0203463427382039, 5.198760159703167]|292464.5000000000000000|      0.00969774|[14854, 1768, 0, 136]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      69|[0.59976392638389, 0.0237252647224565, 1.8891648244343058, 0.6518030789592993, 0.0205464043106513, 1.9981608994198505, 1.2964527142435556, 0.028990570567538, 2.116249156446295, -0.0238093314978698, 0.0191307890861562, 2.1605616331323754, 1.2331490705314763, 0.0286189632013686, 2.218365912049226, 0.2197622824967823, 0.0190743145389914, 2.2833176195028204, 1.3315538646259402, 0.0266501142891807, 2.384493975807488, 4.501558726838958, 0.0600737558629359, 2.485904529093827, 0.6608227331046387, 0.021328575867572, 2.5634231900850732, 4.387561665778896, 0.0578292545520854, 2.714518432059935, 0.2274136061286378, 0.0208499810453277, 2.941104438214018, 0.2347052228124865, 0.0232663581188276, 2.9675879434312487, 0.7085418191375796, 0.0252423980557266, 3.128797581377245, 0.2047577181352244, 0.0202353481993488, 3.224536059375041, -0.0696475880257835, 0.0192109119509352, 3.254411818257228, 1.3796366307148598, 0.030326904009228, 3.381252150335796, 0.2412586665818372, 0.0211164418167331, 3.6691675500903127, 0.0616273544824524, 0.0188191360496624, 3.721711460065277, 0.0162921837058147, 0.0209172473546358, 3.830006550364197, 0.414692068264712, 0.0212057555231313, 3.9606522286944448, 0.261325485342931, 0.0229044451834005, 4.0513664255691495, 0.8176237370932272, 0.0248700186579773, 4.1757914858824305, 0.9655650652013615, 0.0263006242017546, 4.43208195248236, 0.7419791256743686, 0.0229957316895327, 4.557381685440291, 0.2103204863218348, 0.0214408574128075, 4.602940862103039, 0.503173798042282, 0.0236586872950415, 4.703571127749891, 0.0480138953108237, 0.0194351267908436, 4.799050798770987, 0.3684138987758431, 0.020841854199153, 4.969953202084665, 0.1629214368522771, 0.0195940450290868, 5.397390316410565, 0.2898596349881054, 0.0202539639541241, 5.420436422606917, 0.0978281306399344, 0.0184448382176614, 2.588746959983069, -0.0005756287729946, 0.018936590243549, 3.8617448447213443, 0.1528446954546923, 0.020081193429332, 5.198458688348915]|283608.1562500000000000|      0.01077526|[15072, 1794, 0, 138]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
