k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.90000000|[220, 26, 0, 2]                                                            |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      56|[1.0215833397101393, 0.0201543536162442, 1.887153186733393, 0.0126060632620186, 0.0202524014984539, 2.0013985190262793, 0.4287692891672622, 0.0200562603424993, 2.118986204739261, 0.8007089528188488, 0.0207157170500656, 2.162448268001878, 0.2202133771243123, 0.0204703232683628, 2.2194459171654306, 2.6914605247201653, 0.0196953506765549, 2.281598725898454, 0.8068114373418893, 0.0197118471649323, 2.390160429051488, 2.268876215575528, 0.0206307541369436, 2.489109392018486, 14.352966130763908, 0.0247642508795409, 2.5583689819124293, 12.162005864093757, 0.0230862883285151, 2.707777391889319, 0.2763324479046121, 0.0200046692612663, 2.9404176316118287, 0.2429861852625199, 0.0200391975485857, 2.9667935247809387, 1.1644317587911026, 0.020174863752971, 3.128831518299531, 0.1767855236412328, 0.0205894103953829, 3.226271485522519, 0.1153923721393769, 0.020092618434742, 3.254636966017917, 3.7471630001201075, 0.0211520622735337, 3.3798840865711113, 0.8335690823810401, 0.0204851575250789, 3.669210897654047, 0.158532516320709, 0.0199522347929373, 3.7217672281893073, 0.3866049014369159, 0.0200841952340926, 3.831248155951257, 0.9233634649895215, 0.019906982635351, 3.9583563642624133, 0.260036746966179, 0.020394588361882, 4.051776695544725, 2.0712064487580077, 0.0203694337874479, 4.174838436744466, 1.9449996996993513, 0.0199986426314787, 4.43063812669387, 1.4843436206334737, 0.0197354828562074, 4.559535028324054, 0.4810247096333833, 0.0196840784503666, 4.6017917277072495, 0.4932882806447953, 0.0197891131082077, 4.704777552733843, 0.329055510517288, 0.0199021785827401, 4.800161624377635, 0.8395630005874514, 0.0194608223777964, 4.968900822385432, 0.4607785980071777, 0.0199139430351382, 5.395795558286454, 0.4912059882667949, 0.0199251687083957, 5.4186954707333586, 0.9866588814708905, 0.0201118789475992, 2.5864377653700994, -0.017926173745891, 0.0198669549648624, 3.8622831345953537, 0.2652088507579399, 0.0197281534824139, 5.1987945571040965]|3530600.2500000000000000|      0.00417456|[12229, 1456, 0, 112]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      57|[1.0215833397101393, 0.0201543536162442, 1.887153186733393, 0.0126060632620186, 0.0202524014984539, 2.0013985190262793, 0.4287692891672622, 0.0200562603424993, 2.118986204739261, 0.8007089528188488, 0.0207157170500656, 2.162448268001878, 0.2202133771243123, 0.0204703232683628, 2.2194459171654306, 2.6914605247201653, 0.0196953506765549, 2.281598725898454, 0.8068114373418893, 0.0197118471649323, 2.390160429051488, 2.268876215575528, 0.0206307541369436, 2.489109392018486, 14.352966130763908, 0.0247642508795409, 2.5583689819124293, 12.162005864093757, 0.0230862883285151, 2.707777391889319, 0.2763324479046121, 0.0200046692612663, 2.9404176316118287, 0.2429861852625199, 0.0200391975485857, 2.9667935247809387, 1.1644317587911026, 0.020174863752971, 3.128831518299531, 0.1767855236412328, 0.0205894103953829, 3.226271485522519, 0.1153923721393769, 0.020092618434742, 3.254636966017917, 3.7471630001201075, 0.0211520622735337, 3.3798840865711113, 0.8335690823810401, 0.0204851575250789, 3.669210897654047, 0.158532516320709, 0.0199522347929373, 3.7217672281893073, 0.3866049014369159, 0.0200841952340926, 3.831248155951257, 0.9233634649895215, 0.019906982635351, 3.9583563642624133, 0.260036746966179, 0.020394588361882, 4.051776695544725, 2.0712064487580077, 0.0203694337874479, 4.174838436744466, 1.9449996996993513, 0.0199986426314787, 4.43063812669387, 1.4843436206334737, 0.0197354828562074, 4.559535028324054, 0.4810247096333833, 0.0196840784503666, 4.6017917277072495, 0.4932882806447953, 0.0197891131082077, 4.704777552733843, 0.329055510517288, 0.0199021785827401, 4.800161624377635, 0.8395630005874514, 0.0194608223777964, 4.968900822385432, 0.4607785980071777, 0.0199139430351382, 5.395795558286454, 0.4912059882667949, 0.0199251687083957, 5.4186954707333586, 0.9866588814708905, 0.0201118789475992, 2.5864377653700994, -0.017926173745891, 0.0198669549648624, 3.8622831345953537, 0.2652088507579399, 0.0197281534824139, 5.1987945571040965]|3530600.2500000000000000|      0.00375710|[12448, 1482, 0, 114]                                                      |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
      58|[1.0221211900738971, 0.0199965867732377, 1.8877020575844219, 0.012504972169416, 0.0199802233744309, 2.001178807387994, 0.4287351377786789, 0.0200423535589731, 2.119300757457757, 0.8008385899457724, 0.0207180067464943, 2.1622836683733224, 0.2204321598797917, 0.0205618409179288, 2.2196221711579525, 2.691514943535769, 0.0201966059153157, 2.2815039212979293, 0.8071217134966606, 0.0194995467239934, 2.3905313584759877, 2.2690303538192143, 0.0205483974293453, 2.4892275003199322, 14.353132966661155, 0.0273022896771941, 2.558205952246173, 12.161826482582876, 0.0245972877935696, 2.708005916511115, 0.2762252474982907, 0.0202404903814978, 2.9405160076278385, 0.2425023753661186, 0.0202609075460059, 2.966891424471239, 1.164485193790294, 0.0205539520493353, 3.1286063327105915, 0.1765172777309982, 0.020754512839344, 3.2261814642230995, 0.1153190903131572, 0.0201167234643622, 3.2547183914313584, 3.7470691523800905, 0.0212343936549375, 3.38005628489208, 0.8337842491756866, 0.0208204460128718, 3.6692379679054623, 0.1582086675961662, 0.0200826853816567, 3.722114374342592, 0.3864010281529233, 0.0200476137183539, 3.8311219587479926, 0.9235738234951651, 0.0196786092197329, 3.9587422659382403, 0.2599387486957417, 0.0200681427986406, 4.0519529429960786, 2.0712077563447067, 0.0204814773123401, 4.175053790130404, 1.9448011852690008, 0.020050851747184, 4.430570848145999, 1.4844999775935073, 0.0196133132072036, 4.560031659681409, 0.4809969590238085, 0.0196362810405094, 4.601614885869564, 0.4938603598675129, 0.0201125042067597, 4.704886113562901, 0.3292232276665959, 0.0198822870087218, 4.800312844766451, 0.8398123294217027, 0.0195934444775757, 4.968944015690472, 0.4606269281933457, 0.0197298071946124, 5.395737980250034, 0.4917876392434719, 0.0196600426389212, 5.418676182423189, 0.9867700130622467, 0.0205000983044601, 2.586522978991175, -0.0179618524604642, 0.0196550088588219, 3.862355902223089, 0.2652621157002593, 0.0202487115262376, 5.198429289035552]|3338247.2500000000000000|      0.00417456|[12666, 1508, 0, 116]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      59|[1.0222725015555927, 0.0200454472950187, 1.8882664769807755, 0.0121746360870415, 0.0198453466423804, 2.0013312203693725, 0.4286849078042531, 0.0202923627961606, 2.1193045030423767, 0.8007597202209222, 0.0206914595749107, 2.162241900627461, 0.220344527524738, 0.0209157842313337, 2.2195071048012722, 2.692135249700658, 0.0207031548001283, 2.281164524150481, 0.807050203969088, 0.01953215702958, 2.390951411530717, 2.26910859630057, 0.0207962358145402, 2.489093999630877, 14.353064300726823, 0.0299333515571253, 2.5579858891966896, 12.161709119539712, 0.0267306796526536, 2.7079823115564823, 0.275806331888082, 0.0206277141867884, 2.9405085233007218, 0.2425478589280209, 0.020469681530545, 2.9671302504016044, 1.164486278966866, 0.0209900974251181, 3.1289551247222978, 0.1761955457354112, 0.0206107847799968, 3.226135872279299, 0.1154405794727432, 0.0201827437069731, 3.254969450452113, 3.746885097293184, 0.0216079908954828, 3.3798904730238823, 0.8336995760139359, 0.0208308979362659, 3.6693779631103536, 0.1584214185726481, 0.0197982443239712, 3.7220853306484094, 0.3860357329229648, 0.0204334408775063, 3.8314980516498243, 0.9239449888114206, 0.0192944753923282, 3.958969070927878, 0.2601565777638066, 0.0200013936663416, 4.051488697169465, 2.071465519186591, 0.0206368221124294, 4.175106541015434, 1.9447802408740886, 0.0200028346786849, 4.430844652493478, 1.4847443697172276, 0.0198410029832049, 4.5596218725312605, 0.4809106266873635, 0.0198738438208099, 4.601923942179736, 0.4937122083018127, 0.0203819373455017, 4.704838659328733, 0.3290325808096956, 0.0200150494532131, 4.8003074554956795, 0.8397489920862157, 0.0194407309932307, 4.968901494397623, 0.4609496904783321, 0.0198840193906056, 5.395880113163175, 0.4917456557096761, 0.0201779592649662, 5.418885482002432, 0.9865823238294408, 0.0210644757833275, 2.5866456964269515, -0.0182005589200177, 0.0195463749271811, 3.862352861700273, 0.2652502107618783, 0.0203545761883574, 5.198090612781694]|3151846.2500000000000000|      0.00463840|[12884, 1534, 0, 118]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      60|[1.0218139544632991, 0.0198776426615354, 1.8885927525324817, 0.0120063306954112, 0.0198778275233742, 2.00146143599908, 0.4286836503588422, 0.0203119673545295, 2.119023857451575, 0.8003545968025453, 0.0206144785724583, 2.1623735059746694, 0.2199826599390347, 0.0209627330753227, 2.2190568241815902, 2.692807907037916, 0.0212071722801759, 2.2812270878632885, 0.8076094559405675, 0.0196709453674592, 2.390887351235835, 2.2691971793414276, 0.0211750808383214, 2.4883673699337407, 14.353260588577305, 0.0329266889911025, 2.5578797993888287, 12.161923569510977, 0.0290573921807659, 2.70837186338291, 0.2762159461860413, 0.0208023403402645, 2.9405071625221626, 0.2425860793211051, 0.0204707265421184, 2.967301155103228, 1.164119450529252, 0.0207750612226278, 3.1290028140543344, 0.1762126132971801, 0.020563885805062, 3.225830478402366, 0.1156714496214597, 0.0201862310704578, 3.2546672838194404, 3.7465670324929974, 0.0219726125989529, 3.3797842906059343, 0.8336624456425126, 0.0206040757299434, 3.6690985804446314, 0.1582030226209055, 0.019492125016433, 3.7216985500924364, 0.3863008127619169, 0.0207291431424666, 3.8312011464067486, 0.9238804243124978, 0.019343063190932, 3.9593942993206737, 0.2602349153637126, 0.0198981278936192, 4.0520317194926925, 2.0713251059915736, 0.0208692754244105, 4.175122072153328, 1.9453675964970623, 0.020322822377728, 4.431116290349928, 1.4847193624786676, 0.0200340966102294, 4.559466684776666, 0.4807723841103782, 0.0196112720008602, 4.60228069845217, 0.4934968783821901, 0.0202910966775977, 4.704590191306739, 0.3287989586631795, 0.0203219790797828, 4.799949072621342, 0.8400491530366476, 0.0191608956646537, 4.969377151343133, 0.460727984016368, 0.0199338770642366, 5.396163964343363, 0.4919094732022876, 0.0200716362442497, 5.419013254198886, 0.9867337730932324, 0.0207567914589192, 2.5866403292282287, -0.0180841667929381, 0.0194830697062096, 3.8620061778196315, 0.2653055021035415, 0.0203782770244896, 5.198145861026262]|2978155.2500000000000000|      0.00515378|[13103, 1560, 0, 120]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      61|[1.0215993318107508, 0.0196113882916865, 1.8888078099802268, 0.0120058006294374, 0.0193212932978865, 2.0011375776075777, 0.4287339243986821, 0.0201631455568358, 2.118988646374754, 0.800610483489262, 0.020016882914921, 2.1622336171879764, 0.2199803623630146, 0.0211362655978424, 2.2192359649462814, 2.692961495276113, 0.0210690271603151, 2.2808932542055977, 0.8077184028134443, 0.0198500497382454, 2.391118375791715, 2.2693774771902233, 0.0206563038433964, 2.488159760845876, 14.353497518209094, 0.0360213802084807, 2.556695509000621, 12.162324567788993, 0.0312378654299794, 2.708582757754305, 0.2764827883537134, 0.0205255195285811, 2.9403709850419384, 0.2426128036426628, 0.0207479681040821, 2.967038285669792, 1.1637072114264304, 0.0204302037674006, 3.129282616371533, 0.1756213277895931, 0.0204158443472703, 3.226560422366213, 0.1157802133872794, 0.0201601890776597, 3.254276556828026, 3.747175335464289, 0.0227843369350051, 3.3798473012239425, 0.8333761331720153, 0.0209206097482348, 3.6696338094991345, 0.1580697129191789, 0.0194627302284146, 3.721714207362103, 0.3859921186217232, 0.0202092313921468, 3.831050101172891, 0.9234324851924582, 0.0196115098645329, 3.958897033022668, 0.260187068224253, 0.0196636251725849, 4.051461144229648, 2.071648331135102, 0.0211648617586809, 4.17533163673337, 1.94488980226385, 0.0209351085242182, 4.431215687393819, 1.4845607848761317, 0.0201615856733476, 4.559659110722778, 0.4806260170210979, 0.0197432311788681, 4.602325140172709, 0.4940692224022983, 0.0203994970766909, 4.704688495093413, 0.3287086252985056, 0.0196855693780889, 4.799762007288629, 0.8400797580309631, 0.019098754612509, 4.968729338886004, 0.4610794631839866, 0.020042157721955, 5.395465376636421, 0.4923376390369114, 0.0204056070818954, 5.4195880176350775, 0.9875186668977632, 0.0208091785935301, 2.586811263300056, -0.0178995689000048, 0.0195591915069693, 3.862144259826773, 0.2656958920534694, 0.0204154343359627, 5.198110563628057]|2830139.7500000000000000|      0.00572642|[13321, 1586, 0, 122]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      62|[1.0220497234147727, 0.0197485750077958, 1.8887145455685885, 0.0115242965357761, 0.0193850638929005, 2.0018923180189834, 0.4284315365232498, 0.020512490777468, 2.119428023209928, 0.800710400091902, 0.0193184265127148, 2.1625622093172367, 0.2200776370089987, 0.0213963961928467, 2.2190841773148673, 2.692930441566469, 0.0216260205563941, 2.2810258275050646, 0.807389948133417, 0.0198257387641617, 2.390535553129533, 2.269434216340919, 0.0204844251511089, 2.48738013103022, 14.35325978351278, 0.0394299093975157, 2.556362322395811, 12.162209630435148, 0.0339531676345103, 2.7096174924705423, 0.2765154146051404, 0.0211206601360563, 2.9405577320663743, 0.2423933545880623, 0.0201541387653963, 2.9668348894612993, 1.1634013914217964, 0.020609648431556, 3.1291644459871466, 0.1754968668987303, 0.0206681476027643, 3.2266566314539005, 0.1154760952087468, 0.0199735187742058, 3.2542095616361, 3.7472474644757807, 0.0226716573120198, 3.37985210399875, 0.8330687796135313, 0.0208422798489181, 3.6692548958308073, 0.1580152890210043, 0.019896333957846, 3.7216514969418095, 0.3857295513597969, 0.0201330018441432, 3.8306746972703754, 0.9237745510015745, 0.0196926497241333, 3.9590778884288564, 0.2599621894002062, 0.0192846826591887, 4.050984420752206, 2.071940322718035, 0.0207018669316362, 4.1755892419818315, 1.9453380931920656, 0.0212870804462294, 4.43116821220025, 1.4848997781280953, 0.0197236443981502, 4.558907411645092, 0.4807518057470999, 0.0200542867966796, 4.60191197496869, 0.4944546182358435, 0.0208452522647901, 4.704623769093359, 0.3292297531627026, 0.0192273879367092, 4.799938247021887, 0.8397272890920767, 0.0192917609893236, 4.969227637456747, 0.4611243640551342, 0.0199675239590343, 5.394815112989399, 0.4922989580402967, 0.0206317997157636, 5.4195436107657144, 0.9870184239091095, 0.020842709067352, 2.5869327345114264, -0.0184597133447485, 0.0187454470774461, 3.8630409101968333, 0.2659342681951199, 0.0195070660585603, 5.198033338087852]|2689892.5000000000000000|      0.00636269|[13539, 1612, 0, 124]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      63|[1.0223496876343503, 0.0194168875667374, 1.888461557959412, 0.0118070887593855, 0.0191211485902761, 2.0020336783034387, 0.4288182605108539, 0.0205329542818353, 2.1192738877035078, 0.8008651440577986, 0.0194623285494962, 2.1625164783712636, 0.2201858100212302, 0.0216314116806212, 2.2183258095085803, 2.6933809228795114, 0.0222240487937354, 2.281021063914068, 0.807467093734965, 0.0201166343022293, 2.390994703691555, 2.268891525056007, 0.0203004815594055, 2.4867575433722653, 14.353278255422229, 0.0435394860571221, 2.555676321038022, 12.162012697943034, 0.037426286208765, 2.710555614983637, 0.2769002023127365, 0.0215596803081539, 2.940951707278992, 0.241957450669367, 0.0199450275071378, 2.967570375332093, 1.162547350663103, 0.020671877098827, 3.1292322056198443, 0.1761567102466575, 0.0209266217656825, 3.2262505780146298, 0.1152618620584051, 0.0198416858128837, 3.254629169993085, 3.747129171164931, 0.0233492498221758, 3.3800822450634835, 0.8329694137549307, 0.0207988807180016, 3.6686781511796496, 0.158595118649847, 0.0199031579033233, 3.7212878276301833, 0.3858157996835933, 0.0204749442290851, 3.8305544548009465, 0.9240103733461743, 0.0197483232914895, 3.959256669262289, 0.2596394835278845, 0.0190737662045651, 4.051553546598554, 2.0718871568461337, 0.0207727696302923, 4.175195398920706, 1.9453986908596057, 0.0212163805686369, 4.430689558118232, 1.484418510387597, 0.0197571559082451, 4.558826736780611, 0.4802400836669423, 0.0202920956391357, 4.601689266468044, 0.4946199438423191, 0.0207325824976721, 4.704750505677919, 0.3292025911743207, 0.0194813066845764, 4.799490225711439, 0.8397457218398956, 0.0193512839438519, 4.969437034973758, 0.4608761482329745, 0.0201246336384922, 5.394946859282221, 0.4920419867036149, 0.0205903014161996, 5.419167946500789, 0.9870488962633898, 0.0211885474907908, 2.5869369565026563, -0.0184008456524957, 0.0184253613589971, 3.8634536436552613, 0.2662901727399504, 0.0192649219315527, 5.1978325587449365]|2544248.0000000000000000|      0.00706965|[13757, 1638, 0, 126]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      64|[1.0227117672782235, 0.0196433969800388, 1.8905668092080221, 0.0110975896268402, 0.0190131802635338, 2.0025470573749193, 0.4286183596010283, 0.0208987186831309, 2.1193321464806503, 0.8007484455069699, 0.0196856253519402, 2.1625663153916697, 0.2203460657711913, 0.022143507401673, 2.2176828372874273, 2.6930818212292182, 0.0237232376029382, 2.280955213106019, 0.8077907356700272, 0.0200670792426442, 2.390709076432676, 2.2692615447032085, 0.0205737907461076, 2.486421856202928, 14.35281285666201, 0.0477331025579955, 2.5555804769181094, 12.161963216426072, 0.0399466400301343, 2.711377116573535, 0.2774174753282143, 0.0213184917539089, 2.9403539217605266, 0.2420198959196279, 0.0203212097538881, 2.9676133953560315, 1.1624372477371023, 0.0207783254665076, 3.129481405377165, 0.1767834980126154, 0.0204502804867045, 3.2261096471048094, 0.1155865058668018, 0.0201637516564461, 3.254636537556563, 3.7467033833173757, 0.0238941026470142, 3.38062190132535, 0.832946694675704, 0.0208669354417188, 3.668405904763261, 0.1584127847886197, 0.0204126967636597, 3.7220968652445117, 0.3855601916350177, 0.0211615423830861, 3.8301590948375663, 0.9229388298712043, 0.0199183423650718, 3.9596920576113166, 0.2589269668001862, 0.0190477976308582, 4.051712817050234, 2.071643018216019, 0.0199493518356777, 4.17517760102363, 1.9460481993348502, 0.0219630210632065, 4.429953833090107, 1.4839138796290257, 0.0208200964235243, 4.558749655264778, 0.4801637119664759, 0.0199373031994648, 4.601517637568897, 0.4942383135006378, 0.0206706874216104, 4.704713991831042, 0.3298170940180105, 0.0196467288258491, 4.79970535364637, 0.8392718666647125, 0.0190770648798082, 4.9694933396199215, 0.4614651131502508, 0.0192417688945329, 5.395504509107292, 0.49243328114155, 0.0212345086613519, 5.419708108335656, 0.9865874033729234, 0.0208779113812685, 2.58652702987185, -0.0194349155521206, 0.0186087926352432, 3.8635403230287304, 0.2653913308245299, 0.0188999576739345, 5.198333185796192]|2434744.5000000000000000|      0.00785517|[13978, 1664, 0, 128]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      65|[1.0217881321933924, 0.0200716604317201, 1.8902724121848784, 0.0110145894395965, 0.019877341974695, 2.002127561886396, 0.4286892420254396, 0.0210817029436492, 2.1193365774878608, 0.8011652529090454, 0.0191209798243996, 2.162443259910493, 0.2200094179214597, 0.0222927053373301, 2.2183462675240073, 2.693092259455575, 0.0233275418554304, 2.28023401618287, 0.8081743225885012, 0.0196178630112344, 2.390625032114915, 2.268944450768767, 0.0212984412097922, 2.4866740929665716, 14.352445609310877, 0.052272926374911, 2.5544858465278013, 12.161145613712614, 0.0438134181757043, 2.712051849074936, 0.277000843299478, 0.020976649848825, 2.9410481987985864, 0.2419088130796857, 0.0210927715160559, 2.9670807937001236, 1.16290405295529, 0.0205042263037999, 3.1296211304906665, 0.1758971407358727, 0.0210529253034707, 3.225673204785701, 0.1162796483740425, 0.0200980955057083, 3.255021861580558, 3.7461089040676776, 0.0245039782518372, 3.3809997193677614, 0.832513595391475, 0.0203998164877359, 3.668559805036728, 0.1578105283358988, 0.0202085747309365, 3.721360653071485, 0.3868854085340548, 0.0203510482465017, 3.8296672810662247, 0.9227570297914396, 0.0208630520573398, 3.9596804972212434, 0.2587799940913854, 0.0185924393118453, 4.051502113470857, 2.072300984120965, 0.0199535031957709, 4.175594965245339, 1.9465462525478716, 0.0223066352073582, 4.430708288234252, 1.483933286014946, 0.0213728997633855, 4.557715298501601, 0.4807156007422498, 0.0201562745707517, 4.601001765770664, 0.493957542570153, 0.0214344195078534, 4.704390429968218, 0.3297038475867222, 0.0200218615690744, 4.799623838983278, 0.8399365830250134, 0.0190492300169349, 4.969820975476193, 0.4618004678164501, 0.0189719888265493, 5.395743394937949, 0.493049050824147, 0.0211617474746757, 5.419912402726518, 0.9864735766228578, 0.0216115178272375, 2.5874919102195615, -0.0184393957434072, 0.0181271519704731, 3.86363821900746, 0.2652769021994694, 0.0192167885280077, 5.198813290641974]|2321391.2500000000000000|      0.00872796|[14195, 1690, 0, 130]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      66|[1.022172068237984, 0.0203837851424411, 1.8901315777610135, 0.0115838728993164, 0.0196920161598955, 2.0020580437534914, 0.4289963001533563, 0.0211003524013536, 2.11927699149457, 0.8009279249490796, 0.0193718796803407, 2.161946727444584, 0.219636758008618, 0.0231625401057984, 2.2193728338032748, 2.6917620757125773, 0.0230346470161303, 2.280066998765123, 0.8080782577779558, 0.0203528952360176, 2.3907052677039076, 2.268183939762179, 0.0217419153782479, 2.485690285351117, 14.352709761551582, 0.0574105576965908, 2.5543972962506585, 12.16087835687879, 0.048376010193553, 2.7134199641333923, 0.2765324163010477, 0.022449033445742, 2.941451755619662, 0.240960353192164, 0.0210325979534826, 2.9665850063927373, 1.1632448489214238, 0.0214424946223209, 3.1294545640831384, 0.1763719121439997, 0.0211181462368728, 3.2259096722595313, 0.116401497334226, 0.020293682077404, 3.2547181823361546, 3.745503645430187, 0.0253571030885752, 3.380688807290655, 0.8318529281312524, 0.0217025714476731, 3.668103524575423, 0.157723797844682, 0.0207354530987348, 3.72137885802864, 0.3870994418905754, 0.0214313928634546, 3.8293167956050977, 0.9226121186972205, 0.0202163041888693, 3.960354442513043, 0.2588642574948903, 0.0188348363751939, 4.052041426023306, 2.0719201468306716, 0.019860446733099, 4.175600446074384, 1.9467949819916612, 0.0221860111438087, 4.430478087592972, 1.4848098435545143, 0.022303777308318, 4.557234909119982, 0.4805604963532589, 0.0195309500609797, 4.601398055338133, 0.4938922229381509, 0.022162296580887, 4.704100374342063, 0.3299222062654181, 0.0197094204379904, 4.799136442114196, 0.8405665659295571, 0.0187356787324181, 4.969175944452357, 0.4624220441701631, 0.019259894579655, 5.396071319647977, 0.4928968204065323, 0.0219301075067019, 5.419799148230743, 0.9860341864294887, 0.020925713924987, 2.5880925789829017, -0.0177736145270526, 0.0180782223084221, 3.8636514537102804, 0.2646036670354551, 0.0194403496582537, 5.198219348205608]|2211906.2500000000000000|      0.00969774|[14415, 1716, 0, 132]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
      67|[1.0227717537964072, 0.0197332605793458, 1.890896878513746, 0.0116525224110529, 0.0194345654855766, 2.002660210170184, 0.4282276039516169, 0.0202731874466454, 2.1197239127216165, 0.8008020745158412, 0.0185009535462053, 2.16196010207528, 0.2196811413642635, 0.0227955187473104, 2.219619351462895, 2.691675502030122, 0.024019250440079, 2.280285474311201, 0.807771965027587, 0.0201863837616395, 2.3894920521287943, 2.267445145153338, 0.0225903098771536, 2.4841718661628547, 14.352083676728265, 0.0626596350563801, 2.5537745386030863, 12.160924840127183, 0.0525619215957658, 2.716113816138359, 0.2770308348700675, 0.0216741333133265, 2.9415714352299713, 0.240311486672571, 0.0215370260734284, 2.9669314040722585, 1.1639856372824573, 0.0224640131153799, 3.129739043726545, 0.1766165479820722, 0.0218575994815421, 3.22568118031271, 0.1165206840431224, 0.0199370271022034, 3.255455502231816, 3.7457165239455543, 0.027944787731563, 3.3805035852198775, 0.832758022612723, 0.0213915399585715, 3.6685852039931275, 0.1575028085876359, 0.0208125966822497, 3.72028684568298, 0.3872297093664614, 0.0209567307975135, 3.828864859093976, 0.9229264909670037, 0.0209348554052313, 3.9606387126445526, 0.2587080367734627, 0.0194317901420088, 4.0512599509532095, 2.071226357183342, 0.0209657239929558, 4.1760607807234225, 1.9468284257337065, 0.0221870060725449, 4.430385777749655, 1.484656982543998, 0.0219829327782664, 4.557046859451422, 0.4795116482330588, 0.0196364779664553, 4.602010071178996, 0.4927219676579336, 0.0222490909583065, 4.704187654905854, 0.3296335995846764, 0.0201577192611983, 4.80023984093007, 0.8398692782133103, 0.0182999656363157, 4.968561081613516, 0.461206681322363, 0.0205458412839848, 5.396688410413466, 0.492591497473757, 0.0217067865134708, 5.419918616224327, 0.9857956115925373, 0.0211626599340269, 2.5897530956154053, -0.0182586620706904, 0.0179913378387756, 3.8632640986257143, 0.2645794103171956, 0.0194727525071915, 5.197959625313143]|2103899.5000000000000000|      0.01077526|[14635, 1742, 0, 134]                                                      |  | trying linear partial model with 116 points | iterate success | actual_k=13
